N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
47.35,30.97,47.37,20.19,78.48,4.64,1046.01,3.8,7925.29
45.33,28.5,48.16,20.15,69.04,4.67,983.15,3.48,9418.49
47.11,28.35,48.98,20.71,76.91,4.88,912.87,3.42,7739.81
42.47,32.73,51.99,19.74,71.24,4.66,1089.63,3.39,6805.95
45.16,29.9,47.54,20.54,74.37,5.16,949.6,3.63,9105.87
46.27,28.37,53.93,20.54,73.83,4.65,971.06,3.75,8133.97
45.65,30.52,51.65,20.36,78.34,4.68,1010.12,3.37,10419.63
44.33,27.03,50.97,19.85,71.9,4.76,984.21,3.33,9176.88
43.4,28.57,47.29,18.98,79.71,4.95,991.74,3.53,8436.33
42.3,29.76,48.03,20.39,77.27,5.03,983.59,3.63,8847.07
42.92,28.57,52.96,19.87,74.89,5.1,972.91,3.25,8448.98
47.49,29.46,52.64,20.5,72.48,4.89,960.23,3.74,8450.12
45.09,31.75,50.19,19.88,73.54,5.03,990.44,3.53,10445.15
45.28,29.49,49.39,18.75,75.83,4.5,1048.72,3.47,9440.0
44.02,31.11,50.55,19.91,75.83,5.07,989.43,3.26,9826.75
46.26,31.25,50.75,18.81,76.94,4.36,987.35,3.4,7919.04
43.71,28.19,54.99,18.56,79.15,5.17,986.24,3.72,6215.57
46.45,30.24,47.63,20.38,82.14,4.91,968.26,3.6,8861.22
41.61,30.97,46.6,20.38,79.4,5.0,1044.06,3.58,7452.81
49.07,31.44,50.85,20.35,74.49,4.11,916.47,3.38,6154.12
46.04,32.13,48.74,21.02,78.43,4.85,1047.4,3.7,7928.03
46.53,29.75,51.15,20.53,81.39,4.63,1076.49,3.64,8057.97
44.96,28.69,54.15,19.77,73.62,4.78,1037.95,3.15,8696.3
46.77,27.66,50.43,20.37,76.53,4.87,992.52,3.55,9523.22
44.09,28.47,47.53,18.61,78.03,4.69,977.12,3.19,7819.56
44.84,31.12,51.82,19.6,75.87,4.75,1096.0,3.18,8369.37
43.82,30.25,50.9,19.43,78.5,4.69,983.7,3.62,10313.3
44.24,32.48,48.96,19.55,81.31,4.73,1008.11,3.48,8980.13
46.45,30.57,51.65,20.76,76.14,4.53,1014.52,3.44,9213.16
45.75,29.96,50.21,19.97,70.41,4.76,881.53,3.37,9100.01
47.48,29.34,48.9,19.61,71.57,4.14,1001.31,3.41,7579.16
43.74,29.49,51.88,18.99,79.58,4.53,1105.22,3.42,7402.91
43.75,29.4,50.97,20.57,82.65,4.84,1072.38,3.16,7736.45
45.49,31.7,52.1,18.27,70.6,4.57,980.15,3.02,6865.11
41.99,31.54,45.11,18.54,73.72,4.99,990.42,3.32,6874.62
42.19,30.39,48.11,20.3,73.46,4.49,963.29,3.73,8148.52
43.07,29.56,47.01,19.31,76.11,4.46,909.16,3.61,7300.95
44.79,29.52,48.91,20.81,74.29,4.75,950.14,3.41,10248.88
46.95,27.85,51.07,20.17,70.14,4.78,1006.51,3.09,8619.29
43.97,31.22,47.32,18.47,79.15,4.53,1033.59,3.69,7264.64
47.93,29.53,44.43,20.62,74.45,4.43,1036.46,3.29,6842.35
47.17,30.22,50.84,18.83,72.32,4.81,1025.44,3.38,9215.49
41.8,31.52,46.75,19.86,73.02,4.93,948.36,3.58,7838.45
44.62,30.74,46.62,19.16,73.06,4.63,1003.79,3.64,9163.31
43.86,31.15,52.82,20.06,71.95,4.66,1019.79,3.61,9555.12
45.6,30.92,44.95,21.62,67.22,4.85,958.49,3.53,7243.33
44.53,32.06,51.35,19.96,72.59,4.84,964.46,3.22,9250.56
46.44,29.45,51.73,18.9,76.91,4.68,1002.51,3.18,9146.9
44.77,29.61,53.17,20.41,80.76,5.23,1031.03,3.26,7834.44
46.42,28.77,51.74,22.36,74.31,4.68,944.86,3.42,7570.35
43.82,30.16,44.75,19.35,68.29,4.87,957.85,3.3,7665.7
45.89,29.01,49.84,19.15,75.31,5.19,980.16,3.78,8710.28
44.49,28.57,51.23,20.99,77.91,4.71,1045.24,3.69,8511.08
45.51,29.56,50.34,20.1,74.43,4.89,953.19,3.58,11504.37
47.04,27.29,48.24,18.97,82.62,4.59,981.72,3.44,6993.1
43.06,31.61,49.8,21.3,72.59,4.67,917.35,3.34,7151.23
44.51,34.06,49.65,21.08,69.18,4.84,1020.03,3.61,7644.9
45.01,29.88,48.39,21.19,66.68,5.19,1016.47,3.44,8431.86
44.84,28.15,50.74,20.08,76.62,4.87,1023.4,3.28,10060.12
44.4,32.22,45.78,19.03,73.53,4.49,981.88,3.63,7313.12
45.48,30.64,47.75,17.17,70.45,4.69,992.71,3.9,7440.41
51.79,29.46,53.82,20.19,76.42,4.49,938.6,3.33,6123.35
44.77,29.64,50.32,18.73,74.5,4.67,995.45,3.58,11149.34
44.19,30.36,46.69,19.66,83.28,4.96,1026.19,3.28,8270.18
43.85,30.37,55.13,19.69,74.21,5.03,993.6,3.46,9052.85
47.1,31.12,49.7,19.84,77.33,5.08,979.58,3.29,8983.21
45.67,29.13,47.79,20.1,70.05,4.65,1046.25,3.49,9377.6
42.19,30.21,49.56,21.18,76.11,4.6,1021.35,3.66,8440.84
45.99,33.11,52.03,19.87,71.93,4.59,1029.14,3.42,8133.16
45.02,30.38,51.09,21.14,80.17,4.97,940.9,3.49,9209.73
47.55,29.64,50.97,19.1,72.74,4.85,976.76,3.71,8902.85
41.57,29.92,51.59,20.34,72.52,4.6,983.16,3.52,8835.77
50.54,31.08,48.59,19.05,73.31,4.49,956.59,3.43,6689.46
40.38,30.49,50.82,20.37,75.06,4.77,963.07,3.37,8701.1
45.06,27.93,50.61,20.5,73.01,4.35,934.98,3.38,7788.4
44.04,26.15,47.49,21.21,75.37,4.46,1030.76,3.53,6626.43
48.6,30.83,50.48,19.84,76.4,5.24,910.99,3.2,6829.8
43.12,27.58,49.8,20.47,70.22,5.16,990.04,3.37,7481.39
45.19,31.01,49.87,19.96,77.68,4.83,994.67,3.22,11454.67
42.74,26.33,48.94,19.42,71.63,4.72,1006.0,3.39,8005.0
45.98,29.31,48.63,18.96,74.06,4.67,1058.26,3.52,9202.85
39.55,32.21,47.26,20.06,82.42,4.86,1036.62,3.65,6332.2
45.37,29.97,50.62,20.34,70.26,4.8,985.81,3.35,11534.55
42.65,31.12,49.17,18.75,73.21,4.48,1040.68,3.45,7640.46
44.02,32.35,48.43,20.45,78.8,5.34,989.49,3.2,7098.6
48.52,29.82,51.78,19.91,76.59,4.88,986.78,3.72,9236.52
45.74,29.48,51.5,19.86,79.01,4.64,962.35,3.44,10059.5
45.98,30.65,47.25,20.24,77.96,4.63,1052.61,3.23,8710.86
41.3,30.51,52.8,19.84,72.8,5.03,1031.09,3.39,8078.32
42.16,30.68,52.42,20.84,73.51,5.01,1061.47,3.29,7345.52
47.03,31.03,51.42,19.98,74.44,5.16,989.46,3.28,8897.4
44.95,33.48,50.18,18.84,73.88,5.02,1099.42,3.46,7053.25
45.84,30.02,51.72,18.75,75.65,5.29,1069.01,3.47,7994.12
46.21,30.39,54.32,21.54,74.5,5.16,883.72,3.29,6203.54
43.89,28.76,52.44,19.79,77.42,4.81,1043.03,3.68,9340.99
44.04,32.42,50.47,18.54,79.93,4.53,984.82,3.85,7054.86
46.66,32.31,52.01,19.88,72.86,4.74,1017.98,3.24,8801.5
47.23,31.2,51.14,19.63,75.1,5.03,923.94,3.78,7865.87
43.63,31.06,48.89,18.71,72.51,5.22,1049.71,3.46,7652.78
42.24,29.41,49.17,20.3,71.46,5.21,996.99,3.42,8382.77
43.71,28.42,51.62,20.33,71.44,4.4,928.18,3.58,7658.67
44.78,30.24,51.82,18.02,74.05,4.77,959.76,3.24,8722.13
47.21,32.84,49.17,21.01,76.01,4.72,1070.05,3.45,7247.09
44.28,30.55,50.94,18.34,72.63,4.8,1051.51,3.51,9399.34
43.56,28.93,49.88,22.1,76.26,4.62,1019.92,3.44,8447.56
45.85,33.02,45.6,20.7,74.12,4.86,942.35,3.29,6941.24
47.27,27.96,50.65,18.45,77.39,4.86,1004.64,3.67,8240.49
46.76,30.39,48.98,18.87,70.93,5.32,1070.95,3.85,6616.02
45.03,30.86,48.97,21.76,68.85,4.61,1004.34,3.74,8351.97
46.78,28.64,48.18,19.81,72.66,4.94,987.92,3.43,9615.98
45.63,29.17,46.4,19.56,72.65,4.59,1020.73,3.5,9293.48
43.84,32.39,50.18,20.45,71.44,4.45,970.4,3.58,8037.93
45.46,32.41,50.66,21.18,75.47,5.11,1032.95,3.47,8015.22
42.46,29.56,48.3,19.3,73.61,5.1,1042.68,3.49,8449.04
42.85,29.87,50.3,21.89,79.3,4.93,1029.01,3.26,7986.07
45.1,30.56,51.2,19.84,79.18,5.02,968.09,3.47,10259.11
48.37,32.29,46.94,20.08,69.18,4.8,1029.64,3.58,7719.61
45.49,31.57,55.1,21.14,78.36,5.33,987.63,3.31,6412.53
42.6,31.48,53.26,19.36,72.67,4.74,970.92,3.51,8554.82
46.18,33.43,54.26,20.41,72.03,4.35,1040.74,3.3,6158.84
48.07,28.47,53.87,19.33,74.17,4.67,1015.73,3.44,8271.97
44.94,30.92,49.95,20.67,75.86,4.73,1046.92,3.68,10168.99
47.81,31.44,44.72,20.95,72.85,4.7,1045.94,3.34,6910.58
46.31,28.27,51.14,20.2,73.6,4.91,962.12,3.8,8973.59
44.43,28.63,52.81,21.14,76.17,5.08,974.32,3.42,8211.43
46.8,29.34,52.58,19.28,74.38,4.86,960.84,3.22,8742.15
45.66,28.93,53.08,19.1,76.87,4.71,946.07,3.34,8396.72
46.59,29.42,48.93,21.28,76.97,4.81,979.59,3.41,9686.72
43.79,31.39,51.06,19.8,74.57,4.86,1047.87,3.68,9488.01
48.37,29.45,45.75,19.24,73.82,4.55,1004.72,3.54,7748.92
49.27,29.18,50.72,18.65,76.55,4.88,1003.31,3.38,8141.38
43.84,30.11,46.61,20.75,69.49,4.5,977.15,3.34,7903.72
41.35,34.19,47.9,18.99,72.54,4.53,934.75,3.27,5500.01
45.17,29.04,49.52,18.9,74.53,4.88,988.66,3.33,10456.1
44.65,31.04,50.73,20.24,82.81,4.88,999.52,3.63,9982.65
42.12,30.51,50.29,19.62,72.54,4.89,1038.46,3.49,9342.87
45.81,30.18,48.28,18.91,78.67,5.07,1034.17,3.31,8643.87
46.96,31.53,55.04,20.11,69.35,4.3,1073.84,3.52,6339.7
42.12,31.73,51.03,21.06,66.36,5.03,1008.03,3.48,7338.89
45.86,30.03,52.07,18.0,70.31,4.64,925.42,3.28,7289.33
45.14,28.79,53.19,21.21,69.56,4.86,1010.19,3.63,8811.35
48.07,26.84,48.74,19.77,79.41,4.97,1063.0,3.49,6975.47
47.82,29.85,48.18,19.06,72.82,4.68,921.14,3.65,7604.74
48.43,28.5,46.63,19.93,74.2,4.91,1079.72,3.01,6719.13
43.1,32.49,50.2,21.8,75.18,5.18,986.4,3.4,6938.2
43.4,31.83,48.71,19.08,82.51,5.09,1016.21,3.37,7349.89
45.49,31.73,49.47,20.29,78.53,4.65,945.86,3.47,9254.04
44.8,30.45,47.42,20.01,80.43,4.91,972.92,3.26,9440.58
41.75,27.61,55.09,18.45,68.92,4.92,1051.64,3.25,5564.73
43.73,29.35,49.73,20.8,73.52,4.77,934.75,3.51,9674.64
45.13,26.48,47.01,17.7,79.8,4.71,994.6,3.51,6859.47
45.6,28.37,55.09,19.69,71.32,4.46,1074.86,3.37,6781.15
46.66,30.08,51.9,19.07,74.55,4.76,973.38,3.35,9708.5
44.78,28.15,53.22,19.38,74.97,4.49,945.61,3.38,7981.68
45.72,31.07,51.99,20.48,74.0,4.94,1032.79,3.16,9123.47
41.85,27.67,53.02,20.98,69.62,4.31,974.5,3.69,5953.0
44.37,31.36,50.32,20.99,76.05,4.75,986.64,3.18,9700.08
42.84,32.39,47.23,21.37,65.75,4.64,955.35,3.41,6309.22
44.38,28.87,48.55,20.84,78.74,5.04,958.59,3.49,8819.54
47.19,25.8,49.29,20.32,73.91,4.52,911.24,3.47,6605.74
42.81,30.37,50.53,18.65,78.36,4.87,1009.1,3.52,9480.75
45.24,29.79,48.92,19.45,77.96,4.8,988.31,3.35,11600.69
45.48,28.86,45.75,21.46,77.26,4.82,942.64,3.19,7196.93
42.5,28.42,50.51,19.9,77.25,4.73,1012.28,3.6,9607.39
36.02,28.69,50.42,20.02,73.76,4.8,949.42,3.22,6625.07
42.44,28.82,52.32,18.71,71.45,4.96,1051.08,3.7,7020.35
43.41,30.92,50.6,21.16,78.89,4.62,974.14,3.33,8610.13
42.68,29.46,49.87,19.73,74.72,5.05,923.83,3.65,8719.24
42.14,31.74,49.76,22.02,77.16,4.73,1097.42,3.64,6201.8
44.15,30.05,48.29,20.78,74.66,4.49,1021.76,3.35,9518.24
49.81,29.52,54.26,18.76,75.79,4.84,1005.97,3.23,7265.03
46.85,28.07,51.08,21.17,72.41,4.81,1063.09,3.68,7660.27
44.91,30.22,45.28,19.4,76.25,5.18,1046.93,3.54,8362.38
43.48,30.15,46.16,21.69,75.1,4.8,983.56,3.29,8539.43
50.0,31.84,52.5,21.08,75.49,5.04,1018.77,3.45,6919.86
46.94,29.26,47.78,19.89,77.52,4.64,943.06,3.5,8975.34
45.79,29.64,50.36,20.29,69.32,5.28,1019.9,3.73,8743.41
42.65,31.34,52.0,21.62,76.89,4.49,1052.35,3.15,6462.43
44.38,31.25,47.96,19.21,76.5,5.05,910.45,3.48,8036.08
40.03,28.89,50.97,20.67,78.85,5.04,951.66,3.28,6757.98
48.06,28.14,50.06,19.09,75.57,4.26,1010.82,3.12,6722.24
42.17,27.88,51.66,20.45,76.74,4.51,977.38,3.4,7829.24
47.27,29.09,51.5,18.6,77.5,4.77,922.27,3.57,7571.35
41.13,27.34,49.37,20.48,77.18,4.4,1013.54,3.43,7076.85
45.35,29.31,54.67,18.82,79.05,4.38,846.04,3.5,5902.53
42.77,29.97,49.84,19.03,66.27,4.66,969.2,3.45,8561.07
44.35,31.31,47.01,19.23,72.63,4.69,1027.7,3.68,8681.08
44.09,31.3,50.0,19.42,74.38,4.83,979.92,3.49,10949.58
48.28,28.86,51.09,19.25,78.5,4.57,1046.48,3.4,7516.83
44.44,30.08,47.68,21.74,74.61,4.92,986.51,3.69,9112.36
42.69,29.22,47.44,19.98,73.05,4.41,1066.93,3.4,7890.79
40.67,29.56,48.84,21.96,79.55,4.71,939.98,3.63,6520.16
46.46,28.98,51.72,20.11,71.93,4.78,1092.78,3.6,8644.41
43.59,30.92,52.37,20.4,76.49,4.86,991.49,3.52,10610.08
46.03,30.55,47.98,17.21,72.67,4.67,979.9,3.1,7401.23
46.41,30.13,43.98,20.34,77.7,4.63,1012.47,3.2,8028.98
45.15,27.15,47.24,19.15,73.79,4.77,900.02,3.78,6667.81
46.17,29.66,48.54,19.61,76.13,5.2,1021.45,3.44,9327.49
45.81,29.91,47.19,18.38,73.23,4.56,1046.72,3.36,7974.26
43.38,28.21,51.51,19.44,73.72,4.52,1036.29,3.45,8490.12
46.55,30.77,51.32,20.14,70.79,5.11,986.07,3.5,9340.27
46.18,28.03,52.59,19.1,76.1,4.46,961.65,3.45,7773.68
42.73,28.9,48.46,19.48,74.13,4.74,1031.88,3.47,9305.36
47.78,32.12,53.71,19.72,74.24,4.74,942.47,3.83,7482.77
45.83,29.83,48.81,18.19,76.03,4.8,1004.48,3.47,10657.47
47.69,31.06,53.26,19.25,73.45,4.72,946.75,3.21,7345.07
43.77,28.98,54.4,20.55,78.95,4.81,896.28,3.38,7135.58
44.65,28.46,51.73,21.29,74.75,5.42,1005.33,3.29,7271.4
44.01,29.68,53.43,17.98,73.96,4.91,996.32,3.29,8198.63
45.21,29.89,45.95,19.68,84.57,4.7,990.19,3.4,8834.59
39.4,29.49,48.45,20.45,77.57,4.85,1090.57,3.45,6942.14
41.66,33.35,52.94,21.1,72.27,4.78,977.43,3.67,6769.36
45.73,31.3,52.12,18.11,76.67,4.76,1012.5,3.55,8953.43
41.98,29.29,53.08,19.08,80.37,4.54,1032.71,3.66,6974.29
44.53,29.54,47.31,19.28,78.49,4.59,953.16,3.41,8903.42
42.63,29.79,49.06,19.78,74.1,4.76,895.47,3.56,8837.5
45.78,33.51,50.42,19.9,72.99,4.68,1029.07,3.56,8802.95
45.46,27.85,47.74,20.61,75.58,4.56,921.31,3.73,7443.41
46.94,32.46,49.57,20.57,79.27,4.81,923.75,3.63,7473.86
45.15,29.74,47.75,19.81,72.21,4.91,954.8,3.73,9881.54
45.89,29.66,49.0,17.67,69.58,5.05,977.82,3.57,8149.53
41.47,32.53,48.44,20.32,75.68,4.99,978.83,3.52,8093.01
45.58,28.94,49.56,19.29,71.7,5.14,985.04,3.64,9182.5
42.25,31.4,53.16,17.25,80.99,4.87,891.79,3.37,5253.53
45.01,29.18,49.81,20.31,72.66,4.39,1096.75,3.51,8932.48
44.6,27.34,51.32,20.51,78.33,4.82,1019.85,3.26,8834.25
46.03,28.59,47.92,20.35,79.33,4.86,984.6,3.42,9716.96
45.67,28.81,53.55,19.17,71.07,5.15,983.68,3.87,7320.48
49.44,28.06,50.65,20.33,70.3,4.82,1019.9,3.65,7672.04
47.78,29.41,46.51,20.23,76.27,4.79,982.27,3.18,8756.31
46.93,27.97,51.38,19.03,73.46,4.37,944.73,3.27,6798.94
45.88,31.59,50.15,20.22,74.16,5.05,1038.84,3.81,9056.35
43.14,32.8,50.73,20.24,69.08,4.79,1058.09,3.47,7643.36
45.8,28.47,52.72,18.35,72.7,4.39,972.24,3.61,7062.05
48.14,30.09,46.39,20.49,69.63,5.07,1043.92,3.28,7049.67
42.52,31.53,50.91,18.71,69.03,4.49,981.05,3.58,7293.1
41.14,32.04,49.4,20.86,72.86,4.81,1086.99,3.6,6859.66
45.24,29.16,55.04,19.64,70.11,4.43,1024.6,3.51,7957.92
48.86,31.89,49.83,19.2,69.88,5.1,1079.25,3.68,6160.18
46.67,27.99,45.42,18.57,75.64,4.58,1026.1,3.54,7146.09
44.93,27.5,52.86,20.8,79.52,4.38,999.62,3.34,7164.72
44.78,28.27,50.14,19.36,70.12,4.67,1038.36,3.3,8943.29
40.02,35.16,48.01,19.19,71.42,4.85,1053.98,3.31,5374.9
46.48,31.17,47.91,19.82,76.3,4.86,1038.28,3.42,9930.6
41.54,30.06,50.85,20.46,73.97,5.01,1033.31,3.6,8687.02
44.12,29.79,49.28,20.1,71.57,4.6,1067.4,3.7,9439.79
44.78,30.56,49.28,20.26,81.2,5.04,1001.73,3.65,10005.04
43.6,29.43,53.58,20.43,65.37,4.67,1044.52,3.33,7490.36
47.45,31.38,50.18,19.89,72.92,4.57,949.88,3.45,8776.14
46.52,30.92,46.97,20.5,71.1,5.02,955.55,3.93,7516.36
45.93,31.07,51.45,20.09,83.17,4.92,1025.32,3.55,9277.56
45.72,31.35,45.43,19.13,74.01,4.85,1002.28,3.79,8665.93
48.41,30.05,50.98,20.41,71.19,4.59,937.37,3.56,7928.46
40.11,31.43,50.7,20.43,72.27,4.92,943.03,4.1,6327.38
45.79,29.17,53.17,20.51,78.68,4.83,999.05,3.48,10322.28
42.16,28.9,55.09,21.39,77.35,4.7,979.93,3.55,7260.74
42.4,28.04,48.91,19.07,73.53,4.53,1096.52,3.4,6819.11
43.63,27.6,49.79,20.88,75.48,4.48,958.71,3.54,8046.09
44.46,30.58,49.86,19.97,74.31,4.73,1037.99,3.76,11025.88
45.62,29.53,46.49,22.69,70.72,5.14,1025.08,3.54,6804.78
45.45,30.08,53.31,19.64,67.87,4.88,969.8,3.45,9102.01
43.57,27.79,48.93,20.3,75.82,4.31,982.53,3.79,7662.16
46.09,29.55,52.34,20.29,74.74,4.93,1092.02,3.77,8510.21
49.14,30.68,52.83,20.8,75.38,4.9,944.23,3.67,7183.33
43.37,27.71,52.0,20.33,71.59,4.37,1008.53,3.39,7601.54
43.1,28.67,46.68,20.29,72.24,4.66,977.8,3.34,8769.25
48.01,30.99,46.85,20.46,79.21,4.87,947.16,3.56,7623.17
48.72,32.09,50.42,21.66,81.9,4.54,1064.73,3.63,5776.88
46.32,28.84,53.31,19.07,82.7,4.8,1086.95,3.48,7127.26
42.79,31.68,52.11,20.65,76.8,5.28,894.34,3.5,6735.29
42.27,25.75,48.85,20.67,69.65,5.12,932.72,3.36,5683.43
46.6,32.36,50.29,19.08,80.1,4.36,964.57,3.43,7057.42
40.75,32.19,49.37,21.49,72.42,4.34,933.86,3.31,5504.34
45.27,31.04,53.54,20.75,72.33,4.69,1014.14,3.44,9363.82
42.85,29.55,55.0,21.69,77.15,4.56,1039.27,3.64,6839.36
44.74,28.47,54.71,20.31,73.93,4.72,1019.91,3.57,9211.14
49.63,29.6,43.71,20.4,75.1,5.14,970.18,2.99,6001.19
44.92,29.19,46.93,19.71,76.92,4.96,953.63,3.33,9200.99
46.26,29.78,48.5,19.65,81.49,4.89,918.8,3.62,8369.86
50.21,29.31,49.6,19.25,79.73,4.43,1061.75,3.43,6499.83
46.87,30.06,49.19,20.44,76.28,4.68,1028.83,3.35,10068.67
42.89,28.67,47.55,19.84,70.71,4.86,1002.15,3.63,9260.04
43.56,30.29,47.92,21.26,79.02,5.4,997.57,3.7,7357.95
41.01,31.16,50.15,18.36,75.5,5.07,888.44,3.51,6143.8
42.41,29.26,51.91,20.85,78.35,4.77,1003.1,3.67,9063.87
45.27,30.69,52.63,20.29,73.89,4.4,1014.08,3.53,9327.91
47.38,29.52,48.78,20.34,77.22,4.82,965.25,3.49,9903.9
44.72,30.05,46.04,20.27,76.82,4.92,1043.53,3.67,9392.23
43.75,29.52,55.81,20.21,75.01,4.75,1005.76,3.37,9614.49
45.5,26.48,46.86,20.76,72.37,5.02,980.98,3.51,7513.79
46.44,31.29,51.94,19.6,74.93,4.57,1037.12,3.57,9164.41
43.97,28.65,51.93,20.31,72.31,4.94,945.71,3.59,8907.48
45.57,30.16,49.88,19.98,74.81,4.94,1073.3,3.54,10903.64
45.46,27.39,51.88,19.09,75.99,4.84,1056.32,3.69,7814.03
45.99,31.88,49.91,20.51,71.25,4.58,987.5,3.58,9108.86
46.49,30.77,46.13,19.34,71.79,4.56,938.73,3.25,7457.91
47.35,28.74,51.03,19.67,74.98,4.72,1073.79,3.66,8457.65
43.49,32.56,45.56,20.24,70.32,4.81,973.09,3.32,7593.21
46.76,29.6,47.02,19.11,73.93,5.15,1005.35,3.98,7461.41
47.98,30.55,47.71,19.76,76.51,4.96,1018.42,3.51,9282.23
42.12,34.08,50.69,20.45,74.35,4.73,892.2,3.23,6052.56
44.51,29.52,43.1,19.62,79.94,5.12,1000.49,3.31,7530.23
43.28,27.0,45.61,19.95,67.75,4.97,999.28,3.4,7195.84
43.21,25.93,51.59,19.38,74.44,5.07,1043.02,3.71,6810.18
42.69,31.37,44.15,19.42,69.09,4.72,1047.83,3.39,6934.87
44.48,29.88,50.67,19.41,74.28,4.8,1041.32,3.59,11158.39
45.24,28.71,52.87,18.83,71.14,4.77,965.61,3.57,8522.8
44.79,33.0,49.85,19.28,71.42,4.42,1034.29,3.84,7158.97
47.91,31.34,47.98,18.4,73.4,5.0,978.71,3.66,7389.84
47.38,29.12,47.85,19.99,73.44,4.93,1099.49,3.35,7927.0
44.65,29.52,52.84,19.94,75.12,4.81,1021.05,3.46,11285.23
43.04,29.37,51.14,20.27,72.57,4.99,948.26,3.77,8532.82
45.48,30.4,46.61,19.6,74.02,4.66,1034.83,3.39,9740.46
49.82,30.89,47.41,20.93,71.4,4.83,1054.34,3.56,6987.41
45.68,28.84,48.68,20.9,78.51,4.86,1023.68,3.61,9425.29
48.25,30.75,48.75,19.92,76.48,4.75,990.76,3.52,9991.45
45.56,30.31,50.11,21.99,71.18,5.03,1042.23,3.49,8814.11
46.22,33.65,53.81,21.36,74.71,4.59,1055.08,3.5,6412.45
45.35,33.92,46.89,22.1,79.56,4.83,1048.31,3.59,6026.12
45.37,30.42,53.42,19.94,76.63,4.67,1051.47,3.28,9188.3
41.46,29.05,51.12,20.76,78.31,5.13,1068.09,3.62,7037.32
44.1,25.23,48.22,20.96,70.05,5.17,960.28,3.55,6087.12
42.99,30.82,50.29,20.31,74.5,5.03,978.52,3.46,9776.51
42.74,30.21,49.96,20.03,75.04,4.94,1030.29,3.58,10838.47
44.09,30.88,54.11,20.32,70.62,4.29,1035.81,3.29,7223.99
45.19,30.14,49.12,20.47,74.56,4.98,1008.17,3.7,11264.08
47.61,31.16,52.45,17.71,72.1,4.9,1084.51,3.38,6219.03
40.62,31.34,49.46,19.74,69.08,4.68,1027.15,3.75,7443.65
47.01,30.09,48.75,19.28,77.75,4.87,986.98,3.41,10068.49
43.97,26.3,53.54,18.76,75.85,5.08,978.68,3.66,6501.54
45.6,32.44,51.7,20.8,80.35,4.54,919.82,3.48,7073.07
43.64,30.48,48.78,20.3,70.31,4.74,966.34,3.35,9584.62
43.83,28.29,51.74,19.13,76.59,4.5,1024.63,3.38,8136.11
42.68,29.22,51.31,18.81,71.38,4.6,1040.57,3.61,8063.75
47.09,27.7,49.38,20.14,72.37,4.65,910.67,3.36,7580.96
44.91,31.32,51.94,19.63,70.2,4.97,985.77,3.56,9470.56
