N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
33.66,13.67,23.08,27.73,65.61,6.67,521.13,1.69,387.34
36.69,14.46,23.07,27.98,68.48,6.49,505.78,1.8,406.46
33.32,15.31,22.78,26.44,66.88,6.65,535.7,1.82,408.47
34.18,16.04,26.1,26.92,65.17,6.78,536.06,1.97,425.06
34.17,13.96,23.69,27.9,65.58,7.01,501.81,1.87,502.05
37.57,14.74,24.54,27.72,67.85,7.31,496.87,1.79,470.04
35.99,15.7,22.72,27.8,66.26,7.19,551.02,1.67,361.32
33.61,15.8,25.31,26.23,61.53,7.33,493.0,1.76,459.23
36.55,14.87,24.68,28.45,59.54,6.55,465.69,1.8,418.35
33.5,14.75,22.11,27.02,62.61,6.98,504.51,1.7,479.8
35.12,15.83,26.09,26.27,65.2,6.93,475.4,1.8,505.71
34.6,14.05,24.09,24.38,61.41,6.74,484.15,1.79,410.31
36.29,15.83,24.47,27.86,70.25,7.04,506.34,1.81,483.79
32.24,16.18,23.71,24.88,69.64,7.47,468.24,1.88,297.31
34.05,15.73,23.29,28.07,68.59,6.68,477.75,1.88,407.19
34.73,14.95,23.99,25.03,65.14,6.68,545.38,1.86,430.72
36.04,15.69,23.93,26.56,72.07,7.5,471.15,1.73,388.29
34.39,14.41,26.15,26.19,63.95,6.84,517.14,1.77,500.27
32.83,13.61,26.37,26.38,62.86,7.11,523.37,2.01,371.12
35.55,16.21,25.25,26.81,68.21,6.61,509.09,1.72,453.59
34.37,15.85,24.69,28.15,66.03,7.09,469.67,1.79,470.15
34.93,15.74,24.54,29.92,69.15,6.91,498.69,1.93,446.71
35.94,14.72,24.72,25.75,61.14,7.57,493.29,1.85,457.11
36.53,15.45,26.09,27.71,65.78,7.17,505.36,1.84,514.56
34.09,16.07,23.87,26.62,60.91,6.69,513.19,1.73,424.68
33.63,15.23,23.38,26.17,65.24,7.11,530.13,1.81,473.95
33.64,15.87,25.26,26.07,68.55,6.62,504.33,1.79,464.52
34.54,16.83,24.57,27.45,62.47,6.86,504.28,2.05,426.14
32.43,14.02,24.79,25.29,67.67,7.11,522.66,1.78,399.61
34.38,13.78,22.55,26.55,58.62,6.84,525.14,1.9,354.79
32.83,15.74,23.06,27.79,59.65,6.67,516.05,1.8,390.65
37.64,16.08,25.67,27.61,56.82,7.32,482.75,1.88,355.49
36.51,14.52,27.55,24.02,62.29,6.81,472.71,1.9,328.86
34.84,14.79,25.02,29.37,63.12,7.1,489.63,1.81,553.61
34.66,15.28,25.66,27.0,61.5,7.23,476.04,1.71,517.48
33.79,15.53,25.85,26.17,66.37,7.12,458.74,1.79,462.68
35.8,14.9,25.96,27.06,65.11,6.62,507.5,1.7,547.54
34.98,15.25,24.41,26.67,60.44,7.03,480.21,1.88,535.4
38.02,16.23,25.2,27.01,63.98,7.35,475.1,1.76,409.89
37.22,15.37,23.67,26.88,64.76,6.65,518.59,1.85,466.28
34.19,14.99,26.46,26.87,70.7,7.61,438.2,1.69,355.47
33.44,15.66,25.72,27.74,71.67,6.77,528.62,1.85,400.7
32.94,15.9,24.2,28.93,69.02,7.25,484.12,1.89,383.1
35.18,15.94,26.28,25.21,59.26,7.04,462.73,1.62,351.54
34.68,15.7,25.93,24.89,62.34,7.06,503.66,1.73,478.37
37.98,14.8,25.39,25.85,61.58,6.34,533.56,1.85,358.85
33.38,16.16,25.06,31.35,63.17,6.81,488.79,1.96,336.39
34.76,13.21,25.0,28.1,60.01,7.16,552.84,1.69,344.31
37.65,14.57,25.38,27.52,64.77,6.79,480.32,1.83,476.34
34.73,15.49,26.43,28.04,68.77,6.89,509.75,1.76,492.41
38.66,14.36,26.37,26.19,63.43,7.8,556.09,1.91,289.4
32.43,15.79,23.99,29.21,63.78,6.71,534.96,1.8,352.95
37.09,15.7,24.92,26.6,58.44,6.36,461.34,1.78,362.77
37.29,15.33,24.47,26.82,66.05,7.04,513.26,1.68,506.8
36.9,14.37,27.18,26.98,71.29,6.9,488.06,1.82,423.73
36.37,15.49,24.53,27.53,59.98,7.13,479.7,1.85,471.08
33.79,14.93,23.14,27.25,69.65,7.81,513.88,1.87,386.92
33.88,14.63,26.88,26.76,66.79,7.04,465.89,1.58,416.31
31.62,15.43,25.12,28.22,61.36,6.41,532.69,1.81,359.42
34.03,15.57,24.44,27.71,64.41,6.63,496.37,1.71,505.57
35.03,13.96,26.27,25.28,67.04,7.43,493.25,1.76,419.5
34.37,15.79,25.93,26.51,70.49,6.5,485.0,1.89,409.04
34.06,15.57,24.01,25.08,62.89,7.08,493.0,1.79,490.83
32.22,15.95,23.85,26.16,65.64,6.88,492.14,1.8,449.14
35.52,15.09,24.72,26.87,66.05,6.8,510.28,1.97,595.11
37.17,15.5,25.72,26.01,67.24,6.73,540.7,1.78,401.24
36.02,15.17,25.07,26.31,63.76,7.06,507.63,1.61,562.71
35.64,15.32,24.11,28.14,72.71,6.81,553.07,1.78,396.54
35.26,14.38,26.49,27.8,62.05,7.42,491.29,1.91,439.23
33.95,15.17,26.26,28.37,69.02,6.66,485.97,1.81,462.15
34.78,16.29,25.88,25.16,65.48,7.93,485.8,1.83,351.16
35.76,14.51,24.98,27.07,67.07,6.71,496.96,1.81,577.56
34.94,15.28,24.91,26.29,62.26,7.14,501.51,1.78,621.46
35.63,14.69,21.92,26.88,67.55,7.13,517.67,1.85,458.26
35.75,14.24,26.27,27.33,66.35,6.99,517.97,1.94,488.16
37.59,14.75,24.22,25.09,68.25,7.54,492.72,1.6,350.6
32.63,15.39,25.9,29.08,66.06,7.03,551.22,1.86,365.93
31.45,15.27,25.42,27.14,65.76,7.57,563.72,1.66,338.91
34.28,15.55,25.98,28.32,62.28,7.35,531.28,1.77,438.93
37.32,14.68,25.28,26.34,65.52,6.96,456.78,1.78,443.35
35.6,14.82,24.42,27.66,62.73,6.46,460.15,1.88,458.37
38.21,15.51,25.09,28.43,62.91,7.03,518.47,1.75,415.71
32.84,15.23,26.68,25.82,63.43,7.31,506.65,1.8,439.4
32.72,14.02,23.88,27.42,68.36,6.73,485.77,1.87,414.9
38.25,14.66,24.03,25.71,63.24,6.71,485.63,1.78,409.95
36.23,15.83,22.63,27.04,61.43,6.85,521.07,1.79,435.27
30.17,14.88,23.76,26.32,65.03,6.91,497.47,1.97,415.32
33.57,15.38,24.2,27.37,62.07,6.49,485.43,1.8,467.38
31.96,15.08,23.78,27.05,66.93,7.0,521.92,1.78,457.12
36.85,14.44,23.33,27.22,69.38,7.39,505.8,1.93,410.83
36.1,15.53,24.24,28.94,71.39,6.08,533.86,1.79,343.06
32.76,13.74,26.73,26.79,66.03,6.74,513.63,1.83,427.01
36.1,16.05,25.22,27.38,67.02,6.68,506.81,1.92,470.81
33.82,15.2,24.67,27.28,64.48,7.39,478.82,1.77,526.85
36.83,14.63,24.69,26.67,69.44,7.13,523.84,1.88,461.77
36.56,15.19,23.33,28.14,63.46,6.95,488.22,1.74,478.85
37.06,16.02,24.28,29.5,60.79,7.16,460.65,1.93,321.38
34.34,13.81,25.03,24.73,64.53,7.54,513.82,1.81,402.49
36.7,15.17,26.31,27.67,63.58,7.67,530.15,1.7,396.03
34.49,15.07,25.14,28.29,60.61,6.52,474.87,1.84,488.37
34.89,15.27,26.79,26.13,62.5,6.83,482.85,1.81,500.61
33.57,13.45,25.6,26.55,70.63,7.13,521.88,1.67,373.81
34.95,15.63,24.82,23.47,67.81,7.38,480.02,1.79,409.02
37.04,15.26,28.98,27.48,66.3,6.94,467.06,1.85,371.54
33.28,15.64,25.65,27.32,65.4,6.91,502.02,1.66,519.72
35.38,15.19,24.52,26.85,68.04,6.59,450.8,1.86,473.24
34.69,15.79,24.04,28.32,66.9,7.08,471.62,1.85,444.49
34.57,14.66,24.21,27.66,68.58,7.09,482.16,1.76,522.86
35.17,16.07,25.99,26.95,65.1,7.2,511.73,1.64,505.23
35.28,13.96,24.75,27.69,65.45,6.92,530.92,1.92,464.02
36.47,16.45,24.56,26.01,63.73,7.28,562.09,1.83,351.19
36.15,14.73,22.39,25.89,65.12,7.18,486.79,1.75,457.32
34.96,13.47,26.15,28.33,64.74,7.21,471.63,1.94,386.62
32.05,16.07,24.92,26.08,65.75,7.02,514.07,1.84,435.51
36.41,15.36,25.01,25.42,64.96,7.62,473.26,1.79,431.71
35.76,14.56,25.24,26.06,62.74,7.6,498.1,1.85,486.16
32.42,14.15,25.44,26.0,67.76,7.12,529.42,1.89,386.43
35.68,13.34,27.36,25.77,62.83,6.62,563.57,1.75,297.2
37.18,15.15,24.94,27.83,67.58,6.84,450.65,1.56,385.54
35.38,13.88,24.94,27.48,66.26,6.8,463.53,1.76,462.78
37.24,15.38,24.93,26.2,62.17,7.07,483.38,1.86,471.18
32.73,16.3,24.47,25.93,65.11,6.84,466.37,1.73,389.02
39.52,14.66,25.49,27.38,67.68,7.6,480.09,1.88,357.68
39.44,15.16,25.15,26.37,66.44,7.84,465.48,1.91,333.22
34.93,15.35,24.78,27.3,66.5,6.49,464.31,1.85,514.71
33.57,14.73,25.4,29.1,62.34,6.77,457.29,1.99,371.12
32.43,15.02,25.73,24.72,67.5,6.82,536.29,1.91,361.28
35.22,15.14,25.35,29.81,69.13,6.74,490.59,1.92,462.9
33.77,15.63,23.08,26.53,68.7,6.71,470.98,1.76,413.23
34.41,17.1,24.44,27.93,63.35,7.21,521.93,1.87,389.08
34.49,14.44,26.92,26.56,68.61,7.34,527.84,1.9,415.65
33.4,14.88,26.58,25.27,66.26,6.94,509.55,1.73,468.28
37.18,14.65,23.87,27.29,64.52,7.0,475.93,1.61,449.98
33.74,15.01,26.43,25.95,63.88,7.79,538.13,1.77,392.27
34.69,15.77,22.22,29.13,62.68,7.2,476.25,1.91,354.09
36.55,14.71,26.26,25.28,67.35,7.66,493.31,1.82,406.94
36.41,15.61,23.7,27.83,64.25,7.02,505.51,1.77,530.79
34.58,14.48,23.2,26.19,62.22,7.4,495.07,1.76,458.17
34.85,14.87,25.52,26.47,56.43,7.19,537.6,1.71,451.53
34.56,15.32,25.98,25.66,64.49,7.03,501.71,1.76,572.24
33.8,14.85,24.46,25.01,66.98,6.76,495.82,1.94,467.89
36.98,13.84,24.79,26.61,64.76,6.43,515.05,1.76,423.75
34.17,13.94,25.7,26.17,58.75,7.19,467.62,1.83,399.57
32.0,14.97,24.78,24.41,67.29,7.14,513.31,1.67,394.03
32.75,15.06,23.96,27.5,67.15,6.92,495.1,1.79,523.26
34.64,14.71,25.95,24.21,63.42,7.05,494.34,1.78,499.42
31.96,15.03,23.91,26.11,62.85,6.86,507.4,1.72,454.77
36.67,15.02,25.14,26.95,67.03,7.07,544.23,1.74,485.23
37.34,15.33,22.91,27.16,65.2,6.62,545.66,1.68,378.31
34.36,15.62,23.53,27.75,65.85,6.84,527.23,1.73,458.12
35.71,15.83,22.78,27.1,68.25,6.81,532.9,1.81,415.96
33.1,14.05,23.68,27.18,61.03,6.51,448.91,1.89,341.23
35.13,15.25,25.51,25.99,65.32,7.39,548.8,1.75,468.05
34.32,15.66,24.46,27.09,65.48,6.82,501.92,1.63,554.48
32.64,15.1,26.62,28.24,65.36,6.92,506.48,1.86,465.24
33.83,15.28,23.83,28.5,59.7,7.04,530.59,1.8,431.21
36.21,15.15,27.75,26.35,63.48,7.05,498.18,1.78,503.37
36.64,15.66,25.35,28.31,67.73,6.9,496.68,1.77,494.01
38.84,14.32,25.86,27.53,61.73,6.94,491.33,1.9,415.53
35.07,14.56,25.51,27.26,63.08,7.15,536.69,1.87,517.49
35.72,13.33,23.86,25.94,65.58,6.77,500.57,1.84,442.4
40.06,17.0,25.63,27.21,67.39,6.75,501.72,1.73,338.13
33.56,14.57,25.0,26.91,60.26,7.39,482.68,1.75,474.39
33.28,14.56,23.93,27.3,61.9,7.72,482.02,1.79,413.1
33.82,15.0,24.99,26.35,66.39,6.66,519.4,1.87,536.11
35.2,15.81,25.23,27.24,61.73,6.87,479.17,1.66,488.05
29.81,14.5,26.45,27.16,68.46,7.34,477.05,1.83,347.08
38.08,15.0,24.3,27.62,66.43,6.84,490.13,1.69,459.48
33.69,13.93,23.3,28.32,73.62,6.69,514.96,1.59,330.9
36.18,13.6,23.66,26.02,62.31,7.03,546.5,1.7,355.16
32.89,15.46,25.41,25.96,66.43,6.86,485.68,1.91,462.99
32.77,14.28,26.99,30.59,59.71,7.38,521.0,1.75,299.64
33.67,14.71,23.56,23.84,64.38,7.07,476.75,1.82,403.52
32.89,16.0,27.53,26.01,68.4,7.12,484.32,1.69,375.84
34.17,15.01,24.69,26.66,59.73,6.99,485.91,1.91,540.27
35.35,16.34,24.05,28.26,59.77,6.85,513.78,1.69,405.21
35.22,15.73,24.03,27.74,68.82,6.77,523.17,1.78,472.94
31.83,16.49,26.68,25.73,69.42,6.37,519.34,1.91,285.59
37.45,13.87,25.14,25.93,64.97,6.58,480.28,1.9,392.97
36.73,15.0,23.96,27.32,65.57,6.89,508.59,1.86,545.31
33.08,13.86,26.08,29.92,66.37,7.38,488.67,1.77,357.98
34.79,15.83,27.03,26.31,67.04,7.13,465.55,1.8,429.15
34.92,15.92,27.33,26.53,66.65,6.77,476.36,1.84,429.61
34.43,15.26,22.6,26.09,58.89,7.23,518.84,1.77,419.74
37.48,15.97,26.47,27.09,74.47,7.05,512.21,1.83,383.02
34.06,14.9,26.88,24.74,68.22,7.35,497.5,1.81,424.08
31.0,14.16,24.9,27.94,67.3,7.15,540.25,1.76,350.32
34.09,14.14,25.88,27.89,59.59,7.17,474.15,1.7,413.39
35.03,15.93,25.18,26.62,57.18,7.26,499.61,1.6,442.13
33.02,14.88,26.54,26.17,68.31,6.25,551.25,1.85,341.16
34.82,15.1,26.21,25.36,60.63,7.24,494.68,1.88,485.75
35.9,15.39,25.5,27.91,61.59,7.24,504.24,1.81,529.39
33.73,14.59,24.85,29.27,61.11,7.02,484.91,1.74,458.46
35.32,14.98,27.45,25.97,58.62,6.93,463.38,1.83,406.96
36.16,15.87,24.19,26.9,66.21,6.9,481.2,1.93,489.39
38.16,15.22,24.17,25.18,69.2,6.93,510.79,2.03,371.96
34.4,14.36,22.71,27.62,58.42,7.76,498.01,1.85,366.83
36.29,15.11,24.87,26.15,64.22,6.96,495.81,1.84,587.58
34.47,16.09,25.43,29.16,68.35,6.59,482.74,1.77,396.72
36.62,15.92,24.06,28.49,70.43,6.45,495.18,1.89,372.46
34.91,15.28,24.21,26.95,65.61,6.73,503.25,1.81,622.84
31.53,15.78,22.86,25.49,68.97,6.77,462.96,1.76,314.93
33.58,15.98,24.42,28.08,60.8,7.18,509.95,1.75,450.46
35.0,13.99,25.51,26.56,62.92,6.38,508.92,1.82,467.76
34.88,14.52,24.85,25.06,60.75,7.03,482.48,1.79,501.89
34.99,14.08,25.04,27.95,60.62,6.52,441.39,1.81,395.54
32.56,14.26,24.13,26.35,67.64,6.64,448.86,1.81,364.84
32.85,16.2,25.37,25.85,60.8,7.17,491.24,1.78,424.98
33.98,14.87,26.04,29.1,67.41,6.69,520.31,1.88,427.85
37.01,15.31,26.0,25.99,62.41,7.28,508.71,1.81,457.07
35.36,14.78,25.55,24.06,68.98,6.5,509.63,1.74,421.89
33.06,16.0,26.5,29.6,68.16,6.96,468.6,1.8,354.05
34.35,15.56,25.18,29.13,72.43,6.72,494.86,1.88,428.85
33.81,16.07,24.87,28.06,65.95,7.33,458.5,1.79,410.18
36.11,15.28,25.37,27.64,65.41,7.29,491.5,1.7,525.51
36.3,15.62,23.67,26.63,61.26,6.67,487.54,1.89,442.26
33.44,14.16,24.48,27.65,62.87,7.24,491.44,1.83,476.77
35.62,15.18,25.49,27.39,57.87,7.27,515.34,1.66,483.24
35.94,14.61,24.15,28.45,66.22,7.04,550.56,1.83,440.04
32.53,15.07,25.59,25.1,66.89,6.85,515.89,1.78,439.28
37.17,13.87,26.38,25.92,69.53,6.39,494.74,1.64,332.82
33.55,15.28,22.82,26.41,65.49,7.27,487.48,1.87,460.08
35.01,15.11,23.96,22.58,66.65,7.47,492.31,1.74,393.61
36.56,14.72,27.34,25.97,60.13,7.06,487.4,1.69,413.27
31.94,14.48,26.2,27.38,70.44,7.21,543.7,1.73,343.71
37.6,15.17,24.75,27.21,62.55,7.19,506.69,1.88,490.2
37.23,15.37,26.85,27.69,61.85,7.04,501.57,1.65,450.02
32.92,14.38,24.01,27.29,62.84,6.19,478.18,1.95,366.9
36.46,15.83,27.02,25.05,69.0,7.01,499.79,1.78,431.59
34.0,13.77,24.25,26.08,61.18,6.89,519.21,1.77,431.33
34.43,15.01,27.45,27.07,62.94,7.39,472.37,1.79,463.45
34.4,15.71,25.37,26.26,69.3,6.82,472.68,1.87,461.76
34.48,15.0,26.19,25.74,72.42,7.06,544.09,1.92,403.73
34.36,15.34,25.54,26.39,64.93,6.65,454.21,1.79,491.02
33.92,14.95,23.32,25.51,65.59,7.21,507.79,1.91,464.48
34.33,14.38,23.06,26.68,62.83,6.68,491.17,1.87,462.13
32.29,15.35,25.33,27.74,69.82,7.55,497.88,1.83,406.94
39.17,15.01,22.53,25.68,66.11,6.86,487.64,1.9,360.94
33.85,14.0,21.43,26.96,70.77,7.04,468.96,1.74,353.97
30.76,15.91,23.72,28.47,64.85,7.28,493.31,1.74,366.8
36.0,15.46,24.13,29.56,65.39,6.77,525.52,1.82,441.88
36.95,15.14,25.63,26.84,68.02,7.11,550.56,1.66,406.59
35.8,15.73,26.0,26.03,63.81,6.79,479.03,1.86,473.4
31.6,15.14,24.62,28.14,68.53,7.02,488.13,1.93,430.7
36.14,14.63,26.19,28.0,69.88,7.35,515.15,1.69,433.09
36.2,14.58,24.68,27.89,66.11,7.37,470.67,1.81,475.84
35.32,15.06,25.96,28.43,62.28,6.89,525.71,1.92,478.0
35.72,14.94,24.47,26.22,64.11,6.23,494.56,1.87,481.63
35.87,15.07,25.17,28.39,69.41,6.89,471.41,1.77,492.3
30.32,17.09,25.33,29.23,67.78,6.71,507.11,1.71,289.4
35.53,16.66,24.66,26.23,66.57,7.64,505.56,1.81,411.84
37.01,14.5,23.4,26.79,68.61,6.51,452.71,1.8,372.73
34.93,14.33,26.11,27.61,63.66,7.37,470.01,1.75,458.54
37.74,14.22,26.41,25.6,64.69,7.03,493.05,1.58,406.59
33.42,14.68,26.9,26.69,69.6,7.91,527.36,1.79,358.19
35.09,14.91,24.18,26.46,68.97,7.16,469.43,1.82,518.87
32.22,15.32,22.88,28.03,64.19,7.15,495.29,1.88,431.57
34.43,14.03,25.87,28.44,59.17,6.92,488.96,1.78,448.66
34.22,15.91,23.58,25.7,67.51,6.21,485.35,1.79,374.86
35.42,15.01,24.21,28.35,58.63,6.38,512.14,1.6,402.61
33.81,13.67,23.87,27.89,67.82,6.47,507.83,1.77,390.98
32.94,14.68,23.98,24.42,62.41,6.78,496.73,1.81,421.92
36.07,15.92,27.07,27.49,69.14,6.86,522.79,1.77,409.58
33.34,16.55,24.32,28.21,61.85,6.61,464.42,1.82,348.65
34.76,14.36,25.01,26.5,65.57,6.36,521.31,1.69,476.36
33.49,16.36,27.43,27.11,60.75,6.94,448.36,1.88,331.04
35.4,14.69,27.07,26.84,67.34,7.03,526.75,1.93,469.82
37.88,15.19,23.58,24.43,68.05,7.54,529.6,1.79,323.42
32.3,14.72,23.99,30.02,66.62,6.82,475.47,1.8,375.12
35.23,15.41,25.41,26.51,68.26,7.39,521.51,1.68,490.21
35.75,14.66,25.31,26.51,60.22,6.99,504.95,1.76,576.9
34.13,14.83,22.33,30.05,59.64,6.56,507.73,1.95,330.29
33.32,14.28,26.06,27.31,58.91,6.47,528.84,1.82,384.13
40.2,12.94,25.54,26.55,66.92,7.51,501.08,1.65,297.48
35.52,14.89,23.03,27.34,68.67,7.63,524.3,1.94,398.19
35.84,15.2,25.15,25.91,65.34,6.86,502.63,1.88,571.18
35.88,15.23,24.26,27.02,63.4,6.7,518.28,1.77,543.87
35.55,15.89,25.28,25.87,66.25,7.43,485.49,1.83,464.25
31.91,15.95,25.86,24.94,65.54,7.63,499.25,1.95,323.44
34.44,14.77,26.62,26.1,67.08,6.88,535.41,1.72,453.14
37.59,14.81,24.6,25.41,67.63,7.64,518.97,1.77,386.81
33.19,16.3,24.38,26.73,68.94,7.3,509.1,1.7,408.6
34.21,14.24,25.76,28.39,62.79,7.17,523.86,1.76,446.28
33.66,15.53,25.64,30.32,63.06,6.81,491.21,1.84,429.37
34.5,15.22,26.65,27.31,64.09,7.15,509.55,1.74,558.38
33.77,14.47,25.55,28.7,63.08,6.67,524.78,1.86,426.3
32.32,15.84,25.58,27.38,66.09,7.29,500.72,1.77,467.94
33.32,14.06,25.66,26.53,64.1,6.59,510.09,1.86,447.46
34.67,13.21,24.91,27.99,66.52,6.7,467.69,1.83,401.2
35.74,14.97,23.06,27.01,64.77,7.08,518.91,1.83,544.75
34.51,13.75,23.45,26.53,66.63,6.78,463.91,1.83,414.68
37.13,14.37,26.45,27.6,68.33,6.19,530.77,1.73,340.98
38.61,13.03,25.48,28.63,62.3,6.97,525.22,1.68,311.82
34.96,16.06,24.24,27.93,65.41,6.82,497.99,1.73,500.2
34.9,15.39,24.36,27.59,66.24,6.99,468.99,1.85,529.55
34.79,14.87,23.38,27.72,65.98,6.85,502.51,1.82,564.5
34.46,14.19,25.39,24.34,69.62,6.9,504.88,1.78,458.38
37.13,13.85,25.25,26.12,58.49,7.52,512.32,1.74,362.83
37.44,14.1,26.53,28.48,61.19,6.57,485.41,1.79,367.55
35.61,16.39,25.02,25.43,65.94,7.02,477.3,1.99,409.57
37.46,13.83,24.39,28.56,58.55,6.44,505.75,1.78,344.25
33.34,15.09,27.55,24.67,62.22,7.46,474.84,1.82,350.56
31.88,15.67,24.47,26.77,68.65,6.51,510.41,1.77,401.54
32.84,13.79,23.44,26.03,59.45,7.51,487.62,1.82,351.64
34.29,14.79,25.1,24.74,67.76,7.56,481.55,1.58,401.23
35.31,14.96,25.05,28.84,61.69,7.28,511.57,1.76,534.36
37.01,15.0,24.22,25.66,62.79,7.01,481.34,1.85,476.06
36.13,15.92,23.66,27.45,65.11,6.84,472.55,1.83,458.45
33.91,15.89,23.19,27.32,65.97,6.96,502.67,1.96,483.72
32.95,16.18,23.47,25.31,67.54,7.04,503.72,1.84,420.44
36.85,14.13,24.55,27.61,68.4,7.41,472.89,1.86,407.65
32.84,13.08,24.42,26.29,68.18,7.36,505.72,1.79,379.78
36.91,14.36,24.15,25.75,61.84,6.9,516.7,1.83,449.86
29.84,14.99,24.09,28.7,68.92,7.58,510.71,1.83,317.36
33.81,15.69,26.59,28.58,69.24,6.95,491.4,1.95,427.82
34.42,15.01,25.37,26.28,65.75,6.77,551.27,1.8,497.36
36.99,15.36,24.96,27.78,63.3,6.96,522.62,1.94,461.35
35.72,15.88,27.01,25.91,66.09,6.66,524.78,1.75,411.94
34.58,15.87,25.06,29.08,63.98,7.23,470.16,1.82,432.21
34.42,14.3,28.17,27.06,63.06,6.91,471.97,1.69,412.73
36.06,13.79,26.7,27.2,62.8,6.57,545.15,1.74,368.42
37.03,15.0,27.43,26.37,67.64,6.79,486.13,1.82,443.61
34.82,14.7,22.03,27.12,63.21,6.78,541.13,1.83,423.08
37.13,15.35,25.85,26.64,67.24,6.5,476.32,1.89,423.59
34.99,14.94,25.16,27.69,67.27,7.33,498.72,1.87,600.34
34.97,15.69,26.27,26.65,64.33,7.39,520.12,1.76,495.23
36.4,14.39,24.17,27.54,64.25,6.76,467.0,1.78,469.55
34.58,15.66,23.75,26.06,66.52,6.77,513.24,1.83,494.62
34.56,14.58,25.73,25.74,64.9,7.61,504.45,1.84,483.9
36.97,14.66,22.55,28.55,64.83,7.28,534.48,1.83,369.32
35.7,15.17,25.63,28.84,67.68,6.75,496.2,1.84,503.18
34.72,14.72,23.79,28.55,65.82,7.28,462.23,1.85,443.11
35.1,16.61,25.64,26.67,71.04,7.06,505.76,1.78,466.26
34.05,14.19,25.43,26.51,69.8,6.52,513.65,1.64,409.98
32.77,14.15,25.58,26.14,59.6,7.51,408.51,1.6,267.7
37.79,14.5,24.95,27.23,62.68,6.76,482.57,1.69,447.31
33.67,15.04,23.36,26.44,67.09,6.56,450.06,1.64,381.72
36.04,14.73,23.54,27.59,64.1,6.23,499.34,1.61,418.54
35.76,13.62,24.18,25.5,62.66,6.97,508.5,1.79,461.08
36.05,14.47,25.29,28.28,62.49,6.68,538.34,1.91,411.94
34.92,15.95,25.43,29.19,59.59,6.81,517.59,1.71,408.22
29.82,15.58,24.34,25.74,60.82,7.27,500.77,1.88,356.03
33.5,14.71,24.82,26.96,64.93,7.18,442.47,1.66,451.74
34.92,16.18,25.69,26.57,67.19,6.97,480.31,1.89,473.08
36.21,14.68,25.37,22.85,68.75,7.14,545.01,1.94,334.29
32.43,14.5,25.56,28.61,70.16,6.84,473.9,1.78,387.03
34.77,14.45,24.76,26.32,65.45,6.87,546.71,1.64,464.49
34.78,16.27,24.2,23.92,58.57,6.94,486.52,1.87,371.49
35.28,15.5,23.38,27.89,71.82,7.27,484.74,1.88,429.73
34.47,15.23,24.46,28.68,67.56,7.35,487.81,1.9,487.02
37.97,15.78,23.96,27.66,73.71,7.62,532.71,1.83,306.71
33.37,16.44,25.55,27.28,68.23,7.66,531.45,1.82,361.99
