N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
72.74,37.53,85.87,15.02,76.73,6.11,1316.08,2.72,12397.15
69.31,39.52,90.12,15.52,73.74,5.98,1172.92,2.94,19233.98
69.8,41.38,95.17,14.26,80.5,5.94,1219.75,2.84,14870.12
71.92,42.43,93.85,15.13,80.32,5.58,1184.46,2.91,13245.56
72.7,39.27,83.27,15.28,72.94,6.47,1148.04,2.99,13545.03
63.7,42.16,90.98,14.97,74.07,6.32,1274.57,2.98,13135.45
66.01,37.81,98.5,14.68,74.63,5.53,1231.76,2.82,11956.49
68.24,36.28,87.8,14.78,71.33,6.2,1178.46,2.98,14286.55
70.88,39.44,89.23,14.66,77.01,5.93,1169.1,2.97,19231.4
70.04,38.23,91.72,14.56,77.48,5.87,1144.24,3.12,15522.27
73.58,36.78,99.23,14.09,69.63,5.97,1146.72,3.37,10124.29
70.01,38.73,85.94,14.99,74.25,5.71,1166.95,3.21,16116.05
68.92,39.76,87.2,13.54,80.02,6.41,1286.6,3.02,12457.39
81.95,39.52,89.99,15.23,72.94,5.69,1090.88,2.94,10728.35
69.33,37.69,96.58,13.96,81.04,6.69,1111.05,2.9,9819.96
67.67,40.81,88.8,14.11,78.76,6.27,1292.25,3.14,12879.26
75.68,41.76,93.39,15.14,73.87,5.61,1143.74,3.28,12144.51
69.28,41.39,91.08,15.37,77.19,6.13,1168.29,3.0,17835.85
78.87,39.99,89.66,14.61,74.06,5.86,1210.74,2.84,13996.28
67.58,41.42,87.16,13.99,78.66,6.19,1208.16,2.84,14141.29
71.61,39.3,90.18,15.67,79.26,6.5,1171.12,3.23,13862.7
73.85,39.28,82.78,14.03,75.25,6.27,1203.06,3.09,13186.58
73.12,37.98,95.4,16.62,78.86,6.41,1201.66,3.16,11123.06
74.33,38.88,87.78,13.41,76.22,6.2,1165.91,3.08,12627.2
68.71,41.02,79.67,15.2,73.96,5.56,1262.72,2.92,12866.28
74.79,38.04,100.94,14.85,71.98,5.71,1156.56,3.0,11860.67
69.52,36.51,94.68,14.71,70.57,6.15,1108.91,2.99,12551.33
66.77,42.23,93.09,14.97,71.07,6.07,1306.36,3.28,12148.94
67.62,38.12,89.84,14.95,71.41,6.15,1213.84,3.0,17210.38
74.55,40.6,98.28,13.73,75.16,6.67,1089.54,2.95,9623.21
69.52,38.96,86.56,14.77,73.6,6.1,1201.26,2.96,18895.24
66.56,39.89,81.51,14.88,72.92,6.38,1217.31,3.26,12958.42
67.88,39.27,92.48,14.79,72.67,6.02,1124.82,3.09,15812.11
69.96,39.35,95.6,15.03,78.96,6.09,1173.27,2.93,17116.97
68.44,43.91,95.57,15.47,69.87,5.92,1157.62,2.88,12480.79
65.08,39.96,95.97,15.71,78.27,5.85,1254.0,2.83,12397.91
73.14,40.48,100.89,14.69,72.75,6.23,1185.19,2.95,13529.98
73.16,39.56,83.58,16.13,70.6,6.12,1198.9,2.78,13258.51
71.02,43.43,91.84,13.66,71.94,5.98,1140.19,3.05,12619.22
68.25,38.6,82.79,14.86,73.04,6.04,1169.51,3.05,15781.82
67.0,42.07,87.98,14.28,73.84,5.82,1106.8,3.02,13075.84
64.47,41.46,93.27,15.2,74.49,6.36,1193.99,2.63,12941.05
69.53,38.81,94.24,15.17,78.28,6.32,1337.41,3.12,12739.99
75.47,42.52,91.33,14.99,77.87,5.79,1212.2,3.06,14341.08
71.07,38.93,85.83,15.43,70.11,5.82,1062.79,2.91,12491.77
67.54,40.27,86.94,15.24,71.92,5.98,1242.67,2.82,16175.27
64.04,38.97,89.81,14.67,81.96,6.47,1234.94,2.94,11774.71
64.67,38.01,89.64,15.68,72.6,6.12,1062.32,3.0,11540.64
69.26,41.9,89.23,15.4,75.18,6.16,1259.3,2.94,16174.36
65.36,40.65,90.26,15.68,79.71,5.74,1204.27,3.13,14062.89
76.4,41.52,94.28,15.24,74.34,6.16,1243.35,3.28,12717.15
64.05,40.95,87.57,16.15,79.35,5.57,1202.62,3.03,11903.25
69.46,38.1,87.6,14.06,73.4,5.6,1185.03,2.85,13901.01
68.75,42.24,88.75,16.01,75.73,5.99,1286.17,3.11,13774.82
70.11,37.82,89.16,15.25,73.42,6.32,1173.04,2.85,15797.02
76.51,41.46,90.15,15.56,70.47,5.92,1088.78,3.04,11530.7
66.04,45.39,94.57,14.93,75.15,6.48,1136.07,2.83,10924.12
69.88,38.44,85.87,14.31,83.44,5.82,1118.21,2.92,12675.31
69.7,41.72,100.97,13.85,77.93,6.11,1262.11,3.44,10425.93
66.71,38.98,92.43,15.29,75.77,5.53,1169.87,2.96,14823.17
63.68,39.86,91.1,14.32,78.77,6.04,1190.74,3.09,14766.33
71.94,41.24,87.14,14.56,67.73,5.76,1109.95,2.95,13157.96
68.74,37.57,101.11,14.87,70.86,6.36,1233.94,2.73,11173.91
76.6,41.09,88.44,14.87,70.32,5.98,1227.14,2.7,13333.08
70.22,35.31,85.47,14.83,66.93,6.12,1254.2,3.2,11529.43
69.49,38.27,94.42,14.5,82.79,5.87,1237.3,2.82,13572.96
66.76,40.11,97.3,16.38,73.46,5.98,1075.02,2.84,10804.36
72.18,37.45,94.71,15.99,76.89,5.39,1182.63,3.06,11821.5
67.49,41.77,84.33,15.69,70.82,6.36,1194.74,2.88,13111.16
70.41,41.44,86.23,14.33,74.02,6.05,1244.07,2.73,14975.4
63.88,37.54,83.74,13.29,83.07,6.36,1105.05,3.0,8349.5
73.26,38.67,89.84,17.26,77.28,6.05,1253.3,2.98,12317.51
67.76,39.98,86.85,15.26,75.67,5.37,1198.87,2.8,14985.31
72.91,40.4,92.66,15.51,75.67,6.42,1134.32,3.06,14306.13
75.22,39.91,79.48,14.66,75.36,6.35,1169.72,2.88,12253.03
68.27,40.39,86.24,15.25,67.86,5.83,1184.91,2.99,15749.98
71.77,38.97,87.32,14.19,74.57,5.02,1158.39,3.05,12509.81
68.21,40.08,86.66,13.71,71.68,5.87,1184.14,2.68,14249.7
70.47,40.43,94.51,15.67,81.95,5.71,1126.19,2.96,13809.26
72.94,42.33,94.02,14.46,80.44,5.44,1183.47,2.93,12051.35
71.14,40.95,94.94,16.38,77.24,5.94,1217.96,3.06,14695.96
63.99,38.9,93.09,16.02,71.71,6.19,1215.66,3.15,12181.0
78.68,34.66,97.57,15.19,68.34,5.97,1113.44,2.8,8647.47
68.32,42.5,93.51,15.75,71.39,6.29,1099.77,2.66,10843.84
65.11,41.28,85.96,14.84,79.05,6.01,1276.65,3.2,12792.35
64.16,39.53,96.9,14.82,70.55,6.22,1207.16,2.91,12954.39
72.64,40.71,88.7,14.98,72.35,5.83,1156.37,2.91,16540.04
66.82,38.83,94.61,14.89,79.07,5.57,1185.98,2.72,13277.11
68.72,37.57,90.9,14.35,77.19,5.27,1265.64,2.91,12222.41
65.93,41.65,87.1,14.3,70.22,5.77,1076.18,2.68,10477.24
71.16,42.62,86.37,15.02,68.88,5.79,1100.48,2.81,12289.03
69.82,38.86,97.06,15.16,80.79,5.76,1217.84,2.88,14326.39
74.08,41.51,99.41,15.13,78.49,6.24,1154.81,2.8,12233.47
72.72,41.45,93.79,15.77,79.29,5.88,1136.54,3.01,13772.54
67.71,41.98,92.64,15.14,75.32,5.88,1220.07,3.09,17024.66
71.65,40.19,88.96,15.11,75.0,6.0,1215.1,2.78,19618.17
71.56,40.03,88.73,15.82,75.55,6.04,1152.35,3.24,16207.11
67.56,42.55,93.18,14.53,74.05,5.77,1146.16,3.07,13954.94
69.15,38.82,92.36,15.86,69.08,5.79,1216.3,3.12,14856.52
71.42,39.16,91.37,15.99,74.55,5.96,1187.8,2.82,17040.92
70.42,40.71,83.87,14.08,77.3,5.69,1127.41,3.01,13532.63
70.86,37.95,91.43,16.5,75.88,6.45,1216.14,2.98,13456.81
71.1,41.31,89.85,15.88,75.54,6.38,1277.14,3.18,13776.21
68.35,41.95,85.32,15.2,76.15,6.13,1198.33,3.03,17103.66
65.78,40.58,88.98,13.62,81.19,6.02,1183.65,2.94,13803.67
73.35,41.27,87.01,14.58,73.73,6.44,1212.77,2.93,14490.29
69.58,40.34,92.58,15.7,71.57,5.92,1096.22,2.84,14399.76
72.11,41.16,86.94,14.78,71.03,5.8,1075.95,3.28,12510.6
64.27,38.47,88.23,15.77,76.06,6.35,1241.81,2.95,12310.23
68.08,38.36,88.49,14.65,71.62,6.33,1103.7,3.05,13612.45
68.9,39.33,86.02,15.48,76.43,6.36,1151.83,2.99,15376.95
67.28,37.98,90.22,14.31,78.62,6.07,1236.73,3.15,14589.01
66.23,42.61,87.91,16.92,71.44,5.81,1155.76,2.86,11027.34
66.52,42.58,95.7,15.37,71.64,5.88,1263.02,2.77,12523.23
69.0,40.36,89.39,14.41,78.48,6.13,1251.98,2.82,16419.39
75.45,40.7,92.7,15.24,70.52,6.03,1122.62,3.1,13122.22
73.68,41.83,91.45,14.6,75.23,5.91,1230.29,2.94,15605.64
70.72,40.46,91.98,14.77,82.66,5.99,1156.57,2.88,16216.82
72.09,39.66,86.89,14.91,73.52,6.19,1211.38,3.08,17693.28
71.43,38.36,85.01,14.28,75.11,6.15,1223.04,3.08,15173.68
73.48,41.95,92.89,13.8,78.02,5.97,1248.1,3.14,12620.76
66.6,41.02,83.33,14.46,73.8,5.85,1175.1,2.96,14758.1
74.56,39.01,91.65,15.43,72.07,5.81,1217.95,2.91,14962.79
71.27,37.46,79.69,15.98,79.01,6.39,1223.97,2.89,10978.56
67.6,42.04,84.46,15.84,78.79,6.16,1172.34,3.0,14027.66
73.49,38.81,91.28,14.89,67.83,5.48,1189.64,2.88,13088.92
73.74,35.23,79.18,15.0,71.25,6.19,1266.72,3.08,10614.54
71.91,39.75,83.31,14.27,75.51,5.92,1281.07,2.97,14111.6
71.51,38.93,90.41,15.97,76.64,5.91,1156.25,2.77,14943.22
73.15,41.15,92.7,15.68,80.44,5.5,1223.87,3.11,12679.55
67.76,39.03,89.51,14.0,78.45,5.99,1139.75,2.86,14457.33
64.92,38.61,93.4,14.52,70.68,6.31,1190.34,2.84,12889.01
71.5,37.75,88.89,14.74,73.56,6.19,1202.46,2.99,17274.48
61.77,38.0,94.38,14.99,73.19,6.29,1168.38,3.13,11988.06
71.19,41.23,95.39,16.27,77.41,6.08,1210.31,2.77,13968.73
70.31,39.68,92.39,15.02,77.68,5.91,1121.64,3.04,17429.34
70.3,42.66,94.82,14.12,74.48,5.8,1183.65,2.93,14373.61
66.38,40.19,91.28,14.63,81.02,6.03,1222.31,2.9,15643.06
65.3,42.15,88.69,15.65,78.72,6.27,1189.96,3.04,13276.18
71.58,43.57,86.75,14.81,75.93,5.76,1175.65,3.15,14452.18
68.82,41.93,84.09,15.14,68.19,5.84,1116.26,2.8,12333.65
69.59,37.75,91.76,14.31,77.61,5.49,1336.5,2.81,11177.91
67.39,39.45,87.67,14.39,73.58,5.69,1098.4,3.2,12930.17
75.35,43.2,91.09,14.67,79.05,6.18,1268.01,2.96,12104.0
68.39,39.3,82.04,15.37,79.78,6.39,1276.48,3.07,12342.89
70.16,38.81,88.03,14.67,76.74,5.88,1227.65,2.93,18114.92
73.68,37.54,93.34,15.84,70.07,6.19,1204.36,3.04,13349.75
67.77,41.42,97.06,14.71,67.93,5.71,1102.9,2.95,11579.79
74.86,40.17,97.05,14.92,70.78,5.85,1232.47,3.04,14164.49
65.8,40.11,91.85,14.64,73.74,6.1,1174.94,3.16,15849.67
73.12,41.94,83.72,14.62,81.35,6.12,1207.75,3.18,13406.41
75.29,42.16,93.81,13.52,80.79,5.99,1196.02,2.93,12209.18
74.58,37.19,87.59,14.37,75.86,6.23,1183.51,2.83,13133.53
70.79,39.88,80.79,14.65,72.38,6.61,1158.05,2.94,13161.85
69.3,40.15,84.38,15.32,71.58,5.8,1242.19,2.95,16224.01
66.48,41.3,85.02,15.38,78.22,5.87,1206.73,3.03,15594.4
71.36,38.1,89.18,13.22,81.01,6.36,1153.28,3.08,11794.03
74.14,39.85,94.74,15.73,79.59,5.75,1065.96,3.1,11088.92
72.1,38.72,89.47,16.33,75.39,6.04,1262.24,3.1,14308.46
71.3,37.84,89.73,14.4,82.58,6.36,1099.58,3.2,11418.07
68.71,42.91,91.64,15.7,70.76,5.75,1262.73,2.82,12702.41
77.28,42.86,84.9,15.1,77.06,6.28,1149.08,3.19,11384.7
65.05,33.67,85.56,14.45,67.8,6.45,1223.13,3.05,9161.38
71.77,38.27,93.71,14.82,77.61,5.73,1177.82,2.99,15782.79
72.28,41.39,82.9,16.17,73.82,6.13,1225.03,3.08,13705.56
66.27,42.38,88.2,15.15,74.32,6.01,1193.56,3.02,17149.37
72.79,38.25,93.86,15.52,72.5,5.98,1306.44,3.12,13152.56
73.43,35.9,90.21,15.15,69.91,5.74,1273.88,2.99,12171.64
64.98,38.52,92.01,14.82,79.02,5.84,1238.3,3.12,13889.89
71.54,40.78,83.47,14.16,75.69,6.4,1142.33,3.01,13386.73
62.37,39.76,96.28,15.76,79.5,6.05,1183.46,2.89,12310.78
66.85,40.05,90.32,13.08,78.24,6.47,1146.28,2.67,10869.1
65.25,38.48,94.06,16.03,76.53,6.12,1210.19,3.06,13634.18
72.33,39.06,95.92,14.8,76.15,5.86,1224.35,3.09,16170.51
71.57,43.43,87.05,14.88,75.02,6.05,1205.61,3.08,16908.57
71.83,40.69,93.54,13.86,78.84,5.82,1153.85,3.2,13572.97
73.93,39.11,90.41,15.03,76.51,6.17,1230.25,3.05,16898.84
61.79,40.43,86.11,14.52,68.33,5.92,1221.04,2.8,11887.1
70.95,41.75,92.41,15.65,70.12,6.26,1151.56,2.94,14251.63
73.55,40.99,89.3,15.22,80.45,5.81,1127.4,3.08,13886.99
66.6,40.84,83.66,15.29,78.9,5.57,1165.12,3.0,13190.79
70.64,38.04,89.52,15.83,76.44,5.51,1114.39,3.16,13007.11
77.38,40.05,103.24,14.94,74.7,5.84,1110.62,2.91,11227.17
72.16,39.43,88.14,14.56,71.89,5.64,1221.81,3.19,15278.26
70.35,40.37,87.34,15.71,72.66,5.79,1248.44,3.27,15382.03
75.83,45.04,91.85,15.45,77.35,6.22,1203.8,3.03,12098.52
74.53,40.2,90.18,15.08,77.21,6.0,1280.09,2.86,15005.44
69.73,39.95,89.27,14.06,75.44,6.03,1257.98,3.06,17465.55
71.69,40.83,87.4,15.78,73.15,5.77,1331.27,3.07,13198.3
75.34,40.96,93.52,14.6,70.64,5.77,1129.8,2.77,11732.63
72.58,35.56,87.89,15.03,67.29,6.0,1196.56,3.0,14279.34
70.01,38.81,90.41,14.84,71.36,6.44,1203.39,2.98,17029.58
63.78,43.35,92.35,15.95,73.09,5.64,1229.27,2.78,10398.36
67.73,38.77,89.84,15.1,74.22,5.98,1264.88,2.92,17159.78
78.18,38.98,89.99,14.97,67.41,6.27,1244.29,2.97,12200.07
69.39,40.07,85.44,13.75,73.97,5.97,1189.7,3.14,16475.98
68.78,40.65,89.82,14.09,88.43,6.47,1140.76,3.05,12171.11
64.78,38.41,86.31,15.61,74.58,5.99,1227.37,2.93,14417.97
70.11,44.3,86.65,15.28,77.25,5.28,1228.82,3.05,11831.14
73.08,38.94,88.6,14.36,70.76,5.94,1214.25,2.76,15142.16
73.59,39.87,95.8,15.24,72.69,6.08,1117.73,3.19,13659.82
69.73,38.3,87.46,14.69,76.69,6.08,1215.61,3.2,17055.75
70.89,34.38,90.17,14.69,72.18,6.4,1151.65,2.95,12263.52
72.76,37.24,87.44,13.29,74.28,6.24,1192.59,3.11,12104.9
66.61,40.5,96.4,14.87,74.63,6.68,1163.36,3.06,13379.35
69.91,39.44,95.15,15.47,70.43,6.09,1211.03,3.11,16698.2
67.92,40.85,85.07,16.17,72.05,5.98,1221.17,3.04,14775.32
68.4,39.15,93.3,13.08,72.72,5.86,1144.04,3.18,12547.38
61.57,42.23,95.24,14.05,73.79,5.87,1247.05,3.15,10740.19
72.28,38.58,95.76,15.69,73.97,5.73,1206.69,3.03,14575.98
68.4,40.92,93.76,15.77,71.72,5.98,1227.74,2.96,16080.86
67.86,43.25,91.66,15.0,76.94,6.36,1199.39,3.05,14910.84
71.4,38.92,94.77,16.23,78.56,5.33,1198.01,3.06,12129.29
70.16,39.57,91.34,16.0,80.1,5.9,1273.93,3.0,15471.36
63.13,44.47,94.59,14.54,82.63,5.77,1202.45,3.11,10355.74
70.96,42.91,95.85,15.28,74.38,5.98,1160.92,2.92,15029.88
73.27,39.11,93.08,14.88,69.27,6.16,1259.42,2.86,14020.08
63.08,39.28,92.03,14.8,72.68,6.45,1190.71,3.05,13211.3
70.2,37.66,94.72,15.49,75.02,6.05,1143.63,3.03,15352.1
65.13,42.08,101.12,14.17,79.42,5.48,1185.4,3.09,9788.72
72.33,43.07,91.4,14.78,83.27,6.05,1267.81,2.85,12261.33
69.3,42.54,88.96,15.67,73.47,6.27,1136.67,2.98,14449.29
74.27,39.27,89.82,16.08,79.55,5.9,1228.47,2.91,13724.66
68.43,41.0,86.1,15.36,76.71,5.73,1180.72,3.21,15684.06
77.49,40.24,81.52,15.57,77.71,5.63,1289.37,2.96,10213.69
68.91,37.29,91.7,14.83,74.66,6.02,1190.27,2.98,18005.09
75.35,38.69,85.75,14.91,67.38,6.26,1253.98,3.12,11767.73
65.03,39.99,93.03,16.01,76.45,5.7,1168.99,3.11,13095.83
68.94,42.27,95.77,14.38,77.18,5.59,1192.53,3.09,13275.42
69.28,35.43,88.02,14.79,78.0,6.33,1372.31,2.91,10542.53
76.11,39.49,95.26,15.63,76.58,6.12,1241.88,3.3,12109.42
66.07,37.33,88.13,16.08,73.94,5.95,1222.65,3.05,13934.17
62.99,37.01,89.72,14.3,75.31,5.99,1107.51,3.0,11891.56
66.08,40.1,86.03,13.31,74.41,6.01,1230.41,3.05,13512.57
72.15,44.05,85.59,14.8,77.74,6.39,1358.86,2.97,10341.25
67.76,38.43,87.35,13.97,78.81,6.62,1123.81,3.13,11248.06
67.36,43.12,93.58,14.15,74.9,6.01,1092.69,3.11,12068.82
72.65,42.15,90.81,15.31,69.04,5.97,1088.26,2.94,12838.9
66.81,41.54,98.74,15.08,72.51,6.21,1218.26,3.01,14302.92
72.99,41.44,93.96,15.27,75.91,5.53,1286.86,2.79,12932.13
65.61,40.4,85.54,13.71,69.28,5.72,1268.15,3.15,10927.33
75.43,40.45,87.38,14.49,73.8,6.14,1238.58,2.97,14651.58
72.29,41.24,91.24,15.35,76.83,5.71,1149.38,2.82,15194.1
65.65,41.22,101.12,16.28,68.52,5.97,1276.01,3.12,9691.57
71.51,43.29,84.66,15.99,68.29,6.47,1240.29,3.0,11027.96
70.49,42.72,90.36,14.99,74.41,6.1,1230.09,2.96,17917.14
64.06,39.92,88.45,14.44,72.76,5.77,1159.45,3.06,14087.83
70.04,36.6,84.97,13.69,73.02,5.74,1239.28,2.63,10895.45
74.12,40.84,83.12,14.52,75.87,5.8,1255.22,2.74,12775.32
65.56,42.94,88.05,15.03,72.26,5.78,1180.41,2.77,13518.03
65.78,39.69,92.65,15.61,74.94,6.13,1221.88,3.08,15863.12
71.0,38.75,88.13,16.21,77.3,5.95,1132.06,2.75,13696.17
66.67,44.06,82.28,13.64,77.37,6.75,1222.13,2.95,8968.81
66.63,39.54,89.31,15.51,75.2,5.81,1186.7,3.18,16048.01
69.13,37.04,84.39,14.27,73.74,5.65,1202.41,2.77,12498.31
67.78,39.96,89.36,15.49,79.25,5.85,1152.98,2.97,16447.77
71.11,38.49,88.63,15.96,78.76,6.39,1167.6,2.93,13841.13
70.44,40.29,89.85,13.92,70.59,6.48,1169.72,3.27,14124.31
70.68,41.26,89.78,14.13,79.07,6.24,1080.42,3.08,13427.21
69.7,36.79,86.52,14.42,82.44,5.72,1239.65,3.01,12615.43
70.87,36.12,97.28,13.97,78.56,5.71,1260.69,2.96,10813.49
65.88,39.45,90.6,16.72,76.4,5.76,1303.04,3.18,10978.48
64.31,38.14,90.27,13.9,83.67,6.28,1147.42,2.91,10810.32
71.45,36.86,83.46,14.77,71.77,6.51,1219.21,2.94,12475.89
72.26,35.49,93.49,14.39,74.36,5.16,1229.03,2.9,10345.94
71.54,38.96,94.42,14.77,80.89,6.23,1084.48,2.94,12925.35
68.45,39.2,91.37,15.24,79.46,6.28,1155.91,2.93,16062.05
64.03,41.38,83.2,13.56,79.54,6.08,1188.6,2.99,11918.71
71.34,38.98,87.65,15.86,74.9,5.81,1154.59,2.78,15036.59
69.96,39.84,90.32,15.28,74.53,6.24,1180.11,3.23,19195.43
69.5,39.57,90.81,15.17,77.61,5.94,1178.05,2.96,20190.18
71.12,44.16,88.67,15.71,68.51,6.0,1228.61,3.2,12942.2
73.26,39.0,93.35,14.92,68.29,6.15,1195.73,2.98,15470.97
69.49,40.3,88.99,14.25,71.72,5.78,1202.56,2.77,16795.16
68.92,41.99,91.04,15.73,85.07,6.19,1169.41,2.99,13954.96
68.03,39.42,92.02,15.85,75.28,7.16,1126.64,2.76,10900.86
71.97,42.98,86.54,15.65,72.78,5.71,1254.82,2.71,12195.52
71.11,39.66,89.05,14.98,77.05,6.08,1362.27,2.96,15585.58
68.29,41.83,92.31,15.24,73.66,5.91,1092.06,2.83,13904.83
70.71,37.54,86.99,15.67,68.93,6.0,1168.75,2.83,14240.8
66.62,38.87,95.4,14.35,67.49,5.99,1159.38,3.24,12726.59
65.69,41.65,90.77,15.65,77.4,6.0,1246.01,3.06,14180.25
74.05,40.74,92.6,15.14,70.73,6.27,1301.64,3.01,13241.95
72.74,37.15,85.37,14.16,75.19,6.23,1248.63,3.05,13128.83
70.11,38.98,88.87,14.87,67.7,6.17,1209.74,2.84,16651.09
69.29,40.31,94.2,14.43,75.27,5.7,1234.85,3.06,16407.72
66.09,40.36,81.01,15.01,79.01,6.03,1148.97,2.92,13434.64
75.99,38.5,91.5,15.18,72.37,6.06,1251.5,3.1,13849.31
66.4,37.82,88.29,13.87,81.78,6.48,1227.08,3.06,11314.97
65.0,43.66,90.05,14.65,75.35,6.2,1257.46,3.13,12622.91
63.61,40.87,94.88,14.63,73.42,5.89,1209.5,2.93,14104.1
64.85,39.9,95.5,14.22,72.91,6.23,1210.43,2.77,12929.54
75.17,39.47,91.85,15.16,72.77,6.5,1198.16,3.1,13798.9
61.65,40.02,97.62,15.04,71.53,5.86,1135.1,2.92,11544.44
64.45,40.47,80.99,15.66,77.31,6.07,1232.24,2.92,12640.92
74.48,40.12,96.18,14.78,73.27,5.62,1134.7,2.81,12716.44
69.85,37.63,86.9,15.22,73.61,6.34,1142.65,3.07,14754.96
70.34,38.21,86.95,14.86,74.7,6.13,1159.32,3.14,16682.49
68.19,39.45,89.13,15.26,73.28,6.11,1094.03,3.04,15743.33
70.73,43.11,84.85,14.74,78.17,6.35,1343.33,2.87,11138.78
66.17,36.62,92.02,14.27,76.24,6.15,1290.45,3.01,12030.17
71.93,40.7,86.82,16.88,78.56,5.58,1178.74,2.94,12261.2
63.43,43.4,91.05,15.67,75.28,6.32,1054.12,2.9,9571.82
72.67,39.37,95.24,14.4,72.6,5.75,1178.39,2.67,13592.82
72.62,38.45,89.41,15.74,77.41,5.91,1120.83,3.09,14128.98
66.06,40.23,92.94,15.99,73.57,6.1,1158.45,2.63,13139.89
72.75,41.64,84.71,14.11,75.87,5.71,1141.31,3.28,12350.97
70.16,40.71,89.09,14.89,74.37,5.74,1254.27,3.11,18233.83
69.13,38.56,94.03,14.78,79.96,5.58,1324.22,3.07,12264.62
71.17,42.12,87.96,15.95,81.1,5.66,1259.11,2.95,12972.9
