N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
27.43,34.47,38.35,14.81,69.27,5.87,511.12,1.6,2862.25
24.09,37.72,40.0,15.86,74.48,5.86,470.3,1.54,2608.07
24.66,33.26,37.26,14.92,70.82,6.42,518.12,1.56,3732.82
23.31,33.43,39.06,15.59,71.46,6.36,525.92,1.48,3241.77
25.0,33.75,39.19,17.44,70.01,6.23,514.94,1.57,3101.39
24.18,32.56,36.98,15.43,72.04,6.49,463.96,1.64,2874.4
25.7,35.0,37.24,15.05,71.57,6.76,481.54,1.46,3819.32
25.89,36.17,41.89,14.08,65.52,6.04,480.5,1.63,2831.99
25.06,34.9,40.12,14.86,74.68,6.0,461.63,1.49,3854.03
25.45,36.26,43.53,15.71,69.47,6.16,499.56,1.56,3338.33
25.57,34.66,39.72,14.77,71.46,6.5,488.53,1.51,4711.13
23.58,35.34,38.64,15.48,70.72,6.26,496.61,1.49,3793.05
24.71,34.27,38.93,15.83,72.23,6.69,554.06,1.59,3159.68
23.2,33.27,38.36,15.68,72.63,6.2,517.49,1.51,2989.32
28.54,37.24,43.06,14.58,64.77,6.56,513.89,1.46,2521.13
25.4,37.95,37.01,15.24,67.19,6.36,531.37,1.46,3017.34
25.18,34.26,42.72,13.55,65.82,6.22,505.14,1.52,3189.95
24.87,34.97,40.25,15.0,68.13,6.72,499.05,1.45,4917.41
24.89,34.75,38.81,14.71,63.53,5.88,481.38,1.47,3431.31
27.15,35.19,40.26,13.9,64.1,6.31,484.18,1.55,3024.55
24.11,35.5,42.18,15.1,66.65,6.57,518.62,1.53,3811.55
25.26,33.17,38.4,14.96,70.8,6.95,522.14,1.58,3486.96
24.08,35.06,42.56,15.79,65.85,6.34,493.64,1.5,3612.25
26.43,36.29,41.75,12.97,70.41,6.62,479.23,1.64,2651.84
24.21,36.41,41.59,15.87,70.77,6.37,562.0,1.5,2983.82
25.92,33.26,39.64,15.87,69.27,5.71,524.4,1.54,2880.13
25.08,34.12,40.57,15.3,74.43,6.88,500.78,1.45,3945.08
25.26,37.59,43.67,14.91,66.88,6.75,479.42,1.58,3025.64
25.37,36.26,37.38,14.51,69.05,6.67,466.61,1.4,3225.18
24.5,35.69,42.39,14.52,63.72,7.41,498.92,1.57,2865.55
25.9,31.74,36.91,16.22,73.99,6.5,524.27,1.51,2674.7
25.72,36.66,39.74,16.45,70.76,6.66,485.47,1.39,3183.53
24.49,32.27,41.79,16.41,66.34,5.88,478.96,1.55,2478.49
24.71,33.52,39.98,16.15,74.05,5.72,489.55,1.48,3014.42
21.49,36.42,40.64,15.27,71.24,7.34,486.76,1.51,2520.3
26.18,37.34,44.32,15.21,67.92,6.87,476.17,1.48,2854.4
26.66,35.16,42.1,14.71,67.67,6.79,504.45,1.48,3574.37
24.75,36.12,37.86,14.84,69.97,6.22,505.32,1.53,4102.06
25.1,31.99,41.12,13.73,72.16,6.42,543.17,1.57,2714.28
24.79,36.13,39.98,14.73,68.21,6.67,484.65,1.56,4247.02
25.84,36.58,38.73,16.29,70.33,6.23,543.92,1.32,2629.34
25.27,35.43,39.19,14.39,64.18,5.95,507.15,1.54,3572.57
23.14,39.01,40.34,15.78,68.31,6.71,508.32,1.4,2775.46
24.04,35.43,34.62,15.34,69.96,6.19,482.54,1.4,3032.56
24.72,37.94,39.45,13.46,71.5,6.48,517.63,1.65,2934.14
24.16,29.08,41.19,14.26,69.87,6.16,492.41,1.47,2774.19
26.58,33.67,37.9,14.0,74.87,6.22,530.4,1.48,2752.78
22.13,34.89,40.88,15.18,78.83,6.24,439.07,1.46,2322.06
25.82,33.59,40.07,15.5,67.14,6.99,500.04,1.44,3527.96
25.76,34.36,39.6,15.38,74.2,6.8,553.7,1.48,3237.46
24.79,31.45,40.6,15.6,70.03,6.75,505.69,1.57,3407.95
23.97,34.42,41.42,15.46,68.94,6.33,482.39,1.47,3761.93
25.34,33.85,39.58,15.36,70.84,6.7,483.41,1.46,4075.42
23.41,33.48,40.21,14.89,68.72,6.58,485.05,1.39,3587.71
24.68,34.17,38.67,14.99,66.45,6.47,477.97,1.6,3907.07
26.09,31.44,43.6,15.85,69.93,6.26,472.91,1.51,2651.03
25.6,35.56,39.76,15.54,69.4,6.57,487.47,1.46,4316.24
25.87,31.27,38.02,15.0,70.58,6.18,503.37,1.59,3256.79
25.47,36.08,37.71,15.0,73.52,6.41,488.5,1.52,3918.5
26.27,32.61,38.79,14.3,71.35,6.66,477.11,1.5,3233.16
25.09,33.37,41.9,15.07,68.94,7.0,508.62,1.64,3432.32
24.68,33.41,36.64,15.58,76.01,6.93,485.28,1.49,2904.91
23.7,33.27,40.19,16.15,68.54,6.88,539.5,1.42,2737.74
24.75,33.49,37.29,15.48,72.08,6.2,511.45,1.4,3285.91
24.73,35.12,40.74,14.65,67.93,6.69,498.58,1.58,4489.62
25.43,30.07,41.57,14.2,70.76,6.46,475.17,1.57,2787.22
23.56,34.91,40.52,13.11,67.01,5.84,487.24,1.49,2681.47
23.1,34.57,42.39,14.71,69.99,6.57,455.64,1.43,2988.74
23.31,36.61,39.47,15.67,70.36,6.66,486.07,1.47,3420.07
25.16,35.04,41.29,14.64,73.07,6.82,475.16,1.61,3708.19
25.46,32.09,41.05,14.08,70.02,6.16,520.24,1.56,3058.67
24.26,36.46,39.05,16.18,67.54,6.68,452.98,1.42,2860.39
23.55,37.12,41.54,15.47,62.07,6.55,478.24,1.45,2888.56
23.39,33.87,38.93,15.62,75.94,6.22,487.79,1.46,3043.3
23.45,35.36,41.49,15.15,75.75,6.48,530.06,1.49,3315.14
23.96,34.47,41.48,14.65,68.42,5.99,527.14,1.5,3424.89
22.73,35.6,39.47,16.97,66.64,6.74,498.02,1.62,2621.34
28.04,35.36,38.08,15.29,73.33,6.48,479.32,1.69,2767.85
26.44,36.2,40.59,14.6,66.51,6.34,518.07,1.38,3255.3
25.53,34.33,39.66,15.66,71.51,6.59,493.9,1.44,4316.1
24.01,38.97,41.49,13.76,75.97,6.06,466.31,1.56,2260.33
24.61,35.88,44.18,14.43,73.36,5.93,487.15,1.47,2921.37
25.76,36.75,40.68,15.8,68.74,6.87,470.71,1.51,3213.11
23.63,35.92,39.61,14.94,71.13,6.73,501.81,1.49,4051.2
25.58,35.97,40.1,14.69,70.15,6.41,511.4,1.48,4517.67
25.3,34.5,40.99,14.5,70.25,7.12,451.51,1.51,3452.07
24.0,36.06,39.71,15.46,69.76,6.41,492.03,1.62,3921.82
24.35,36.98,41.35,14.52,70.85,6.31,487.86,1.53,3730.03
24.23,38.57,41.74,15.26,65.74,6.53,462.64,1.46,2849.92
23.14,35.81,40.83,16.59,66.73,6.49,497.36,1.53,3257.95
26.84,33.01,40.34,16.67,68.23,5.93,532.98,1.64,2203.64
23.58,34.02,37.44,14.18,69.32,7.17,490.87,1.58,2803.65
26.41,34.99,39.51,14.4,72.02,6.55,509.65,1.47,3900.51
24.98,34.41,38.41,15.34,67.23,6.71,457.25,1.5,3628.71
23.44,36.49,37.04,14.39,66.17,6.09,524.56,1.66,2612.67
22.97,36.8,41.76,16.8,73.31,6.19,514.07,1.39,2347.04
23.18,36.3,38.38,16.23,70.04,6.25,491.76,1.46,3029.75
24.17,34.98,38.14,13.08,70.4,6.66,466.66,1.47,2982.43
24.05,35.03,39.1,16.3,64.42,6.33,515.12,1.49,3358.99
21.97,34.9,39.85,14.8,68.7,5.96,451.86,1.41,2640.89
24.89,36.54,36.36,15.77,69.28,6.52,490.16,1.47,3584.94
24.71,34.26,37.16,15.0,73.06,6.81,503.99,1.51,3846.22
25.76,32.79,38.57,15.36,69.96,6.99,504.23,1.6,3325.05
22.87,36.35,41.86,16.22,68.86,6.09,513.01,1.5,2723.16
25.85,33.45,43.1,16.35,71.19,6.36,480.84,1.62,2866.36
25.0,37.19,36.45,14.85,64.0,6.24,504.51,1.53,3252.73
23.95,37.02,39.1,15.09,78.37,6.67,504.29,1.44,3308.39
27.23,31.31,42.15,15.22,68.95,6.42,485.76,1.59,2920.03
25.74,33.83,38.74,14.04,74.55,6.17,496.32,1.46,3370.33
24.37,35.67,36.87,15.76,63.25,6.82,552.97,1.52,2655.01
23.86,35.28,39.08,15.35,72.76,6.29,519.49,1.55,3723.95
25.05,36.61,39.92,16.28,72.29,6.07,535.5,1.48,3134.06
25.09,36.77,39.87,13.99,74.33,6.55,555.83,1.5,3093.38
24.83,35.99,40.43,15.95,70.54,6.75,525.42,1.36,3506.44
25.29,35.36,42.1,15.09,71.58,6.52,435.55,1.58,3344.44
25.44,32.95,44.03,14.77,69.64,5.9,502.57,1.36,2947.63
26.57,33.82,42.84,14.91,72.68,6.01,472.57,1.5,2998.14
24.92,36.47,39.4,14.62,74.96,6.47,509.34,1.49,4061.41
26.28,35.72,38.46,15.44,70.13,5.87,527.64,1.53,3111.76
25.86,36.27,42.62,14.53,70.09,6.17,525.57,1.49,3421.17
25.45,33.88,42.98,15.6,74.49,6.85,493.84,1.56,3201.14
22.36,36.2,40.56,14.8,74.37,6.63,498.67,1.46,3319.13
24.14,36.42,37.63,14.78,72.94,6.12,533.71,1.47,3200.53
23.11,37.05,40.62,13.91,70.32,6.8,516.29,1.53,2955.77
25.07,33.42,37.71,13.89,67.11,6.84,480.02,1.56,3078.35
23.86,39.09,40.15,15.04,71.44,6.13,524.8,1.46,3067.76
24.92,32.49,41.56,15.23,67.75,6.2,472.77,1.33,3066.48
24.42,36.1,35.31,15.85,70.22,6.64,458.73,1.55,2786.76
25.38,31.78,39.4,14.72,65.4,6.89,495.88,1.55,3215.53
23.78,34.44,38.2,14.03,70.43,6.1,537.19,1.61,2784.53
24.6,34.4,39.9,15.7,69.24,6.4,470.77,1.49,4067.4
24.69,33.52,37.18,15.65,67.27,6.75,521.91,1.51,3267.59
26.98,37.08,43.25,14.61,73.77,5.97,501.19,1.54,2745.25
25.67,33.32,38.64,15.71,70.18,6.77,517.57,1.51,3554.47
25.28,36.2,39.99,14.27,69.2,6.61,470.62,1.57,3694.53
24.75,35.08,44.46,14.86,70.8,6.57,535.55,1.53,3522.97
26.82,33.11,37.85,15.68,74.05,6.67,531.79,1.56,2729.23
26.87,33.3,38.83,14.61,70.69,6.26,506.73,1.42,3291.83
25.82,34.17,43.94,15.54,65.98,6.97,480.5,1.44,2821.11
24.12,35.4,40.71,15.68,69.12,6.47,476.68,1.31,3511.46
26.43,36.56,41.5,15.31,68.92,6.25,517.4,1.46,3472.08
23.76,34.85,44.13,15.21,68.87,6.31,462.52,1.59,2989.8
24.54,36.37,41.85,14.68,66.58,6.77,509.68,1.57,3632.63
27.36,35.2,38.76,14.28,74.25,6.32,477.51,1.39,2801.09
25.83,34.76,39.38,14.68,62.76,6.05,537.72,1.46,3085.79
25.63,35.11,38.68,15.94,65.64,6.13,510.39,1.44,3431.03
22.21,34.04,41.4,14.69,74.44,6.51,455.89,1.66,2468.28
26.94,33.95,38.02,14.74,71.28,6.81,509.89,1.64,3150.07
23.91,35.32,39.8,15.82,68.85,6.86,484.22,1.64,3360.64
26.39,32.05,40.43,13.51,71.51,6.68,561.67,1.53,2348.19
25.07,35.81,39.91,14.45,73.65,6.67,528.12,1.51,3905.12
28.2,35.82,40.33,15.17,70.67,6.25,482.4,1.45,3147.79
23.75,34.75,40.76,14.13,66.87,6.89,482.26,1.51,3337.06
24.11,35.45,38.49,14.71,70.22,6.6,495.35,1.37,4015.4
24.51,36.91,43.19,16.7,69.72,6.46,468.77,1.55,2778.59
24.03,31.94,39.16,14.62,73.26,6.86,504.36,1.38,2997.99
24.57,33.44,37.0,13.98,75.66,6.43,495.88,1.43,3239.07
26.89,35.39,45.43,13.94,66.93,6.65,459.45,1.47,2349.93
26.02,37.03,44.47,15.22,74.85,6.16,469.73,1.49,2690.74
