N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
153.35,61.05,180.75,25.97,74.68,6.18,576.94,5.51,35278.47
140.86,59.06,178.81,25.03,75.42,6.12,585.43,5.54,35350.34
157.14,60.45,169.54,23.45,74.33,5.77,614.34,5.6,34995.93
145.97,58.83,176.46,24.1,70.22,5.81,561.37,5.21,38844.15
146.92,60.45,197.6,22.95,71.97,5.83,642.98,5.82,30081.43
155.05,60.14,174.49,22.57,68.98,5.75,633.25,4.93,32427.77
149.84,61.34,185.31,23.64,66.98,6.13,572.18,5.39,40236.88
159.65,58.15,195.44,21.58,72.48,6.03,627.37,5.31,26542.08
151.36,56.75,179.28,24.56,64.77,6.16,572.95,5.54,36479.57
158.82,59.25,185.3,24.4,74.1,5.56,606.98,5.6,33448.32
153.21,63.23,185.14,26.26,75.6,6.11,628.34,5.55,29882.55
163.61,58.07,178.96,25.24,73.8,6.47,551.41,5.5,26079.44
153.4,64.38,187.34,25.23,70.36,5.81,610.3,5.75,33122.9
147.05,64.76,168.18,23.88,74.76,6.38,578.06,5.89,28512.27
155.51,58.78,188.77,23.51,66.49,5.93,581.0,5.43,37591.29
151.14,59.44,178.82,23.47,73.67,6.48,631.55,4.97,35896.61
141.69,60.52,190.4,24.36,68.02,6.54,575.07,5.3,31405.04
147.17,60.38,187.38,24.69,73.72,6.23,572.67,5.52,38099.7
152.55,58.48,188.49,24.4,63.86,5.82,621.31,5.31,35406.58
156.29,55.94,173.46,24.2,69.49,5.68,599.13,5.65,36234.86
145.45,66.01,185.03,23.15,67.33,5.75,611.16,5.37,31431.48
139.87,52.0,178.95,24.28,69.07,6.02,588.77,4.89,30049.97
157.42,58.48,170.32,22.83,69.48,6.17,627.56,5.2,32192.99
146.97,59.76,198.55,23.1,77.81,5.99,585.56,5.13,31604.31
155.56,67.5,179.6,23.55,66.79,5.87,631.87,5.98,28257.33
158.2,63.01,208.75,21.28,69.19,5.28,617.95,5.28,19763.29
155.16,60.86,186.67,25.08,72.92,5.99,572.08,5.45,37212.1
159.96,63.3,193.9,22.83,63.7,6.63,617.72,5.55,24395.25
143.3,62.42,178.44,24.97,70.46,6.0,595.87,5.72,40680.55
154.13,59.39,175.03,24.52,66.91,6.05,633.65,5.46,38352.71
150.35,58.0,178.38,25.48,66.73,5.63,579.5,5.58,35690.75
144.21,53.53,191.17,24.46,68.97,6.53,629.72,5.77,26804.43
136.74,59.74,188.79,27.66,71.53,6.1,564.63,5.32,23826.61
148.22,57.37,183.86,22.34,70.67,6.22,576.91,5.63,34904.62
156.78,60.71,185.08,23.45,70.95,5.84,604.6,5.78,39419.44
164.35,65.0,196.96,23.31,65.92,6.12,654.79,5.53,23463.33
148.78,52.34,178.78,24.51,70.66,5.96,650.75,5.25,30898.52
158.46,55.25,189.25,24.39,62.91,6.35,542.54,5.71,23682.01
159.33,60.19,188.64,22.66,66.9,5.57,608.91,5.3,30116.71
147.34,57.41,191.49,25.61,69.44,5.5,581.89,5.44,30674.1
150.45,59.42,198.32,22.72,78.85,5.98,653.21,5.24,27146.37
151.45,61.09,176.32,24.01,68.09,6.2,615.4,5.29,43906.07
144.18,58.89,175.24,24.21,69.13,5.8,551.74,5.48,37249.28
146.32,56.04,169.45,23.08,73.87,6.06,622.1,5.05,30672.24
140.01,55.13,184.82,24.96,75.06,5.34,544.92,5.53,23201.96
145.83,62.96,182.72,22.42,67.04,6.28,588.85,5.76,32927.01
149.6,62.38,168.55,23.7,73.11,6.24,539.16,5.44,31136.87
143.69,59.99,176.64,25.37,70.17,5.83,595.19,5.28,38566.32
157.29,61.91,170.0,23.98,73.88,6.18,613.92,5.58,36002.86
145.24,58.16,164.53,24.04,75.35,5.86,568.81,5.82,30626.64
150.42,61.32,181.48,25.36,70.95,5.89,606.46,5.53,44826.25
158.24,60.61,182.65,23.96,70.1,5.46,621.49,5.81,35636.8
146.36,59.39,169.68,25.11,72.51,5.58,647.58,5.45,31016.46
135.25,60.05,199.6,25.16,68.62,5.53,590.9,5.26,25692.34
148.16,56.07,188.15,24.17,74.47,5.63,585.12,5.13,31197.13
144.78,59.42,179.99,24.48,72.46,6.02,581.53,5.53,42705.43
143.54,61.26,184.81,23.04,68.61,5.49,542.04,5.65,29556.68
146.53,59.91,179.48,21.26,69.55,6.24,573.1,5.55,35321.24
151.09,61.4,176.27,23.03,65.44,6.96,603.01,5.49,32610.64
156.53,54.49,181.99,25.78,66.47,6.22,624.56,5.63,27820.22
146.85,61.86,168.74,24.4,69.56,5.47,635.53,5.41,32602.79
156.33,62.64,190.41,24.82,69.61,5.79,667.85,5.28,28861.96
142.34,56.77,182.6,20.95,71.86,6.34,595.89,5.28,27500.63
133.73,57.78,188.79,23.16,74.23,6.09,597.61,4.93,28431.47
138.37,53.4,175.27,25.0,70.1,6.24,598.83,5.39,30192.53
144.64,60.03,175.55,22.59,76.5,5.56,575.14,5.5,31605.39
147.08,63.49,175.15,23.66,74.45,5.9,643.12,5.43,32872.03
156.99,62.94,190.83,23.72,71.17,6.11,613.93,4.99,35572.95
148.49,62.88,187.87,22.73,66.31,5.83,578.4,5.25,33517.86
160.06,60.91,177.68,25.17,73.17,6.44,590.81,5.0,30131.96
162.49,61.45,179.57,26.75,74.75,5.43,603.88,5.34,24913.73
159.11,58.94,178.66,23.38,69.54,6.11,642.17,5.35,34804.94
141.97,53.59,183.67,22.24,73.4,6.02,606.7,5.16,29233.43
145.26,57.28,170.73,22.95,71.11,5.73,601.0,5.99,33732.12
153.35,58.34,191.56,23.58,66.91,6.19,616.36,5.65,36452.33
151.76,57.44,177.57,24.3,68.74,6.17,562.08,5.9,36884.23
136.41,62.65,174.88,24.74,68.47,6.21,615.16,5.69,31292.42
154.48,60.07,179.95,23.14,63.06,6.17,599.42,5.82,38192.99
163.69,60.13,191.97,23.77,65.87,6.09,607.12,5.7,33244.99
158.52,68.1,197.75,22.31,69.08,6.3,605.43,5.71,23670.51
142.68,62.38,186.11,25.17,62.8,6.39,603.19,5.36,29560.48
152.45,60.08,177.64,23.75,69.85,5.46,578.71,5.47,41290.17
165.24,57.55,199.74,24.16,71.64,5.41,568.85,5.83,24000.33
152.83,58.04,173.52,20.38,68.97,5.91,568.78,5.26,29032.75
153.56,55.98,187.17,21.54,66.7,6.21,554.38,4.77,23919.35
156.14,58.74,168.96,23.85,65.87,6.19,599.05,5.8,35665.75
143.05,55.1,175.39,23.29,70.76,6.12,652.71,5.63,29874.65
156.74,53.02,192.26,25.78,74.14,6.29,599.1,5.25,25319.7
160.3,57.34,165.99,23.72,69.6,5.82,659.69,5.43,28753.07
156.68,62.22,182.64,24.27,73.71,6.01,603.66,5.58,40752.65
148.2,58.87,180.99,23.44,71.6,6.5,588.43,4.88,35960.02
152.66,59.31,199.5,25.2,62.85,6.14,570.43,5.13,27867.08
151.82,61.35,162.51,24.26,65.81,6.07,640.69,5.36,32822.95
158.18,62.27,190.48,24.75,70.01,5.65,594.51,5.25,32557.52
151.75,58.16,165.18,22.09,70.59,6.14,587.39,5.42,33885.17
148.64,59.63,174.88,24.32,69.7,5.99,587.43,5.45,48896.66
151.04,58.6,197.74,22.75,68.37,5.99,549.47,5.69,30166.38
141.85,60.72,173.63,24.42,64.38,6.33,627.4,5.71,31844.21
151.69,56.66,188.37,24.22,70.21,6.41,608.4,5.16,35881.91
149.55,58.62,174.62,23.74,63.39,5.69,545.37,5.27,31826.09
144.86,66.01,178.58,23.01,74.55,4.92,642.71,6.03,20876.72
167.26,56.66,192.0,23.93,69.48,6.39,613.06,5.28,28529.8
170.95,63.48,187.39,22.43,72.65,6.01,564.83,5.66,24050.87
149.74,57.37,177.12,25.76,74.4,5.65,631.73,5.43,32173.42
152.15,61.86,185.84,24.83,81.2,6.04,632.11,4.9,29753.2
159.38,56.66,179.92,23.64,59.91,5.62,598.34,4.71,26467.68
147.71,59.15,173.62,22.84,70.22,5.74,579.91,4.94,36202.77
157.07,62.6,179.75,23.82,73.1,5.89,647.8,5.21,32334.24
140.99,61.28,177.43,22.84,72.52,5.85,586.33,5.01,33543.52
143.12,60.43,172.84,23.58,63.1,5.3,625.6,5.48,28534.75
155.8,60.27,181.68,24.34,72.79,5.92,599.07,5.5,45425.59
150.76,66.15,180.21,24.65,75.07,5.52,621.49,6.08,27548.44
152.59,58.1,182.28,21.29,69.72,5.85,635.57,5.51,33289.16
156.14,59.2,182.66,23.5,73.56,6.18,609.51,5.6,39755.83
146.34,66.79,171.64,24.98,69.12,5.7,618.28,5.69,29662.31
140.12,61.27,175.35,24.35,74.92,6.12,568.0,5.54,33473.77
156.16,62.09,172.29,22.77,69.26,5.77,536.69,5.47,29619.18
149.25,60.78,182.33,27.01,71.53,5.93,608.9,5.7,38196.24
141.71,57.8,184.15,23.71,72.47,5.86,620.65,5.18,34767.48
157.88,61.57,172.77,21.12,65.31,5.78,593.7,5.59,28899.27
162.63,61.91,188.92,23.64,70.98,5.63,627.94,5.31,30114.22
154.85,54.22,179.31,23.76,70.22,5.85,606.18,5.47,38756.01
146.24,60.92,178.08,23.26,63.45,6.07,594.0,5.05,38885.73
156.47,64.09,194.92,22.78,73.57,5.71,559.79,5.67,26086.22
154.76,66.44,184.05,21.41,70.89,6.17,621.94,5.87,26369.88
157.7,63.57,164.75,24.76,62.6,6.1,590.92,5.33,29568.34
141.13,59.96,187.97,21.58,70.23,6.06,584.06,5.46,32655.62
156.89,56.88,196.74,23.46,65.19,6.1,614.59,5.65,31524.25
148.83,54.64,177.41,24.21,78.17,6.81,581.18,5.51,26946.58
153.16,56.22,187.86,25.49,75.36,6.16,596.8,5.24,31709.31
155.45,62.23,192.43,24.56,67.6,5.68,629.01,5.82,31158.43
147.39,57.0,168.89,23.68,69.18,6.54,598.99,5.24,33907.48
140.09,54.24,176.59,26.06,71.78,6.18,599.23,5.35,28269.09
139.63,59.22,168.59,24.84,62.52,5.71,619.11,5.49,29017.18
145.46,62.78,179.98,25.04,69.45,6.14,646.67,6.0,31711.95
146.73,54.5,183.81,22.08,65.79,6.18,572.37,5.62,28505.16
162.49,60.68,187.78,25.48,65.27,5.3,671.58,5.74,21628.78
145.67,62.48,184.55,23.48,63.7,5.99,612.95,5.16,35507.31
141.75,63.46,186.97,25.02,69.18,5.95,609.38,5.56,36083.48
152.87,57.11,171.45,23.64,67.14,5.99,617.41,5.14,36765.51
149.48,56.41,210.08,23.78,65.67,5.87,594.07,5.77,30039.13
155.13,57.83,177.94,22.82,67.1,6.02,590.68,5.5,39161.77
138.71,63.07,170.44,21.07,74.57,6.26,635.55,5.69,22762.92
148.35,61.73,189.94,25.52,64.77,5.89,598.49,5.69,35694.36
140.74,54.11,194.78,22.23,72.94,5.81,608.53,5.1,25373.08
142.97,55.95,175.81,20.91,65.13,5.66,597.66,5.85,25475.1
160.74,60.96,186.28,25.14,70.52,6.08,593.22,5.58,36128.41
156.57,62.62,184.05,24.6,67.31,5.81,575.63,5.58,35368.99
149.68,57.58,162.0,22.62,72.59,5.54,598.84,5.66,29937.94
133.65,58.0,173.89,22.74,70.25,6.32,606.34,5.68,29276.03
166.54,64.69,188.04,24.95,69.14,5.5,589.3,5.44,25456.85
152.33,66.09,176.86,25.7,76.07,5.98,684.3,5.85,23386.16
152.98,61.0,193.61,25.06,71.87,6.07,598.35,5.59,38451.55
149.52,59.21,193.67,24.34,72.16,5.81,618.95,5.58,39300.3
136.35,58.68,179.9,23.99,64.7,6.08,595.08,5.88,34009.71
144.49,63.06,188.03,25.1,66.89,5.75,588.83,6.15,30700.55
154.87,61.06,185.13,25.64,66.29,6.0,596.44,5.26,38290.04
146.32,60.62,190.24,23.58,68.78,5.8,597.15,5.25,39505.37
161.25,61.5,201.42,23.02,74.03,5.35,606.61,5.38,24658.83
153.91,61.93,163.68,26.04,72.56,6.56,539.43,5.66,23600.64
148.25,60.49,168.1,23.65,74.14,6.14,598.24,5.62,40621.58
163.58,62.82,168.08,24.03,70.53,6.16,648.62,5.49,30249.69
158.57,56.12,190.72,23.54,67.37,5.7,586.24,5.6,31991.87
143.68,58.81,183.15,23.31,73.04,5.82,546.94,5.76,32299.27
153.88,61.6,180.11,23.01,71.63,5.82,603.5,5.7,40660.4
148.58,56.19,194.99,27.01,68.6,6.2,591.2,5.6,28080.85
159.35,60.46,178.63,25.0,74.68,6.05,589.11,5.28,36620.98
144.41,54.73,179.91,24.01,69.01,5.95,614.1,5.88,36379.38
149.2,54.4,181.14,22.03,77.14,5.99,649.37,5.87,26301.71
152.16,55.62,179.4,24.13,68.09,6.53,641.69,5.51,33106.45
146.38,58.77,191.16,24.33,70.46,5.84,617.36,5.65,39013.68
171.36,63.4,185.58,24.53,63.07,5.93,602.59,5.61,27703.68
158.47,62.37,172.32,25.24,66.08,6.25,579.31,5.36,31049.95
138.09,58.17,176.09,24.42,75.43,5.85,578.58,5.61,31957.0
144.52,60.61,171.96,22.13,66.41,6.23,623.7,5.26,31838.89
152.19,59.78,177.35,26.32,69.25,5.74,572.08,5.55,36193.01
153.44,61.54,177.82,23.66,66.61,5.79,598.9,5.48,42753.42
155.12,59.81,183.98,25.29,69.0,5.95,623.1,5.84,37593.57
153.7,64.21,170.22,23.98,68.52,6.16,595.52,5.13,36393.4
153.78,61.41,175.35,24.3,68.91,5.91,645.9,5.26,37090.99
147.39,58.04,191.03,24.66,63.34,5.73,622.7,5.94,30360.21
142.46,60.63,190.39,24.78,67.1,6.05,571.12,5.41,34577.98
146.7,61.38,178.62,24.96,67.09,5.55,541.34,5.46,32837.45
140.96,64.14,196.92,24.0,69.83,5.66,622.62,5.83,29831.22
150.54,64.14,171.96,23.62,75.22,6.57,644.13,5.77,27231.98
135.14,61.88,173.06,21.63,59.53,6.27,611.78,5.63,23826.56
147.96,58.7,170.98,23.38,70.47,6.28,611.93,5.6,39315.14
144.81,56.93,187.37,23.99,72.25,5.85,612.17,5.67,38695.9
150.81,56.54,185.74,26.7,68.56,5.38,588.22,5.69,27324.29
151.47,60.26,182.32,24.2,74.96,5.94,614.07,5.19,43694.96
158.73,60.86,179.88,25.14,68.67,6.6,558.16,5.59,29825.11
149.98,61.26,188.16,21.66,70.35,6.25,563.22,5.82,31111.76
149.14,58.22,181.29,23.6,72.51,6.01,583.39,5.14,42319.76
158.23,57.34,172.59,26.13,71.38,6.29,605.53,5.77,29209.98
147.28,61.68,188.09,23.58,62.03,6.34,607.98,5.16,32886.23
157.85,59.16,185.18,22.93,67.55,6.27,688.1,4.79,24705.78
158.3,60.01,181.88,23.57,71.92,6.47,596.98,5.82,35786.51
138.62,61.21,166.3,24.54,72.76,5.45,574.27,5.87,26228.86
144.7,57.28,177.81,23.52,66.25,6.19,567.76,5.45,35492.23
148.65,58.24,175.64,24.53,64.16,5.55,582.83,5.6,35169.27
146.34,59.14,190.08,26.0,72.7,5.42,563.64,5.42,27785.73
140.99,63.72,177.83,24.2,67.76,6.29,561.42,5.2,30269.97
160.8,61.01,189.77,23.88,67.47,6.02,643.77,5.45,32284.47
157.81,59.69,185.38,24.58,73.04,6.5,597.01,5.51,34263.45
159.05,64.21,185.66,23.86,71.22,6.01,595.5,5.84,37006.65
148.51,60.46,171.22,23.86,72.81,6.11,653.49,5.13,35072.27
164.64,57.35,181.18,23.27,69.52,5.67,590.9,5.25,30921.07
155.53,62.04,190.29,23.75,66.31,6.26,586.41,5.66,34730.84
148.13,56.11,166.81,25.85,79.06,5.6,616.92,5.46,25540.08
158.68,60.78,181.37,23.66,63.9,5.85,577.12,5.27,33932.5
151.5,56.54,185.23,25.19,66.52,6.33,698.9,6.27,22770.63
153.68,55.9,180.2,24.13,71.04,5.8,604.58,5.76,39372.0
151.68,62.02,192.47,21.61,70.8,5.66,654.84,5.43,26921.39
155.2,64.69,178.27,21.19,72.4,5.64,649.68,5.44,24659.57
153.54,60.52,180.44,22.15,63.47,5.41,591.01,5.69,31143.24
148.02,62.13,159.34,25.1,68.44,6.32,584.24,5.59,31026.02
150.81,55.04,177.54,23.31,72.28,6.13,575.92,5.61,35891.91
139.4,57.78,182.59,24.08,68.37,5.98,578.37,5.42,36889.22
159.6,58.82,173.66,24.49,67.22,5.98,610.13,5.52,37904.85
153.73,55.41,177.39,22.99,67.63,6.31,602.03,5.97,32064.93
150.27,65.72,181.18,23.27,68.65,5.8,588.51,5.29,36060.93
149.78,62.54,165.63,23.2,65.19,6.61,645.06,5.4,27207.63
147.44,59.83,170.07,22.29,68.81,6.48,603.9,5.51,34464.77
143.7,56.97,177.49,25.47,72.29,5.81,618.78,5.69,33260.69
145.49,62.71,170.1,24.27,76.53,5.63,548.82,5.39,28661.54
135.72,57.49,188.51,25.15,65.97,6.08,599.65,5.83,30584.17
167.66,57.79,175.57,24.11,64.76,6.36,615.3,5.34,27349.6
152.14,59.07,189.8,24.61,67.44,5.7,586.16,5.8,36482.66
161.33,62.23,178.96,23.17,69.09,6.72,598.3,5.26,28836.54
159.56,59.23,182.82,24.68,69.2,5.74,600.1,5.59,37437.49
145.37,63.74,183.19,23.97,79.34,5.89,608.18,5.73,33485.29
151.17,61.47,192.42,23.34,69.93,5.49,650.66,5.39,31307.54
149.28,58.61,175.75,21.57,72.85,5.81,542.11,5.57,30151.83
155.64,58.22,173.34,24.73,69.07,5.94,620.41,5.9,36545.34
151.71,62.08,176.23,25.72,71.11,6.46,580.74,5.83,32316.99
131.09,60.71,195.39,23.72,73.49,6.4,624.26,5.63,25804.56
153.61,61.62,196.66,23.84,68.77,6.69,580.04,5.23,30392.92
155.66,56.42,184.5,23.23,71.91,6.21,598.18,5.59,36531.09
155.07,63.69,167.08,24.03,68.12,5.74,549.11,5.45,30973.87
143.76,62.62,185.4,23.84,68.28,6.4,560.57,5.19,32856.19
164.12,57.62,171.3,23.79,66.91,5.95,592.11,5.37,33433.65
146.68,61.71,177.5,24.33,70.13,6.74,601.69,5.36,37349.49
155.4,61.24,196.75,23.32,69.6,5.52,604.6,5.44,32441.72
153.24,67.61,181.81,24.26,68.64,5.47,563.53,5.74,28111.01
153.14,60.34,194.34,23.33,73.31,5.98,635.44,5.39,34346.16
146.16,59.85,182.57,23.47,70.98,5.69,604.95,5.3,41870.24
156.14,59.21,183.23,24.77,67.87,6.37,619.36,5.28,35007.17
140.02,60.03,172.19,24.5,70.86,5.72,543.94,5.26,29949.09
160.68,56.53,181.87,25.83,68.95,5.91,609.4,5.2,31674.21
135.15,63.96,175.46,23.98,71.36,5.78,590.08,5.67,32519.19
155.37,58.82,189.08,24.67,68.66,5.78,584.01,5.27,36099.03
153.98,58.4,187.44,22.86,65.99,6.45,603.85,4.8,30112.63
145.93,61.17,179.81,26.24,66.28,6.04,604.72,5.44,38541.0
147.21,56.98,190.37,26.7,69.46,5.9,580.47,5.57,30803.77
142.92,60.67,161.77,24.07,62.82,5.84,591.75,5.51,32807.3
152.66,62.61,188.45,23.46,70.49,5.6,612.5,5.76,35581.67
150.17,57.71,185.08,22.38,67.08,6.06,572.18,5.59,35273.91
149.1,59.53,197.51,24.58,68.39,5.27,621.08,5.35,30357.12
148.48,54.78,177.81,24.92,71.49,5.76,573.09,5.65,33870.08
146.91,60.18,177.61,22.87,72.74,5.89,591.51,5.63,41942.87
135.13,62.08,174.89,22.22,66.75,5.76,650.19,5.6,24246.47
145.28,55.28,175.59,23.79,70.12,6.17,572.08,5.56,36183.13
140.96,59.85,189.27,24.5,69.85,5.56,553.39,4.91,28500.08
156.83,60.38,176.78,21.37,75.01,6.44,624.02,5.43,28072.92
152.41,55.21,192.4,24.86,68.17,6.43,596.66,5.84,29995.46
134.06,59.61,167.38,22.96,70.94,5.85,598.41,5.68,31349.38
151.32,58.31,170.13,23.63,72.4,5.49,552.84,5.41,32425.65
144.54,54.71,177.03,26.69,71.84,6.2,601.24,5.78,29010.59
155.57,59.31,190.48,22.58,65.87,6.03,638.78,5.52,32019.88
154.47,56.69,179.86,24.12,72.01,6.14,594.54,5.42,41838.91
145.8,63.45,184.5,24.4,69.5,5.7,583.91,4.96,34141.36
142.74,59.64,175.14,24.58,69.79,6.41,599.89,5.09,36190.31
155.54,60.64,189.54,25.56,66.44,6.57,574.9,5.34,28839.6
148.25,58.99,185.88,24.33,75.46,5.84,581.11,6.3,34607.36
148.37,64.84,176.88,23.94,67.01,5.64,607.76,5.01,33083.75
143.66,57.26,179.49,23.85,69.02,6.17,562.02,5.37,36590.1
154.33,56.74,195.14,22.73,73.71,6.46,628.3,5.37,27011.4
149.51,60.63,194.11,24.25,67.89,6.11,604.09,5.08,40170.0
157.92,59.01,190.77,22.34,71.97,5.9,637.48,5.88,28670.82
157.61,58.92,164.32,24.59,69.45,6.25,544.2,5.12,27730.09
143.26,65.0,193.55,23.81,65.06,6.32,650.08,5.37,26167.19
150.52,60.99,185.68,24.63,69.03,6.31,605.23,5.68,41495.91
144.61,62.77,166.84,22.25,70.72,6.05,609.79,5.59,33675.96
154.3,61.53,184.73,23.98,70.47,6.21,614.74,5.51,44108.97
155.89,65.08,172.3,23.37,64.09,5.72,644.43,5.35,26858.64
160.47,59.05,179.62,23.39,69.72,6.13,547.59,5.71,32859.69
139.53,59.17,180.07,25.24,65.26,5.93,594.68,5.27,35137.87
154.46,57.47,163.78,23.58,67.29,6.0,607.76,5.25,36189.42
164.68,65.25,172.71,25.11,76.68,5.77,652.0,5.74,21949.03
132.63,62.86,176.96,23.75,67.49,6.2,573.58,5.36,29399.55
146.46,53.76,174.77,25.67,75.77,6.14,648.62,6.0,23962.09
157.08,64.06,170.81,24.77,74.57,5.71,641.07,5.51,28296.3
151.17,60.02,175.2,24.97,72.23,5.75,605.57,5.27,41282.64
162.12,59.44,156.7,22.2,68.81,6.25,628.2,5.42,25426.25
153.58,57.51,169.51,24.8,62.93,6.09,572.23,6.0,30065.66
138.8,58.72,174.62,24.22,74.45,5.87,633.25,5.9,30987.62
149.09,53.57,193.43,22.45,73.08,5.77,634.7,5.58,26606.3
154.54,57.6,169.82,24.31,67.91,5.47,620.12,5.44,33562.02
152.47,62.06,178.02,25.52,67.44,6.36,620.18,5.4,35124.74
152.07,62.29,158.75,24.86,70.16,5.64,617.09,5.63,30633.09
157.98,60.2,176.84,23.7,70.85,6.37,559.83,5.71,35196.24
149.9,58.9,161.45,23.07,68.25,6.37,574.67,5.15,31373.09
150.64,61.27,189.23,25.37,74.21,6.08,616.63,5.47,37284.82
149.53,61.44,186.42,22.64,68.75,5.72,581.64,5.55,37686.58
150.87,53.61,177.43,21.97,70.23,6.14,565.45,5.88,27916.98
139.11,59.59,179.29,24.96,74.61,6.04,675.17,5.27,28369.13
152.31,55.29,173.78,24.6,70.86,6.31,601.3,5.45,35932.39
144.99,61.47,180.42,23.11,66.39,6.05,679.04,5.35,31260.77
145.64,60.38,179.18,24.31,66.76,6.22,620.49,5.05,38638.02
147.51,56.07,209.03,25.1,72.96,6.2,636.68,5.59,25171.27
152.16,57.68,191.05,23.72,71.33,6.21,636.21,5.87,34175.69
162.99,61.43,191.98,23.89,67.99,6.12,604.93,5.33,34610.44
154.88,64.5,183.68,25.32,70.52,5.81,577.63,5.55,33272.96
152.93,58.76,169.78,24.86,66.82,6.05,594.34,5.2,39037.58
152.96,62.72,183.96,23.82,65.91,6.22,593.21,5.3,37637.62
145.81,64.51,172.5,22.53,70.63,5.47,638.43,5.28,26631.46
147.88,58.52,169.65,25.71,72.17,5.61,574.8,5.65,31278.52
145.91,59.33,169.93,25.43,70.68,5.67,605.75,5.46,35198.02
165.15,63.57,173.5,25.49,76.56,5.93,612.4,5.35,26868.33
144.19,60.36,186.89,23.26,71.91,6.55,590.14,5.42,34448.99
142.39,56.8,186.0,23.54,71.38,6.18,539.55,4.97,28748.08
151.33,59.23,184.31,24.78,75.44,5.85,615.33,5.41,39901.7
153.5,57.27,169.13,25.97,73.34,5.71,585.94,5.65,30042.93
160.37,62.58,170.83,24.28,72.34,5.73,584.19,5.44,32727.47
146.74,59.58,175.3,24.01,69.43,5.74,603.42,5.12,42908.35
160.79,67.78,169.92,25.34,68.44,6.06,620.06,5.73,26148.33
145.6,58.32,172.08,22.28,65.91,5.79,590.98,4.94,31375.85
147.67,55.96,175.83,22.8,71.94,6.14,551.95,5.27,30937.11
144.73,58.42,174.66,23.57,70.11,5.35,575.75,5.68,33455.4
136.26,59.24,189.94,22.37,69.96,6.4,622.57,5.86,26383.63
141.71,61.11,176.67,23.93,70.17,5.53,615.69,5.68,36853.16
151.56,61.18,191.76,25.24,63.58,5.89,594.45,5.28,35164.99
