N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
72.92,34.79,69.68,26.17,61.08,6.41,479.74,2.12,1794.3
72.53,34.18,64.73,27.16,64.59,6.19,432.16,2.23,1745.04
77.06,34.45,62.77,27.21,60.01,5.77,451.36,1.95,1598.45
77.8,36.35,62.95,26.05,58.93,6.58,440.24,2.13,2035.45
70.39,34.32,69.15,26.67,59.95,6.79,462.18,2.32,1660.15
75.19,33.99,69.92,25.92,58.86,7.14,479.08,2.1,1561.98
79.15,35.96,67.64,25.3,61.41,6.52,416.69,2.21,1683.33
75.01,35.1,66.36,26.51,60.38,7.32,450.86,2.15,2002.3
73.78,31.03,66.61,24.09,60.07,6.64,474.98,2.18,1490.86
76.83,37.87,69.05,24.26,59.92,6.68,422.74,2.16,1431.0
71.98,34.78,63.73,26.49,57.87,6.77,451.14,2.19,2033.78
73.18,33.53,62.75,26.32,59.66,6.79,411.63,2.08,1665.71
72.2,34.3,63.68,25.75,59.06,6.21,498.11,2.29,1662.76
78.48,35.27,64.38,27.46,62.4,6.16,399.58,2.15,1474.63
73.09,37.45,62.81,25.2,58.47,7.0,471.36,2.1,1532.04
80.14,37.38,68.61,26.62,57.96,6.27,490.93,2.01,1276.96
72.06,34.89,54.83,25.71,53.52,6.67,473.89,2.19,1375.47
78.15,34.06,62.37,24.57,68.87,6.72,465.33,2.11,1439.53
73.08,33.29,65.38,27.28,57.07,7.01,470.53,2.03,1489.36
72.81,33.94,67.08,29.03,60.98,6.2,426.18,2.3,1478.09
76.34,35.56,57.25,24.28,60.36,5.9,432.03,2.32,1351.91
75.8,35.13,70.21,23.89,64.93,6.72,448.12,2.26,1653.31
73.86,38.28,60.77,23.85,62.79,5.93,416.47,2.08,1142.49
75.96,33.13,61.17,26.94,59.12,6.71,458.59,2.15,1821.03
73.48,35.08,64.54,25.84,61.46,6.28,423.05,2.31,2022.97
77.19,34.93,60.61,23.34,58.92,6.35,456.9,2.2,1704.53
69.57,33.05,66.51,26.8,58.53,6.48,463.12,2.27,1672.7
82.64,35.6,70.11,25.3,61.53,6.01,500.66,2.18,1188.51
70.34,34.64,64.27,25.96,59.14,6.62,467.02,2.35,1885.72
69.27,31.49,66.17,26.78,59.77,7.1,462.56,2.37,1301.09
76.8,37.94,66.83,26.6,57.13,6.65,441.9,2.45,1599.1
76.36,33.89,67.32,23.78,62.12,6.46,451.24,2.14,1888.0
77.69,35.78,65.72,26.36,60.1,6.53,458.84,2.29,2197.57
69.54,36.15,65.37,25.06,62.38,6.45,443.61,2.12,1805.57
75.69,38.35,64.18,25.51,59.81,5.93,453.75,2.23,1708.53
71.22,35.07,61.01,26.0,57.34,6.33,463.27,2.16,1830.14
78.34,31.9,65.58,25.31,60.88,6.56,488.58,2.21,1565.88
76.62,35.66,69.28,25.42,57.12,6.17,481.72,2.09,1599.28
67.66,37.84,65.82,26.39,59.54,6.52,440.87,2.17,1689.69
71.27,33.68,64.1,26.41,59.73,6.56,488.64,2.17,1766.58
72.3,33.43,65.06,26.8,61.43,7.01,445.43,2.3,1742.23
79.91,36.02,67.96,24.1,66.08,6.32,403.73,2.19,1231.74
68.22,37.15,62.38,26.02,63.37,6.0,456.31,2.14,1432.53
78.38,35.4,62.78,26.44,62.54,6.31,463.01,2.19,1937.3
71.28,35.84,60.09,24.92,55.03,6.14,446.32,2.16,1526.28
72.73,35.39,63.99,26.15,57.19,6.17,448.23,2.19,2089.37
73.04,33.3,61.2,27.29,59.21,7.04,429.54,2.31,1482.32
77.0,35.3,64.82,26.12,64.0,6.51,441.45,2.22,2242.22
70.93,32.04,62.37,26.97,61.89,6.22,465.47,2.24,1529.22
81.59,36.35,63.26,26.9,59.97,6.47,422.12,2.04,1482.66
67.38,34.46,68.2,26.86,61.08,6.58,441.99,2.21,1674.96
74.4,34.3,60.35,30.01,57.36,6.75,414.85,2.05,1213.23
78.08,33.62,60.61,28.09,58.61,6.2,426.01,2.27,1434.15
68.19,34.58,64.93,23.73,62.09,6.28,432.31,2.1,1453.49
73.47,34.15,63.07,27.02,62.92,7.09,435.45,2.0,1600.92
75.37,32.45,67.13,25.46,62.08,6.5,455.46,2.3,1939.74
73.94,33.77,63.29,22.95,61.17,6.49,456.26,2.4,1715.48
70.93,35.58,62.44,27.88,65.04,6.19,445.26,2.1,1503.92
82.79,36.97,62.17,26.23,59.83,6.33,463.01,2.16,1626.75
77.01,34.29,63.83,24.62,61.41,5.97,428.06,2.2,1693.7
82.65,35.05,70.69,24.04,60.7,6.48,442.89,2.34,1442.62
78.03,33.68,62.31,25.52,60.43,6.51,405.37,2.27,1648.85
77.71,33.84,66.06,28.08,65.2,6.34,440.0,2.26,1639.16
76.43,31.88,63.96,26.6,56.84,6.61,434.78,2.32,1647.39
73.81,33.99,67.03,25.22,57.22,6.63,446.22,2.16,2047.85
72.18,35.07,61.8,25.65,62.18,6.11,481.35,2.17,1705.96
79.33,33.92,64.76,27.22,63.86,6.52,453.21,2.05,1793.68
74.58,39.06,66.27,26.31,59.5,6.1,470.11,2.12,1629.8
77.61,32.01,64.92,24.9,64.66,6.68,451.48,2.02,1545.09
76.77,36.4,67.94,25.65,55.18,6.65,408.53,2.18,1588.47
72.29,35.34,55.78,27.4,54.44,6.81,454.78,2.21,1413.87
69.19,36.02,62.21,26.28,59.96,6.4,467.0,2.26,1780.34
75.64,32.73,62.61,23.3,58.47,6.98,429.37,2.17,1410.06
73.08,35.79,59.95,26.45,63.06,6.19,451.49,2.05,1720.59
79.53,35.1,62.83,26.07,58.7,6.49,426.13,2.1,1854.41
70.43,36.12,61.96,24.44,61.29,6.06,446.78,2.23,1525.85
74.67,37.7,62.69,27.34,57.43,6.29,462.54,2.09,1637.11
75.94,36.12,61.81,27.14,59.23,6.92,429.69,2.15,1676.93
71.76,38.49,62.94,25.34,57.84,6.11,449.26,2.19,1585.56
81.23,34.9,68.5,26.87,54.23,6.9,433.4,2.41,1278.75
73.02,34.16,62.44,25.91,63.34,6.11,471.25,2.49,1607.92
79.47,34.57,68.87,26.82,61.86,7.01,460.04,2.15,1569.32
71.86,35.55,66.35,23.11,55.65,6.54,467.51,2.05,1500.31
68.57,32.34,71.97,24.68,57.92,6.3,465.65,2.25,1312.02
77.24,33.54,61.96,28.51,65.49,6.69,452.98,2.08,1529.8
71.34,38.19,66.62,26.0,63.46,6.03,428.7,2.21,1472.69
73.21,34.01,64.76,27.0,55.58,6.5,472.52,2.25,1859.65
74.39,35.79,68.44,26.47,59.18,7.34,425.65,2.26,1589.98
74.9,34.8,60.5,26.96,64.37,6.35,459.0,2.19,1944.5
77.53,32.94,63.47,26.09,60.59,6.55,477.97,2.2,1875.15
72.79,35.71,69.29,27.98,61.68,6.1,455.18,2.25,1564.27
71.2,34.2,57.4,27.75,60.75,6.87,466.44,2.05,1321.42
72.44,32.34,67.72,27.23,56.13,6.85,423.53,2.17,1423.72
69.86,33.84,62.33,26.31,58.64,6.9,450.84,2.12,1684.46
72.88,38.52,63.66,26.95,60.14,5.98,465.94,2.28,1481.91
81.91,36.85,69.38,26.55,66.86,6.59,431.72,2.11,1303.95
72.57,36.2,61.98,27.42,57.6,6.78,423.32,2.16,1572.79
70.61,34.29,63.71,26.15,56.83,6.61,419.55,1.95,1559.84
74.55,34.44,67.31,26.55,61.81,6.1,486.15,2.44,1627.37
79.23,35.97,61.72,24.64,59.05,6.73,421.8,2.38,1447.9
83.71,36.92,61.2,25.61,63.79,6.62,478.59,1.95,1193.17
79.88,37.87,68.24,24.54,60.15,6.48,481.62,2.2,1449.67
71.6,33.27,70.27,26.04,57.18,6.1,404.01,2.17,1395.79
79.41,34.49,67.71,26.67,61.27,6.98,447.05,1.95,1547.5
75.98,34.77,61.37,28.11,57.44,6.25,465.03,2.24,1717.49
71.58,35.08,60.79,25.98,62.83,5.79,463.51,2.13,1521.54
78.2,35.37,68.12,24.03,59.45,6.54,482.92,2.24,1567.84
69.16,36.02,66.26,25.05,58.29,6.46,466.39,2.27,1668.04
77.82,36.49,65.2,26.87,57.46,6.39,476.34,2.15,1761.31
77.21,36.14,62.46,28.45,54.05,6.32,454.01,2.18,1627.63
80.29,33.71,67.0,25.61,57.9,6.48,426.7,2.28,1643.76
70.37,34.04,67.01,24.89,59.09,6.68,465.95,2.06,1659.61
76.38,36.01,66.77,23.06,59.75,6.34,485.47,1.97,1411.1
73.79,33.84,64.35,25.19,54.9,6.8,401.99,1.89,1363.13
72.42,32.07,68.73,25.33,57.05,7.01,445.52,2.21,1487.43
71.41,34.99,67.16,24.54,62.18,6.06,452.6,2.26,1652.52
77.9,34.77,62.87,26.31,60.5,6.42,506.44,2.04,1623.43
75.57,34.46,66.57,25.06,59.69,6.91,429.77,2.06,1857.81
73.2,32.91,65.13,27.34,58.64,6.95,489.31,2.16,1510.51
77.54,35.67,64.97,28.13,58.01,6.35,438.02,2.28,1769.3
72.15,38.28,64.24,24.57,61.37,6.87,397.89,2.18,1284.57
77.08,32.71,66.38,24.6,61.04,6.48,448.72,2.22,1946.21
79.65,33.81,64.2,23.87,62.23,6.63,473.23,2.15,1478.78
74.91,35.59,62.53,24.98,57.73,5.96,434.38,2.26,1774.45
76.94,35.07,62.96,25.94,56.98,6.5,460.69,2.17,2154.06
76.15,31.89,67.75,29.19,57.09,6.68,467.63,2.18,1349.07
72.56,32.48,60.95,25.23,58.98,6.67,450.62,2.18,1757.34
67.15,35.41,59.58,28.24,56.84,6.62,442.26,2.37,1267.05
71.56,35.01,68.59,26.52,58.02,6.19,477.83,2.34,1628.75
75.56,38.73,65.31,26.06,56.93,6.22,429.78,2.26,1684.0
71.13,36.68,58.7,23.55,57.25,6.24,439.41,2.22,1345.75
76.37,34.88,61.82,26.67,56.63,6.41,403.37,2.11,1601.03
74.05,36.82,62.7,26.88,56.51,6.06,468.92,2.15,1623.69
74.77,30.96,65.63,24.82,61.81,6.82,424.13,2.3,1461.18
79.02,34.02,63.96,26.34,61.28,6.15,454.78,2.07,1788.76
79.34,34.42,65.18,26.02,60.57,6.55,475.08,2.27,1921.43
76.95,35.3,66.23,26.24,59.95,5.85,442.42,2.31,1888.97
68.73,35.19,65.97,25.21,56.02,5.88,430.84,2.22,1427.51
68.86,33.62,64.77,28.59,60.61,6.74,489.18,2.33,1243.58
76.18,36.58,66.24,24.78,57.65,6.63,476.2,2.25,1721.28
74.46,33.46,66.42,27.63,56.02,6.76,433.9,2.2,1735.65
71.94,33.45,62.11,26.23,62.3,5.89,454.89,2.2,1682.38
75.57,33.73,69.67,26.08,59.32,6.14,448.57,2.15,1936.27
68.73,36.11,67.66,26.23,58.72,6.8,430.59,2.22,1651.69
79.15,35.95,68.39,27.67,61.27,6.78,403.31,2.24,1333.7
74.47,34.86,58.95,26.91,54.42,6.32,463.71,2.18,1699.55
74.6,35.32,59.12,24.66,62.67,6.36,428.47,2.12,1658.3
75.31,37.46,63.58,23.99,64.18,7.07,454.29,2.26,1427.88
65.82,33.07,67.31,25.51,59.08,6.26,440.5,2.27,1501.81
80.36,35.61,67.18,25.91,57.03,6.48,474.05,2.02,1621.89
72.89,36.64,64.63,26.88,57.49,6.55,435.93,2.01,1785.22
74.96,35.65,64.62,24.95,66.19,6.35,426.12,2.2,1898.24
70.01,34.42,68.61,24.44,62.37,6.98,468.27,2.26,1388.66
75.72,37.85,60.38,24.99,63.34,7.0,475.0,2.05,1327.57
78.7,35.51,62.88,25.98,57.97,6.76,428.38,2.26,1827.84
71.87,35.91,63.98,24.32,61.05,6.59,458.17,2.19,1892.31
78.85,33.82,69.04,25.79,57.99,6.45,467.58,2.19,1793.23
70.23,36.56,59.94,25.01,62.63,6.51,454.58,2.12,1672.66
80.49,38.09,63.79,25.78,59.41,6.68,476.93,2.23,1546.8
72.49,35.01,65.53,26.49,60.32,6.56,455.58,2.02,2168.27
75.29,36.27,67.57,24.73,62.96,6.21,442.37,2.35,1737.71
66.56,34.93,65.05,27.04,63.41,6.22,434.43,2.17,1529.39
73.78,35.95,69.09,26.79,56.15,7.27,466.59,2.08,1426.59
77.04,35.9,63.0,26.03,54.43,6.39,450.82,2.38,1896.26
79.43,35.07,67.23,25.32,58.62,6.86,441.88,2.24,1771.86
73.81,37.81,65.71,26.56,67.89,6.74,462.76,2.24,1580.83
70.7,34.05,61.42,24.31,59.26,6.58,489.47,2.26,1435.07
73.08,37.1,64.29,26.53,64.57,6.64,440.43,2.17,1805.91
72.53,37.04,64.9,25.72,61.91,6.51,433.28,2.21,1967.27
80.13,36.96,70.98,25.68,66.14,6.92,410.19,2.04,1139.47
78.6,36.16,72.05,24.74,55.45,6.5,463.3,2.47,1351.74
77.96,36.99,62.47,24.92,57.94,5.82,461.33,2.21,1491.69
74.64,34.78,68.35,26.12,59.05,6.46,442.97,2.19,2338.98
75.3,34.05,66.18,25.82,62.7,6.1,444.53,2.33,1971.12
69.15,35.64,67.05,27.54,58.07,6.5,435.9,2.08,1567.3
70.51,36.76,65.53,26.36,58.13,6.84,451.58,2.12,1765.64
81.2,34.44,64.2,26.46,56.83,6.14,418.85,2.36,1428.79
72.87,35.08,65.26,26.47,57.63,6.48,441.12,2.23,2273.12
78.96,34.96,65.97,25.89,58.12,7.12,441.93,2.2,1821.09
76.24,35.04,64.75,28.12,61.33,6.29,443.94,2.23,2035.36
74.62,34.83,59.4,25.74,59.49,6.67,447.2,2.28,2064.5
77.16,33.66,66.28,25.62,61.44,6.25,467.82,2.23,1952.84
76.56,31.31,63.47,25.61,62.34,6.8,462.64,2.07,1570.61
76.9,38.12,67.36,27.06,56.93,6.59,452.21,2.1,1665.71
75.71,36.76,67.38,26.74,65.55,6.54,473.09,2.4,1573.69
78.05,34.56,65.25,26.38,58.87,6.69,426.54,2.08,1883.21
72.37,35.17,62.57,26.03,58.66,6.45,454.31,2.3,2160.91
71.77,35.42,63.62,27.58,57.58,6.08,463.45,2.29,1613.76
71.75,33.8,62.76,25.85,58.65,6.37,443.47,2.18,2042.4
74.28,35.48,63.65,24.65,55.76,6.89,440.81,2.07,1778.97
70.44,33.97,64.84,25.34,61.16,6.37,473.19,2.34,1716.79
79.36,36.61,62.28,23.62,58.64,5.94,465.71,2.06,1261.03
83.32,34.04,70.12,27.29,59.8,6.29,422.87,2.1,1284.11
75.6,33.2,67.25,27.9,61.78,6.45,466.48,2.21,1771.94
75.73,36.91,63.23,26.74,60.63,6.46,467.05,2.17,1956.46
78.51,35.06,65.77,25.43,58.29,6.06,432.17,2.17,1834.48
72.94,32.56,69.86,26.53,65.61,6.22,445.69,2.05,1460.94
78.61,35.76,67.9,24.85,54.36,6.06,468.94,2.13,1453.98
