N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
69.6,40.39,88.15,13.96,63.91,6.77,708.81,4.11,6520.41
75.02,38.55,95.8,14.56,63.75,6.12,721.33,4.72,6143.01
63.74,41.68,90.72,14.69,56.46,5.99,641.09,4.77,5320.38
71.45,42.37,82.08,15.1,58.31,6.17,721.6,4.3,6895.4
72.13,38.03,82.99,16.22,58.26,6.12,637.46,4.38,5263.55
74.64,33.96,89.17,16.02,60.29,6.07,709.53,4.85,5262.71
70.61,44.73,86.16,15.18,61.92,6.41,653.78,4.82,5670.54
68.36,41.46,88.71,14.75,62.22,6.07,705.81,4.49,8549.84
68.57,41.84,87.83,15.17,62.68,6.52,727.02,4.65,7268.94
73.09,39.99,85.05,14.51,59.94,6.12,680.0,4.66,7561.33
72.48,41.91,88.36,14.9,59.7,5.59,709.08,4.11,6697.53
71.64,39.88,86.77,14.0,55.5,5.85,723.71,4.8,6393.96
61.85,38.63,91.78,15.55,58.2,5.49,663.32,4.5,5034.85
68.75,42.96,83.8,15.43,60.66,6.16,689.34,4.46,7346.26
71.17,40.96,89.25,15.49,54.41,6.07,769.23,4.58,6529.59
62.32,41.06,90.18,15.98,59.2,6.42,712.58,4.28,5977.22
75.9,43.44,72.69,14.59,62.82,6.67,632.63,4.67,3778.05
72.31,37.35,84.6,16.01,64.98,5.37,737.69,4.86,4389.92
71.28,40.29,91.12,15.45,56.88,5.81,668.05,4.35,7389.94
67.05,40.48,89.56,15.0,65.77,6.3,667.91,4.7,7253.56
66.56,39.49,79.5,15.04,56.59,6.2,728.24,4.45,6421.39
71.13,41.06,88.28,16.14,57.95,5.87,709.24,4.27,6925.78
72.98,41.07,96.73,14.25,65.71,6.6,701.72,4.24,5605.24
68.42,41.29,84.24,16.13,52.08,6.33,632.55,4.33,5041.56
69.1,38.88,100.2,15.01,55.68,5.97,771.5,4.67,5562.65
69.76,39.47,87.27,15.98,55.95,6.25,691.99,4.51,8191.2
65.48,40.14,93.93,15.99,57.68,6.38,687.07,4.72,6323.75
67.59,41.19,90.49,16.02,58.59,5.77,698.81,4.72,6640.06
75.78,38.94,88.54,14.62,62.78,5.47,711.59,4.56,5803.94
73.91,37.71,84.8,13.43,65.85,6.15,703.7,4.69,5655.33
69.14,39.28,100.9,15.39,61.86,6.22,745.48,4.73,6293.75
68.8,40.39,96.66,14.17,59.35,6.73,774.26,4.72,5399.57
69.07,41.83,95.37,15.2,67.81,6.94,683.85,4.6,5401.47
68.11,37.33,87.6,14.94,58.43,6.09,706.3,4.41,7930.12
69.7,40.05,99.17,15.25,59.1,6.54,650.96,4.73,6637.51
76.76,42.1,90.74,15.66,57.72,6.36,721.52,4.09,5686.72
72.42,39.7,100.59,15.62,53.13,6.2,751.29,4.22,5203.98
65.72,41.4,88.63,14.95,62.11,6.29,695.69,4.59,7930.11
67.44,39.43,90.85,15.36,61.47,6.39,697.79,4.72,8222.18
77.73,39.53,96.71,13.96,60.53,6.34,745.86,4.69,5039.09
70.24,39.43,91.4,15.92,57.78,6.57,723.09,4.4,7547.34
69.38,39.04,95.92,15.46,57.68,5.63,706.29,4.28,6593.18
71.05,45.71,91.34,14.21,54.0,6.24,729.47,4.35,5487.0
77.39,42.62,84.77,14.39,58.58,5.78,704.37,4.11,5010.82
70.98,38.21,94.78,15.24,62.18,6.46,742.71,4.63,6833.72
65.08,42.11,90.07,14.35,63.53,6.27,666.91,4.84,5854.65
70.66,41.32,95.77,14.78,63.59,6.4,662.42,4.85,6393.61
71.97,42.35,85.76,15.45,66.4,6.42,732.34,4.74,5819.96
71.14,41.66,88.3,14.75,66.6,6.24,662.31,4.55,6972.74
69.92,37.77,84.56,14.54,62.38,6.61,719.0,4.83,6197.05
75.61,43.03,95.42,15.26,58.2,6.32,776.38,4.29,5145.39
73.97,38.62,91.81,15.43,57.24,6.15,724.58,4.61,7096.53
75.4,40.94,88.61,17.57,51.76,6.59,694.09,4.62,4514.83
63.8,41.8,89.98,16.06,61.63,6.22,655.18,4.29,5642.85
70.92,40.09,83.68,15.25,63.98,6.21,686.36,4.9,7396.53
70.08,40.87,88.58,14.66,58.56,6.13,766.53,4.74,7322.69
64.81,40.01,93.28,14.97,62.73,5.85,711.08,4.45,6968.14
79.37,40.05,93.16,15.29,56.73,6.43,714.92,4.71,5854.74
76.7,40.87,102.47,13.32,56.62,5.92,689.08,4.31,4438.16
76.9,37.74,90.8,14.83,59.97,5.51,667.56,4.78,5307.47
71.43,41.49,95.8,14.98,58.29,5.71,677.55,4.56,6942.32
74.39,40.73,89.32,14.88,58.97,6.27,768.57,4.73,6517.44
70.32,37.2,89.42,15.25,54.87,6.34,713.74,4.03,6982.16
67.17,40.89,98.1,14.61,57.77,6.1,735.78,4.18,6150.27
64.85,37.52,94.62,13.74,62.95,6.04,723.41,4.33,5306.39
70.48,40.8,94.62,14.96,59.9,5.96,681.33,4.63,8552.73
68.44,42.6,96.71,13.84,56.1,5.89,740.45,4.4,5234.09
65.01,38.57,97.8,15.94,55.8,5.55,663.74,4.54,4653.66
73.79,40.31,85.36,14.8,55.4,6.12,716.66,4.66,7025.95
75.37,40.73,95.59,13.84,58.94,6.13,650.42,4.29,5381.65
72.05,39.41,90.38,14.17,60.83,6.46,734.49,4.49,7418.06
67.22,40.96,79.41,15.23,63.29,6.31,660.8,4.58,6132.1
71.95,43.09,90.89,14.82,56.54,5.95,678.71,4.16,6529.55
64.06,40.97,92.98,14.47,62.76,5.83,672.56,4.69,5858.11
66.09,36.51,85.54,15.95,64.87,6.42,671.92,4.88,5008.46
68.87,40.98,90.79,14.8,59.27,6.19,680.87,4.21,8868.97
63.43,40.48,88.58,15.21,58.18,6.17,714.05,4.77,7148.18
68.58,40.07,91.05,14.87,56.98,5.39,708.36,4.16,6923.69
65.69,38.15,85.45,14.09,64.17,6.3,751.53,4.36,5460.54
63.79,39.47,92.84,15.92,68.6,6.36,708.09,4.86,5340.58
68.17,37.93,87.4,15.09,64.67,6.16,752.52,4.28,6373.17
69.13,40.47,86.18,15.56,57.69,6.22,664.72,4.89,7234.0
72.0,40.91,83.71,12.48,61.09,6.53,696.71,4.6,5451.54
64.2,41.1,91.31,15.2,56.59,5.66,716.83,4.61,5957.25
71.26,39.89,86.78,15.17,62.56,5.94,740.66,4.38,7650.31
77.38,40.52,86.95,14.37,56.54,5.9,664.35,4.25,5472.66
70.5,39.71,89.22,15.64,61.66,6.69,679.87,4.43,7960.75
63.96,42.28,94.19,15.28,60.07,5.71,702.95,4.22,5831.11
72.88,41.15,84.92,15.45,62.59,6.01,723.67,4.46,7088.97
61.75,42.3,87.68,15.39,54.26,6.09,692.83,4.05,5348.52
74.05,39.53,93.49,14.39,59.77,6.46,721.44,4.6,7054.87
72.86,38.61,92.58,14.72,56.91,6.31,676.44,4.61,7280.88
69.83,39.75,92.24,14.71,63.21,6.18,702.31,4.65,9277.73
65.92,40.92,89.47,15.31,58.1,6.39,697.88,4.37,7809.3
75.3,37.59,91.01,14.36,64.54,6.86,752.59,4.52,4941.55
73.07,39.09,87.84,15.56,61.95,6.17,704.41,4.4,8073.89
69.8,40.03,94.38,13.73,56.23,6.14,661.64,4.89,6368.59
66.41,35.87,93.24,16.09,67.13,6.32,741.93,4.08,4475.83
66.68,40.3,80.02,15.94,62.97,5.93,685.45,4.33,5640.41
67.51,38.99,90.55,14.21,59.01,6.41,736.26,4.82,6838.19
66.48,40.35,87.63,14.71,58.27,6.5,701.76,4.39,7735.6
68.57,40.21,89.57,14.56,60.27,6.61,693.16,4.2,7954.75
67.64,39.5,95.73,14.48,55.92,6.67,722.44,4.24,5966.43
74.9,44.19,84.55,15.11,62.18,6.99,742.48,4.24,4502.26
69.06,41.06,88.79,13.34,58.24,6.1,717.31,4.56,7274.47
69.59,39.54,88.13,14.23,59.95,6.06,707.5,4.53,8973.06
70.51,40.56,88.88,14.19,66.31,6.37,673.47,4.4,7338.33
67.18,38.52,91.54,14.95,52.76,6.04,704.46,4.13,6739.76
70.67,38.47,92.69,15.11,63.19,6.6,630.5,4.56,6489.21
70.31,41.54,96.25,14.51,63.23,6.32,735.57,4.04,6286.34
64.64,40.84,88.91,14.43,56.59,6.5,687.77,4.51,6683.23
70.49,43.6,88.68,14.44,60.14,6.68,764.33,4.74,5736.75
73.97,40.03,94.87,15.25,58.79,6.11,736.39,4.8,6747.01
69.05,37.63,93.53,16.08,63.69,6.42,661.41,4.35,5907.35
72.96,40.49,100.36,14.25,61.63,6.02,737.77,4.56,5937.88
68.92,36.74,87.27,15.37,54.93,6.05,684.96,4.73,6568.34
70.79,42.08,93.65,16.09,59.99,6.48,689.03,4.99,6330.87
69.91,42.27,98.46,14.14,58.66,6.01,750.71,4.73,5589.42
72.21,40.93,92.62,15.78,58.87,5.96,671.24,4.27,6985.61
71.19,44.56,93.11,15.49,62.09,5.69,728.05,4.42,5559.42
67.33,40.05,91.59,15.8,61.28,6.21,701.13,4.31,8291.94
73.48,35.09,90.46,14.97,58.02,6.39,750.42,4.76,5554.49
66.7,38.32,90.62,15.81,60.96,6.05,696.23,4.33,7387.64
62.73,40.01,97.79,16.4,58.13,5.65,721.13,4.44,4707.74
72.01,35.68,97.53,13.86,63.66,6.21,693.67,4.5,5756.06
71.14,41.65,78.44,14.96,63.74,5.94,742.0,4.62,5737.61
61.11,41.12,88.54,15.15,65.99,6.35,676.67,4.54,5706.68
71.57,44.04,91.52,14.21,57.97,6.0,660.66,4.47,5965.04
72.29,34.19,90.97,16.45,63.97,6.83,691.81,4.64,4481.52
64.2,36.67,93.6,15.78,59.14,6.38,708.48,4.59,5955.72
70.45,35.29,85.63,15.04,58.84,6.65,732.24,3.98,5595.38
71.48,42.86,95.49,14.11,54.74,5.73,681.05,4.07,5100.63
68.19,40.62,90.3,16.0,58.2,6.22,679.53,4.63,7884.92
71.67,40.18,90.22,14.9,61.08,5.93,726.81,4.57,8832.9
69.72,38.87,93.6,16.59,62.42,5.77,641.07,5.14,5018.23
73.44,38.84,93.96,14.9,59.58,5.87,671.86,4.09,6761.56
61.85,38.51,88.36,15.3,57.38,5.96,709.79,4.6,6115.84
69.16,41.24,91.05,14.77,62.38,6.65,745.47,4.05,6699.25
65.57,39.11,97.82,15.85,55.03,6.34,684.99,4.56,5996.02
65.1,42.16,97.87,15.9,56.57,6.71,748.59,4.65,4622.23
73.21,42.51,87.78,14.46,60.27,6.28,718.31,4.31,7090.08
70.4,37.36,90.73,15.63,65.89,6.14,797.14,4.77,5285.93
68.26,40.75,87.13,14.06,57.47,6.48,697.23,4.28,7165.53
69.75,42.15,85.66,16.61,59.22,5.51,755.1,4.29,4853.3
73.75,42.5,81.78,15.85,61.18,6.28,703.36,4.37,6339.61
75.49,38.22,90.19,14.94,59.34,6.12,644.7,4.36,6622.58
69.88,36.37,87.34,15.37,59.77,6.41,748.47,4.48,6694.01
66.41,42.18,88.6,15.4,62.01,6.73,728.23,4.61,6183.52
70.26,41.21,89.94,14.5,57.77,6.14,712.32,4.62,8821.33
63.74,37.46,92.95,14.54,58.84,6.28,709.96,4.78,6328.63
69.27,42.85,91.4,14.98,60.14,6.38,706.32,4.61,8384.55
69.04,42.23,89.59,16.19,60.84,6.52,732.6,4.65,6532.09
74.07,40.44,87.55,14.63,60.72,6.26,687.57,3.95,7209.93
69.38,43.43,90.1,15.07,59.97,6.0,678.67,4.62,7959.68
72.28,37.29,91.42,14.05,61.74,5.9,644.5,5.0,5220.39
68.28,41.81,89.73,16.88,58.99,6.47,697.0,4.36,6478.01
68.55,41.51,102.97,14.27,59.62,6.28,679.51,4.53,6355.24
73.84,36.92,89.17,14.3,61.18,6.35,672.93,4.26,6153.11
72.32,37.73,98.23,14.77,60.04,6.33,734.38,4.72,6532.86
68.55,39.15,90.22,13.4,65.54,6.23,648.75,4.44,6139.34
69.57,37.0,87.71,15.12,62.83,6.48,711.2,4.61,7197.18
72.26,38.1,87.31,16.08,61.81,6.66,664.59,4.53,5928.55
64.99,39.13,91.55,16.38,61.06,6.01,668.56,4.37,6015.01
77.14,38.8,89.2,14.38,63.25,6.33,788.79,4.42,5009.86
70.25,42.21,89.58,14.97,62.57,6.43,670.87,4.3,7651.68
70.87,40.67,94.5,14.66,66.3,6.56,697.48,4.51,7074.11
69.55,39.12,87.03,14.78,63.98,6.21,714.75,4.78,8167.09
68.84,39.54,87.15,14.87,60.97,6.06,705.74,4.15,8692.21
71.51,36.2,89.23,15.02,61.36,6.31,744.81,4.7,6713.07
66.27,42.53,90.25,15.94,62.46,6.09,695.66,4.72,6733.46
71.83,41.33,93.86,14.79,58.14,6.5,716.69,4.07,6973.62
68.47,41.21,96.41,14.18,58.97,5.9,703.47,4.36,6839.07
67.74,38.82,92.41,15.41,61.69,6.06,709.94,4.35,8115.74
74.22,39.38,95.86,13.83,60.49,6.14,671.11,4.6,6170.63
67.78,38.23,91.06,14.68,56.08,5.59,721.05,4.92,6009.59
67.9,39.4,95.07,14.68,60.15,6.36,705.3,4.4,8246.5
68.04,43.11,88.08,14.18,58.85,6.42,706.67,4.75,6655.1
70.74,40.29,88.93,14.54,58.01,5.68,726.47,4.16,7247.71
60.27,41.42,91.95,15.78,57.85,6.16,675.56,4.09,5193.84
72.4,38.75,98.29,15.33,63.4,6.55,719.26,4.26,6072.68
66.69,45.25,90.19,13.49,62.15,6.66,760.55,4.26,4194.87
70.04,40.39,89.91,15.23,59.63,6.04,587.37,4.35,7317.2
67.85,36.47,96.33,14.46,57.46,6.26,687.8,4.85,6219.11
65.21,43.36,83.83,15.64,57.61,6.46,657.52,4.41,5332.76
78.45,40.09,92.89,16.08,59.13,6.53,724.89,4.58,5511.19
70.4,40.12,93.58,14.47,60.16,6.09,642.6,4.56,7702.69
69.72,41.71,93.81,15.7,63.41,6.68,761.38,4.37,5761.16
67.38,41.96,92.77,14.95,61.8,5.79,711.01,4.34,7032.87
73.07,40.72,87.81,14.97,60.4,6.06,641.7,4.1,6961.61
74.0,40.84,87.12,15.18,53.77,6.2,686.91,4.62,7143.04
70.42,41.62,83.82,14.78,60.26,5.86,679.68,4.24,7125.06
74.09,36.39,81.93,16.33,63.7,6.84,677.95,4.61,4309.11
67.89,41.82,86.96,15.33,59.95,6.6,682.56,4.52,7314.32
62.37,39.12,98.38,14.11,65.11,5.88,717.1,4.65,4778.45
66.99,39.07,89.28,16.19,58.06,6.33,714.65,4.53,7208.61
70.11,38.07,93.84,15.28,57.72,6.09,766.9,4.37,6600.95
77.67,41.28,96.75,15.78,68.58,6.27,714.35,4.54,5043.92
67.03,40.47,95.52,15.86,63.2,6.06,669.14,4.59,6393.06
64.16,40.05,90.99,14.82,62.11,6.07,697.22,4.2,7309.01
73.56,38.4,82.48,15.89,63.41,6.33,738.48,4.3,5580.33
66.61,36.62,93.77,14.52,61.95,6.28,732.12,4.43,6364.58
68.65,37.58,89.35,17.04,60.01,6.15,696.98,4.3,6616.93
67.99,35.61,93.9,15.41,55.93,5.64,710.15,4.38,5400.18
69.93,39.89,91.96,14.91,61.63,6.07,660.66,4.48,8830.68
68.5,39.33,87.66,16.16,55.39,6.11,713.39,4.67,7176.32
66.51,38.69,95.02,15.54,56.69,6.44,718.31,4.25,6457.56
69.99,40.43,93.29,14.89,53.6,6.25,700.05,4.5,8626.3
64.78,37.76,90.05,15.05,61.31,6.02,776.4,4.49,5976.79
71.35,41.39,89.7,15.49,60.53,5.71,676.05,4.44,7324.22
66.85,39.82,90.67,15.32,61.09,6.43,757.45,4.51,7171.73
73.19,36.22,94.95,15.84,59.09,6.25,696.53,4.57,6590.23
77.4,41.16,93.35,14.45,54.83,6.31,731.08,4.96,5189.51
66.31,36.12,85.81,14.32,62.85,6.33,722.88,4.66,5808.45
70.08,35.53,95.15,13.79,62.16,5.96,725.11,4.06,5194.73
70.23,36.28,85.96,15.22,57.73,6.2,665.47,4.53,6855.28
66.4,39.92,89.59,17.35,63.41,6.05,773.7,4.6,4957.55
68.58,41.38,86.55,14.37,58.42,6.33,691.34,4.54,7994.7
69.83,40.75,92.55,15.76,58.89,6.24,636.86,4.47,7292.4
65.3,40.41,82.52,15.97,60.69,6.44,719.75,4.67,5956.26
68.18,39.65,94.24,13.77,54.71,5.94,695.6,4.61,6546.01
67.23,38.16,93.3,15.39,58.86,6.57,670.95,4.66,6739.27
69.7,42.32,91.75,14.73,60.61,6.18,676.13,4.92,7593.09
68.12,41.68,84.34,13.62,58.8,6.17,653.1,4.43,5998.28
68.91,43.21,90.48,15.27,60.82,5.94,746.2,4.36,6717.37
71.67,39.67,95.61,15.12,59.64,6.0,657.59,4.09,7006.71
66.51,39.62,90.85,13.27,62.91,6.46,746.93,4.96,5213.91
63.41,40.16,88.84,15.39,56.63,6.2,751.1,4.94,5760.55
74.63,41.31,91.47,15.44,58.52,6.55,677.38,4.7,6475.46
66.63,41.0,89.19,15.51,59.24,6.43,691.07,4.61,7707.12
70.95,39.25,93.02,14.96,58.11,6.16,679.25,4.81,8388.9
65.55,41.64,85.17,15.69,58.24,5.82,724.56,4.68,5891.92
74.92,43.21,86.98,15.19,58.72,6.43,650.02,4.48,6013.76
70.79,38.31,94.37,13.59,58.17,6.53,726.14,4.44,6165.36
68.66,38.69,91.96,15.82,62.3,5.92,684.91,4.73,7129.2
69.48,41.31,90.78,14.88,61.58,6.26,696.13,4.74,9234.93
72.31,41.13,91.19,14.73,60.56,6.5,684.0,4.46,8034.71
70.25,39.34,92.85,14.03,60.81,5.78,735.39,4.76,6699.12
68.64,38.56,92.73,14.16,57.26,6.15,709.05,4.62,7794.4
78.69,38.99,91.94,16.58,62.55,6.49,766.95,4.56,4373.21
71.47,43.9,85.21,14.8,57.44,6.19,730.7,4.47,6515.15
68.65,38.0,86.37,14.67,58.96,6.1,703.83,4.22,7880.51
66.48,42.61,94.57,15.43,59.93,5.86,657.93,4.81,5932.42
74.79,38.34,92.12,15.58,58.18,6.3,665.38,4.49,6623.37
74.65,39.58,93.39,15.93,64.27,6.09,688.02,4.89,6092.08
72.79,44.77,94.73,15.12,63.81,6.3,640.51,4.49,5469.21
72.6,41.26,88.68,15.12,60.17,6.26,695.53,4.49,9099.75
72.58,42.09,88.59,15.69,61.64,6.45,699.87,4.19,6877.14
74.61,40.15,87.37,13.3,52.08,6.58,694.75,4.06,4852.08
73.13,41.12,92.96,15.8,58.41,6.33,724.91,4.52,7032.76
68.55,39.89,95.34,15.34,57.46,6.05,688.15,4.77,7661.15
71.43,40.61,96.11,15.19,57.98,6.74,706.2,4.83,6698.63
72.61,38.95,88.07,16.31,62.21,6.14,699.83,4.48,7483.37
73.03,43.62,90.71,14.28,67.03,6.48,679.59,4.52,5672.57
65.72,41.34,89.18,15.03,57.34,6.15,674.99,4.36,7428.45
70.68,41.25,90.17,15.55,59.49,6.09,759.12,4.33,7265.54
64.32,38.69,89.28,15.05,60.19,6.39,709.14,4.49,7713.83
69.12,39.9,88.75,15.34,62.52,6.4,717.7,4.21,8384.84
66.92,43.18,78.17,13.82,63.42,6.31,711.4,4.57,5246.97
68.14,39.04,94.66,14.98,55.1,6.06,645.13,3.84,5805.37
71.83,38.95,78.43,15.47,57.62,6.26,743.84,4.38,6058.31
72.2,40.9,82.13,16.1,63.35,6.3,702.57,4.62,6649.25
70.63,39.06,93.27,15.61,58.38,6.31,700.59,4.71,8191.2
74.71,38.88,83.63,14.84,59.72,6.35,725.26,4.38,6979.51
74.29,41.47,92.22,14.85,57.69,6.21,736.51,4.29,6796.12
70.09,38.58,95.93,15.93,56.61,6.43,701.44,4.21,6549.58
73.89,38.78,87.21,14.77,66.5,6.05,683.19,4.5,6745.34
70.48,40.22,92.07,15.27,58.54,6.41,645.23,4.12,7450.71
67.11,43.51,82.96,16.16,59.81,5.91,708.67,4.74,5431.67
72.33,40.47,84.03,14.82,59.89,6.54,695.78,4.02,7077.07
75.94,39.85,96.62,13.84,64.68,6.7,693.65,4.37,5078.33
62.86,39.01,90.0,14.48,62.65,5.98,649.81,4.48,5795.77
74.4,41.09,100.11,14.1,55.5,6.5,735.0,4.63,5044.92
69.85,42.5,87.83,14.18,61.69,6.58,725.55,4.73,6372.33
67.21,38.52,94.8,15.74,62.67,5.99,664.19,4.56,6471.81
67.68,40.73,94.55,15.69,57.51,6.03,706.71,4.5,7487.38
76.76,37.24,85.3,15.65,58.22,6.43,726.22,4.46,5652.47
71.47,37.32,92.26,15.44,61.53,5.96,702.16,4.38,7322.47
67.28,40.64,87.85,15.04,54.91,6.49,730.28,4.66,6960.41
74.06,40.93,82.09,14.25,64.44,5.72,686.85,4.69,5421.95
69.81,43.79,89.27,15.34,62.9,5.9,729.23,4.27,6613.36
70.04,37.94,83.3,14.87,57.04,5.91,709.38,4.66,7004.87
70.84,38.27,95.95,14.32,65.92,6.15,706.15,4.24,6796.35
76.0,41.73,86.36,14.75,57.74,5.85,764.47,4.52,5438.11
72.72,42.43,91.25,15.13,63.6,5.94,639.78,4.57,6141.67
72.79,37.21,91.09,13.77,58.02,6.94,669.14,4.59,5107.04
65.29,42.61,91.9,14.43,62.71,6.06,726.14,4.57,6208.75
70.97,38.56,79.03,13.74,56.75,6.17,697.12,4.62,6267.42
71.1,42.96,95.58,15.14,60.8,5.71,639.28,4.24,5657.9
68.57,41.23,85.42,14.22,64.18,6.3,717.56,4.59,7024.5
72.29,38.25,99.24,14.86,54.62,6.43,639.23,4.31,5241.04
66.9,42.04,86.05,14.52,62.07,5.91,674.3,4.35,6633.56
68.8,42.46,91.26,15.72,61.57,6.46,687.18,4.51,7302.08
67.48,41.44,88.21,15.55,57.59,5.7,685.43,4.45,6741.91
