N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
123.0,48.45,103.74,17.56,64.74,6.44,510.23,2.45,13884.59
117.01,45.8,100.1,19.42,62.9,6.35,512.62,2.54,10844.8
127.29,50.53,94.31,17.72,59.67,6.36,494.44,2.48,11684.79
114.86,50.55,98.23,17.75,70.33,5.96,527.25,2.29,10001.81
119.04,49.97,107.74,17.7,63.69,7.02,549.82,2.4,10498.27
130.74,49.06,92.15,17.94,65.53,5.95,553.87,2.58,8695.14
117.83,52.06,91.83,16.78,69.73,6.15,462.55,2.58,8872.7
120.06,49.6,99.48,17.17,63.65,6.38,500.03,2.53,15774.46
112.31,52.18,98.37,18.32,67.76,6.61,510.21,2.5,12126.75
128.34,46.4,108.43,19.7,67.71,6.54,507.58,2.28,8727.42
126.61,52.73,91.53,18.57,69.81,6.43,513.71,2.41,10185.0
125.89,51.9,101.12,18.34,60.16,6.81,546.11,2.36,9642.6
124.33,48.19,105.03,18.87,66.83,6.72,528.84,2.48,10852.63
128.95,48.05,104.51,18.67,67.39,6.43,519.95,2.47,10832.63
122.09,54.15,107.04,18.64,61.13,6.62,485.08,2.34,10110.9
119.25,51.99,101.27,16.49,64.68,6.92,508.68,2.49,11593.94
130.79,49.23,104.92,18.23,63.46,6.63,484.46,2.53,11332.3
109.45,52.18,110.64,19.02,66.64,5.98,492.0,2.47,8441.73
115.93,48.01,98.18,18.1,64.47,6.97,530.68,2.63,11700.89
128.73,48.38,100.59,16.55,69.96,6.04,508.14,2.66,8805.81
113.14,53.42,97.94,18.67,61.65,6.49,524.3,2.54,10703.76
134.04,47.68,102.79,16.84,66.95,6.17,494.03,2.45,9112.37
121.32,54.87,100.44,17.77,70.83,6.74,518.69,2.33,10303.43
126.28,51.84,96.55,16.71,67.77,6.65,489.36,2.54,10915.96
119.38,50.27,104.16,17.88,67.11,5.76,451.78,2.68,10642.52
126.74,52.67,100.41,18.04,66.43,6.45,504.3,2.42,13649.42
125.69,52.22,91.77,16.7,69.1,6.25,490.37,2.41,9353.86
116.27,53.25,101.4,17.21,62.62,6.81,478.3,2.4,10744.75
116.03,47.51,102.07,18.87,60.62,6.37,483.91,2.43,11423.65
122.64,51.31,94.74,19.35,67.05,6.61,492.15,2.48,12277.34
115.59,50.75,102.85,16.83,63.29,6.45,528.61,2.43,11494.45
128.63,48.15,104.52,19.11,64.79,6.47,491.88,2.27,10589.31
113.46,53.39,108.37,19.16,66.06,6.72,500.65,2.28,9565.31
110.41,48.39,94.91,19.52,63.09,6.06,522.38,2.44,8551.06
116.87,51.22,100.42,18.39,66.98,6.6,495.8,2.43,14745.1
115.62,52.36,109.41,19.21,66.96,6.46,491.19,2.46,10593.05
117.94,51.46,94.49,17.84,60.58,5.88,464.54,2.38,9770.69
119.5,49.38,108.34,17.24,61.47,6.43,419.59,2.53,9217.57
124.04,49.33,106.1,16.38,64.88,6.94,505.62,2.62,10072.97
124.38,47.04,100.35,17.24,61.97,5.95,475.59,2.57,9843.01
117.5,51.56,101.15,19.65,69.05,6.46,545.24,2.53,10385.49
112.35,49.82,102.23,18.59,66.01,7.07,471.78,2.55,10319.97
109.11,51.11,104.21,17.62,65.93,6.76,524.69,2.57,10323.46
117.84,53.96,102.44,16.58,68.15,6.37,523.36,2.43,9975.52
116.9,48.94,101.72,17.88,62.06,6.66,482.55,2.49,13619.35
123.9,51.8,104.56,17.66,60.38,6.71,491.87,2.55,12240.23
123.35,48.03,94.73,19.7,72.84,6.37,512.44,2.44,9778.05
123.03,49.79,89.26,16.72,62.09,6.95,481.53,2.43,9415.81
121.17,48.93,95.37,19.11,65.21,5.96,488.09,2.42,11319.98
110.68,51.08,96.35,16.66,68.52,6.18,499.65,2.61,9743.05
124.25,48.57,104.83,17.27,62.48,6.63,533.13,2.32,10521.13
107.54,48.0,96.78,16.96,68.87,6.58,512.74,2.45,9767.74
119.43,49.67,91.02,18.46,69.81,6.79,456.18,2.46,10304.89
116.94,46.93,107.72,18.23,66.88,7.22,484.27,2.59,9534.76
121.38,49.9,94.73,18.19,59.6,7.08,483.76,2.49,11405.75
115.75,49.82,97.28,19.49,72.99,6.08,506.22,2.46,10228.94
125.71,46.64,103.37,18.0,67.45,6.67,506.29,2.29,11450.76
119.71,50.75,96.14,16.94,58.4,6.83,476.0,2.52,11248.69
118.03,48.61,107.54,17.42,62.54,6.4,480.46,2.4,11758.81
121.87,49.6,97.6,18.72,60.31,6.52,484.24,2.61,13148.77
123.49,50.78,99.94,18.95,64.35,6.11,490.32,2.45,12572.35
111.56,51.34,101.5,18.03,67.1,6.65,504.82,2.48,12808.06
124.69,51.39,99.42,16.74,63.49,6.58,470.31,2.54,11425.88
113.69,52.12,96.19,16.21,68.73,6.07,491.05,2.66,8869.45
118.16,51.58,100.45,18.14,64.8,6.15,494.41,2.68,13945.61
118.92,44.78,102.87,16.09,60.5,6.22,516.13,2.43,8736.03
116.73,49.09,97.8,17.52,61.46,6.39,504.71,2.48,14031.17
114.07,48.61,107.17,17.27,63.82,6.59,496.84,2.58,11940.17
123.87,51.15,91.62,19.46,67.94,6.93,500.2,2.61,9592.21
124.1,47.53,94.2,19.36,67.8,6.37,489.77,2.46,10870.26
114.86,48.53,111.48,17.6,58.64,6.51,508.58,2.45,10397.45
115.21,49.22,99.02,17.49,66.5,6.22,494.68,2.37,12885.69
117.56,51.86,110.77,17.41,66.81,6.3,497.86,2.55,11453.01
121.78,48.1,99.0,18.19,68.56,6.72,496.98,2.42,13602.2
111.9,51.86,106.86,19.35,67.72,6.69,506.02,2.5,10256.18
113.41,51.08,107.83,18.25,66.87,6.26,479.93,2.53,11099.9
132.18,50.62,103.15,18.08,70.82,6.17,512.86,2.69,9367.36
118.74,43.4,100.86,18.64,65.04,7.03,503.46,2.6,10054.74
106.69,48.74,97.41,19.17,70.85,6.57,518.78,2.44,9018.35
118.8,51.02,100.16,18.48,67.65,6.45,444.45,2.55,12047.31
115.76,52.22,106.46,18.17,67.95,5.88,527.16,2.43,9741.74
123.5,52.58,106.97,18.1,71.77,6.5,510.85,2.51,11398.58
124.67,48.85,105.65,17.8,67.09,6.81,457.7,2.51,10984.07
127.86,51.61,92.63,17.39,67.05,6.64,533.1,2.31,9272.29
115.71,51.85,100.77,17.35,65.54,6.31,500.86,2.61,12951.97
111.45,49.86,97.7,17.84,73.11,6.23,510.91,2.5,10827.99
127.47,46.3,108.21,16.97,71.07,6.65,494.3,2.42,9239.79
121.59,51.64,103.17,19.51,65.94,5.99,503.03,2.63,10614.69
126.26,55.53,98.07,17.99,60.44,6.58,483.38,2.43,10144.04
119.68,50.2,96.74,17.47,64.43,6.4,517.92,2.47,14504.98
125.43,50.17,100.39,17.58,64.8,6.29,505.19,2.44,14207.03
99.97,55.38,108.65,18.11,66.2,6.28,539.01,2.54,7363.6
119.71,48.55,101.65,16.99,63.69,6.11,498.82,2.59,12783.13
113.02,46.13,106.9,17.74,68.6,6.74,436.26,2.78,7555.27
123.6,52.26,90.29,18.41,57.15,6.46,521.55,2.4,9539.64
123.07,47.62,109.05,17.11,66.0,6.03,521.44,2.6,9450.73
120.52,53.37,91.3,18.32,69.3,6.56,526.07,2.64,10109.61
118.48,48.23,100.82,17.65,63.56,6.3,556.61,2.39,11368.37
128.27,50.62,101.26,19.56,59.67,6.96,557.15,2.34,7533.07
121.32,50.02,106.88,17.2,65.49,6.74,467.42,2.55,11676.66
122.06,48.95,102.62,17.04,60.8,7.47,540.57,2.59,8968.78
115.44,43.39,97.85,19.63,69.14,6.38,507.55,2.52,9115.31
132.43,49.93,104.86,17.84,66.73,7.24,529.08,2.55,9013.44
113.12,49.13,92.54,16.54,61.59,6.71,508.25,2.36,9515.66
107.9,51.07,96.9,18.38,68.25,5.98,530.03,2.72,8489.15
119.47,44.02,95.12,18.17,61.84,6.32,524.73,2.57,10145.53
125.56,50.59,96.4,18.34,71.09,5.94,468.37,2.83,8967.72
119.5,50.46,99.23,18.36,69.79,7.39,509.08,2.63,11524.57
125.82,51.95,112.73,18.29,58.57,6.74,496.48,2.45,9632.68
122.62,48.83,99.27,17.94,66.33,6.65,512.02,2.6,14653.47
127.29,53.2,95.65,16.48,69.82,6.41,431.38,2.43,7509.38
119.78,48.63,94.11,17.01,67.62,6.66,464.79,2.74,10220.72
113.1,54.18,96.35,16.21,64.38,7.09,512.38,2.53,8297.35
127.22,50.26,89.17,18.65,65.56,6.48,505.41,2.59,11321.8
123.22,49.57,99.96,17.42,63.47,5.5,454.55,2.5,10200.96
126.01,52.55,96.96,16.82,65.72,6.5,467.7,2.39,10123.32
114.52,49.33,102.8,18.73,69.28,6.43,501.29,2.43,12633.49
122.76,49.99,99.24,15.44,61.78,6.26,514.36,2.66,10532.69
121.62,48.01,94.75,17.27,62.78,6.78,478.15,2.36,11028.39
117.37,53.1,99.95,16.19,65.89,6.28,516.55,2.58,10509.6
116.21,50.5,98.64,17.66,67.24,5.95,505.12,2.57,12495.01
116.74,47.11,94.53,18.18,66.9,7.08,491.1,2.61,10736.33
125.73,50.8,88.04,18.94,60.74,6.64,479.68,2.51,9562.79
112.18,47.55,99.29,17.03,70.0,6.35,495.77,2.49,11072.49
117.26,55.11,97.07,17.63,61.89,6.59,465.94,2.68,9647.32
122.71,50.75,96.1,18.03,69.21,6.24,532.32,2.48,11821.1
127.1,48.38,101.83,16.48,66.21,6.4,503.15,2.9,10160.19
124.73,46.13,108.41,16.97,65.9,6.78,538.87,2.51,8975.87
117.36,49.64,102.96,18.53,62.93,6.68,490.79,2.16,12601.61
127.57,50.5,101.54,19.21,67.76,6.17,535.31,2.67,9470.19
115.25,50.09,99.9,17.91,62.53,6.3,457.16,2.4,12104.53
122.36,52.84,108.01,18.9,57.71,6.63,496.32,2.65,9953.4
117.56,53.55,101.97,17.78,66.91,6.79,495.59,2.67,12058.28
125.14,46.42,100.51,18.53,69.32,6.36,508.73,2.46,11662.78
117.18,54.13,98.18,16.06,63.77,7.04,500.42,2.62,9018.35
111.74,49.37,95.96,16.73,70.46,6.81,505.04,2.5,10194.98
111.96,48.51,103.82,17.94,62.4,6.22,457.41,2.57,10053.46
122.86,53.0,103.55,17.3,63.48,6.87,487.19,2.43,11249.06
118.84,48.21,91.86,18.19,65.38,6.44,487.88,2.36,12908.7
112.67,49.21,98.64,18.75,64.99,6.82,470.96,2.5,11380.31
121.05,52.03,103.93,18.87,61.33,6.86,524.2,2.42,10730.03
121.3,52.31,107.7,16.62,63.04,5.93,459.65,2.53,8618.74
116.49,50.15,97.63,18.32,66.92,6.63,500.55,2.68,14014.69
123.02,47.08,104.84,16.9,65.25,6.61,461.47,2.51,10331.82
127.95,53.21,101.86,18.63,67.03,6.24,512.97,2.34,10302.71
117.65,50.56,97.64,16.2,63.22,6.15,493.56,2.67,11151.0
105.17,52.46,97.51,18.99,65.37,6.68,524.94,2.67,8605.02
113.47,51.05,100.15,17.67,59.52,6.05,468.72,2.74,9675.55
122.97,47.51,97.78,18.9,63.78,6.05,514.42,2.44,11174.47
118.59,52.31,92.67,18.39,65.75,6.06,534.5,2.55,10557.07
121.24,50.18,100.32,17.09,68.07,6.38,478.94,2.53,13832.53
130.12,49.02,96.19,17.0,64.9,6.82,515.58,2.45,10276.42
113.33,47.75,90.89,20.3,64.96,6.84,515.79,2.49,8698.93
112.09,50.72,97.72,16.37,69.32,5.93,532.94,2.56,8562.72
118.35,53.53,97.59,18.23,64.63,6.19,444.13,2.49,10552.17
115.18,47.93,98.97,18.35,66.32,6.26,548.41,2.45,10877.69
122.65,46.97,104.37,18.59,64.04,7.07,465.86,2.42,9841.9
127.19,55.03,93.24,20.62,66.48,5.96,444.88,2.66,5938.43
122.98,48.46,95.39,18.2,61.6,6.18,538.94,2.25,10280.79
119.81,49.59,103.98,17.99,61.75,6.47,516.53,2.37,13906.21
111.44,48.5,101.35,18.55,68.55,6.92,497.35,2.52,10939.22
124.47,50.52,107.7,17.98,61.9,6.51,546.5,2.5,11097.3
117.89,56.98,104.18,17.27,67.25,6.7,469.57,2.64,8744.68
115.62,51.05,107.12,17.39,67.97,5.99,541.48,2.35,9173.51
129.71,49.87,108.2,19.84,65.95,6.53,562.96,2.47,7787.06
123.55,49.25,100.46,18.4,67.41,6.25,461.87,2.43,11955.13
114.21,46.72,96.0,18.5,62.85,6.19,436.82,2.31,8490.44
133.61,47.6,104.94,19.0,67.56,6.05,503.22,2.58,8455.3
113.89,45.67,101.07,20.08,63.74,5.77,492.55,2.54,7973.38
126.45,50.98,94.96,16.27,65.0,6.21,493.63,2.68,9893.17
111.58,50.77,100.67,17.46,62.31,6.77,576.1,2.48,9220.28
125.01,52.0,101.27,17.26,71.52,6.81,470.98,2.48,10337.61
132.99,48.64,95.44,20.38,64.44,6.5,500.06,2.49,9715.32
122.76,54.15,94.08,19.24,62.85,6.86,523.24,2.71,8810.97
110.95,48.51,98.47,18.66,63.2,6.68,498.37,2.66,11336.85
118.14,47.26,98.66,19.28,62.81,6.18,505.95,2.32,10729.03
111.27,49.7,93.96,17.76,67.12,5.76,515.54,2.63,9401.28
124.36,47.57,99.01,19.26,61.56,6.4,517.09,2.51,11149.01
122.56,49.85,105.22,19.97,64.88,6.4,479.1,2.7,10617.49
116.35,45.43,100.89,18.31,60.59,7.27,500.96,2.29,8984.46
119.37,53.98,103.5,17.16,67.78,6.53,548.22,2.29,9337.06
113.54,53.1,97.98,18.92,70.15,6.58,511.02,2.49,10805.6
115.6,51.77,103.69,17.31,61.45,5.89,479.05,2.54,10140.47
113.59,50.21,101.55,18.14,66.17,6.04,511.0,2.5,12571.87
117.32,51.33,99.01,17.74,64.41,6.76,542.08,2.53,12378.67
103.86,50.26,96.59,17.86,63.53,7.28,516.16,2.48,8928.67
126.66,54.48,99.36,18.19,64.23,6.65,504.86,2.51,12137.72
134.17,49.27,92.9,17.91,62.03,5.8,493.31,2.38,8371.85
122.55,53.94,98.25,17.41,64.41,5.78,492.85,2.67,9893.68
119.72,49.72,101.94,15.99,60.81,6.51,549.96,2.44,10365.03
112.95,51.33,105.93,19.21,64.31,6.7,535.62,2.49,9640.13
116.29,53.87,101.47,18.52,66.07,6.25,515.78,2.51,11907.52
124.37,50.04,98.32,18.72,63.57,6.19,517.13,2.4,12415.24
119.63,50.77,101.38,17.18,60.97,5.81,542.4,2.57,10587.53
108.2,50.12,111.76,17.39,66.27,6.44,523.83,2.53,9532.27
129.38,46.73,92.66,15.94,60.43,6.53,503.2,2.55,9055.41
108.03,48.65,102.78,17.9,64.45,7.0,500.25,2.62,10591.73
118.49,50.23,90.43,16.82,61.5,6.73,517.13,2.41,10497.79
113.12,52.62,100.87,17.12,66.49,6.41,507.13,2.38,11591.99
112.68,47.52,91.3,17.76,64.79,6.82,504.89,2.67,10578.37
123.25,53.12,97.45,17.08,64.0,6.16,548.74,2.36,9353.51
122.26,49.39,100.76,17.46,65.72,6.39,535.72,2.41,13123.12
108.56,49.48,100.74,17.06,67.06,6.37,514.73,2.54,10971.94
123.79,52.85,103.44,16.65,64.36,6.51,534.56,2.45,10241.49
117.36,53.19,89.86,18.05,65.88,6.89,523.31,2.53,10473.33
118.82,50.16,105.64,18.38,65.19,6.46,510.24,2.58,14308.67
130.05,47.76,104.31,18.48,62.54,6.12,483.15,2.35,9514.39
119.59,54.69,98.56,16.81,65.78,6.78,538.02,2.42,9534.99
118.69,49.02,98.22,18.47,62.13,6.68,518.63,2.38,13490.81
114.72,57.05,88.96,18.38,66.56,6.25,471.92,2.44,8219.82
121.65,51.35,94.42,17.7,64.0,6.5,505.25,2.43,14282.92
123.29,51.92,108.12,18.87,65.27,7.01,518.62,2.39,9896.46
120.11,47.52,100.99,17.99,67.1,5.76,492.67,2.69,11267.39
115.83,49.12,106.02,16.91,65.54,6.26,467.03,2.52,10570.2
120.86,50.78,96.08,18.27,66.47,6.78,472.88,2.54,13298.06
127.03,50.14,93.67,17.32,72.78,6.6,541.7,2.39,8856.07
122.9,47.0,100.34,18.53,65.38,6.33,423.71,2.44,9872.31
118.32,47.82,98.78,16.79,65.69,6.49,448.2,2.37,10571.17
104.67,53.13,99.77,19.25,61.7,6.4,491.11,2.49,9293.07
122.22,53.81,97.7,17.36,62.74,6.36,493.89,2.58,12057.32
124.21,50.85,109.71,17.72,63.67,6.49,475.29,2.26,10910.22
127.51,52.46,93.11,17.28,65.28,6.47,469.29,2.52,10548.24
113.58,51.94,99.02,17.97,63.09,6.84,502.02,2.59,12234.58
119.85,48.17,101.73,18.18,63.25,6.74,551.7,2.52,12035.76
123.43,47.12,103.51,18.33,65.03,6.64,463.68,2.33,10919.27
120.13,45.26,98.53,18.39,63.27,6.97,501.55,2.53,11421.59
117.46,50.59,98.8,19.72,61.94,5.85,509.15,2.69,10090.01
111.54,51.4,90.97,18.73,57.62,6.08,506.29,2.5,8921.85
114.13,50.14,103.89,18.27,61.04,6.41,450.39,2.5,10678.61
118.46,52.09,91.12,17.39,63.0,6.49,480.36,2.34,10899.28
107.5,51.32,94.19,16.88,64.31,6.8,536.27,2.38,8220.27
116.34,52.31,95.28,17.47,63.4,6.91,504.21,2.49,11761.96
124.16,50.39,102.36,18.29,65.29,6.74,492.13,2.53,13961.52
119.84,54.24,102.85,19.01,66.07,6.61,507.05,2.24,11122.27
122.12,49.31,93.4,18.93,64.84,6.32,518.58,2.26,11328.45
112.6,49.99,108.92,16.62,61.75,6.67,499.76,2.5,10582.29
115.09,46.43,95.46,18.61,68.04,6.55,446.01,2.65,9014.16
108.41,52.02,95.85,17.31,67.22,6.66,479.85,2.31,9389.45
119.66,51.28,105.51,17.72,62.04,6.86,467.17,2.47,11436.49
115.18,47.05,99.3,16.94,65.27,6.78,485.9,2.5,11585.59
119.94,48.03,102.85,18.47,60.73,6.12,480.13,2.56,11545.77
128.28,51.95,92.66,18.44,66.11,5.98,520.16,2.35,9240.15
114.1,46.99,97.01,18.64,60.13,6.79,472.91,2.42,9846.51
123.76,50.17,97.93,18.35,62.02,6.49,508.54,2.38,14009.12
123.26,51.3,96.33,18.09,62.12,6.23,517.56,2.63,12479.49
125.84,49.23,101.38,17.82,68.91,7.21,537.34,2.69,9454.95
118.35,45.71,97.53,17.83,68.63,6.66,469.38,2.53,11027.19
110.14,55.72,98.73,17.69,66.45,6.97,475.43,2.64,8650.2
120.52,47.65,102.39,16.94,61.46,6.27,496.12,2.55,11973.52
117.23,50.59,96.45,19.14,61.81,6.61,477.93,2.68,11304.87
120.19,49.24,97.7,16.87,64.86,6.39,528.27,2.61,12718.84
124.36,47.32,90.28,18.0,60.9,6.1,478.27,2.54,9799.11
122.77,48.49,97.6,16.87,66.99,6.26,516.2,2.48,12154.89
117.2,47.6,106.72,17.64,61.39,6.45,482.6,2.74,10727.86
124.33,46.65,104.83,18.3,63.01,6.45,517.82,2.41,11736.49
110.13,48.88,99.1,17.95,65.45,6.75,504.46,2.43,12412.59
119.91,50.52,100.5,17.85,62.01,6.61,531.79,2.57,14318.04
123.97,53.07,99.76,17.6,64.51,5.95,466.9,2.57,10733.93
121.39,49.2,105.04,18.02,60.78,6.17,485.82,2.49,12772.94
122.38,51.06,101.33,17.02,66.02,6.56,463.76,2.48,12207.25
116.62,48.07,92.42,18.06,64.74,6.92,479.89,2.56,11735.82
112.62,50.54,103.54,17.56,62.73,6.16,526.43,2.47,10981.78
127.13,51.16,90.35,18.45,64.5,6.31,513.32,2.55,11130.02
124.77,47.66,100.23,17.91,62.56,6.36,512.84,2.54,13223.71
120.78,48.96,101.05,18.84,68.57,6.47,506.68,2.56,14185.61
114.84,47.12,95.09,17.43,64.24,6.94,436.98,2.44,8927.8
108.59,51.88,101.34,19.29,66.11,6.31,504.74,2.5,10368.45
122.55,48.7,101.56,20.26,63.84,6.79,452.5,2.4,9346.52
113.31,47.77,103.36,16.82,66.6,6.68,487.7,2.42,10905.29
123.23,50.43,92.88,16.82,66.58,6.39,509.56,2.39,11588.14
118.92,52.79,103.55,19.45,67.29,6.32,516.42,2.57,10771.59
133.92,47.65,89.57,18.52,60.21,6.23,540.52,2.57,7445.94
125.22,48.99,100.15,18.64,65.5,6.58,537.39,2.53,11935.27
120.02,48.78,98.87,17.29,66.52,6.51,472.9,2.7,12817.41
121.97,49.78,97.41,17.52,65.85,6.71,450.41,2.54,12347.91
115.09,49.74,89.2,17.14,63.38,6.27,526.3,2.61,9917.27
113.65,47.76,110.49,19.0,63.58,6.78,481.21,2.38,9327.18
122.43,49.74,99.48,16.11,67.62,6.83,466.59,2.47,10836.18
113.36,52.64,106.75,17.66,69.65,6.46,523.47,2.59,10164.84
130.33,49.61,102.76,16.91,64.97,6.97,459.37,2.55,8981.07
132.46,50.78,103.23,18.2,70.9,6.59,512.06,2.54,10447.16
123.56,49.67,101.7,16.54,64.61,6.91,472.8,2.48,11207.9
119.68,47.6,95.48,17.6,68.63,6.47,547.44,2.46,10913.55
121.18,44.11,103.05,17.97,65.81,6.89,527.23,2.65,10270.32
123.26,51.06,93.23,18.38,67.3,6.44,500.2,2.51,13762.2
111.56,52.87,96.43,16.71,66.64,6.36,512.4,2.41,9923.52
122.87,54.22,106.69,17.31,64.03,6.41,494.04,2.51,11506.46
115.29,49.68,94.26,18.28,65.82,6.52,512.37,2.5,13543.96
119.0,46.99,98.31,16.5,67.99,6.61,509.92,2.5,11617.59
109.16,49.05,96.47,18.14,66.67,6.74,501.98,2.65,11196.51
119.5,51.81,104.18,16.85,62.24,6.78,489.25,2.66,11023.89
117.17,47.02,97.1,18.22,64.14,6.21,504.25,2.64,12286.38
114.51,55.53,103.72,17.97,64.46,6.55,486.97,2.55,11748.95
122.88,51.43,95.98,18.96,68.07,6.39,501.59,2.61,12462.36
124.96,48.33,99.16,17.25,66.97,7.0,505.13,2.58,11233.31
122.83,45.96,94.58,18.05,66.44,6.35,517.07,2.35,11245.4
127.54,49.07,102.5,18.51,62.71,6.41,513.15,2.35,11645.74
120.79,48.51,97.13,17.19,70.03,6.67,501.01,2.53,13114.17
122.93,51.08,98.27,20.16,66.67,5.86,488.53,2.49,10077.59
117.79,45.34,93.26,18.58,65.66,5.98,514.01,2.47,9788.46
114.55,53.08,101.64,15.82,66.2,6.71,525.74,2.64,8842.41
117.18,49.26,97.51,17.08,70.3,6.67,501.49,2.4,12735.01
123.62,44.72,93.69,18.02,62.88,6.86,519.86,2.6,9928.07
114.64,47.59,106.23,18.16,65.68,6.32,512.93,2.75,11524.29
128.03,48.06,100.69,19.52,67.53,6.28,533.08,2.55,9276.59
116.86,47.27,111.22,18.86,65.44,5.91,534.17,2.68,8310.85
122.3,52.23,105.08,17.36,65.44,6.13,508.18,2.44,11881.84
116.05,47.9,101.01,17.8,68.09,6.93,457.8,2.49,10761.68
110.7,54.92,101.21,18.08,64.16,6.55,513.38,2.55,11406.25
111.18,49.37,102.09,18.27,65.21,6.88,448.66,2.49,10328.75
111.56,49.22,99.94,19.03,66.42,6.92,448.29,2.46,9400.86
124.43,49.21,101.35,18.52,65.15,5.77,499.52,2.59,11642.38
128.42,45.07,103.63,19.38,66.4,6.69,513.28,2.46,9281.63
132.49,49.33,99.69,18.94,63.4,6.39,482.19,2.55,10782.56
124.3,54.36,103.78,17.82,61.82,6.15,494.16,2.62,10535.25
119.52,45.07,109.23,16.86,64.97,6.73,485.83,2.57,9752.57
116.91,45.59,102.93,17.35,65.66,7.17,524.22,2.56,9595.3
