N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
75.98,43.13,98.56,19.2,76.94,5.91,556.0,2.84,17408.95
87.26,44.54,103.26,15.84,71.95,5.74,637.48,2.98,14575.21
72.51,47.23,103.72,17.71,66.56,6.33,571.93,3.21,14517.69
76.75,43.63,99.91,18.21,80.06,5.46,594.54,2.94,20164.29
82.24,45.72,104.44,18.58,73.55,6.31,588.2,2.75,20329.03
75.54,46.39,101.76,15.62,77.63,6.49,598.98,2.78,15183.88
81.44,45.75,110.65,17.8,72.86,6.38,602.15,3.29,19250.85
85.07,47.42,100.39,18.2,75.64,5.93,631.88,3.14,20362.14
79.39,43.38,104.72,17.22,73.59,6.31,612.34,3.0,21293.27
83.1,45.02,97.92,17.42,75.83,5.58,607.58,2.88,21812.39
79.95,48.3,96.4,17.16,77.35,5.66,620.25,3.03,19040.82
83.9,43.49,100.71,16.78,69.06,5.74,578.09,2.8,17237.63
76.43,45.99,97.47,17.98,71.45,6.15,569.56,2.87,20678.1
83.83,43.65,103.07,18.91,71.38,5.87,628.11,2.86,18844.57
75.19,47.87,97.73,15.76,75.07,5.8,575.31,2.77,15437.96
83.44,41.65,96.12,19.48,71.75,5.44,587.88,3.04,15258.9
83.06,47.25,103.13,15.41,73.91,6.22,611.87,2.84,16547.48
84.07,41.67,98.76,17.62,79.08,6.36,667.83,3.04,15652.01
78.68,44.28,99.59,18.28,73.11,5.9,561.79,3.24,22940.47
76.88,42.7,96.53,16.79,67.44,6.2,587.09,3.06,17881.65
81.55,45.95,93.2,18.77,69.55,6.48,618.18,3.06,18190.0
81.07,44.56,96.85,18.04,75.25,5.46,594.86,3.02,24592.24
77.15,45.49,94.04,19.1,78.8,6.62,606.42,3.06,17479.61
93.28,49.42,95.1,16.5,76.44,5.82,577.33,2.96,12535.94
72.99,45.59,94.21,18.46,74.92,5.9,662.17,2.75,15545.44
75.23,37.38,96.94,16.37,70.43,5.74,594.7,3.1,13410.45
81.28,46.49,102.62,16.96,69.75,6.2,582.81,3.22,19821.99
79.53,46.75,90.21,17.81,82.44,5.66,615.9,2.88,17352.47
79.63,49.9,90.48,19.14,75.02,5.75,608.11,2.99,16782.03
79.78,42.51,99.89,18.03,75.54,6.33,563.88,2.9,22538.97
79.17,44.75,97.79,18.27,73.54,6.29,624.68,2.75,23131.04
84.4,46.29,98.58,19.51,68.87,6.24,622.59,3.0,17743.15
70.48,44.56,105.01,17.62,78.09,6.5,538.8,3.17,13630.8
83.1,48.2,95.78,16.46,70.95,5.77,537.51,2.68,13225.35
88.61,42.06,95.31,18.45,73.08,5.57,619.86,2.62,14357.0
78.35,41.11,97.96,17.23,77.47,6.54,579.92,2.9,16938.23
73.34,48.21,95.83,18.27,75.63,6.21,603.18,3.12,18830.12
83.42,46.17,102.16,16.06,68.7,5.91,600.32,3.16,18623.29
73.67,44.83,101.73,18.37,82.55,6.02,610.49,3.16,19343.32
83.37,47.16,98.55,19.43,77.61,5.78,622.1,2.9,18508.31
79.6,43.4,104.92,19.45,73.15,6.83,616.4,3.08,15986.66
78.1,42.37,93.86,18.82,69.6,6.05,612.04,2.84,18784.88
83.57,44.02,101.12,17.9,71.13,5.47,578.23,2.78,18643.31
89.56,41.85,95.95,16.72,79.38,6.37,632.42,2.88,12828.74
78.32,43.05,98.13,18.91,78.09,5.62,583.22,3.13,19493.3
76.29,47.35,107.04,18.7,70.48,6.27,619.09,3.29,16807.88
78.94,45.87,100.33,17.71,68.59,6.16,596.69,3.09,24112.72
82.31,47.34,92.96,17.27,74.78,6.18,575.31,2.78,18290.28
83.88,43.69,111.53,17.33,71.1,5.71,569.92,2.92,16359.68
78.9,44.49,111.13,17.39,77.29,5.82,607.76,3.21,20023.72
81.05,42.41,99.48,17.24,70.5,5.14,573.58,3.1,16379.99
77.34,48.37,107.83,19.12,76.73,6.18,697.79,3.31,12448.33
78.26,45.76,98.31,19.66,75.73,6.22,608.46,2.9,21262.64
77.33,43.9,107.58,17.39,77.26,5.49,597.74,3.05,18571.29
81.79,42.75,110.84,18.71,70.9,6.65,573.23,3.11,14834.18
84.76,44.99,109.42,18.14,74.55,5.98,637.76,2.71,18242.79
72.97,42.67,101.79,16.75,70.0,6.32,595.57,2.91,16003.44
82.01,46.06,95.14,17.99,73.83,5.89,602.32,2.95,25982.1
76.41,48.79,98.68,17.26,70.37,6.26,614.84,3.06,17956.67
74.92,44.38,97.49,18.89,81.87,5.29,581.64,3.07,15725.9
78.99,42.15,106.77,17.95,69.93,6.17,578.85,3.17,18821.47
71.36,45.45,102.38,18.58,71.16,5.87,591.83,3.17,18515.24
82.36,46.32,101.02,18.35,74.91,5.86,611.46,2.98,25559.42
68.41,45.55,109.08,17.28,71.85,6.14,617.89,3.09,15269.38
84.13,47.15,103.41,16.19,75.89,5.5,582.78,2.9,15724.11
76.33,41.46,95.1,19.06,73.47,6.56,638.68,2.88,14762.96
81.18,45.15,95.37,19.44,78.49,6.2,611.53,2.95,21099.71
71.56,49.73,97.69,18.78,74.81,6.03,588.66,3.19,16525.06
79.18,46.25,91.72,18.44,70.88,5.7,590.45,3.07,19959.98
85.1,43.79,103.97,18.15,78.05,5.84,620.73,3.04,20320.84
74.07,41.2,105.0,18.17,66.99,5.53,630.42,3.09,14379.89
84.13,42.05,93.64,18.41,74.95,6.15,617.66,2.9,19585.15
85.55,45.04,94.08,17.92,72.98,5.8,620.98,3.07,20568.83
87.32,42.83,105.4,18.01,67.16,5.58,541.02,3.19,13190.06
78.04,41.78,95.34,17.87,77.99,5.72,635.37,2.97,19025.84
79.47,49.04,101.97,18.43,64.46,6.1,605.25,2.85,18475.4
82.34,44.23,94.62,17.64,79.34,6.04,587.55,2.86,21728.31
82.58,40.88,100.35,19.05,70.24,5.84,598.41,2.93,19105.91
81.7,47.05,102.79,18.96,70.79,5.95,560.44,2.86,18568.7
73.61,45.98,106.49,18.2,71.52,5.98,604.78,2.89,20184.05
80.92,44.18,99.28,17.24,72.15,5.96,651.6,3.05,22021.3
81.62,44.51,108.95,18.11,78.92,6.01,618.5,3.23,20484.0
82.33,40.28,104.28,17.79,63.33,5.31,550.1,2.97,12710.77
77.34,44.8,91.62,18.01,78.82,6.26,577.91,2.98,20282.67
80.74,44.15,99.98,17.54,71.21,6.15,597.15,2.85,25301.5
75.72,41.99,101.6,19.36,75.82,5.67,597.5,3.12,17798.26
71.5,46.84,99.39,17.19,68.93,5.55,589.32,2.92,15260.35
80.09,47.0,96.14,18.39,75.46,6.05,629.65,2.78,21499.94
81.6,44.18,101.91,17.24,78.19,5.6,576.0,2.93,21181.3
86.36,48.51,98.85,19.14,76.74,5.91,600.01,2.91,18415.04
84.17,46.2,101.97,20.75,74.1,6.32,657.31,3.08,14082.14
86.84,47.12,105.04,18.15,75.41,6.12,642.68,3.07,17962.99
82.64,42.41,97.89,17.46,80.37,5.86,635.44,2.8,18108.16
79.93,48.21,105.44,17.97,73.65,6.49,575.06,2.86,18573.06
80.18,44.81,99.76,17.84,72.2,5.57,646.99,3.13,22925.75
76.86,46.3,97.95,16.95,72.87,5.32,618.22,2.72,16486.49
84.97,44.67,102.93,18.17,72.95,6.17,623.79,3.04,21313.53
81.1,47.08,99.14,18.95,75.32,6.59,526.95,2.82,16012.25
80.9,47.18,100.48,17.09,74.79,5.75,640.0,3.0,20621.3
77.55,44.72,100.7,17.36,64.16,6.1,537.27,3.16,17074.96
76.79,41.82,101.99,17.08,76.69,6.03,598.94,3.16,20937.65
78.86,48.45,94.53,18.59,76.66,5.84,572.23,3.03,19418.98
78.09,48.53,89.41,18.15,72.39,6.48,629.77,3.03,16479.1
77.86,47.02,100.67,18.52,81.15,6.44,589.18,3.24,18365.79
81.2,42.95,94.53,18.1,74.51,6.43,611.89,2.79,20325.13
84.9,45.01,101.92,19.08,78.26,6.5,586.34,2.89,17702.61
84.28,47.06,95.0,19.25,72.95,6.08,630.17,3.14,17219.23
76.91,43.45,92.74,18.37,75.88,5.82,603.63,3.37,19702.01
78.56,45.21,95.7,19.51,74.15,6.05,637.77,3.15,19459.33
77.42,44.5,104.3,17.72,74.47,6.56,565.36,3.17,19316.92
73.83,45.51,103.98,17.23,70.8,5.64,644.2,3.08,16026.05
82.59,43.84,89.74,19.79,78.88,6.04,591.14,3.21,16768.02
83.53,44.91,96.0,18.65,74.37,6.14,603.98,3.05,23613.93
77.77,48.26,101.38,17.27,70.67,6.03,625.98,3.14,18991.11
80.17,38.51,105.08,17.39,82.51,6.09,567.38,3.03,15231.0
77.57,46.83,98.53,17.76,67.4,5.91,596.94,3.14,21986.06
82.81,47.28,96.38,18.09,75.13,5.71,590.31,3.08,22274.59
86.39,41.71,107.89,18.49,72.68,6.62,611.05,3.13,15034.02
78.12,42.08,90.11,17.02,69.35,5.92,588.63,3.03,17799.12
79.03,46.51,98.63,17.54,70.3,5.96,611.02,3.3,22686.65
80.81,45.17,95.6,17.85,78.45,6.04,658.02,2.87,21108.56
83.24,45.68,99.48,17.88,74.7,6.06,619.84,2.98,25629.12
78.45,44.3,101.72,18.33,80.36,6.77,593.11,2.87,19560.69
76.57,42.2,91.45,18.77,78.7,5.95,619.78,3.0,18160.9
80.3,43.23,103.71,15.92,73.96,5.68,610.05,3.03,18773.16
85.54,43.47,96.62,18.64,76.5,5.87,624.88,2.98,19831.44
78.26,43.77,104.08,19.27,73.37,5.89,660.85,2.91,17771.98
84.72,40.71,107.73,18.55,74.2,5.61,613.09,3.12,16153.77
79.45,44.79,106.03,17.85,77.12,5.69,550.63,3.15,20029.77
77.96,44.73,103.94,17.61,72.19,6.29,596.77,3.1,22924.97
78.69,43.18,99.2,17.33,76.16,6.31,531.66,2.98,19058.13
90.69,41.77,99.5,16.17,84.26,6.12,556.49,3.04,11945.81
79.32,40.25,102.6,18.34,77.8,6.1,536.54,3.14,16471.27
74.25,43.38,102.27,18.86,77.81,5.87,552.78,2.83,16412.81
83.58,41.57,94.47,18.32,78.41,5.87,637.43,2.82,17084.8
81.1,40.29,103.42,17.19,77.76,5.62,623.16,2.95,17084.72
83.16,43.74,99.8,16.78,75.87,6.15,627.58,2.86,20081.77
80.12,44.33,102.77,17.3,68.29,5.64,602.04,3.08,21719.83
80.51,44.75,98.12,19.43,76.82,5.85,572.46,3.09,21881.15
86.44,48.74,98.41,17.93,69.55,5.75,628.75,3.02,16962.65
74.09,42.92,98.78,19.0,80.85,6.45,607.31,3.03,16514.7
79.07,44.57,101.56,17.28,64.48,5.94,602.73,3.1,22938.74
78.5,47.1,108.6,17.21,70.87,6.22,604.6,2.97,19411.64
79.57,41.72,99.28,17.25,77.74,5.54,605.03,3.2,18801.28
80.49,43.73,101.55,17.38,70.7,6.24,629.5,2.7,20497.69
83.47,47.09,106.09,16.33,73.25,6.32,538.47,2.77,13852.44
78.49,47.09,95.25,18.86,74.88,6.66,605.96,2.87,18169.72
79.99,43.65,95.5,18.77,75.47,5.97,577.01,3.02,23249.89
83.17,43.97,102.81,18.99,74.1,5.77,605.99,3.37,19530.99
77.88,45.3,97.7,18.29,73.06,5.76,586.96,3.09,24423.38
84.14,46.96,102.71,16.1,83.64,5.65,629.15,2.94,14702.26
81.35,43.34,97.65,18.52,70.11,6.05,633.03,3.1,20916.61
82.66,43.42,103.21,18.52,64.05,6.15,674.45,2.97,15624.39
74.13,46.51,99.81,16.08,71.23,6.22,569.24,2.98,16163.12
73.63,43.27,101.19,18.85,79.34,5.68,656.61,3.13,14884.17
72.95,46.76,103.11,17.59,72.44,5.34,666.49,3.04,14435.17
83.26,44.9,101.88,18.04,73.99,5.86,633.4,2.96,23452.49
80.38,45.49,102.77,19.34,82.2,6.34,583.13,3.24,18986.24
77.32,44.57,107.41,18.74,74.8,6.29,583.49,2.9,19883.39
84.92,45.9,101.19,18.11,70.49,6.07,622.31,2.99,21379.22
80.39,45.22,97.07,18.82,77.84,6.02,613.52,2.99,25472.5
84.58,46.05,98.88,19.18,77.18,6.51,623.66,2.81,16526.78
82.05,45.63,105.42,18.21,80.66,5.97,632.71,3.14,20459.71
83.81,44.62,100.03,16.67,75.63,5.84,618.25,2.88,20644.97
82.65,43.5,97.49,16.65,79.28,6.06,595.62,3.01,21505.94
82.75,46.32,103.53,18.77,83.05,5.82,593.94,3.11,20070.58
80.09,44.34,83.69,19.03,72.3,5.97,589.47,2.74,18009.72
77.52,48.44,102.68,19.34,72.61,5.35,638.13,3.23,14197.33
84.05,40.11,110.76,17.86,82.54,6.08,597.06,2.95,16425.09
76.85,44.93,95.66,17.39,74.69,5.96,624.3,2.93,22403.19
76.66,49.11,101.79,18.48,71.76,6.12,620.29,2.85,18718.58
78.51,47.23,105.05,18.92,76.84,6.44,544.77,2.83,15948.07
81.39,48.32,100.99,19.4,74.55,5.86,672.68,3.22,15393.76
74.76,42.05,99.45,18.1,71.34,5.82,556.27,3.06,17844.26
77.82,43.2,104.66,18.27,66.56,5.73,624.35,3.03,19112.16
78.52,47.0,94.69,16.74,77.19,6.12,646.44,3.02,17701.43
74.63,43.99,104.21,16.98,78.94,6.1,622.01,3.08,18036.96
77.84,42.62,100.64,18.53,74.32,6.4,576.68,3.0,20698.38
83.22,50.14,98.77,17.29,69.76,6.24,615.47,3.06,16755.54
82.01,47.48,107.84,17.13,75.98,5.89,615.74,2.99,19574.61
80.29,46.58,100.69,17.29,72.38,6.1,644.34,3.2,20779.69
71.91,42.58,98.84,19.51,73.16,6.08,621.76,3.07,16122.62
78.78,47.42,102.44,17.13,69.05,6.62,583.47,3.27,15952.74
84.14,46.81,103.55,17.58,81.82,6.06,623.75,3.1,18782.51
86.3,46.86,91.48,20.0,80.26,6.54,605.52,3.07,13231.32
85.08,44.94,102.55,17.64,68.8,5.46,607.93,2.93,18292.47
74.67,44.37,110.41,18.26,71.34,5.78,587.0,3.06,18137.8
84.8,42.56,98.02,19.83,73.49,5.65,630.63,2.9,15586.44
84.08,44.03,105.62,16.72,76.59,5.75,584.27,2.75,17332.13
75.15,42.84,99.92,16.18,78.22,5.74,558.69,3.03,15914.54
79.84,43.06,103.58,18.21,75.12,5.75,594.91,2.89,24318.48
79.4,44.82,108.92,18.13,73.66,5.6,612.8,3.03,21799.95
79.04,48.74,107.63,17.86,81.33,6.61,596.71,3.19,15321.7
81.85,43.34,92.05,18.8,78.67,6.02,612.99,3.13,19887.63
79.77,46.88,98.81,17.55,79.4,5.82,572.03,3.08,21581.65
80.43,48.71,102.89,17.52,77.72,5.94,635.15,2.86,19468.05
78.67,43.65,103.16,17.38,74.08,5.8,606.13,3.02,23716.71
79.71,49.51,88.02,16.41,71.43,6.2,594.29,3.09,15240.07
78.37,46.74,96.76,18.07,73.28,6.19,634.46,3.0,22553.96
84.02,43.83,101.88,17.81,80.76,6.15,662.6,2.63,15879.22
80.36,43.4,106.25,19.25,71.09,6.14,551.74,3.05,17119.58
84.56,40.61,97.83,17.35,66.41,5.67,613.5,2.79,14792.21
78.28,40.65,102.79,18.01,83.13,6.18,601.65,2.9,19037.73
79.2,44.09,101.68,16.62,71.2,5.9,609.33,2.9,22970.02
80.93,47.1,96.15,16.5,75.86,5.89,630.91,2.79,18314.96
76.4,39.65,97.24,15.71,71.79,5.68,610.34,3.2,13536.88
77.83,43.74,101.63,18.12,75.23,6.2,583.72,3.16,24698.12
77.31,43.66,99.67,17.74,74.65,5.99,546.19,3.09,21774.51
78.66,45.98,108.54,17.59,73.94,5.86,572.27,2.96,20775.67
73.88,45.55,96.1,16.87,73.25,5.79,598.32,2.95,19216.71
79.64,44.07,104.58,16.73,79.53,5.78,594.43,3.06,20835.43
76.37,46.94,95.97,18.25,76.08,6.43,571.55,3.06,19824.42
82.75,45.2,101.6,17.51,75.07,5.74,626.7,2.91,22839.23
85.3,44.74,100.23,18.57,77.02,6.03,592.63,2.9,23424.4
78.26,44.71,102.03,17.97,75.37,5.89,614.45,3.07,27505.51
85.58,46.29,107.59,18.53,79.71,6.18,622.44,2.9,17148.62
84.07,44.69,101.61,16.72,76.92,5.57,522.08,2.84,14868.83
83.07,43.66,94.18,18.62,72.73,5.29,604.79,2.72,16640.66
80.37,47.58,91.43,16.86,78.07,6.23,564.79,3.04,16527.12
80.67,44.37,103.53,18.75,72.04,6.4,560.91,3.09,20057.3
76.93,43.73,98.26,17.53,74.31,6.51,668.92,2.93,17401.24
80.47,45.45,102.01,17.08,72.14,5.64,600.43,2.81,22280.38
77.29,41.73,96.29,16.96,74.88,5.97,625.38,3.03,19480.57
83.51,45.08,112.23,17.79,75.32,5.93,543.54,2.97,18009.21
78.86,42.36,111.43,18.35,73.13,5.27,627.52,2.94,15657.27
85.18,44.98,101.72,18.04,74.73,5.95,597.79,3.06,26060.55
84.98,45.28,102.2,19.29,75.75,6.41,631.85,2.77,16687.34
77.19,43.91,112.68,17.87,68.44,6.1,566.16,2.96,17158.25
84.64,46.4,92.45,18.4,72.24,5.78,598.38,3.19,19110.83
84.05,45.72,101.56,17.04,68.44,5.93,622.82,2.95,19925.88
77.18,43.85,103.97,17.59,80.2,6.51,594.86,2.75,18054.3
78.84,46.06,97.74,17.35,75.02,5.58,599.53,2.93,23297.84
75.05,42.09,102.18,17.97,72.64,6.37,604.77,3.06,19538.33
73.23,42.79,103.97,17.47,73.86,5.9,562.02,3.16,17137.75
83.45,44.75,102.55,16.89,75.78,5.65,544.32,2.77,16930.86
74.0,47.85,96.56,19.15,79.33,6.2,606.0,3.03,17370.04
77.71,40.47,98.62,18.91,73.5,5.67,605.93,3.13,17690.76
78.24,47.57,106.13,17.24,69.46,6.18,581.47,3.23,17602.63
79.77,45.52,96.53,17.58,73.88,6.36,552.24,3.03,21404.9
81.42,47.82,101.76,17.85,71.3,5.83,583.95,2.74,20984.82
83.71,46.52,98.62,16.73,76.64,6.2,609.13,2.97,20393.4
82.62,39.98,94.33,19.71,74.02,5.93,603.84,2.98,17282.75
78.86,46.37,95.09,18.57,74.18,5.98,569.01,2.84,21439.72
77.85,44.61,96.43,17.76,67.07,6.15,627.78,3.25,19140.56
87.95,46.24,96.38,17.95,82.82,6.61,573.99,3.29,13907.58
81.68,45.12,99.89,18.02,75.98,6.29,616.26,3.29,24412.79
79.62,43.55,98.29,18.67,80.26,5.9,576.33,3.24,21101.95
79.97,52.38,99.48,19.05,69.99,5.88,642.11,2.97,15460.26
79.91,44.29,94.34,18.19,75.98,5.81,542.28,3.03,20903.06
79.46,46.42,102.99,17.79,73.39,6.03,587.17,2.95,26318.84
78.7,43.72,105.23,17.37,68.92,6.23,560.46,3.13,17920.32
78.42,45.67,103.78,17.69,73.36,6.21,559.59,2.85,21586.99
82.04,46.02,93.64,17.57,74.47,6.43,621.12,2.89,19770.26
78.16,45.49,95.86,18.03,72.45,6.03,608.74,3.0,26344.86
82.23,43.91,104.89,17.65,71.23,5.71,640.91,2.95,19516.45
70.29,47.71,107.96,16.89,77.78,6.13,580.43,3.25,14053.68
82.1,44.73,101.1,16.33,74.79,6.5,616.14,2.81,18933.68
80.91,41.39,97.53,18.29,70.05,6.31,580.64,3.18,18404.68
82.23,44.43,94.97,19.61,72.85,6.0,579.81,3.0,20201.88
82.5,47.73,97.52,18.36,74.3,5.99,604.41,3.04,23924.56
83.08,44.1,98.61,17.28,77.88,5.89,548.09,3.4,17477.99
80.77,44.76,100.81,19.35,80.79,6.11,556.92,2.71,18917.49
76.73,42.97,95.59,18.68,74.96,5.74,621.17,2.86,19995.56
82.13,38.41,112.14,18.55,75.79,5.83,619.76,3.04,15632.21
76.95,45.24,108.1,19.4,76.9,6.42,585.5,2.94,17182.34
74.5,47.29,116.37,18.13,76.73,6.05,588.6,2.82,16927.77
76.31,44.86,102.78,16.72,74.49,6.3,609.47,3.12,20169.02
82.89,46.43,104.45,16.93,75.35,5.84,620.83,3.1,20080.81
85.14,45.19,94.06,16.4,75.94,6.09,595.41,2.93,19016.35
75.34,44.91,97.19,17.62,75.69,5.83,574.22,2.67,20201.2
88.27,44.73,95.54,19.19,70.33,6.18,615.12,2.75,15693.85
85.1,47.34,94.01,19.03,73.18,6.14,539.66,3.05,15599.3
69.08,45.95,91.41,17.68,74.67,5.94,627.01,2.93,16436.92
77.21,45.36,101.24,19.68,65.83,5.8,596.86,3.01,19741.04
71.38,43.95,101.05,17.07,83.65,5.87,580.74,2.92,16386.44
85.82,45.95,100.68,19.19,71.38,6.34,695.66,3.05,13810.26
78.89,47.87,101.64,18.18,77.34,6.11,593.84,2.98,24224.38
71.86,46.65,104.93,16.99,74.77,6.06,646.23,3.14,15295.71
83.38,44.55,97.42,16.39,76.03,5.78,573.71,3.01,19236.16
78.76,47.33,99.09,16.61,69.57,5.85,620.08,2.91,19191.64
77.03,44.45,100.97,18.91,78.51,5.89,551.21,2.97,19678.18
79.96,45.56,99.34,17.89,79.98,5.71,628.34,2.76,22585.56
81.32,44.67,95.55,18.36,77.06,6.28,602.53,3.06,24108.91
73.69,45.98,97.49,18.89,72.18,6.16,532.87,3.04,15848.0
83.81,44.97,92.69,17.19,67.98,5.8,601.63,2.79,18097.07
83.37,42.47,100.85,18.28,84.01,6.66,579.36,2.94,15905.86
73.54,46.83,94.75,17.48,69.91,6.12,584.13,2.72,16852.2
80.79,45.87,92.21,17.25,66.28,5.89,595.7,3.1,19958.68
76.05,42.45,106.14,18.35,70.36,5.95,614.01,3.01,20158.38
74.59,42.49,106.67,19.44,72.22,6.01,649.66,2.85,14491.06
76.38,44.24,92.07,17.84,81.38,5.58,641.52,3.11,16216.09
78.98,42.98,88.26,19.76,75.44,5.62,613.41,3.14,15539.31
78.77,47.4,100.95,17.69,76.33,5.68,572.17,3.27,20133.0
80.69,40.06,103.81,19.19,73.91,5.73,570.94,3.09,16598.36
75.41,46.65,99.46,18.15,81.94,6.12,630.56,3.22,18059.45
76.28,46.04,94.82,18.33,76.98,5.74,631.34,3.13,19406.54
81.45,43.48,97.55,17.39,71.73,6.33,629.68,2.97,21044.18
81.14,40.68,97.66,17.09,74.51,6.25,600.52,2.91,19656.19
78.47,45.52,110.96,18.28,75.15,5.27,623.4,3.15,16954.91
70.5,47.18,99.28,17.43,77.06,5.78,647.71,3.07,15322.46
