N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
58.07,31.89,81.13,18.6,58.91,5.61,563.95,4.2,8447.24
57.8,36.45,81.01,21.13,59.18,5.76,614.42,4.06,11198.9
62.06,33.44,85.28,20.58,58.54,5.73,598.18,4.04,10776.2
59.29,38.12,78.1,19.74,63.29,5.66,572.05,4.03,11428.81
62.05,33.67,76.43,19.93,65.43,5.67,615.2,4.17,12512.32
56.5,34.12,83.44,18.27,68.01,5.55,608.45,3.96,9387.51
58.45,35.01,86.57,20.43,64.48,5.88,580.83,3.99,12692.27
57.36,34.55,78.86,19.61,65.66,5.71,585.28,4.21,12655.68
61.64,33.77,71.94,20.56,62.43,6.44,575.12,4.2,9621.63
60.06,37.6,76.28,19.67,61.49,6.1,609.59,3.99,12255.73
60.03,33.07,85.06,20.74,69.01,5.5,650.54,4.47,8465.27
57.7,35.84,78.13,20.28,64.12,6.19,574.83,4.02,13029.47
57.63,34.93,87.82,20.12,64.73,6.27,550.97,3.96,10696.49
52.79,35.23,82.62,21.98,70.99,5.78,594.07,4.04,8593.04
56.42,36.81,83.85,19.84,62.59,6.28,601.62,3.67,10777.14
59.05,31.66,76.3,19.37,61.9,6.13,584.39,3.9,10959.95
56.51,37.41,85.71,20.17,65.76,5.6,601.5,3.85,10895.96
61.76,34.33,82.14,20.72,67.67,5.67,559.47,4.21,11072.59
66.3,30.01,80.9,18.62,61.25,6.72,602.22,3.76,6660.12
59.34,35.19,79.42,19.47,53.78,5.71,594.46,4.1,11951.83
57.63,36.53,79.83,21.04,65.63,6.37,595.91,4.2,11440.83
58.02,38.74,73.97,21.14,60.55,6.22,604.74,4.09,9138.33
66.24,37.75,73.91,19.48,66.83,5.75,590.67,3.92,9400.1
61.01,36.26,81.88,20.47,63.11,6.62,559.95,3.87,10916.02
55.53,36.3,80.13,20.96,61.75,5.58,619.81,4.34,9237.82
61.81,39.1,82.24,19.98,66.1,6.27,569.15,3.94,10475.38
58.64,36.22,85.14,19.71,67.44,6.31,589.29,4.04,12002.93
61.35,36.04,86.05,20.04,66.99,6.07,574.8,3.74,12034.74
64.56,38.1,76.07,20.44,64.86,5.78,661.67,4.12,8636.28
58.67,34.74,87.03,20.8,67.2,6.03,606.47,3.71,12155.15
58.93,36.98,77.33,18.65,65.43,5.66,636.24,3.7,9903.7
61.23,35.8,82.35,20.32,63.54,5.99,606.72,4.07,15082.68
59.66,35.06,77.58,18.81,64.74,6.33,586.82,3.92,13041.67
61.0,34.86,82.95,20.86,67.16,6.35,555.56,4.17,11206.03
61.88,36.55,71.89,20.53,68.98,6.05,589.63,4.23,10728.04
60.54,33.71,81.05,21.46,64.3,5.31,564.72,3.72,9726.68
58.75,34.64,87.37,19.07,63.68,5.94,586.97,4.08,12182.56
61.46,33.48,78.8,18.63,69.19,5.78,531.41,3.96,9481.13
59.87,36.01,74.76,19.49,61.34,5.86,613.29,4.01,12653.41
58.35,33.47,76.96,18.15,63.67,5.86,564.14,3.84,9940.81
51.82,34.8,79.64,20.19,64.53,6.19,569.36,4.11,10580.14
59.18,36.18,83.53,18.18,65.99,5.89,631.73,4.2,10739.33
64.35,36.37,85.09,20.12,57.99,5.87,575.91,3.87,9659.68
60.1,31.96,79.37,20.37,65.79,5.64,601.69,4.05,12417.62
67.04,31.48,73.18,20.87,66.87,6.28,680.77,4.45,6005.13
55.96,34.37,82.7,20.26,68.38,5.87,599.39,4.02,12504.15
58.21,32.07,80.01,20.46,63.26,6.04,622.34,3.86,11717.44
58.78,33.83,77.8,19.03,73.8,6.27,646.14,4.02,9707.37
57.81,33.62,82.78,21.19,72.23,6.45,602.87,4.19,9696.98
59.99,36.43,81.22,19.77,66.06,5.84,631.49,4.26,13171.88
54.72,34.34,80.43,19.81,63.94,6.44,596.33,4.22,11180.28
56.72,32.77,79.97,22.4,63.22,6.15,622.97,3.64,8923.7
59.46,36.08,79.16,20.99,63.73,5.77,573.12,4.01,12861.36
56.8,35.63,77.38,18.62,59.12,5.74,578.98,4.06,10023.68
65.55,31.65,84.42,19.91,63.09,6.16,631.85,3.72,8917.88
58.86,37.12,81.88,19.21,63.26,5.56,560.96,3.79,10223.15
59.72,34.82,78.18,19.85,65.6,6.02,590.75,4.14,16334.67
61.03,38.84,75.99,21.78,64.23,5.79,597.04,3.91,9620.16
59.52,36.38,83.59,18.87,63.68,6.29,603.33,4.11,11819.5
59.49,33.14,73.16,21.87,66.8,6.03,567.91,3.93,9534.17
62.85,37.51,81.55,18.74,71.23,5.83,613.71,4.07,9993.2
57.87,33.12,77.65,21.75,64.47,6.35,600.89,3.91,10647.87
60.6,38.68,77.64,19.87,58.6,6.37,612.29,3.83,9860.24
51.0,33.25,81.08,20.9,67.88,6.01,647.3,4.04,8373.97
54.73,35.04,84.54,19.65,63.24,6.19,640.11,4.11,9992.14
60.88,37.49,82.97,20.11,61.68,6.18,608.81,4.24,11812.28
55.27,37.93,80.84,19.21,68.16,6.81,627.13,3.85,7775.91
58.42,37.33,78.08,19.74,71.15,6.73,623.79,4.41,8550.06
62.63,34.0,78.95,18.98,64.59,5.5,581.07,3.86,10918.97
61.63,34.54,82.26,20.12,71.43,6.09,571.78,3.76,11822.16
60.41,34.26,85.75,20.94,68.49,6.32,585.64,4.27,10904.78
57.41,35.69,82.47,19.14,66.51,6.05,553.23,4.33,10415.02
57.03,35.94,73.56,19.86,68.21,6.32,586.52,3.71,10267.08
57.71,32.8,84.33,19.74,64.63,6.03,528.98,4.01,10489.49
62.92,33.41,88.37,21.27,63.58,5.85,585.41,3.91,10004.63
58.09,37.7,79.51,19.58,62.1,5.87,563.5,4.49,10055.82
60.84,36.3,75.23,19.94,65.04,6.44,538.43,3.76,10296.9
49.61,34.96,78.89,19.36,62.76,6.37,626.58,3.52,8055.58
55.2,35.93,83.66,19.16,65.16,6.12,639.46,3.92,10029.6
56.72,36.26,81.19,20.77,68.93,5.91,662.33,4.27,9273.72
63.83,34.52,80.78,18.59,69.57,5.98,590.52,3.64,10817.94
57.13,34.6,84.05,20.15,61.91,6.7,577.73,4.01,10202.54
62.84,33.24,86.55,20.12,63.58,5.91,606.88,4.36,11430.16
57.87,35.45,74.34,19.55,67.29,6.06,627.29,3.96,11798.38
63.67,32.24,74.3,21.05,69.14,5.98,588.32,4.09,9879.57
60.32,33.38,81.47,20.53,71.01,6.18,616.89,4.38,11370.22
62.3,35.09,82.99,20.61,58.99,6.38,621.25,4.29,10217.48
63.05,34.93,88.48,21.23,60.65,6.15,591.73,4.27,9713.9
59.81,30.31,79.16,19.47,64.19,6.1,595.83,4.29,11597.83
59.5,34.31,86.19,21.5,62.16,6.05,614.34,4.03,11471.82
60.24,36.05,83.15,21.8,61.92,5.03,565.73,3.94,8516.97
60.27,35.72,83.27,20.47,65.62,5.85,603.45,4.19,14012.81
60.69,30.91,78.82,19.63,65.18,5.73,574.32,3.94,11343.11
65.6,36.36,77.28,18.43,63.82,6.19,633.0,4.14,8751.18
59.32,37.16,78.58,19.72,74.07,6.35,631.27,3.96,10081.6
59.61,33.89,75.5,19.59,66.18,6.03,577.21,4.28,12425.52
60.88,34.55,82.26,19.89,65.12,6.11,571.87,3.83,14507.93
61.6,34.21,79.21,20.98,68.75,6.14,591.99,4.28,12401.71
53.37,35.7,78.89,20.33,66.72,5.97,625.54,3.87,10788.19
59.77,34.1,84.41,21.15,64.05,6.12,602.01,4.08,12955.43
61.62,33.38,78.09,18.59,64.33,6.49,628.38,3.93,10359.12
66.15,34.7,78.41,21.76,59.35,6.16,599.25,4.07,9763.04
62.63,33.72,86.65,20.37,68.04,6.06,664.03,3.85,9385.1
57.37,34.97,78.76,19.75,61.75,6.03,573.06,4.37,12286.67
58.64,35.98,76.28,20.19,60.52,5.95,611.33,4.38,12379.53
59.98,36.15,76.63,20.14,67.39,6.22,573.08,4.31,12387.87
62.44,30.88,86.67,19.6,64.84,5.84,641.21,3.69,8811.65
55.52,37.69,83.31,20.15,62.23,6.35,555.14,4.14,8978.53
67.68,34.03,76.88,20.22,63.06,5.57,613.09,4.33,9028.16
58.11,33.33,76.88,19.87,62.95,6.35,557.98,4.02,11214.65
62.01,35.23,79.62,21.13,63.3,5.98,617.51,3.91,13279.14
58.12,34.11,83.69,19.95,67.76,6.02,602.83,3.93,14136.2
56.96,34.37,86.37,19.14,70.73,5.5,602.23,4.13,9372.04
61.0,34.64,84.76,18.91,66.3,6.17,603.8,3.8,12311.12
63.19,34.34,73.98,19.56,64.64,6.08,572.97,4.3,11121.05
58.54,32.96,79.94,22.4,65.99,6.49,581.87,4.12,9317.84
59.6,34.37,83.09,21.69,66.46,5.82,585.69,4.28,11539.92
62.2,34.84,82.87,21.51,63.39,6.34,551.19,4.09,10074.34
59.74,32.56,79.6,18.86,63.75,6.15,630.18,4.0,11756.81
62.15,36.19,81.08,20.97,65.03,6.53,594.0,3.84,11077.87
58.74,36.27,72.24,19.75,61.13,6.2,570.35,4.02,10737.53
61.46,37.25,77.97,19.89,61.64,5.78,649.83,3.69,9957.78
56.62,34.17,81.15,20.45,65.21,6.07,547.22,3.95,11479.23
57.53,36.18,82.22,19.49,64.6,5.77,612.64,4.25,12120.36
60.24,34.63,81.42,22.44,63.12,6.54,559.96,3.93,10090.83
57.03,36.19,74.87,20.4,64.1,6.08,612.33,4.31,11996.25
60.11,35.83,77.54,19.71,59.89,5.81,537.27,3.91,11134.4
61.25,36.47,82.17,20.39,58.64,6.46,609.49,3.95,10973.98
59.27,40.19,77.7,21.9,63.73,6.11,608.02,3.87,9400.36
60.23,37.95,82.53,20.03,65.72,5.97,632.17,3.94,12514.21
57.79,35.53,85.36,19.88,64.83,5.88,609.4,4.19,13434.59
54.56,35.75,80.67,18.74,62.65,6.31,585.66,4.19,9611.66
58.83,36.57,85.06,19.77,64.03,5.5,589.48,4.1,11471.21
62.78,36.66,75.29,20.27,63.18,5.98,557.47,4.0,11381.22
62.84,36.17,76.87,18.98,61.41,5.88,569.7,4.04,10949.51
63.52,36.73,80.24,20.9,66.69,5.63,599.37,4.07,11005.95
57.99,37.27,82.09,22.34,59.12,5.81,606.25,4.05,9577.61
51.95,37.91,79.26,18.35,67.04,5.94,647.81,3.92,7423.8
60.51,35.43,85.7,18.96,69.95,6.41,598.55,4.32,10354.73
57.32,35.24,78.19,21.18,73.02,6.07,619.04,3.9,10782.63
58.33,38.51,80.8,19.12,69.5,6.23,570.99,4.01,9880.58
59.91,33.33,90.28,18.93,57.54,6.41,606.52,4.21,8400.54
58.0,37.49,78.9,19.7,62.38,6.14,565.84,3.87,11231.8
55.53,38.07,75.24,20.03,66.38,5.66,623.67,4.02,10084.56
55.71,36.65,85.97,20.04,65.66,5.93,625.35,4.01,11296.3
59.19,37.14,78.6,19.59,63.86,5.82,608.85,3.96,13510.6
61.27,36.15,79.81,19.25,62.85,6.12,615.7,4.17,13374.23
57.02,31.55,77.14,20.78,60.46,5.94,595.04,3.95,10830.55
58.21,37.07,76.41,20.36,64.02,6.43,595.88,4.31,10947.88
56.35,36.98,73.69,20.93,60.09,6.86,652.07,4.12,7085.2
57.2,31.96,78.51,20.71,66.14,6.02,581.81,4.17,10939.41
62.69,34.79,80.99,18.48,65.38,6.27,611.32,3.71,11266.08
61.85,33.6,80.77,19.42,67.01,5.91,551.17,3.93,11458.38
61.11,33.31,79.78,20.0,60.55,6.02,629.09,4.4,11876.88
59.59,36.1,75.63,19.41,68.1,6.11,586.53,4.12,12657.95
61.35,33.36,83.42,21.13,67.46,6.32,591.4,4.1,11115.18
55.79,29.95,80.88,20.67,61.31,6.11,589.82,3.75,9240.2
59.75,35.45,79.41,20.95,68.6,6.05,596.78,4.05,15157.46
55.97,37.16,77.97,20.05,63.47,5.82,618.12,4.12,11465.48
60.42,36.79,82.66,20.62,59.98,5.88,596.74,4.02,12575.17
66.21,35.27,76.38,19.7,68.2,5.54,552.67,4.42,8242.27
56.75,31.47,76.88,19.32,57.69,5.86,609.21,4.09,9392.32
59.3,35.81,83.21,21.01,63.06,6.33,585.93,4.06,12101.85
60.45,34.19,76.82,18.88,64.77,5.81,530.08,3.96,10567.32
66.24,34.28,79.12,19.82,67.55,5.81,651.75,3.9,9770.65
63.15,34.46,77.94,20.74,63.12,5.78,622.85,3.95,11733.7
60.41,31.59,72.39,20.23,62.93,6.26,577.27,3.69,9640.42
55.4,37.59,83.64,19.3,62.58,5.85,589.42,3.91,10365.91
61.24,33.6,85.06,19.16,56.5,6.27,616.74,3.92,9864.51
63.28,35.45,82.67,22.27,69.64,6.13,606.37,3.91,10167.53
61.88,39.78,81.53,20.02,64.41,5.94,601.85,4.07,12333.17
57.78,33.63,85.36,18.59,64.54,5.84,602.49,4.06,11297.05
61.7,38.92,83.32,20.41,65.96,6.26,641.25,4.12,9564.97
61.47,33.33,85.18,20.24,66.44,6.04,574.11,4.1,12232.25
63.99,36.23,80.9,19.99,68.82,6.13,620.74,3.79,11525.45
60.59,36.29,78.1,19.27,62.38,5.84,637.4,3.7,11276.71
60.04,35.4,84.17,19.77,69.17,5.88,597.04,3.95,14253.76
62.87,33.71,75.26,20.21,58.38,6.03,574.0,3.95,10932.59
57.17,36.37,77.16,19.81,61.09,5.54,599.37,4.04,11363.9
60.12,36.48,80.85,19.87,62.37,5.99,581.64,4.02,14601.46
63.35,36.19,79.77,20.41,58.68,6.25,576.42,3.99,10876.33
57.01,32.63,87.81,19.33,67.85,5.26,585.57,3.89,8293.78
63.31,33.31,77.61,21.63,63.26,6.21,516.98,3.82,7889.18
61.42,33.16,75.46,22.17,65.44,6.08,608.24,3.97,11191.98
54.49,37.35,80.89,20.26,67.61,6.17,574.27,3.9,10089.12
53.56,35.49,86.45,18.94,63.73,5.92,644.13,4.4,7983.57
53.37,38.36,76.14,18.71,61.11,5.83,585.56,4.08,8217.28
58.17,32.8,84.72,19.16,69.2,5.6,579.68,3.98,9875.75
60.28,33.89,81.3,18.36,62.59,5.61,616.26,4.15,11129.49
60.36,31.98,76.85,19.99,64.34,5.72,599.68,3.73,11892.95
58.7,34.07,77.55,18.09,60.92,5.9,654.64,4.23,9520.51
60.93,34.77,73.49,18.21,63.44,5.92,558.6,4.06,10151.61
59.17,35.98,82.13,20.57,66.75,6.03,569.11,4.07,13248.21
56.13,33.88,81.22,18.74,70.26,5.74,561.59,4.12,9246.83
57.31,35.81,78.67,20.53,67.43,5.88,604.94,3.88,13264.22
56.44,33.21,75.08,18.7,65.29,5.52,623.94,3.85,9023.53
64.43,34.63,76.41,20.46,67.76,6.1,628.98,3.99,11030.13
61.26,35.25,77.16,19.64,67.57,5.82,637.27,4.09,12526.9
60.11,34.34,82.4,20.61,65.31,5.94,614.02,4.12,14816.04
61.9,33.59,83.03,20.76,66.15,6.31,615.24,4.1,11965.69
64.98,37.31,78.79,20.22,71.26,6.3,601.77,4.21,9689.68
64.69,30.59,77.41,18.42,65.78,6.03,601.26,3.75,9163.28
57.03,34.48,80.63,20.18,63.4,5.28,590.78,3.83,11276.09
53.77,33.14,87.11,20.2,65.33,5.81,643.87,3.93,9115.15
60.92,37.53,76.07,20.13,64.45,5.57,607.65,4.28,11271.9
55.81,35.96,81.41,19.87,63.22,6.67,571.58,4.09,10196.24
64.17,33.98,85.75,19.93,56.78,6.01,563.77,3.86,9240.15
62.51,34.95,73.96,20.6,62.51,5.75,626.1,4.02,11410.75
54.81,34.79,80.1,21.02,67.71,5.87,622.66,4.23,10641.07
59.2,34.4,76.75,19.69,74.94,5.92,583.94,3.87,11727.84
61.78,36.92,80.59,19.25,62.03,6.01,568.73,4.07,11857.24
55.55,34.68,77.25,18.37,63.43,6.13,608.2,3.97,10956.1
62.33,37.44,78.58,20.07,59.48,5.83,586.05,4.11,11320.88
55.04,38.14,85.19,20.55,61.71,5.62,595.49,4.35,8470.8
60.76,35.53,76.28,20.3,58.24,6.33,572.45,3.79,10963.44
62.93,38.46,79.17,19.8,60.18,5.88,585.41,4.2,10451.79
62.65,36.69,87.56,22.21,63.73,5.95,605.49,3.81,9647.24
58.96,33.85,77.77,19.67,59.2,6.24,585.68,3.84,12102.09
62.49,33.72,77.64,17.87,69.97,6.12,632.05,3.85,9356.14
61.69,34.49,87.62,20.24,61.9,6.01,595.3,4.12,12755.22
60.21,35.75,79.58,21.44,67.02,6.17,575.32,3.82,12626.76
63.14,36.4,81.77,19.42,65.9,5.96,600.3,3.95,13510.33
58.36,34.86,76.03,20.22,62.59,5.89,660.32,4.07,11383.62
62.87,33.94,73.68,18.97,69.2,6.05,592.03,4.14,10753.73
66.56,35.47,80.74,18.78,62.72,6.77,554.61,3.95,7979.86
57.86,35.46,82.03,20.4,69.27,5.76,588.82,4.16,12249.45
57.12,33.2,83.71,21.05,65.99,6.35,635.52,4.0,10092.28
57.16,33.63,79.27,19.96,64.18,5.59,610.26,3.6,11413.42
61.15,37.32,73.36,20.17,63.11,5.93,612.18,4.01,12189.11
53.78,34.15,75.44,21.3,65.26,6.04,591.3,3.59,9613.41
61.55,37.97,80.98,20.42,71.71,6.08,615.13,3.96,11084.04
59.8,34.62,77.06,20.19,63.24,6.51,595.18,4.06,13387.73
58.68,35.18,82.01,20.84,64.83,6.0,633.36,4.45,12263.64
59.8,35.11,81.14,19.97,71.63,5.84,620.28,3.83,13806.45
57.69,33.84,82.4,21.45,63.34,5.66,591.88,4.12,10999.67
57.15,32.89,82.78,18.82,61.84,6.04,625.12,3.63,9960.86
65.8,36.98,76.54,19.9,61.44,5.93,611.17,4.05,10668.39
56.0,35.67,75.81,19.85,62.13,6.71,616.74,4.34,9169.81
61.55,34.23,82.0,21.64,61.93,5.9,593.86,3.96,12465.07
59.97,32.38,80.35,22.08,62.13,6.22,588.68,4.35,10109.49
57.15,36.89,78.11,21.94,66.06,6.01,591.68,3.53,10173.72
56.8,33.42,75.57,19.19,65.58,6.08,587.47,4.2,11482.54
58.35,36.8,83.37,20.81,63.44,6.0,588.17,4.3,11827.47
57.51,35.35,78.91,19.41,66.81,5.78,606.35,3.83,12945.27
54.75,33.42,88.31,19.67,63.93,6.05,612.64,3.86,10523.95
56.64,37.44,81.89,18.59,66.25,6.13,576.19,4.1,10015.58
54.82,36.75,82.82,18.81,64.96,5.77,601.38,4.35,9695.24
63.6,34.9,77.7,18.9,66.01,6.29,621.53,3.71,10533.94
63.81,36.97,75.71,20.51,65.21,6.33,601.57,3.9,11099.22
60.6,35.6,77.33,20.03,59.65,5.9,568.88,4.21,12357.93
54.55,35.96,80.24,20.43,63.92,5.84,555.17,3.78,10132.91
62.56,34.41,76.56,20.77,66.06,6.35,596.5,4.15,11878.47
55.75,40.14,81.25,19.88,64.66,6.12,637.53,4.08,9484.36
61.39,31.17,76.79,19.59,64.92,6.52,580.8,3.79,9617.46
60.74,36.17,86.18,20.49,68.8,5.81,618.89,3.89,11425.69
59.11,33.99,85.57,21.07,63.09,5.98,543.46,3.95,10276.03
63.22,37.31,85.64,19.6,66.18,6.36,592.87,4.0,10811.6
62.66,38.01,78.92,21.6,68.5,6.27,558.64,4.1,8576.19
63.8,33.1,77.03,18.52,60.59,5.71,635.42,3.89,8658.16
56.59,35.54,76.84,21.68,69.24,6.27,576.4,4.04,9980.79
61.66,37.55,72.38,20.99,69.75,5.51,556.3,3.78,7853.73
58.74,32.01,83.89,19.32,66.01,6.3,593.6,3.79,10542.0
55.75,37.04,86.58,20.12,67.54,6.2,609.12,3.87,10626.06
63.7,35.36,76.86,20.71,69.4,5.76,627.61,4.3,10030.68
55.07,33.72,77.31,19.8,65.97,5.28,623.95,3.72,9267.15
62.36,35.88,77.9,18.37,65.03,6.07,574.48,4.0,11835.54
59.0,34.34,75.24,19.87,62.59,5.66,615.13,3.66,11781.07
60.82,34.08,74.75,21.75,69.17,5.94,608.4,4.02,11420.49
61.22,32.38,76.16,19.35,66.27,5.63,610.21,4.3,10310.91
58.28,36.3,85.46,19.89,67.64,5.97,639.25,3.82,11253.83
63.44,33.63,77.52,21.32,62.89,6.21,564.48,3.98,10130.41
60.98,34.42,82.74,19.3,63.52,6.49,610.92,4.21,11836.72
54.49,38.16,81.4,19.13,62.69,6.37,574.46,3.81,8641.09
63.5,32.71,77.53,21.43,69.13,6.04,640.49,4.06,9125.06
