N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
67.39,29.14,63.31,16.73,62.59,6.66,511.95,2.28,2720.63
70.93,30.64,56.2,14.8,62.87,6.12,476.87,2.29,2361.98
69.17,32.57,58.08,14.41,64.7,7.48,485.95,2.26,1847.47
64.08,31.04,60.72,15.68,62.16,6.09,521.01,2.27,2293.45
67.99,31.61,60.66,15.88,64.04,6.47,464.37,2.27,2764.92
70.95,30.04,53.25,14.32,61.86,6.39,525.42,2.21,2079.08
71.27,29.6,54.92,15.38,64.27,6.58,545.82,2.19,2328.25
72.22,31.43,64.14,15.64,64.75,6.66,533.85,2.22,2469.78
65.03,30.89,65.43,16.43,69.74,6.24,524.19,2.26,2109.05
65.55,29.55,60.42,17.02,65.61,6.37,517.04,2.23,2610.18
71.89,29.04,57.94,15.64,67.31,6.81,473.16,2.28,2684.24
75.24,32.24,61.22,14.72,63.49,6.48,524.52,2.35,2100.48
66.49,30.91,63.21,16.26,58.45,6.93,469.53,2.24,2123.99
70.81,29.18,64.34,16.59,66.95,6.69,500.57,2.25,2828.63
74.79,31.47,60.27,15.27,65.45,6.37,574.62,2.51,1851.64
71.66,30.81,59.97,15.4,62.64,6.68,478.76,2.27,2890.25
60.51,30.65,58.68,15.64,57.67,6.65,510.34,2.17,2055.52
66.63,28.8,67.6,15.48,57.59,6.35,472.97,2.3,1932.75
78.35,30.69,59.6,15.59,64.84,6.26,466.32,2.15,2109.54
72.03,28.82,64.89,15.79,65.8,6.68,506.89,2.29,2819.09
70.34,30.04,60.47,14.88,63.08,6.61,475.51,2.21,2928.73
71.33,30.32,58.99,15.22,60.19,6.02,482.56,2.34,2604.52
71.51,31.41,58.72,16.27,61.95,6.15,465.17,2.45,2419.19
65.02,28.0,56.87,15.86,65.41,6.82,522.36,2.28,2441.73
64.45,30.57,65.32,15.45,66.39,6.31,494.72,2.09,2249.22
67.27,28.95,59.92,15.05,65.9,6.38,521.49,2.18,2624.42
71.36,28.34,61.25,16.82,64.54,6.05,510.02,2.18,2508.77
71.8,30.62,61.08,15.56,67.85,6.88,474.14,2.33,2764.57
73.8,27.12,61.36,14.52,65.87,6.57,491.27,2.21,2198.98
65.53,30.65,62.43,16.44,62.54,6.66,453.72,2.48,2110.48
73.22,31.2,57.62,16.08,61.86,7.2,481.81,2.14,2218.25
66.66,28.61,62.97,16.11,64.96,7.05,463.94,2.34,2396.22
72.17,29.64,60.91,16.42,67.42,6.39,501.97,2.31,3299.06
70.19,31.55,61.23,15.27,66.65,6.4,517.35,2.37,2815.07
73.61,27.96,62.18,15.04,63.92,6.12,481.77,2.17,2159.23
67.94,30.81,59.76,16.66,67.0,6.18,491.49,2.26,2889.06
72.98,31.43,61.34,16.52,71.99,6.55,532.31,2.31,2340.98
64.29,28.2,62.52,15.85,66.3,6.07,512.11,2.07,2158.93
66.69,31.29,61.98,14.93,67.31,6.53,493.54,2.3,2662.8
70.82,29.79,62.14,17.73,59.43,6.23,459.0,2.3,2229.56
67.63,28.54,61.16,17.15,64.43,6.95,528.52,2.53,2157.15
77.4,29.45,59.79,16.04,60.48,6.37,528.12,2.38,2306.2
62.53,31.11,63.07,16.42,64.72,6.43,492.03,2.3,2534.32
71.4,28.26,60.87,16.15,60.73,6.65,512.08,2.36,2838.88
67.3,29.01,62.17,16.11,64.95,6.51,485.93,2.32,3178.44
67.7,30.82,61.81,16.56,64.43,6.35,486.15,2.25,2945.85
71.67,29.04,57.58,15.24,58.1,6.64,480.39,2.59,2287.93
73.84,28.1,62.19,15.76,67.63,6.96,499.0,2.24,2385.83
69.7,30.84,57.21,18.59,62.85,6.91,507.85,2.21,2091.39
68.6,28.19,67.85,15.72,63.0,7.0,486.44,2.07,1974.06
68.46,31.1,58.79,15.99,63.77,7.05,446.4,2.38,2458.47
68.35,29.0,60.65,16.57,67.48,6.68,485.98,2.34,2933.32
71.2,30.08,60.82,18.65,61.54,5.78,498.6,2.35,2109.0
65.19,31.82,57.28,15.48,64.64,6.85,478.92,2.57,2103.45
72.57,28.88,66.55,16.08,61.58,6.41,495.6,2.32,2649.11
68.65,28.09,58.39,16.02,70.25,6.66,442.05,2.22,2145.28
70.38,28.27,62.65,15.72,69.76,7.12,461.19,2.15,2042.59
67.78,29.39,56.2,15.92,59.95,6.16,487.99,2.28,2588.11
70.84,31.03,64.51,16.17,60.88,6.42,476.98,2.31,2652.53
64.65,28.24,64.34,15.2,68.78,6.04,484.52,2.37,1947.7
67.08,31.74,66.77,16.78,66.17,6.75,445.53,2.35,1821.46
62.37,31.58,60.31,15.74,61.77,6.68,539.16,2.37,2040.99
69.65,30.62,53.38,16.45,66.45,6.73,500.99,2.27,2751.6
66.62,29.0,63.67,17.37,64.49,6.41,449.72,2.35,2033.96
65.78,28.35,57.15,15.96,69.74,6.68,489.05,2.29,2507.67
71.86,27.93,54.68,16.13,68.05,6.78,472.42,2.39,2177.68
66.8,29.32,60.1,17.29,65.23,6.67,468.84,2.36,2400.24
71.91,26.13,61.4,15.67,64.72,6.83,498.77,2.1,2313.22
69.38,30.36,62.83,16.36,69.28,6.89,515.64,2.26,2757.8
68.73,28.47,62.18,16.97,60.89,6.3,464.78,2.27,2253.22
71.73,33.13,60.46,16.85,67.26,6.48,485.22,2.42,2410.37
70.85,30.89,57.82,14.59,65.44,6.76,498.02,2.27,2699.99
67.78,31.04,59.23,16.23,61.38,7.08,533.97,2.31,2451.71
70.86,28.91,58.72,15.48,65.44,5.75,501.44,2.28,2706.68
70.22,30.64,64.23,16.89,58.47,6.49,532.92,2.42,2274.01
69.29,28.73,65.19,15.93,63.35,6.42,459.88,2.24,2498.74
63.73,30.42,64.17,15.77,68.57,6.44,536.94,2.28,2146.04
72.0,30.64,58.79,17.08,64.67,6.4,485.17,2.34,2848.16
65.59,29.78,59.05,16.26,66.76,6.44,466.41,2.29,2671.03
72.42,30.03,59.45,15.81,68.16,6.55,487.34,2.36,3189.66
69.63,30.52,62.1,14.02,61.64,6.51,509.76,2.28,2643.87
71.43,29.87,60.53,15.39,60.46,6.67,469.7,2.42,2738.17
70.68,31.73,56.66,16.33,63.84,6.8,504.87,2.18,2633.23
72.33,31.39,62.14,15.68,60.56,6.38,516.15,2.15,2548.74
71.09,30.23,62.9,16.04,62.36,6.99,478.91,2.06,2559.01
68.07,28.11,61.06,15.4,63.86,5.9,495.33,2.28,2428.83
61.98,29.39,64.08,15.26,63.09,6.78,478.35,2.37,1977.3
73.76,31.5,63.62,16.67,65.17,5.97,507.84,2.36,2312.38
69.0,33.1,64.21,15.97,57.01,6.24,467.79,2.26,1953.75
70.91,27.92,57.92,16.64,63.86,6.54,487.62,2.36,2748.95
65.13,31.94,59.81,17.43,67.56,6.48,520.26,2.23,2158.58
67.13,30.47,56.97,14.99,66.69,6.45,512.99,2.25,2676.79
69.2,30.46,59.71,15.41,64.15,6.66,506.1,2.34,3437.03
71.47,29.16,63.73,16.25,64.11,6.82,490.97,2.45,2716.75
65.07,30.01,59.04,16.53,72.71,6.33,459.87,2.16,2080.05
75.65,31.67,59.04,16.35,65.51,6.88,470.04,2.38,2244.27
71.08,30.64,59.76,14.56,68.42,6.33,475.1,2.45,2508.38
68.74,29.7,61.24,15.76,64.49,5.94,478.93,2.33,2939.13
64.1,33.61,60.56,15.68,60.86,6.73,521.67,2.49,1903.92
71.38,27.71,62.33,15.03,69.62,7.18,518.47,2.36,1969.09
69.73,28.72,61.28,16.39,64.45,6.49,485.9,2.4,3122.84
73.24,30.76,60.19,15.61,68.91,6.52,474.91,2.17,2627.35
67.53,30.28,54.34,17.53,64.63,6.85,503.89,2.37,2201.36
69.13,32.94,61.43,16.73,70.79,6.47,505.55,2.12,2370.35
69.85,33.05,56.63,16.86,65.44,6.57,529.48,2.34,2273.49
70.52,28.83,61.94,17.37,68.17,6.15,445.66,2.31,2063.95
74.56,30.64,59.05,15.18,70.43,6.81,497.7,2.14,2314.26
66.0,31.7,64.01,16.99,63.29,6.32,512.48,2.45,2225.02
69.03,31.22,59.76,16.51,66.77,6.28,491.2,2.46,2901.41
69.88,28.32,65.74,16.24,59.2,6.1,538.65,2.29,2045.84
67.51,30.74,63.58,17.51,55.63,6.43,502.32,2.36,2318.15
73.4,32.86,61.27,16.1,63.01,5.97,512.64,2.38,2235.82
67.13,27.97,57.63,16.01,67.13,6.2,500.52,2.47,2549.57
70.37,29.25,58.76,16.09,66.5,6.73,510.77,2.44,3211.33
74.25,26.72,60.65,17.04,65.54,6.21,485.37,2.35,2107.65
75.26,30.88,56.45,16.23,69.06,6.62,476.17,2.5,2171.92
68.3,30.31,60.56,14.86,66.85,6.23,516.96,2.31,2780.49
71.59,31.12,62.53,16.09,68.83,6.47,478.24,2.58,2594.35
67.89,31.94,63.1,15.51,57.69,6.6,491.93,2.24,2405.93
79.55,29.8,58.25,17.02,63.64,6.22,516.87,2.23,2049.3
69.75,27.51,61.97,15.76,63.33,6.09,466.12,2.3,2450.04
68.52,32.36,59.76,15.46,70.76,6.86,541.49,2.34,2107.23
69.09,31.71,61.08,15.98,67.12,6.39,465.56,2.19,2694.42
69.42,27.65,63.16,16.56,68.81,6.11,511.08,2.27,2334.18
69.52,30.81,53.86,15.48,65.22,6.66,452.3,2.2,2257.06
69.17,28.78,58.23,16.4,61.37,6.64,488.34,2.24,2890.88
69.59,30.36,60.18,15.93,64.84,6.9,486.49,2.21,3315.77
71.06,32.26,57.84,15.24,65.22,6.63,500.08,2.08,2564.67
68.16,30.03,61.11,16.41,72.28,6.3,504.8,2.22,2805.78
65.76,28.5,55.64,15.75,69.99,6.19,526.83,2.31,2165.52
71.13,28.34,63.57,16.41,61.82,6.5,518.16,2.1,2479.14
73.43,27.1,64.33,16.33,60.64,6.33,464.91,2.13,1897.16
73.17,32.49,59.11,15.03,72.94,6.47,514.97,2.41,2134.12
70.92,31.08,55.1,14.88,65.7,6.08,506.53,2.34,2332.91
68.43,29.91,56.28,16.02,65.1,6.3,502.96,2.47,3089.57
73.17,31.37,60.4,15.54,65.73,6.33,509.25,2.42,2770.8
69.81,30.27,60.97,16.59,65.32,6.01,529.74,2.08,2734.44
71.39,28.9,60.27,16.43,56.36,6.89,512.23,2.05,2284.91
63.76,29.72,57.78,13.57,63.97,6.38,500.08,2.52,1981.4
65.31,25.56,62.81,15.02,64.91,6.41,476.61,2.17,1851.17
65.85,31.2,62.56,15.76,64.71,6.93,513.17,2.47,2411.7
71.81,29.11,56.91,16.9,66.95,6.3,452.28,2.17,2172.27
66.29,29.73,59.65,17.28,64.22,6.35,528.77,2.3,2504.46
69.41,27.69,61.01,16.86,69.21,7.16,518.2,2.11,2008.58
67.7,28.76,56.61,16.87,65.23,6.78,487.59,2.27,2553.48
66.38,29.85,58.88,16.47,63.86,6.59,530.16,2.47,2584.76
71.83,31.62,66.58,16.73,63.94,6.61,459.01,2.22,2042.22
68.96,30.44,62.21,13.95,73.96,6.57,493.04,2.27,2371.54
72.03,32.55,61.47,16.77,67.94,6.14,455.83,2.11,1908.99
68.44,26.86,63.13,14.84,64.28,6.81,492.49,2.36,2134.26
66.26,28.6,55.02,16.85,66.83,6.7,532.3,2.28,2099.46
68.45,30.87,62.94,15.36,69.03,6.47,532.83,2.44,2438.06
76.28,30.68,59.41,15.76,62.91,6.55,481.23,2.31,2661.33
78.1,30.84,55.66,16.7,60.03,6.63,497.14,2.4,2099.56
69.22,30.49,56.09,15.93,66.93,6.52,521.81,2.34,3006.67
62.96,28.87,59.76,15.99,63.85,6.13,487.52,2.31,2479.29
63.27,27.99,61.15,16.79,61.58,6.13,481.92,2.24,1991.77
64.72,31.61,58.97,14.86,64.49,6.24,491.86,2.15,2211.06
69.02,29.34,59.71,15.6,66.95,5.87,476.02,2.46,2626.39
68.06,31.43,56.59,15.85,66.28,7.02,524.94,2.24,2479.09
68.72,30.49,60.12,15.94,63.73,7.1,518.85,2.54,2724.89
72.35,31.01,58.36,16.76,58.85,6.5,477.84,2.22,2513.25
74.67,33.23,53.91,15.49,63.03,6.51,527.06,2.39,1947.43
69.56,28.37,60.46,17.07,63.91,6.5,496.68,2.18,2977.01
70.37,30.25,63.7,16.23,67.32,6.24,504.66,2.36,3062.02
72.08,30.59,60.77,15.21,63.23,6.41,494.85,2.43,2988.17
74.78,32.74,58.85,16.24,65.19,7.04,525.98,2.33,2150.44
70.98,29.8,61.73,15.86,65.74,6.39,516.09,2.18,3246.68
65.6,30.18,57.9,15.75,70.47,6.03,511.26,2.15,2234.42
76.88,30.09,57.65,15.92,65.38,6.18,442.83,2.3,2155.54
72.98,31.44,63.24,14.53,63.56,6.6,508.87,2.3,2501.49
73.3,31.47,63.0,16.55,67.44,6.66,497.93,2.3,2731.14
66.88,29.15,61.08,15.94,63.48,6.73,546.88,2.47,2443.13
65.65,30.21,60.95,16.42,64.35,6.23,477.25,2.27,2693.52
70.36,29.58,60.9,14.82,71.66,6.69,486.22,2.32,2773.28
74.38,28.52,53.97,17.17,62.76,6.12,479.16,2.31,1960.83
72.65,31.04,63.76,15.78,65.8,6.29,498.82,2.31,2926.25
69.66,29.23,58.42,14.81,63.6,6.16,509.78,2.32,2716.94
68.38,28.32,57.91,15.43,64.33,6.47,473.38,2.27,2649.51
69.71,31.19,61.81,16.92,74.8,6.27,549.88,2.45,1956.37
75.66,30.73,58.25,15.54,63.78,6.14,504.58,2.18,2431.24
67.58,28.84,58.76,16.14,64.81,6.73,495.74,2.3,3191.89
70.23,30.95,60.19,16.22,66.99,6.34,522.72,2.26,3195.32
72.38,28.85,65.1,15.38,64.85,6.56,480.9,2.21,2542.61
73.37,31.02,57.0,16.0,60.31,6.58,490.81,2.47,2598.65
72.07,29.39,57.62,16.4,66.56,6.7,529.59,2.46,2639.39
70.01,29.15,59.5,17.11,68.18,6.31,490.84,2.41,2883.26
68.57,30.32,64.24,16.25,62.88,6.67,501.89,2.57,2751.63
71.59,33.09,58.76,16.31,63.33,6.59,483.08,2.4,2532.64
66.28,29.19,60.82,16.05,64.97,6.43,475.71,2.25,2974.27
69.63,29.22,61.57,15.29,67.38,7.42,529.02,2.31,2348.0
71.31,29.12,57.16,15.87,65.41,6.62,516.09,2.21,3016.87
72.52,30.76,57.57,15.53,60.71,6.78,530.41,2.19,2377.7
68.55,30.46,59.8,15.25,64.16,6.25,528.96,2.32,2865.97
66.44,31.45,62.05,16.29,64.44,6.45,490.85,2.28,2911.36
73.71,31.09,55.85,16.67,68.14,5.98,515.26,2.33,2158.07
68.13,30.3,55.84,16.16,63.8,6.49,493.7,2.21,3104.54
69.39,28.78,56.92,15.6,60.55,6.75,494.97,2.32,2738.46
69.02,33.42,56.75,16.15,68.39,6.55,440.48,2.37,1966.29
74.27,30.92,58.48,17.2,66.75,6.47,531.42,2.27,2297.14
61.02,28.92,62.25,15.93,68.17,6.37,545.97,2.17,1893.79
72.27,31.46,62.27,15.97,65.12,6.27,536.68,2.47,2529.53
68.03,31.79,64.4,14.0,62.5,6.63,537.92,2.34,1870.56
71.09,28.48,61.5,16.09,65.97,5.73,511.43,2.14,2475.62
70.38,29.48,64.87,16.84,64.46,6.56,519.6,2.35,2714.29
73.35,29.51,61.96,17.11,62.77,6.17,501.91,2.25,2514.91
70.83,27.87,60.23,14.72,63.98,6.77,473.75,2.41,2338.06
71.29,29.6,68.76,15.32,67.11,6.17,498.08,2.4,2272.64
69.87,27.02,61.6,15.81,61.85,6.13,468.27,2.12,2199.26
75.14,31.84,60.33,15.25,67.32,6.63,436.28,2.33,1924.36
75.48,28.39,61.87,15.78,62.11,6.19,480.42,2.33,2360.85
72.36,29.83,65.48,15.34,59.52,6.38,526.82,2.22,2244.56
67.9,32.95,61.52,16.83,63.71,7.3,492.99,2.42,1963.47
70.92,31.22,59.83,16.42,69.0,6.49,470.91,2.3,2836.53
66.34,31.61,67.14,15.86,67.15,7.01,470.28,2.56,1866.24
68.87,30.7,58.3,15.15,68.5,6.57,489.89,2.28,3004.06
66.07,27.2,58.28,16.97,69.1,6.14,496.08,2.45,1985.55
65.26,30.1,55.91,15.99,65.0,5.98,508.48,2.24,2512.53
68.66,29.43,65.73,18.09,66.86,6.29,489.9,2.23,2146.24
77.73,30.8,63.55,15.49,61.12,6.89,500.52,2.17,2027.89
77.24,31.86,57.31,15.98,63.02,6.87,489.89,2.4,2169.81
71.72,29.62,57.01,15.71,70.54,6.25,521.06,2.08,2400.62
76.31,28.58,59.88,15.9,62.85,7.51,503.04,2.36,2046.43
65.0,33.01,61.32,15.52,60.65,6.51,521.2,2.18,2130.85
75.13,29.75,58.7,15.79,67.7,6.27,533.7,2.26,2472.54
69.95,31.57,61.17,17.41,62.44,6.97,496.85,2.34,2440.11
76.81,27.72,60.28,15.7,60.33,6.48,485.1,2.05,2103.24
68.5,29.27,57.12,16.3,63.91,6.63,511.35,2.38,3082.66
72.48,29.13,62.93,15.08,65.41,6.32,473.01,2.18,2434.65
68.33,31.82,59.43,16.75,60.91,6.38,509.15,2.31,2721.29
71.45,31.91,57.63,16.13,65.99,6.5,459.88,2.09,2474.0
65.53,28.32,61.14,16.59,68.07,6.46,488.9,2.45,2472.4
65.51,28.74,57.5,15.37,62.98,5.88,477.56,2.53,1991.88
74.39,27.63,61.64,15.52,68.17,6.96,470.27,2.31,2120.08
70.38,29.52,55.44,14.92,57.63,6.8,508.98,2.24,2295.6
70.72,32.98,60.89,18.08,65.1,6.04,495.08,2.23,2033.92
64.54,33.53,56.44,15.61,61.82,6.94,498.55,2.35,1987.1
65.9,33.87,56.86,15.39,66.26,6.62,487.84,2.39,2150.36
70.02,30.67,56.43,15.81,65.74,6.53,487.84,2.24,3242.91
72.45,31.52,58.22,14.52,69.94,6.61,506.8,2.36,2433.18
70.06,28.74,60.18,15.15,63.88,6.39,547.37,2.25,2589.55
73.91,31.49,61.99,16.01,59.6,6.66,519.85,2.26,2442.99
72.52,28.88,61.15,16.44,61.9,6.64,488.62,2.44,2806.75
73.62,28.85,60.46,14.99,64.32,6.12,519.08,2.44,2340.45
70.47,31.04,60.39,15.69,61.85,6.52,509.15,2.45,3125.4
74.73,30.03,57.51,15.18,68.7,6.63,509.13,2.31,2555.09
68.38,31.26,57.72,16.45,60.76,6.51,512.88,2.29,2860.01
74.84,30.6,59.03,16.07,59.24,6.85,462.48,2.26,2235.23
69.95,28.44,60.62,16.24,61.45,6.38,503.21,2.18,3065.24
70.59,29.6,61.41,16.54,59.87,6.65,486.97,2.27,2992.1
67.42,31.54,64.27,17.13,63.95,6.76,453.75,2.41,1964.26
72.24,31.99,61.2,16.7,55.88,7.09,474.66,2.22,1866.63
69.65,33.08,61.25,17.16,62.5,6.73,503.45,2.38,2319.17
71.67,30.16,62.76,16.7,68.76,6.12,485.42,2.31,2660.12
75.2,32.66,59.87,15.7,61.69,7.13,463.42,2.05,1775.54
66.48,32.53,58.86,16.69,63.39,6.92,496.52,2.27,2284.32
71.43,32.37,56.68,14.97,65.1,6.55,496.39,2.3,2675.41
71.85,28.98,61.46,16.55,70.38,6.18,491.33,2.15,2509.98
74.55,31.01,58.67,15.8,64.06,6.04,519.61,2.47,2389.61
67.59,26.77,63.99,17.13,62.33,6.34,461.55,2.18,1816.98
75.99,27.3,61.25,16.34,60.9,6.83,453.37,2.26,1841.43
70.95,28.74,60.88,16.32,64.95,7.2,443.85,2.27,2381.18
72.85,30.78,53.39,15.6,70.7,6.42,485.02,2.43,2250.07
71.99,28.89,59.98,17.48,67.71,6.32,513.25,2.39,2526.91
71.37,33.19,59.18,16.89,62.34,6.53,517.44,2.38,2346.0
71.08,28.7,64.46,15.95,67.2,6.32,490.46,2.32,2866.45
69.25,29.34,56.16,15.86,63.53,6.51,505.29,2.41,3186.84
65.84,28.05,61.68,16.67,64.52,5.87,524.46,2.19,2053.77
64.86,34.26,58.57,15.25,64.33,6.74,482.56,2.27,2034.1
73.08,28.89,62.42,15.08,59.1,6.87,507.29,2.15,2234.27
68.68,31.6,57.65,14.62,67.32,6.97,478.97,2.17,2122.88
70.23,33.02,59.95,15.43,65.27,6.57,508.26,2.25,2917.27
74.81,31.6,57.47,15.89,65.15,5.86,468.58,2.24,2166.8
71.83,32.19,61.65,16.25,60.65,6.3,505.26,2.45,2563.77
67.28,32.27,64.1,16.11,64.5,6.38,527.83,2.2,2448.68
75.34,30.71,57.22,16.18,63.01,6.87,477.53,2.27,2373.21
66.01,30.05,59.16,16.23,68.9,6.47,473.57,2.3,2773.58
70.64,30.13,58.87,15.2,64.24,6.25,496.23,2.31,3240.25
72.64,28.66,61.55,16.34,63.85,6.4,506.43,2.24,3033.54
67.71,27.71,59.0,16.77,64.64,6.82,498.44,2.45,2467.8
70.69,29.82,59.91,15.1,61.55,6.17,466.32,2.25,2706.49
65.87,31.39,63.66,14.92,64.15,6.19,526.52,2.31,2204.24
69.98,30.68,58.24,14.21,68.46,6.61,517.73,2.29,2577.0
69.14,28.39,55.99,17.02,64.66,6.48,512.56,2.16,2545.59
69.41,31.51,58.67,15.32,66.44,7.78,493.01,2.47,2051.31
71.88,31.71,60.05,15.73,66.13,6.34,507.59,2.47,2874.08
64.96,30.04,59.37,16.92,64.34,7.11,495.26,2.37,2321.45
73.12,31.95,65.68,15.93,63.97,6.62,483.28,2.42,2481.67
61.84,29.94,64.02,15.91,65.7,6.53,533.9,2.38,2279.17
72.69,31.45,65.55,14.48,68.38,6.07,497.48,2.37,1955.34
72.28,30.23,59.05,15.6,65.4,6.73,519.25,2.2,2997.48
75.5,28.64,60.27,16.13,63.62,6.35,507.07,2.34,2756.05
74.06,29.96,62.1,15.57,62.73,5.75,445.44,2.48,1924.47
69.14,31.32,58.03,16.93,64.94,6.48,472.86,2.37,2669.91
69.71,30.24,60.21,17.2,60.77,6.13,476.99,2.17,2682.97
72.92,29.91,59.73,15.07,71.76,6.82,518.22,2.43,2396.63
73.63,30.01,57.51,15.48,75.01,7.24,503.48,2.31,2071.04
63.9,32.58,55.54,15.66,67.12,7.01,521.9,2.42,1872.26
66.98,29.21,59.95,15.77,61.05,6.27,499.01,2.29,2951.59
67.91,34.01,61.26,14.84,62.31,6.28,505.12,2.19,2049.76
70.08,29.86,58.84,16.58,61.44,6.26,504.79,2.38,3151.05
70.64,28.06,61.73,14.85,69.23,6.76,515.04,2.43,2318.65
63.42,26.68,61.4,14.47,61.05,6.52,489.08,2.27,1894.3
67.69,30.31,64.17,16.01,74.1,6.6,516.0,2.29,2528.65
70.0,27.37,62.28,16.66,61.11,5.89,543.72,2.13,1886.14
71.66,29.82,55.67,15.5,69.43,6.23,472.92,2.26,2439.72
63.67,29.72,58.32,15.25,67.28,6.57,496.76,2.58,2413.78
66.32,29.42,54.32,16.86,64.45,6.72,462.82,2.35,2127.31
68.23,29.06,59.05,15.43,65.44,6.82,511.19,2.43,2820.21
68.46,29.9,58.69,16.32,63.1,6.4,485.74,2.41,3183.23
69.79,29.84,63.79,15.99,69.52,6.46,492.16,2.13,3044.09
72.0,29.16,60.77,14.48,63.22,6.38,496.89,2.18,2661.22
62.47,30.93,59.11,16.23,71.82,6.83,535.04,2.37,1895.81
70.97,31.4,62.22,16.94,69.03,6.22,447.55,2.21,2113.54
71.86,30.13,60.54,16.59,64.07,6.65,490.24,2.27,3280.87
71.51,27.81,58.77,15.48,66.76,6.16,535.15,2.43,2255.91
72.33,31.08,58.07,15.29,63.79,6.19,493.98,2.21,2703.3
66.73,30.22,64.13,15.46,68.06,6.79,461.65,2.14,2136.55
66.76,30.68,62.04,17.37,60.82,6.62,540.45,2.37,2084.63
76.89,30.35,63.74,17.05,64.25,6.75,496.63,2.17,2139.42
63.53,28.97,60.13,16.66,64.95,6.2,499.86,2.1,2347.4
75.21,29.74,54.97,15.51,66.74,6.1,483.54,2.31,2300.26
69.71,29.23,61.51,17.62,59.14,6.78,478.35,2.34,2401.57
68.35,30.73,61.15,15.79,63.45,6.68,475.15,2.33,3024.57
69.27,30.89,57.16,14.06,67.99,5.91,472.01,2.25,2027.41
68.9,30.04,57.71,17.21,60.78,6.07,501.04,2.21,2523.75
