N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
53.03,38.72,76.89,17.3,73.42,6.41,718.84,4.37,9679.72
61.73,34.06,75.97,16.25,70.25,6.13,705.77,4.14,17341.35
55.79,33.39,72.45,16.86,68.96,5.85,743.78,4.38,12899.93
56.81,33.98,77.8,15.94,66.58,5.38,647.18,4.18,10772.84
59.0,35.82,70.99,16.03,69.95,5.58,723.92,4.25,13385.91
61.93,32.9,76.45,16.81,76.26,5.82,647.94,3.94,12866.48
60.72,35.63,77.02,16.65,65.54,6.23,717.36,4.33,15582.14
56.46,35.05,71.04,18.45,68.84,6.45,630.91,4.04,10698.24
57.59,33.19,80.32,16.84,60.56,6.15,639.33,3.89,10814.0
62.47,30.47,73.8,15.26,69.23,5.89,685.09,4.07,11684.09
57.0,35.8,72.16,16.25,75.06,6.48,755.97,3.82,11376.74
49.29,34.82,73.98,16.43,67.75,6.29,711.35,4.25,11311.28
62.15,35.01,73.94,16.56,71.44,6.13,644.22,4.18,15207.96
66.96,37.97,79.0,18.2,65.85,5.93,754.9,4.03,9423.11
58.49,34.46,75.77,17.06,70.51,5.63,712.08,4.34,17005.38
55.5,35.1,71.53,17.59,70.33,5.83,724.11,4.05,14351.99
60.01,34.83,79.67,14.95,71.89,5.89,669.72,3.8,13289.39
56.73,34.15,76.91,16.77,72.19,6.08,650.66,4.17,14048.26
62.97,32.05,76.59,16.58,69.76,5.75,685.74,3.56,13020.97
61.22,34.15,79.26,17.37,75.23,6.15,651.73,4.05,13587.71
56.78,34.29,75.09,16.22,69.17,5.95,673.53,3.77,15015.33
57.49,34.5,72.75,16.94,62.33,5.8,636.15,3.62,11713.22
61.5,34.53,76.59,16.64,68.1,6.24,702.9,3.76,17107.17
57.65,34.64,78.47,17.18,72.9,5.99,700.18,3.75,17086.1
55.64,35.41,75.55,16.48,74.57,5.57,756.04,4.02,12307.31
57.65,34.52,82.44,17.57,70.05,6.62,674.07,4.39,11286.8
64.77,32.13,75.93,16.29,68.02,6.5,693.46,4.08,11482.79
59.01,31.43,74.78,17.13,74.37,5.99,642.83,4.15,12715.41
57.78,36.14,74.24,16.31,70.36,6.12,657.52,3.87,14816.47
63.02,35.39,72.25,16.6,67.69,6.0,710.76,4.22,16046.69
62.57,36.02,67.74,17.4,59.91,6.0,740.35,4.41,10706.01
61.22,34.12,78.54,16.83,65.21,5.99,699.94,3.89,17684.38
59.96,33.54,71.33,17.5,67.77,5.48,689.39,4.06,14134.0
61.74,33.12,76.13,16.82,67.84,5.89,744.98,3.62,14022.21
58.0,34.65,81.81,16.28,68.49,6.22,621.91,4.03,11648.97
58.9,35.77,75.22,17.84,68.74,5.95,685.72,4.0,18273.68
62.19,34.92,75.38,17.25,74.05,5.86,664.23,4.1,16159.69
58.1,32.36,71.62,15.52,71.29,6.26,699.16,4.24,12307.78
62.3,36.8,81.83,16.14,74.24,5.64,681.64,4.35,11032.21
57.41,37.19,74.43,18.37,71.89,5.87,675.47,3.97,13406.56
59.89,35.02,80.26,17.43,72.8,6.44,671.5,4.08,14854.7
61.0,36.77,70.96,17.88,65.48,6.37,718.26,3.97,12992.66
59.96,33.23,77.28,15.82,74.67,6.19,697.32,4.04,14801.84
58.04,34.58,78.23,17.64,69.75,5.7,617.65,3.96,13170.14
62.54,35.19,75.84,17.48,72.55,5.92,685.29,4.04,17299.53
61.51,33.34,76.85,16.64,71.74,5.89,777.59,4.02,13735.86
62.37,32.92,80.65,17.96,71.23,6.22,732.35,4.03,12683.5
57.44,38.61,77.86,17.57,68.46,6.1,672.82,4.27,12337.79
58.84,35.85,81.95,16.36,72.37,5.91,690.3,4.14,15217.98
62.21,35.66,75.41,17.55,72.67,5.78,727.18,3.95,15780.4
55.18,33.49,73.15,17.42,63.68,6.16,676.22,4.16,12449.53
59.76,34.79,80.75,16.77,70.79,5.42,669.48,4.2,14325.48
62.24,34.67,75.89,16.72,73.75,5.95,712.28,4.06,17724.16
57.86,35.5,72.23,16.86,68.92,6.31,695.87,3.89,16485.49
52.69,31.28,73.21,16.73,68.12,6.3,776.88,3.88,9316.5
66.16,34.92,69.53,17.38,71.45,6.26,681.67,3.93,12780.8
60.3,38.8,79.16,17.67,72.42,5.67,647.53,4.02,11450.8
63.58,35.94,75.98,19.21,67.1,5.8,751.05,3.85,10732.11
57.56,34.87,74.17,17.3,71.18,5.93,705.12,4.02,18987.32
56.72,34.38,68.93,17.22,72.93,5.31,732.07,3.83,11395.03
59.27,36.86,73.93,15.63,68.61,6.39,588.13,3.84,10510.12
59.55,39.33,73.94,16.62,69.55,5.67,632.76,3.7,11578.21
53.89,35.62,71.8,16.28,67.1,6.57,704.07,3.78,10878.33
59.2,34.42,77.98,17.69,75.57,6.4,657.83,4.12,13609.3
60.9,34.2,73.63,17.91,70.28,5.98,631.68,3.93,14828.58
64.95,34.46,77.43,15.84,71.37,6.59,731.07,4.05,11083.0
58.0,35.68,81.03,16.75,70.71,6.5,744.64,3.85,12868.14
59.95,35.6,77.1,15.58,69.73,5.85,691.86,3.94,16765.8
60.42,36.23,73.33,16.6,64.02,6.15,663.01,4.06,14993.14
63.43,32.62,78.79,16.89,67.74,6.51,780.9,3.9,10668.49
55.37,36.28,69.44,15.45,64.6,5.84,733.42,4.21,10226.29
62.09,35.05,74.7,17.04,70.88,6.03,687.47,4.01,20033.7
58.78,33.95,76.94,17.75,69.19,5.9,715.39,3.86,16525.25
62.65,39.31,70.67,18.02,67.63,6.02,673.55,4.13,11406.82
65.68,31.16,72.84,16.66,72.88,5.44,669.74,4.03,10324.78
63.45,34.21,82.42,18.07,75.39,5.58,716.36,3.93,10781.19
61.48,33.25,84.32,16.98,72.98,5.67,661.72,3.87,12210.24
57.2,32.63,69.31,15.84,67.59,5.9,709.64,4.26,12537.87
57.84,35.56,73.66,16.4,76.81,6.08,738.02,4.08,14165.48
64.31,33.36,70.09,16.23,70.1,6.45,718.03,4.12,12026.99
56.11,34.39,74.06,15.6,73.87,6.38,703.43,3.78,12307.54
56.46,30.57,77.38,18.54,68.02,5.42,692.93,4.03,9681.86
59.72,38.12,74.28,17.66,70.25,6.65,761.9,4.18,11659.99
58.2,32.55,76.71,17.31,67.54,5.82,726.1,4.23,14116.19
64.89,33.28,76.88,17.64,71.29,6.43,740.33,4.06,11708.92
61.86,35.04,77.22,15.87,68.78,5.81,689.38,4.02,15958.61
53.6,34.06,71.45,16.05,67.85,6.2,682.55,4.47,11194.31
61.7,34.85,80.65,16.93,73.74,5.97,655.95,4.15,14427.09
63.92,33.23,73.0,16.9,69.02,6.21,704.53,4.06,15430.36
63.11,37.43,76.14,18.2,75.12,6.08,651.13,4.01,11587.09
64.66,34.89,74.17,17.32,71.89,6.06,759.88,4.08,13599.51
59.86,34.55,74.1,17.46,69.31,5.92,702.65,4.31,19220.01
59.14,34.21,67.75,16.2,73.66,6.17,670.3,4.0,13404.17
59.03,35.81,72.68,18.05,75.85,5.3,683.04,3.88,12439.47
59.44,36.35,79.72,16.58,67.91,6.02,739.15,3.94,14865.23
59.91,31.99,72.61,16.14,68.91,6.06,686.08,3.89,14575.71
59.18,36.18,78.02,16.07,65.09,6.22,646.65,4.11,12925.43
58.89,34.52,78.27,17.1,71.53,6.05,680.97,3.99,18563.34
60.22,35.43,79.43,17.4,70.79,6.1,645.14,4.15,15248.02
57.25,35.92,80.9,17.16,66.91,6.15,739.22,4.09,13326.21
56.27,37.69,75.06,17.3,68.97,5.85,709.47,3.95,14934.44
63.1,36.2,73.9,14.86,71.98,5.93,742.2,4.45,10810.76
58.56,33.61,75.59,15.61,67.6,6.06,740.07,4.07,13890.76
56.8,34.43,75.83,17.43,73.84,5.71,721.66,4.4,13565.65
59.88,32.98,83.62,17.89,66.23,5.86,664.57,3.92,11971.06
61.87,34.53,69.71,16.64,65.42,6.44,717.17,4.15,13267.51
53.18,33.41,80.52,17.79,74.65,6.14,733.16,4.03,10670.93
57.86,34.52,75.27,15.71,72.12,5.71,698.61,3.69,14241.86
61.29,37.63,72.8,14.85,71.91,5.58,739.86,3.7,10279.01
55.85,36.24,74.26,17.96,66.16,5.63,697.06,3.68,12289.93
58.26,37.04,74.27,17.39,66.02,6.05,676.57,3.98,15631.23
54.23,34.41,74.99,15.72,71.73,5.6,715.45,4.04,11938.75
59.37,34.51,70.43,16.34,69.17,6.08,690.84,3.91,16900.65
56.32,37.29,83.72,16.86,69.05,6.36,661.65,3.95,12011.09
64.1,37.44,78.36,17.12,73.8,6.04,753.4,4.22,11997.72
58.47,34.38,73.25,16.79,68.57,6.26,671.93,4.13,16653.98
63.65,38.34,74.64,17.76,70.16,5.83,690.93,4.02,13710.06
60.07,34.45,78.11,17.63,71.45,6.21,688.14,3.86,16725.53
58.89,37.57,72.11,15.81,62.13,6.07,703.83,3.91,13201.37
63.71,34.79,78.81,16.41,70.84,6.01,750.27,4.22,13356.73
59.25,31.47,78.6,16.39,67.35,5.7,733.6,4.19,12035.4
60.31,32.67,77.35,17.27,73.61,6.19,647.11,4.14,13202.74
59.39,36.09,81.76,17.97,73.34,5.77,715.93,3.9,13402.16
58.12,34.31,75.65,17.48,70.9,6.62,677.02,3.85,14288.34
61.87,32.7,78.16,17.64,75.99,5.99,670.92,3.95,13401.17
53.15,37.56,73.01,17.93,63.04,5.47,787.76,4.1,7904.47
58.55,34.73,77.47,15.45,68.17,5.91,719.68,4.14,14928.6
57.49,36.68,69.26,16.03,67.59,5.83,683.35,3.77,12790.56
57.44,35.43,75.04,16.77,72.17,6.22,674.18,4.05,16457.98
59.16,35.94,77.34,16.19,74.05,6.3,695.81,3.88,15446.92
58.32,35.1,74.72,17.59,64.55,5.71,670.07,3.7,14409.14
58.12,38.35,72.9,15.78,72.91,5.78,737.28,3.89,11617.45
54.41,31.41,76.87,18.53,67.17,5.54,625.53,4.22,8011.61
58.81,33.98,71.46,16.44,66.9,6.09,732.32,3.86,15100.51
61.57,33.66,75.35,17.11,76.99,6.03,684.65,3.71,15413.97
59.23,36.43,70.6,16.09,63.0,6.59,742.08,4.01,11278.68
57.96,34.47,77.89,17.43,70.22,5.84,699.11,3.84,16877.11
59.31,36.5,79.11,16.75,67.38,5.95,704.05,4.2,16598.83
61.3,35.51,72.47,17.28,65.91,6.77,690.18,4.03,13869.89
58.64,34.68,70.04,16.76,64.67,5.98,761.3,4.13,13454.64
61.59,34.03,78.71,17.38,69.45,5.73,697.96,3.79,15924.39
60.67,33.13,78.12,16.07,65.78,6.03,703.63,3.84,15170.99
59.66,33.18,74.37,16.75,66.34,5.83,686.01,4.31,16031.58
59.24,33.37,74.31,17.07,67.82,6.02,692.14,3.92,18903.35
55.9,35.37,68.92,17.29,63.24,6.52,671.65,3.97,11187.26
60.3,34.4,72.62,17.91,71.46,6.36,708.47,4.19,15441.02
59.78,34.37,77.4,17.66,70.77,6.56,670.92,3.95,14881.46
57.06,37.77,66.97,17.32,79.53,5.67,731.54,3.88,9982.22
55.8,34.69,76.01,18.33,66.59,5.9,699.3,3.94,14590.74
53.24,33.63,72.64,16.91,66.91,5.75,697.13,3.71,12656.2
58.65,36.92,79.16,17.48,66.54,6.0,679.48,4.11,14850.53
60.21,38.84,78.88,17.15,69.02,6.72,673.44,4.01,11934.39
58.38,35.08,73.34,16.69,69.42,6.59,661.73,4.22,14684.35
61.57,35.34,74.4,16.11,70.27,5.44,680.5,3.74,14251.68
58.38,35.11,72.45,16.18,67.6,6.21,711.73,4.18,15545.2
62.39,33.42,71.0,17.68,71.75,6.51,698.1,3.79,13074.72
59.64,36.79,78.26,17.63,70.41,5.48,669.59,3.92,13432.55
59.32,37.91,74.06,16.66,67.92,5.97,698.58,3.82,16587.77
54.7,36.69,73.44,17.69,70.79,5.84,667.12,4.13,12597.28
57.17,34.19,72.47,16.52,66.96,6.11,695.96,4.19,15590.13
56.67,36.82,74.38,17.16,68.1,6.25,667.38,4.1,14468.81
68.02,35.52,79.56,17.5,63.37,6.55,728.89,3.83,9364.97
61.25,36.23,74.84,16.1,64.82,6.06,745.71,3.84,13991.53
58.45,33.51,76.44,16.81,67.56,6.17,722.13,3.98,16612.46
59.39,36.47,74.61,17.5,77.59,5.51,716.97,3.73,13023.81
60.4,37.22,76.69,17.1,76.57,6.41,690.06,4.01,14134.82
56.01,32.92,71.56,17.38,76.37,6.0,768.11,4.06,11268.07
58.84,36.25,70.77,18.02,70.21,6.45,754.74,3.7,11965.48
58.07,32.4,74.52,17.09,73.78,5.56,694.05,4.03,14061.11
55.96,36.13,77.84,17.52,72.64,5.88,725.91,3.63,13228.33
58.86,38.73,77.58,17.5,71.61,5.88,680.97,3.84,13742.61
61.54,33.43,69.02,17.63,69.77,6.25,682.98,4.14,13746.29
58.25,35.0,69.53,18.07,64.42,6.36,720.13,3.78,12178.76
58.52,35.34,77.92,17.41,74.57,6.48,694.42,4.26,14005.8
60.23,36.74,70.53,17.18,65.16,5.55,699.18,4.08,14015.43
61.98,33.92,81.06,15.57,71.85,5.69,736.92,3.83,11501.89
59.37,32.66,73.51,16.29,72.69,6.58,697.84,3.79,13061.59
62.15,36.89,75.87,18.15,70.64,6.42,722.38,4.13,12853.88
60.43,36.8,73.01,17.84,66.68,6.31,699.31,4.15,14785.78
61.31,37.11,78.34,16.47,71.7,6.14,722.28,3.73,14328.96
53.24,33.73,71.25,18.05,75.27,5.28,687.46,4.19,9208.55
