N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
74.66,37.64,113.35,22.91,76.83,5.41,801.67,2.54,10235.25
73.98,36.91,109.36,24.64,81.77,5.64,825.18,2.57,11061.42
70.25,41.41,119.03,24.43,80.78,5.92,839.38,2.5,12052.03
74.29,36.69,116.77,25.38,79.39,5.66,805.56,2.44,10397.47
74.42,36.51,110.35,25.91,81.95,5.7,833.61,2.33,9042.05
73.71,42.89,110.95,26.37,78.94,6.15,755.92,2.57,8914.91
66.32,42.97,98.1,22.08,80.47,5.98,807.44,2.54,9309.07
67.58,41.37,119.97,25.08,82.22,5.38,800.38,2.48,10351.79
63.51,41.98,117.79,22.54,77.99,5.56,795.48,2.59,9272.35
70.25,40.45,117.87,22.7,86.87,5.8,701.06,2.45,9580.34
66.6,41.24,116.19,24.1,79.25,5.65,792.71,2.5,13253.38
74.3,44.06,110.69,23.86,86.13,5.56,837.78,2.3,9120.04
73.41,40.92,106.78,23.23,82.69,5.5,803.11,2.42,11802.16
71.94,37.18,104.6,22.5,73.76,5.82,913.79,2.34,7762.35
70.55,40.06,116.15,22.74,69.71,5.68,859.19,2.35,10005.6
71.17,36.68,107.64,24.53,77.24,5.83,852.98,2.4,10875.79
69.34,39.8,105.09,25.71,77.8,6.05,826.27,2.66,11646.04
69.81,38.01,109.94,25.54,84.72,5.61,870.96,2.31,9986.01
70.42,39.12,100.52,24.49,74.87,6.09,814.87,2.67,10793.7
72.13,38.85,103.78,23.17,78.32,5.74,752.65,2.34,11086.29
66.35,40.69,102.97,24.43,78.36,5.92,774.54,2.36,11653.85
78.01,39.76,98.44,23.38,77.7,5.98,765.86,2.49,9475.02
78.92,39.56,110.1,23.58,76.08,5.98,863.75,2.38,9160.47
72.69,41.38,112.69,25.56,80.37,6.31,820.36,2.34,10232.1
65.69,42.13,108.69,26.24,80.17,5.64,750.73,2.43,9416.48
67.12,40.8,100.97,22.25,78.6,5.17,787.63,2.38,9005.14
69.28,37.77,108.37,25.23,87.29,5.88,786.6,2.35,11721.9
69.55,37.44,112.44,25.27,78.49,6.02,853.0,2.83,9725.8
67.49,43.35,119.92,23.78,82.59,5.71,768.56,2.6,10228.62
73.37,37.9,112.08,24.41,82.62,5.49,846.89,2.55,11001.11
69.13,42.26,112.08,23.17,79.19,5.4,807.94,2.46,12238.52
62.23,40.96,110.96,22.36,87.49,6.38,759.49,2.46,7798.31
69.84,39.34,111.98,22.37,79.27,5.8,822.25,2.64,13677.78
73.32,39.64,102.12,22.38,84.33,5.98,766.0,2.61,9989.88
69.76,39.85,104.27,23.52,77.5,6.2,785.03,2.61,12533.51
73.79,40.92,110.74,22.0,82.06,5.67,766.95,2.29,10323.53
69.98,43.18,111.6,23.35,81.98,5.75,768.06,2.67,11923.55
69.5,42.41,100.74,23.32,84.75,5.56,851.58,2.58,9576.12
67.77,43.99,107.14,24.83,84.95,5.87,832.66,2.45,10466.74
71.76,41.52,97.43,24.83,79.7,6.06,881.28,2.51,9332.37
75.68,40.74,115.94,22.19,79.38,5.66,815.63,2.59,10107.55
64.7,40.22,112.72,25.84,80.15,5.96,753.41,2.05,8756.24
64.7,40.8,111.79,23.25,86.25,5.97,780.36,2.42,10781.88
71.71,39.49,110.75,25.13,80.04,5.46,738.1,2.38,11362.41
71.12,41.52,103.21,26.72,81.22,5.55,845.14,2.75,8974.05
72.19,41.87,109.5,22.34,88.07,5.45,780.86,2.37,10047.77
67.18,40.2,114.74,25.2,86.21,5.55,833.88,2.46,10859.61
72.01,42.01,101.18,24.32,74.48,6.3,813.25,2.45,9932.65
71.72,39.44,114.95,25.87,82.67,5.96,755.17,2.43,10900.79
69.7,38.58,106.26,25.16,85.27,5.38,823.85,2.63,10918.61
67.62,35.78,117.33,24.03,81.51,5.95,772.31,2.38,10409.05
70.59,43.73,115.48,23.64,83.8,5.68,861.99,2.44,9812.53
66.06,44.02,114.9,23.25,81.46,6.03,799.5,2.68,9924.8
73.62,43.07,115.16,23.12,85.6,5.64,814.01,2.67,9800.33
69.72,42.25,110.83,24.79,81.21,5.3,772.0,2.54,11780.99
74.01,46.81,106.73,24.17,73.87,6.19,817.08,2.36,7991.14
66.82,37.2,115.51,24.79,77.41,6.15,843.64,2.65,9673.78
74.3,40.55,111.48,24.23,79.14,5.58,841.61,2.66,11782.28
72.78,38.59,104.22,24.65,85.09,5.77,876.5,2.48,10261.93
73.42,42.85,125.29,24.34,78.68,5.67,847.68,2.19,8366.07
69.21,39.55,109.25,23.01,77.08,5.9,735.23,2.59,12597.43
76.63,42.39,111.62,27.4,82.74,5.93,692.24,2.38,6495.12
70.92,41.31,109.53,24.59,76.31,5.91,784.54,2.57,14126.6
66.85,43.86,111.71,25.21,80.38,5.83,849.7,2.67,9616.43
70.89,40.05,115.46,24.0,76.34,6.0,743.67,2.51,12445.9
68.64,41.41,109.02,23.8,79.2,6.07,833.29,2.51,13742.85
67.79,36.75,103.22,25.01,81.98,6.18,826.5,2.37,9439.24
65.5,38.58,108.88,22.57,77.88,6.06,778.05,2.44,10753.88
68.4,39.89,112.31,24.46,81.79,5.86,765.47,2.62,13840.35
74.16,42.66,110.84,24.0,80.31,6.06,821.13,2.58,11855.53
69.37,39.66,107.62,25.09,75.62,5.81,810.04,2.35,13949.19
70.56,40.53,115.44,24.03,81.26,5.7,739.97,2.48,13038.52
73.31,41.06,106.21,23.3,80.74,5.93,746.53,2.46,11566.24
75.59,37.55,113.62,23.61,78.38,6.15,784.73,2.54,10428.01
71.4,38.59,111.67,24.99,75.37,5.37,805.4,2.55,11793.3
69.73,43.49,115.93,23.98,76.55,5.37,795.23,2.58,10746.85
73.53,45.22,110.6,23.28,82.97,5.74,804.2,2.37,10497.17
71.81,38.39,108.69,23.06,76.63,5.98,805.72,2.53,12807.63
71.47,38.86,106.25,24.98,85.84,5.61,820.13,2.67,11655.04
66.45,39.45,106.0,24.0,75.62,5.58,801.25,2.46,12580.1
64.72,40.49,108.64,25.62,83.73,5.57,817.95,2.46,10733.83
74.56,42.21,104.26,22.17,77.76,5.45,763.36,2.5,9286.9
70.75,41.36,112.86,23.97,76.78,5.39,758.87,2.36,11720.44
71.82,37.24,114.49,24.53,79.65,5.9,828.03,2.59,11934.04
73.09,40.95,110.06,24.86,84.48,6.25,850.14,2.66,10143.77
69.2,41.27,109.0,22.33,80.35,6.01,849.65,2.39,11686.4
66.18,41.67,108.5,23.7,75.88,5.69,799.75,2.57,12633.85
70.45,36.73,110.24,25.19,80.21,5.81,808.63,2.81,11945.75
68.93,44.33,110.62,24.27,81.8,5.76,741.33,2.55,11156.92
69.33,45.02,110.66,24.01,84.53,5.21,798.13,2.4,9839.08
67.09,38.33,105.06,24.81,78.11,5.41,853.52,2.39,10208.12
73.06,40.53,103.52,22.73,80.45,5.75,778.8,2.41,11850.42
71.15,39.96,106.91,23.3,75.15,5.68,747.7,2.65,11842.93
74.8,40.89,109.91,24.83,83.26,5.69,821.08,2.46,12122.82
66.57,35.92,114.64,23.52,76.06,5.34,841.9,2.45,8940.33
71.03,39.31,110.61,24.89,76.37,5.92,779.71,2.49,14133.17
71.88,33.56,114.85,24.61,77.99,6.23,770.21,2.8,8060.6
65.78,40.61,115.29,24.42,78.35,5.73,768.26,2.64,11474.87
69.27,42.14,112.15,23.64,81.66,5.4,773.93,2.58,11958.92
66.12,38.43,101.41,25.17,75.16,5.62,802.41,2.55,10592.23
67.19,41.52,110.18,23.06,76.96,5.39,750.78,2.48,10801.42
70.17,40.55,100.41,24.31,78.72,5.75,803.6,2.6,14086.38
67.98,44.42,119.51,24.4,78.98,5.59,823.8,2.6,9848.51
71.47,38.92,108.92,23.45,81.34,5.76,857.99,2.41,12785.65
68.56,40.28,114.38,22.56,78.9,5.43,848.65,2.35,10879.58
65.88,38.52,115.03,26.39,83.66,5.53,838.31,2.39,8875.09
66.71,41.89,112.35,22.39,84.91,6.44,743.9,2.46,8570.16
66.09,40.49,115.78,22.72,71.67,6.13,748.46,2.72,8516.51
71.65,41.13,108.76,24.14,72.78,5.48,794.08,2.54,12599.73
66.27,38.61,111.71,22.42,78.37,5.86,809.32,2.51,12329.21
72.07,37.66,97.19,24.27,77.28,5.86,792.98,2.54,11664.44
62.03,40.17,110.4,24.96,75.69,6.03,814.48,2.36,10318.22
67.32,37.21,114.3,22.44,77.58,5.52,811.1,2.33,10030.01
66.34,44.24,99.4,23.72,75.7,5.52,825.47,2.49,9184.72
73.97,36.9,108.73,24.91,76.85,5.55,867.42,2.36,8909.28
65.31,42.31,106.82,21.28,77.37,6.04,808.53,2.51,9427.67
63.64,41.88,117.18,24.91,78.58,5.27,726.61,2.39,7794.38
68.47,42.65,116.33,25.44,82.78,5.4,818.9,2.62,9651.21
72.64,39.78,113.72,23.38,75.67,5.88,869.32,2.34,10752.41
65.18,43.19,105.65,23.79,77.66,6.38,824.24,2.62,9277.73
73.25,36.99,106.02,23.48,75.96,5.62,812.99,2.48,11160.81
68.92,43.15,111.24,23.05,84.03,5.99,784.26,2.45,11780.19
64.25,39.35,114.16,23.89,82.92,5.85,829.81,2.53,11742.59
67.93,39.87,114.16,23.83,82.54,6.04,796.74,2.41,13787.06
65.09,41.77,102.46,25.93,85.31,5.85,839.5,2.5,9212.37
71.95,43.06,104.65,22.5,80.51,5.72,796.29,2.76,10627.6
68.98,39.01,110.36,25.64,80.23,5.85,852.6,2.58,12317.62
65.69,39.6,114.71,23.5,82.31,5.92,819.61,2.58,12274.05
71.59,37.5,119.25,22.52,79.38,5.85,748.24,2.45,9731.18
69.83,42.57,111.4,22.42,81.59,5.89,834.23,2.67,11148.01
75.5,42.97,113.82,23.36,85.86,5.67,815.14,2.45,10106.86
72.93,37.23,103.43,24.76,83.95,6.39,765.1,2.29,8661.59
68.82,42.96,115.56,24.17,78.24,5.91,812.86,2.71,12063.0
69.6,41.05,106.75,24.06,83.19,5.75,738.1,2.64,12255.89
75.74,40.71,110.1,23.29,77.94,5.47,814.07,2.5,11481.59
75.77,40.97,118.49,26.16,73.18,5.55,759.35,2.38,7920.94
66.49,45.82,111.39,23.93,83.02,5.64,691.08,2.66,7672.69
71.99,36.9,114.34,23.31,79.28,5.43,780.76,2.59,10870.56
76.43,37.84,103.11,25.03,80.84,5.7,798.52,2.53,10667.25
73.89,38.94,113.53,22.14,78.33,6.05,830.98,2.58,10367.11
74.76,40.9,112.3,23.74,81.3,6.08,792.43,2.73,11400.44
77.16,36.34,105.42,24.39,80.21,5.22,793.91,2.68,8534.79
67.31,41.4,122.91,25.57,76.69,5.77,801.89,2.68,10109.2
66.52,41.85,112.1,24.1,78.84,5.51,853.67,2.28,10777.29
67.36,37.91,107.36,25.94,80.69,5.75,798.87,2.5,12285.1
70.96,36.27,113.57,23.1,82.36,5.64,750.88,2.54,10445.33
72.18,36.86,114.09,23.5,84.84,5.47,865.35,2.53,9359.56
70.64,37.35,108.81,23.28,81.26,6.09,776.05,2.54,12074.17
73.05,39.69,109.96,25.02,83.13,5.25,775.56,2.48,11140.32
67.02,37.54,120.26,24.76,77.57,5.9,803.08,2.53,11226.45
74.21,38.24,114.02,22.32,73.15,5.2,827.16,2.42,8219.55
70.94,40.86,105.5,24.97,78.71,6.24,812.81,2.41,11900.04
74.7,38.99,107.92,24.85,88.12,5.34,827.15,2.58,9314.37
71.86,39.39,109.0,22.74,80.35,5.77,777.69,2.56,13710.72
71.96,40.22,106.2,24.26,84.44,5.91,837.16,2.61,12561.53
74.19,43.14,106.57,24.19,78.05,6.12,771.59,2.54,10608.39
67.62,40.95,106.49,22.54,85.08,5.99,806.22,2.33,11243.9
69.76,39.32,106.72,24.34,83.65,5.74,763.62,2.64,13167.94
68.5,35.21,109.62,24.13,80.4,5.79,802.65,2.74,12451.5
69.64,42.53,110.45,25.11,79.22,6.1,750.78,2.65,11056.41
70.3,43.04,105.9,21.31,83.44,5.49,863.01,2.31,7952.11
74.93,40.94,113.19,25.05,76.12,6.23,867.14,2.52,9264.52
66.96,40.69,95.29,26.1,77.48,6.31,743.59,2.66,7297.62
67.57,39.72,121.4,23.66,82.02,5.55,795.51,2.47,11810.13
63.77,40.2,117.1,24.65,82.21,6.17,824.32,2.46,9873.15
70.02,40.24,112.31,23.81,79.9,5.86,790.87,2.46,16948.16
67.76,39.7,112.53,26.39,81.67,6.21,744.62,2.44,9879.71
72.91,35.48,104.56,23.77,80.31,5.73,789.57,2.55,11793.86
65.16,38.99,109.66,24.6,84.83,5.79,810.18,2.55,12572.84
71.31,42.19,119.05,22.46,79.27,6.04,844.12,2.6,9596.56
68.81,41.63,114.7,24.25,79.08,5.95,837.15,2.4,12719.12
74.49,38.67,110.39,22.96,81.38,6.22,818.38,2.56,10684.15
64.82,41.59,111.77,23.23,77.45,5.67,840.51,2.44,10694.18
76.6,39.01,107.24,23.05,73.12,5.64,787.08,2.68,9748.27
69.65,41.68,110.91,25.55,79.6,5.99,796.9,2.24,12253.21
71.92,37.16,115.26,24.65,77.6,6.31,787.7,2.32,9778.32
69.61,38.9,106.49,23.11,80.42,5.66,773.51,2.34,13103.39
70.0,41.29,110.89,24.23,79.37,5.15,760.63,2.69,11895.45
70.67,42.91,111.79,23.92,74.66,5.67,723.83,2.53,10596.75
69.89,37.43,107.28,24.67,81.11,5.73,821.74,2.65,12647.26
75.81,39.22,116.33,24.2,81.71,5.43,756.51,2.52,10205.69
67.42,44.79,101.65,22.84,81.04,5.65,747.85,2.75,8187.68
71.13,38.38,111.01,23.21,80.55,6.05,879.28,2.68,10786.44
75.16,38.26,108.53,22.86,74.74,5.93,904.6,2.56,8477.34
77.99,37.58,109.69,22.87,78.07,5.75,798.91,2.28,10103.6
73.26,42.86,113.07,23.68,79.53,6.06,863.19,2.55,10428.9
73.72,40.04,117.39,24.01,79.95,6.18,725.06,2.58,10526.7
61.58,36.7,122.51,24.73,82.66,5.4,830.58,2.44,7516.29
67.63,41.73,111.06,27.35,77.5,5.79,837.83,2.55,10084.13
73.47,37.9,115.34,25.34,82.47,5.61,813.43,2.43,10810.22
72.44,40.89,114.31,23.95,76.8,5.6,780.14,2.34,12509.95
75.75,40.91,112.71,24.59,85.16,5.85,774.86,2.5,11300.02
69.66,40.8,112.01,23.38,83.79,5.77,691.55,2.46,11355.65
71.7,44.83,104.38,23.72,73.83,6.0,804.14,2.51,10213.02
73.94,38.48,113.28,21.91,77.64,5.72,829.88,2.43,10174.21
67.94,40.29,117.45,25.62,73.27,5.66,780.85,2.64,10471.2
69.77,43.4,119.08,23.31,80.38,6.04,825.55,2.48,10955.15
67.54,44.23,109.42,23.95,81.04,5.48,775.48,2.7,10590.22
71.24,41.72,116.74,24.85,79.62,5.87,740.5,2.76,10381.6
67.73,41.07,111.85,23.43,81.49,5.21,828.51,2.31,10774.23
68.36,38.49,119.45,23.53,77.37,6.08,759.62,2.48,10848.88
75.29,42.12,108.48,24.38,83.96,5.84,827.39,2.29,10452.91
67.96,37.02,99.74,22.97,84.07,5.77,871.52,2.43,8721.26
71.24,39.73,110.28,25.01,79.53,5.79,842.07,2.5,14208.7
72.61,40.61,109.51,24.45,74.5,5.32,814.75,2.47,11574.77
73.33,38.26,107.53,22.82,88.84,6.38,798.61,2.54,9418.12
71.85,42.93,114.6,23.0,70.71,5.87,781.98,2.6,10352.71
65.47,40.46,108.56,24.63,82.42,5.77,782.47,2.39,12606.72
78.23,36.98,105.48,24.47,86.31,5.85,790.44,2.41,9469.83
68.27,40.83,110.13,24.8,77.52,6.23,788.21,2.59,12427.4
69.05,41.63,102.67,24.15,82.58,5.61,833.03,2.2,10853.89
66.44,39.3,104.3,25.0,80.58,5.69,770.67,2.66,11179.22
73.58,37.89,109.77,25.43,79.36,5.86,815.43,2.58,11726.77
74.69,41.74,109.22,24.68,73.42,5.87,840.95,2.31,9818.37
67.54,41.5,97.94,22.58,83.44,5.58,803.23,2.28,9545.67
66.65,41.43,112.88,24.04,74.6,6.01,803.51,2.36,11796.74
70.16,38.06,98.12,25.12,86.31,5.49,844.46,2.42,9018.3
66.16,40.29,102.46,24.0,79.88,5.29,810.14,2.58,11516.8
63.83,39.18,103.72,22.9,84.82,5.78,830.86,2.33,9655.83
67.34,38.69,105.74,24.21,80.43,6.09,811.99,2.45,13195.91
66.01,39.42,106.86,23.07,78.84,5.44,782.17,2.66,10855.87
65.35,41.83,111.62,23.53,82.41,6.04,751.53,2.62,10522.06
69.74,39.92,114.35,24.81,77.43,6.15,753.64,2.45,12275.19
70.59,38.84,101.02,23.75,81.64,6.0,797.82,2.43,12783.75
68.19,38.69,108.38,24.28,72.33,5.77,788.33,2.6,12990.54
70.65,38.8,110.43,25.29,82.16,5.64,849.48,2.74,11377.42
73.22,38.32,115.53,23.21,85.01,5.79,844.41,2.43,10775.75
68.93,39.98,117.21,25.25,78.87,6.1,782.6,2.5,12292.26
74.56,38.06,104.72,24.88,75.16,6.01,817.19,2.63,10151.29
70.81,41.3,106.81,24.73,75.41,5.83,828.4,2.69,12194.58
71.93,41.11,115.62,24.99,77.01,5.93,814.58,2.74,11526.42
72.8,40.86,114.13,24.58,85.52,5.74,815.49,2.58,12474.41
65.98,42.48,106.59,22.55,86.85,5.85,799.57,2.54,10835.51
70.09,39.05,115.93,23.37,73.35,5.96,820.14,2.32,11780.38
68.8,41.41,105.86,23.66,80.45,5.56,804.49,2.58,13574.57
71.46,36.72,102.85,23.73,72.99,6.07,783.94,2.83,9234.43
74.0,34.71,117.2,23.75,77.88,6.07,845.51,2.5,9145.52
77.63,40.66,103.08,24.6,80.7,5.31,776.84,2.53,9203.57
71.93,39.92,117.03,25.43,86.42,5.79,804.8,2.57,12032.38
74.53,44.43,106.78,22.81,78.22,5.58,841.65,2.58,8761.1
71.99,41.19,115.23,22.87,75.06,5.83,777.87,2.49,12381.71
68.44,40.38,118.31,23.81,79.86,5.77,765.98,2.48,13520.15
71.87,39.05,115.13,22.15,82.84,5.63,756.28,2.59,10402.73
72.82,39.83,111.0,22.37,90.28,6.22,806.15,2.4,10164.6
69.03,39.3,113.85,21.69,78.33,5.29,766.36,2.6,10019.37
68.04,42.1,110.88,25.08,75.16,6.09,840.87,2.62,10455.57
68.28,42.1,107.42,22.31,86.71,5.77,792.01,2.68,11008.06
67.31,41.06,113.47,26.18,79.11,6.05,735.98,2.36,9367.18
63.97,42.41,106.49,23.88,85.55,5.31,827.09,2.41,8960.54
67.02,40.65,113.03,23.48,74.49,5.46,802.3,2.64,11514.31
67.25,38.08,103.52,23.11,79.64,5.75,796.51,2.66,12405.3
72.45,38.59,109.08,23.79,86.59,5.5,873.99,2.47,10579.59
76.63,39.69,108.85,26.34,77.16,5.55,832.58,2.63,9023.32
65.67,41.91,107.09,24.1,77.12,6.15,803.55,2.44,11501.5
68.62,35.87,110.69,23.4,75.8,6.15,818.02,2.45,10459.87
63.63,40.13,117.38,23.91,81.39,5.73,785.74,2.43,12002.28
71.65,40.07,94.69,24.09,74.36,5.64,808.69,2.32,10538.89
67.51,36.92,100.81,22.3,74.3,5.48,749.19,2.47,8209.58
66.41,40.98,116.81,23.03,77.3,5.87,776.61,2.54,11466.9
71.21,41.85,105.86,22.84,71.13,5.49,811.48,2.41,10282.76
72.25,36.04,105.25,24.59,85.46,6.13,752.85,2.39,9081.62
71.34,38.49,109.95,25.29,76.11,6.29,733.08,2.58,9982.16
72.84,38.41,103.0,23.55,84.08,5.65,738.08,2.36,10007.02
71.61,40.16,107.4,23.57,83.19,5.92,797.45,2.77,13760.01
73.76,44.05,113.63,22.8,73.56,5.63,800.81,2.41,9720.01
75.4,43.61,110.52,22.64,82.88,5.3,810.76,2.55,8959.46
63.06,38.84,106.35,24.13,83.23,5.91,876.46,2.33,9014.54
64.37,40.36,108.66,23.99,82.22,5.76,750.32,2.42,11801.15
68.71,39.7,109.9,23.17,76.57,5.67,826.52,2.66,13385.48
68.51,41.89,114.62,24.79,81.0,5.47,843.39,2.62,11023.93
74.36,42.38,95.15,24.56,78.85,5.75,840.01,2.41,9385.22
71.98,40.36,106.58,23.89,74.25,5.58,848.43,2.47,11964.56
67.27,42.74,107.24,25.89,82.22,5.41,821.05,2.13,8535.16
72.51,37.95,110.31,24.98,78.5,5.43,831.06,2.43,11151.39
69.56,41.39,117.32,26.41,79.18,5.97,803.3,2.67,10880.29
67.12,38.59,97.13,23.93,76.26,5.63,761.29,2.44,10340.91
65.58,39.42,107.56,23.87,79.97,5.8,830.36,2.36,13011.71
67.11,37.36,106.16,22.74,77.82,6.09,742.1,2.36,9404.7
76.83,37.5,115.68,23.77,74.95,5.73,728.54,2.86,7835.33
64.32,39.21,111.81,25.24,78.93,5.4,790.58,2.27,9698.65
67.95,35.39,109.53,25.94,90.73,5.91,786.3,2.67,8763.82
71.53,41.9,103.25,22.31,87.39,6.19,750.74,2.34,8670.36
73.56,39.44,112.92,23.3,77.97,5.49,761.72,2.63,11125.37
64.27,40.5,97.27,21.54,79.8,5.68,818.38,2.53,9036.56
75.01,38.56,111.46,25.61,86.05,5.55,808.85,2.38,9782.04
64.37,40.89,114.97,23.39,81.8,6.2,806.4,2.46,10528.02
69.74,34.74,110.78,22.5,79.81,6.13,734.42,2.4,8867.38
73.44,41.26,110.89,24.25,83.63,5.84,777.62,2.73,12203.59
69.58,36.39,106.11,21.11,71.85,6.39,808.78,2.52,7937.04
68.3,43.1,106.31,22.27,85.5,5.41,794.92,2.38,9450.62
68.3,42.95,115.88,24.02,84.7,5.62,786.36,2.63,11247.92
69.46,42.09,112.78,22.82,75.38,5.94,826.08,2.57,11690.22
68.17,39.46,110.39,26.29,75.91,5.83,745.75,2.35,10694.42
71.35,37.93,106.21,24.12,78.73,5.62,808.09,2.54,13807.25
66.54,43.53,103.38,25.17,76.63,5.77,864.92,2.44,8907.0
66.43,38.73,110.83,21.7,77.06,5.77,805.04,2.32,11130.62
71.68,35.8,114.96,24.14,82.31,5.87,784.32,2.62,11490.04
74.28,40.14,106.64,23.7,84.73,5.69,855.54,2.67,10511.86
73.47,38.99,111.39,24.29,74.94,5.22,825.91,2.41,10340.75
63.75,43.15,107.88,23.51,77.6,6.45,759.26,2.61,8420.98
73.76,39.88,101.05,24.48,88.86,5.83,822.9,2.57,10525.25
74.65,40.47,117.74,23.67,83.66,6.65,782.58,2.38,8765.23
70.47,41.86,107.96,22.36,84.66,5.74,819.73,2.47,12311.51
68.46,38.47,104.76,22.11,74.73,5.92,803.75,2.36,10999.75
68.78,41.62,109.75,25.47,75.8,5.48,822.36,2.44,11468.54
67.76,39.87,114.23,24.64,74.57,5.63,770.25,2.73,11285.6
68.2,42.51,112.71,26.02,77.48,5.93,724.39,2.44,9140.3
70.8,43.36,102.86,23.35,84.57,6.21,844.18,2.53,9533.96
67.53,45.46,110.46,24.07,71.26,5.8,827.14,2.57,9684.93
79.41,41.18,104.56,24.07,72.84,6.08,739.38,2.29,7664.09
69.08,40.48,114.28,25.41,81.81,6.31,806.15,2.59,11627.85
72.32,39.63,113.31,25.39,82.24,5.99,834.64,2.38,11609.59
66.49,38.68,115.35,25.01,74.04,5.32,798.93,2.6,9809.06
65.59,39.46,119.35,22.61,82.37,5.54,831.74,2.48,9969.08
65.82,38.37,113.0,21.76,80.9,6.09,842.05,2.38,9377.57
72.0,41.69,103.27,24.42,78.86,5.54,802.45,2.58,12306.41
64.1,42.89,119.09,26.35,76.09,5.93,904.61,2.18,5996.36
67.2,41.72,118.43,22.91,74.9,5.95,790.55,2.4,10588.67
72.91,39.05,117.1,24.45,86.83,5.91,735.77,2.7,9427.21
69.57,39.5,107.15,25.74,74.95,5.41,915.77,2.51,9377.62
75.26,40.95,114.33,23.75,81.43,5.75,859.73,2.19,10026.36
73.12,40.27,109.05,25.41,84.46,5.74,798.75,2.54,13022.23
64.33,40.64,110.08,23.81,75.27,5.98,810.87,2.51,12267.94
69.4,42.06,114.94,23.05,74.17,6.3,758.72,2.41,9829.59
65.03,37.26,107.84,23.42,80.0,5.8,869.11,2.56,10237.06
67.57,41.46,107.4,25.11,77.48,5.96,832.8,2.35,11341.11
77.62,40.7,103.11,23.55,84.19,5.91,845.21,2.72,8905.91
