N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
125.98,52.64,158.5,16.91,66.97,6.32,567.87,2.91,27224.15
123.45,51.85,144.74,17.95,62.56,6.63,639.04,2.99,25468.96
120.11,46.67,152.46,15.79,69.9,6.02,572.33,2.91,26197.22
119.25,49.52,148.07,17.85,72.64,7.04,573.64,3.04,30700.85
123.08,46.56,143.4,16.63,71.12,6.89,595.93,3.01,29621.5
130.6,52.75,145.75,17.03,66.8,6.52,636.31,2.93,25940.89
126.13,52.1,148.24,17.64,66.66,7.01,589.24,2.89,26565.79
124.07,53.61,143.72,18.65,75.68,6.04,603.05,2.97,22163.0
124.93,47.85,156.48,17.06,68.6,6.17,597.72,2.99,32537.77
121.7,51.62,147.57,17.4,70.75,6.44,585.7,3.09,35543.21
127.9,51.26,155.1,18.11,65.92,5.96,670.33,3.07,19882.52
112.48,54.9,148.02,17.43,66.63,6.3,589.62,3.0,26483.58
116.37,52.97,151.94,16.57,67.75,6.39,568.6,2.94,29255.35
108.71,45.85,156.84,17.05,70.29,6.01,646.57,3.05,22755.87
115.99,49.98,149.75,18.15,69.96,6.69,601.95,2.98,34760.39
117.57,52.89,165.34,17.34,70.67,6.19,555.01,3.05,24811.34
125.03,48.26,146.68,17.61,73.67,6.33,611.71,2.71,28950.28
120.67,53.49,136.84,16.99,71.74,6.78,586.48,2.83,27804.05
115.58,47.25,146.03,16.9,70.98,6.12,558.32,2.98,28477.12
115.43,50.89,149.28,16.98,77.09,6.27,616.33,3.03,30893.93
126.11,46.8,154.54,17.56,68.16,6.8,613.14,3.04,27728.38
128.52,51.22,159.23,18.36,69.84,6.74,613.02,2.85,24257.01
118.77,48.6,160.17,15.54,69.06,6.8,579.97,2.8,25859.4
120.65,54.79,151.11,15.58,73.98,5.94,609.94,2.98,23754.15
114.63,45.59,151.58,17.0,73.66,6.34,561.67,3.05,26428.77
109.66,54.24,148.34,18.07,67.15,6.56,602.84,3.06,25783.29
113.33,47.06,149.61,15.97,67.51,6.24,609.17,3.18,25886.97
123.49,50.23,162.39,16.06,70.83,6.61,586.02,3.3,27243.49
125.08,46.45,143.35,15.81,67.73,6.46,625.28,2.7,23862.79
115.81,51.25,142.41,18.24,72.48,6.45,552.79,2.94,25666.06
118.57,52.4,147.66,16.2,59.55,6.81,619.68,2.82,24652.81
111.51,45.43,150.26,16.9,70.34,6.68,618.9,2.98,29213.57
119.9,48.6,158.07,16.82,67.5,6.5,589.31,3.07,35163.7
116.81,49.43,162.2,17.31,72.49,6.77,578.0,3.08,28844.96
127.28,49.88,144.9,18.79,76.45,6.66,612.53,2.9,24764.52
117.33,49.81,171.84,17.32,72.64,6.76,625.33,3.45,23390.03
116.64,48.78,141.7,18.13,79.38,6.3,589.44,3.01,26573.89
119.77,48.01,156.8,17.69,71.6,6.72,574.56,3.12,29723.09
118.39,49.85,155.05,15.81,71.46,6.52,515.14,3.26,24651.21
116.56,50.24,133.84,16.35,69.75,6.79,589.24,2.94,28216.25
128.13,47.79,149.74,15.47,67.89,5.98,606.79,2.95,23488.93
111.9,44.08,149.58,16.94,73.09,6.31,645.32,3.07,22804.24
123.19,48.77,145.57,15.97,66.83,6.12,581.54,2.81,27094.21
126.34,47.55,159.92,15.64,61.52,6.52,491.69,3.1,16985.97
109.27,51.77,162.34,17.03,65.73,6.58,537.65,2.87,20983.18
107.62,43.31,152.07,18.26,71.13,6.25,592.23,3.16,20567.33
109.42,49.56,142.63,18.21,71.06,6.7,624.75,3.09,24022.13
129.04,51.97,146.27,17.56,72.42,6.16,585.6,2.91,25850.6
123.41,49.45,152.08,16.79,70.34,6.34,583.05,2.89,35774.94
124.43,53.0,158.17,17.56,69.86,6.67,592.41,3.24,28569.51
130.79,54.43,150.12,15.9,70.79,6.15,552.45,2.79,19860.62
116.44,52.82,147.16,17.76,77.69,6.51,557.9,2.51,22097.34
118.17,48.74,157.87,16.72,63.17,7.01,591.96,2.99,27476.18
115.52,51.54,148.87,17.2,76.07,6.32,592.68,3.0,31666.0
127.98,54.13,136.66,17.19,65.83,6.51,633.19,3.18,22729.52
110.2,47.59,152.62,16.38,68.4,5.72,609.85,2.93,23036.21
126.91,48.4,153.88,18.25,70.98,6.69,606.62,2.64,25882.65
110.95,51.29,149.52,15.19,71.69,6.82,569.45,2.99,23597.27
118.59,48.58,162.37,17.48,72.13,6.51,615.12,3.26,29483.46
129.09,54.97,155.23,16.81,68.03,7.18,644.55,3.06,20812.54
111.38,47.77,131.68,17.9,69.67,6.65,558.29,2.7,20103.86
109.22,46.16,138.81,17.56,70.78,6.31,634.01,2.92,22271.05
127.22,49.56,144.3,17.44,70.62,6.74,569.59,2.97,28771.41
128.28,48.43,156.94,16.6,72.45,5.97,629.19,3.05,24457.47
117.7,48.62,148.52,18.21,66.97,6.15,618.74,2.87,28769.5
125.52,49.37,138.48,16.94,74.04,6.51,582.97,2.95,29789.02
115.08,54.42,155.83,16.48,69.53,6.44,603.42,3.0,30991.44
128.68,52.97,160.21,17.02,72.59,6.65,582.01,3.16,26187.48
115.67,48.08,134.36,17.61,66.59,6.46,638.23,3.01,25421.98
118.17,46.89,153.22,16.57,70.49,6.27,654.65,2.89,26730.64
122.62,50.52,143.39,17.22,65.37,6.16,617.44,2.91,29896.41
121.79,49.54,136.29,16.87,71.39,6.86,584.99,3.1,29972.61
116.78,53.11,127.7,16.19,70.29,6.62,601.63,3.03,25956.14
110.41,48.36,138.23,17.11,67.21,6.41,626.52,3.06,26380.96
115.11,50.97,146.58,17.88,75.33,6.61,595.93,3.07,30687.91
128.87,49.07,148.15,17.99,64.89,6.83,585.19,3.16,24363.59
125.96,52.91,154.2,18.53,69.9,7.26,568.44,2.97,21642.16
125.1,46.4,161.0,16.05,70.47,6.74,581.05,3.06,25422.48
115.55,55.61,138.04,17.38,71.11,6.67,583.0,3.03,25726.61
121.06,49.1,157.2,17.62,74.28,6.72,559.29,2.78,27201.55
130.37,46.9,149.61,16.54,67.96,6.38,622.19,2.96,26850.34
124.62,49.63,152.79,15.11,72.28,6.26,593.04,2.99,27993.7
123.79,52.01,148.76,16.14,68.84,6.53,592.69,3.12,33337.29
130.59,49.67,165.48,16.39,72.91,6.44,641.19,3.09,22867.78
120.43,48.57,144.73,16.38,70.82,5.82,557.9,3.09,27054.29
110.17,51.31,145.93,17.69,70.61,6.45,568.03,2.56,23906.89
107.66,46.97,152.12,16.67,71.73,6.53,590.09,3.19,27212.08
119.1,53.47,146.41,17.19,75.84,6.34,635.06,3.06,27169.36
118.12,49.85,150.65,17.07,64.12,6.66,648.79,2.73,29344.1
113.36,49.8,160.48,17.18,73.21,6.34,641.74,2.78,25074.51
122.83,47.99,151.12,16.66,73.45,6.84,614.54,2.89,30349.28
111.96,48.19,134.79,17.02,67.12,6.39,604.55,3.08,28247.09
126.39,54.66,161.63,18.13,71.76,6.14,589.13,2.82,21667.81
124.14,50.1,169.4,18.34,66.43,6.96,558.47,3.07,20490.28
120.94,48.61,153.92,17.79,70.86,6.77,588.86,2.93,32379.97
113.13,49.99,156.26,16.88,65.29,6.62,593.37,2.73,29480.96
119.13,50.57,145.83,15.63,72.73,6.32,600.42,3.17,31840.11
107.5,48.76,139.11,17.63,78.64,6.17,582.43,3.19,19612.01
109.39,46.78,152.7,15.96,73.42,6.2,580.46,3.02,23329.41
119.61,51.56,151.53,17.13,73.95,6.15,595.39,2.93,34250.73
117.71,47.07,153.41,16.12,75.41,6.16,584.05,2.93,27002.24
126.29,47.68,147.87,17.32,70.45,6.7,580.34,3.24,29144.44
112.48,46.49,146.07,17.5,70.35,6.88,542.29,2.85,22877.71
126.58,53.34,164.28,17.85,67.94,6.04,597.9,2.88,22469.12
119.55,46.94,146.71,17.82,75.33,6.36,648.18,3.22,24370.36
116.79,50.51,154.86,16.51,68.62,5.81,636.41,2.94,27434.87
115.04,51.46,144.61,16.96,70.02,7.02,604.4,2.91,31117.96
113.84,49.05,149.96,16.46,69.28,6.56,549.96,3.02,29330.78
120.09,51.81,150.23,17.94,68.29,6.27,584.49,3.06,33396.76
113.74,47.44,156.46,16.28,62.62,6.61,601.07,2.96,27121.0
116.19,48.31,140.57,17.07,70.24,6.96,602.99,3.18,30233.31
117.75,48.22,151.12,18.05,65.95,6.25,563.89,3.06,27887.14
111.59,50.21,158.38,18.81,74.1,6.88,585.19,3.02,22505.3
123.72,48.96,142.57,16.99,69.19,6.01,613.03,2.82,30111.97
123.87,52.18,138.25,15.64,72.82,5.78,655.18,2.9,19602.3
111.0,53.82,150.46,17.05,68.13,7.03,618.02,3.1,24986.56
128.85,51.47,146.05,17.72,69.4,6.74,601.59,2.86,28634.42
116.6,48.32,161.26,17.68,64.71,6.2,595.72,2.8,26244.14
120.33,51.68,128.17,15.15,72.51,7.05,640.09,3.01,19494.29
118.1,49.66,149.3,17.16,70.03,6.35,598.05,2.78,39059.91
115.89,48.82,145.47,17.22,64.68,6.06,677.31,3.02,23850.63
119.07,51.24,138.19,15.45,71.26,6.41,606.83,2.84,27949.51
115.46,50.64,137.68,16.46,71.49,6.69,601.24,2.81,29464.22
116.65,50.5,137.69,16.72,71.55,6.32,563.68,2.95,28685.51
122.55,51.61,143.38,16.85,63.88,6.58,607.65,2.97,33162.02
123.98,52.31,150.29,16.29,70.33,5.96,594.24,2.98,29085.5
121.56,57.08,145.05,17.44,70.36,7.03,630.94,2.9,22848.61
109.89,47.71,164.73,15.86,69.92,6.04,642.77,2.9,19526.24
127.14,50.81,156.86,15.94,70.38,6.32,584.6,2.95,28226.88
123.83,47.51,150.78,16.74,60.2,6.4,593.58,3.22,28115.36
118.39,52.16,138.0,17.6,69.32,6.99,568.33,2.81,25057.49
123.93,53.76,146.41,17.48,71.99,6.43,599.19,3.03,32033.12
112.44,51.42,140.25,18.1,74.85,6.9,567.45,3.03,22246.12
123.06,53.56,152.31,16.8,66.47,6.72,637.15,2.75,25645.89
125.06,47.26,142.68,17.82,68.32,6.87,644.85,3.09,23879.28
127.47,49.33,149.51,17.05,68.72,6.22,604.84,3.19,32293.67
113.49,53.43,163.38,17.62,78.76,6.7,618.85,3.05,22281.36
113.14,52.46,148.14,17.03,66.24,5.97,626.55,2.82,25008.22
121.88,53.35,146.43,18.08,75.89,6.34,584.62,3.05,27005.47
123.47,46.95,137.05,16.41,65.91,6.32,629.74,2.97,25119.2
128.0,47.51,141.98,17.83,69.34,6.71,598.18,3.24,26282.8
111.33,50.4,159.78,17.58,69.0,7.17,634.27,2.88,22823.75
118.71,47.8,158.96,16.7,70.05,6.36,619.24,2.99,33039.06
123.27,45.95,146.15,17.14,72.09,6.36,616.04,2.76,29240.1
108.98,47.87,145.26,17.7,69.37,7.05,626.91,3.06,22648.26
114.55,49.1,158.33,18.93,62.59,6.79,610.43,3.04,22924.0
119.43,49.11,154.38,14.56,69.2,6.08,633.67,3.0,25562.17
119.45,49.35,152.57,18.81,68.43,6.0,621.54,3.03,27640.63
112.81,50.54,159.77,15.04,70.09,7.0,604.2,2.95,23326.48
127.96,51.43,152.38,17.89,74.84,6.92,566.81,2.76,23022.42
130.6,49.02,152.95,18.17,64.82,6.74,597.73,3.06,25226.88
124.59,50.2,144.35,17.09,70.44,6.59,544.33,2.87,29764.84
117.16,47.66,165.93,17.34,66.12,6.66,603.45,2.83,26874.98
120.83,53.19,161.69,15.65,68.18,6.35,563.38,2.76,22712.84
118.89,54.55,145.49,17.07,71.5,6.74,654.05,3.06,26532.59
119.55,52.03,160.12,17.37,63.65,6.48,618.44,2.8,28177.54
124.19,51.82,167.52,19.2,74.54,6.81,585.28,2.87,19828.61
115.79,49.65,154.58,17.71,71.44,6.83,604.09,3.1,31525.1
129.15,50.74,151.05,16.76,69.38,5.86,619.92,2.92,26612.66
124.75,50.2,143.69,15.45,69.92,5.92,594.74,2.99,26542.88
118.25,49.78,160.36,16.8,72.4,6.02,602.79,2.9,30894.66
122.89,56.06,144.09,16.01,69.4,6.53,641.12,3.01,23479.8
125.95,54.2,175.25,17.03,74.33,6.68,659.69,3.17,18393.94
119.47,49.67,163.84,19.09,73.59,6.29,575.23,2.8,23418.05
116.55,47.04,152.92,17.23,64.37,6.81,661.89,3.14,23163.21
121.41,51.3,149.42,17.82,67.15,6.58,573.34,3.13,32249.26
127.26,53.1,154.67,15.79,73.78,6.45,631.5,3.11,23431.69
127.01,55.59,173.71,18.44,69.15,6.81,615.16,3.03,18902.93
126.83,47.35,156.51,17.31,68.92,6.63,600.51,3.05,31539.34
123.15,53.38,151.06,17.18,74.12,6.48,565.62,3.07,28584.27
119.36,50.22,151.43,17.62,73.06,6.19,633.43,2.88,32525.75
127.61,47.93,152.34,18.6,69.62,6.71,545.81,3.06,22320.84
110.42,49.04,136.85,16.93,72.39,6.57,561.43,2.89,25105.36
124.57,51.61,150.13,18.24,68.87,6.53,593.22,3.04,32210.13
115.65,51.51,151.51,16.42,72.98,6.45,578.75,3.23,30096.46
121.53,50.66,146.72,16.92,65.31,6.38,595.38,3.17,36034.83
124.57,49.07,142.61,17.41,72.1,6.56,609.29,3.01,33971.56
113.0,56.73,147.01,15.41,69.29,6.48,648.8,3.25,18837.16
130.86,46.53,159.79,18.21,63.87,6.74,615.43,2.99,21392.63
112.23,50.18,161.97,16.43,71.11,7.08,545.5,2.93,22551.49
127.27,49.34,152.48,17.44,71.48,6.58,650.64,2.93,27615.21
124.27,45.45,146.26,15.3,69.48,6.55,637.02,3.0,23252.36
111.25,43.33,152.08,16.62,65.77,6.7,621.53,2.79,21560.69
120.2,47.55,158.1,16.27,74.02,7.19,538.68,3.19,21159.99
114.68,46.9,154.48,16.8,68.28,6.22,582.91,2.71,27507.25
115.91,52.3,137.19,17.65,74.4,6.58,612.04,2.94,27426.9
117.83,48.71,147.91,16.42,69.44,6.54,604.81,3.22,35940.44
115.48,52.68,147.62,16.94,68.02,6.37,634.52,3.06,30384.98
114.71,54.17,143.69,17.47,71.39,6.01,604.95,3.08,25818.04
125.16,54.31,156.52,17.03,75.24,5.61,638.26,2.88,19814.08
122.19,51.55,159.11,16.46,69.13,6.41,626.28,2.87,30246.61
123.33,52.41,166.07,17.26,74.3,6.59,620.19,3.1,26077.44
128.98,50.19,141.1,17.23,65.12,6.55,591.46,2.92,28652.96
124.98,48.35,162.93,17.22,80.12,6.54,575.57,3.27,22989.42
113.65,47.76,166.07,16.29,77.49,6.53,542.86,2.87,19807.1
110.39,52.98,154.79,18.17,69.43,6.04,615.78,3.08,22450.41
113.83,49.23,145.84,17.22,73.41,6.28,582.55,3.45,27702.47
124.42,51.33,162.02,17.25,72.44,6.62,575.89,3.24,27739.24
128.28,52.01,144.18,16.56,67.39,6.47,614.1,3.05,29256.91
122.65,54.01,154.62,16.57,65.99,7.24,611.54,3.12,23705.1
110.42,48.16,140.63,17.22,66.07,6.24,619.94,3.03,25724.63
114.7,48.88,158.14,17.52,66.93,6.21,644.4,2.84,25334.66
112.01,52.5,149.42,16.35,72.24,6.04,630.57,3.1,24509.45
121.49,51.34,141.21,16.55,68.51,6.9,604.08,3.04,30648.32
117.29,47.95,154.96,16.71,68.38,6.28,660.11,3.38,25594.49
127.38,54.13,145.57,17.82,68.02,6.49,646.81,2.92,23251.64
134.53,45.4,141.15,17.15,64.71,6.54,577.66,2.82,20792.05
128.61,51.49,141.75,17.56,68.44,7.04,584.84,3.23,23258.99
117.33,47.64,146.85,16.16,68.37,6.4,619.59,2.91,30834.18
116.57,47.33,157.27,17.01,72.74,6.44,590.03,3.33,30481.28
119.7,53.42,163.07,16.5,65.46,6.63,604.34,3.01,28385.49
123.59,52.39,155.25,17.3,70.5,6.57,620.61,3.12,32557.83
121.46,49.13,159.38,16.39,70.81,6.58,581.14,3.07,31999.78
118.68,50.33,147.48,15.93,72.99,5.76,575.23,2.87,27060.41
128.8,49.49,151.69,15.92,74.61,7.0,580.6,2.99,24288.11
112.69,47.65,146.14,17.92,66.68,6.97,602.26,2.82,24495.33
114.81,53.26,151.6,17.45,74.74,6.42,595.75,2.93,30063.91
113.13,47.86,147.41,16.85,81.26,6.25,631.93,2.88,23062.74
117.99,44.93,142.85,16.15,67.11,6.69,592.94,3.17,25725.41
111.78,50.48,151.97,18.43,69.26,6.48,615.41,2.92,28232.13
111.11,50.09,153.23,16.64,75.59,6.41,609.39,2.9,29426.06
113.01,49.81,157.3,16.13,73.55,6.27,649.4,2.77,22835.84
118.05,52.82,147.13,17.58,69.42,6.25,578.91,2.98,31071.66
123.25,53.51,162.35,15.93,77.11,6.85,605.69,2.98,23018.12
120.26,50.88,152.16,16.99,73.21,6.76,595.08,2.94,37293.04
114.46,49.02,149.39,15.78,70.49,6.98,628.92,2.93,26499.52
113.65,45.43,159.27,15.64,66.49,6.47,583.37,2.98,23927.21
123.54,54.01,145.29,17.31,73.58,6.28,604.15,3.2,27558.96
118.45,47.74,148.1,17.52,76.07,6.55,616.35,3.03,31352.7
120.33,53.3,150.34,15.59,66.81,6.31,589.15,2.94,28951.77
115.41,50.51,154.4,19.38,71.78,6.49,568.88,3.06,25078.77
122.58,52.87,141.79,16.41,72.72,6.88,623.23,3.25,25453.99
125.79,47.46,137.58,17.05,71.94,6.4,606.34,2.94,30279.39
114.65,48.49,143.28,16.4,69.7,6.94,602.21,3.24,27868.16
122.16,51.79,149.42,17.82,71.83,6.46,579.61,2.96,33116.52
112.73,51.88,166.25,16.47,69.78,6.6,657.36,2.94,22756.82
119.63,53.95,155.52,18.06,74.57,6.39,639.39,3.06,24804.34
112.51,49.68,149.2,17.9,66.3,6.73,633.13,2.86,25979.27
120.16,47.48,146.18,17.16,73.44,6.01,626.22,3.3,26671.28
120.46,47.0,137.31,17.04,69.08,6.78,612.32,3.41,27347.23
130.0,50.11,166.25,18.97,67.75,6.09,628.75,3.0,19431.01
122.65,47.3,151.67,15.53,71.56,6.5,559.4,2.8,25134.47
121.04,44.61,142.19,16.23,73.54,6.6,609.68,2.95,26801.28
120.79,46.97,148.46,17.0,69.01,6.36,612.6,3.04,35896.24
117.76,48.3,157.2,17.55,71.45,6.57,571.2,2.81,29817.31
119.77,46.96,149.42,17.14,75.23,6.26,616.8,3.05,31573.42
113.7,49.28,156.73,17.32,66.22,6.65,594.44,3.06,30752.72
121.66,48.25,153.07,17.24,63.83,5.97,654.76,3.2,24365.58
113.47,48.74,154.71,15.86,69.97,6.67,614.25,2.75,27146.4
126.57,52.98,173.21,16.62,70.46,6.47,617.93,2.94,24893.39
118.42,51.4,145.45,17.57,69.51,6.65,612.58,2.69,32190.1
121.27,52.6,150.5,17.8,71.91,6.79,602.49,3.11,31436.47
124.71,51.01,152.4,16.13,65.77,6.55,596.08,3.09,32336.82
117.13,47.98,150.21,15.6,70.58,6.49,629.08,2.87,28595.38
115.34,49.8,155.57,18.97,65.19,6.85,641.23,3.33,20823.11
121.22,51.22,151.24,16.8,63.87,6.49,605.33,3.12,36207.88
133.0,45.3,151.72,16.89,70.15,5.96,613.13,3.24,22111.72
113.67,50.59,143.09,15.78,64.93,6.68,589.63,3.07,26861.03
114.98,48.73,150.69,18.49,72.57,6.2,627.59,3.16,25923.09
130.07,51.04,152.48,17.08,74.15,6.49,565.62,3.12,27241.88
116.81,49.59,152.56,17.23,71.06,6.81,644.18,3.01,31813.03
118.68,54.08,157.38,17.4,64.79,6.35,615.78,2.95,27608.12
113.8,46.42,148.49,16.39,66.92,6.4,584.75,2.8,27521.22
130.94,50.74,145.55,18.04,74.72,6.11,595.76,3.29,22458.95
119.75,51.7,154.37,15.58,65.24,6.48,580.09,3.02,29777.21
124.06,49.61,145.45,17.9,72.33,6.19,605.64,2.81,29548.22
123.28,48.86,149.34,18.02,64.87,6.19,617.12,3.19,27737.44
119.08,50.1,160.76,17.49,69.41,6.81,618.5,2.95,31717.0
121.13,51.95,147.62,16.46,73.18,6.92,576.03,2.98,30550.26
117.08,50.85,148.59,17.42,72.76,6.93,533.63,3.17,26246.55
124.36,49.59,141.8,16.64,73.74,6.4,601.67,2.77,30892.52
111.9,49.06,139.37,16.67,66.41,6.23,559.68,2.97,24696.91
118.52,54.37,141.52,17.46,69.35,6.48,603.47,2.74,29132.39
119.79,51.5,138.53,15.78,70.67,6.5,635.22,3.06,27280.75
121.88,52.1,146.23,18.13,67.53,6.68,606.2,2.87,30199.49
128.12,53.04,161.82,17.86,77.07,6.04,611.06,2.92,21248.71
127.47,49.9,135.34,17.56,72.74,7.05,605.53,2.81,23626.44
135.21,53.89,151.58,16.89,66.82,6.22,580.96,3.18,22569.8
110.39,46.89,148.85,17.35,68.46,6.34,593.3,3.24,27600.55
114.23,50.18,153.98,16.96,67.41,6.86,596.54,2.94,32428.84
123.32,54.03,139.36,17.38,63.38,6.6,618.87,3.02,25333.53
112.72,54.11,155.06,17.75,69.54,6.9,595.23,3.46,22613.1
108.57,45.72,146.26,16.37,70.01,6.1,639.83,2.95,22174.6
122.04,45.92,143.73,15.8,69.77,6.56,612.32,2.82,27103.11
119.31,49.64,157.89,17.99,70.55,6.28,640.8,2.86,28458.36
113.64,50.94,136.64,18.07,70.83,6.67,600.93,3.06,27332.49
123.17,48.52,166.16,17.08,71.74,6.75,611.87,3.13,28549.23
118.92,51.87,150.8,16.53,69.91,6.19,607.43,2.82,33251.43
115.14,48.47,145.04,17.61,71.07,6.76,594.25,2.81,29630.75
123.6,46.38,149.28,17.12,73.12,6.51,579.51,3.14,30259.91
115.22,49.36,144.05,17.17,71.88,6.59,610.78,3.1,34345.54
116.75,52.88,157.01,17.29,76.28,6.72,613.01,2.88,27078.99
132.14,51.07,137.78,16.83,65.05,6.49,588.59,2.79,24200.45
126.81,48.84,161.53,17.75,78.24,6.64,625.39,3.11,23230.06
121.13,47.65,157.18,18.0,71.26,6.4,619.91,3.23,28348.77
113.46,48.88,146.29,17.26,70.0,6.62,584.1,3.15,32752.5
116.21,51.99,151.31,17.9,67.25,6.78,598.16,3.03,30234.81
115.64,46.71,157.31,18.63,71.17,6.74,627.46,2.92,23918.75
123.78,50.68,150.68,17.8,80.59,6.74,586.45,2.9,27362.28
121.55,51.82,154.9,17.65,70.54,6.99,585.29,3.03,30470.28
120.21,53.1,156.85,17.47,72.48,7.32,556.26,2.88,22868.68
111.57,50.61,140.18,16.72,66.97,6.61,595.76,3.17,28642.43
118.35,47.79,152.48,16.98,68.11,6.53,613.88,3.03,36636.51
118.95,50.6,153.09,16.92,72.94,5.95,598.59,3.0,34719.59
126.94,48.04,151.45,16.57,78.32,6.62,590.22,2.91,27722.27
114.54,50.52,158.28,15.86,65.99,6.59,614.79,2.99,28016.12
126.29,50.76,161.96,17.11,70.46,6.66,617.48,2.75,28951.68
115.52,50.66,158.48,15.72,66.68,6.39,518.19,2.75,20486.72
114.67,47.72,155.71,16.65,69.22,6.71,594.58,2.92,31634.17
130.57,51.81,155.2,16.81,71.11,6.71,586.03,3.02,28894.26
121.22,49.65,136.77,16.71,71.09,6.69,581.22,2.89,31456.94
117.69,47.1,147.36,17.03,79.09,6.36,627.87,2.86,27140.94
114.36,48.84,142.25,17.68,71.75,6.6,615.89,3.22,28176.56
123.58,49.44,144.49,16.98,66.71,6.1,626.18,2.91,29879.24
117.15,49.99,157.19,16.22,76.96,6.72,540.9,2.91,24375.93
123.6,47.66,160.34,16.89,70.02,6.16,591.7,2.88,29946.83
122.37,53.0,161.18,17.81,67.99,6.82,593.7,2.96,26762.47
125.36,45.94,149.07,16.3,74.06,5.9,630.47,2.92,22374.34
120.5,46.28,136.34,17.29,71.82,6.69,597.48,2.78,27935.85
108.06,46.09,147.67,18.68,62.45,6.4,590.43,3.14,20658.13
119.77,49.72,158.08,17.26,70.34,6.27,598.48,2.91,36660.0
121.89,50.47,150.54,17.22,71.76,6.04,614.97,3.06,34211.04
116.24,51.6,148.12,17.6,75.02,6.45,636.94,2.9,28346.1
123.71,49.85,148.89,17.89,73.82,6.64,635.97,2.79,28700.31
117.44,47.81,164.73,16.0,72.47,6.14,596.25,2.77,23918.25
135.31,46.5,153.94,15.96,69.72,6.76,566.88,2.93,20524.33
