N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
91.25,49.81,110.86,20.85,66.31,6.16,611.46,3.29,16904.34
84.08,50.33,110.86,22.02,66.1,5.72,596.2,3.66,15080.34
94.52,47.62,101.42,24.94,72.81,5.65,612.71,3.46,10543.91
91.35,49.77,111.2,22.77,66.23,5.87,585.62,3.59,17634.63
96.64,47.55,105.79,24.89,74.33,6.1,584.76,3.45,11135.51
90.76,53.08,103.44,19.11,71.62,6.22,656.03,3.79,9692.21
93.87,51.52,105.42,21.66,70.16,6.46,613.07,3.46,14771.48
88.33,51.84,116.96,21.86,67.96,6.19,640.61,3.71,14042.78
100.35,44.81,118.42,20.56,68.64,6.08,589.7,3.41,10542.48
87.11,49.96,109.1,21.86,70.39,6.11,563.85,3.52,17515.55
87.85,50.26,112.18,22.44,71.83,6.42,608.06,3.52,16779.88
92.0,44.29,113.07,21.64,70.05,6.12,617.42,3.75,14092.41
90.19,51.26,109.22,20.14,72.46,5.88,578.79,3.47,15865.3
90.68,48.7,109.96,21.8,67.25,6.02,607.52,3.58,19433.35
91.33,54.0,110.09,24.68,70.41,5.69,574.34,3.36,11801.26
91.1,53.22,105.36,22.76,67.88,6.27,605.22,3.36,14612.06
89.67,48.11,115.4,22.0,68.54,6.35,593.33,3.36,15867.72
89.94,47.56,109.86,21.71,64.93,5.77,586.99,3.28,15896.48
85.46,51.52,113.43,20.97,68.79,5.64,611.02,3.53,14202.17
84.06,49.35,105.47,22.36,72.39,6.45,628.95,3.49,13378.37
84.11,49.59,105.01,21.59,66.87,5.9,576.11,3.21,13527.06
87.09,49.55,108.7,21.14,75.0,5.43,568.19,3.61,13076.25
83.03,47.79,114.22,21.33,70.17,5.91,574.7,3.49,13995.25
91.36,50.85,103.29,23.22,62.82,5.73,639.62,3.43,12294.65
88.24,51.59,111.76,20.64,65.2,6.46,611.42,3.4,13667.36
86.27,52.05,104.92,21.83,66.05,5.86,550.39,3.64,13017.24
97.44,49.35,122.07,22.19,65.62,6.03,622.24,3.61,12369.88
94.45,50.17,115.24,21.15,64.54,5.95,597.59,3.17,14232.37
97.18,51.0,109.58,20.98,71.32,5.75,566.39,3.42,13159.56
85.57,47.62,117.35,22.01,74.75,5.94,600.3,3.64,15024.97
85.82,49.01,117.42,22.05,70.21,6.43,578.05,3.73,13783.3
92.07,51.16,110.34,21.97,74.3,6.33,559.66,3.57,15163.02
93.01,51.5,112.99,24.96,73.45,5.9,594.08,3.64,13401.17
98.53,49.03,107.6,21.65,65.18,6.42,598.66,3.73,12224.85
87.37,51.47,107.4,22.83,71.38,5.36,635.37,3.36,12914.03
91.26,47.48,117.7,21.19,68.81,6.49,644.09,3.45,12212.87
80.18,48.33,109.03,23.92,68.33,5.9,554.33,3.54,10672.51
84.51,50.13,109.88,20.99,65.49,6.08,549.81,3.89,12187.42
91.89,44.6,112.93,21.91,65.46,6.02,607.08,3.28,14188.86
92.49,53.46,108.58,20.66,67.63,6.37,577.63,3.34,12507.42
84.09,52.4,104.39,21.39,74.49,5.97,597.98,3.7,14221.61
86.81,49.37,112.56,20.74,70.05,5.96,569.02,3.44,15408.79
95.73,50.6,105.37,21.29,72.06,5.76,630.38,3.61,13406.94
90.77,48.2,117.2,20.18,62.13,5.88,649.91,3.66,10759.81
90.18,50.14,111.75,22.33,64.12,6.15,616.83,3.35,17426.42
92.01,47.21,111.72,21.97,61.79,6.2,597.62,3.63,14589.47
87.88,52.43,115.54,20.75,66.99,6.07,583.5,3.52,14660.45
96.58,54.27,108.97,23.17,72.69,5.81,584.9,3.36,12347.4
94.09,53.69,115.59,20.97,66.92,6.6,621.23,3.57,11018.06
94.69,51.72,115.37,22.3,69.65,6.72,596.01,3.35,13230.79
84.3,52.5,97.28,20.69,72.38,6.44,563.69,3.33,9648.86
83.57,54.07,118.2,24.16,73.0,6.35,598.62,3.57,10379.91
90.18,51.52,101.61,22.76,74.0,5.84,620.62,3.1,13298.35
84.01,53.94,112.83,23.2,68.51,6.16,594.68,3.45,13405.1
89.7,50.26,109.48,22.38,74.13,5.55,611.81,3.45,17226.16
85.07,49.11,106.51,22.14,71.48,6.33,595.85,3.67,15298.23
91.31,47.93,108.34,23.09,75.55,6.14,597.14,3.58,15612.89
83.43,50.77,104.02,22.37,73.03,5.88,616.52,3.42,14273.94
80.37,47.98,109.74,23.12,70.38,6.18,562.12,3.27,11353.44
92.08,49.07,111.24,21.68,69.17,5.54,624.0,3.78,15117.58
96.65,53.45,105.9,21.63,73.48,5.7,573.04,3.36,12084.31
90.91,49.58,113.53,21.16,72.95,6.41,624.02,3.66,14807.98
86.6,52.73,107.91,22.56,65.25,5.56,611.72,3.61,13120.56
88.43,45.19,109.45,22.21,70.72,6.38,613.83,3.59,14407.0
89.8,52.08,109.1,23.01,69.29,5.85,588.61,3.6,16973.18
92.75,48.52,103.77,22.35,74.27,6.07,541.46,3.55,13014.46
93.23,48.66,111.56,20.95,68.23,5.69,576.77,3.36,14320.5
96.03,50.26,106.48,20.01,63.9,5.86,567.57,3.6,11622.14
96.29,47.5,111.47,24.01,71.06,5.51,667.71,3.48,9792.71
89.4,50.39,113.24,21.7,71.41,6.59,648.97,3.63,14949.33
90.5,50.74,106.05,22.17,70.23,6.11,542.63,3.54,16406.89
93.54,49.36,113.99,21.26,68.32,6.19,556.51,3.41,14066.42
86.55,50.34,108.6,20.83,67.75,6.03,587.8,2.91,14496.29
94.47,43.93,102.68,21.5,69.27,6.06,604.33,3.44,13586.65
86.64,50.54,101.09,22.47,68.17,5.99,600.2,3.28,16276.75
84.96,49.38,118.26,18.87,65.5,6.41,605.42,3.42,10184.94
87.93,52.4,105.26,20.76,71.93,5.63,589.46,3.71,13025.62
91.19,49.32,108.99,22.31,74.57,5.46,627.59,3.27,14360.66
89.47,53.61,111.25,23.29,69.8,5.85,590.81,3.64,15030.65
83.51,49.79,107.11,23.07,67.78,5.95,594.86,3.26,14742.91
96.86,47.15,105.53,22.39,72.71,6.43,613.32,3.5,12603.27
87.43,50.67,118.06,22.44,75.94,6.16,558.24,3.61,12865.41
89.37,50.45,110.56,21.05,68.88,6.1,581.2,3.41,18453.7
93.38,47.32,104.53,20.9,68.11,6.05,579.66,3.25,13652.53
93.24,47.7,113.98,22.8,74.18,6.17,615.6,3.69,14117.77
90.57,50.28,112.75,21.66,72.59,5.66,650.32,3.36,15056.62
98.47,48.65,100.81,23.58,67.73,5.7,598.51,3.61,11260.54
88.53,50.85,118.45,22.79,66.25,5.95,594.94,3.87,14901.96
90.19,46.06,100.98,23.11,70.18,6.32,598.32,3.49,13270.93
89.11,45.51,115.54,21.57,65.88,5.91,629.95,3.42,13057.66
96.63,47.78,103.72,21.79,74.83,6.16,569.13,3.54,12526.23
88.73,51.17,109.38,20.67,77.68,6.3,563.9,3.43,13612.57
90.56,49.36,118.42,20.99,73.97,5.94,550.31,3.7,12788.35
86.85,51.59,107.66,20.85,73.47,6.13,578.62,3.65,14516.79
87.95,49.78,121.79,23.55,69.19,5.52,631.79,3.62,11551.99
91.83,51.14,112.95,22.5,69.77,6.18,608.43,3.61,17680.89
90.55,49.53,106.77,22.26,71.62,5.94,622.59,3.71,17690.33
85.94,47.04,107.15,23.67,71.78,6.14,628.45,3.42,12511.82
91.96,49.13,110.03,23.28,76.53,5.73,619.39,3.58,14650.87
88.44,49.2,107.71,20.31,70.9,6.53,557.79,3.44,13415.2
85.85,50.08,104.89,22.3,72.71,5.63,603.9,3.29,14592.9
103.38,45.48,112.57,22.96,73.25,5.9,564.37,3.35,9725.11
86.71,51.24,124.94,22.85,73.69,5.85,625.27,3.56,12031.71
84.71,51.82,103.69,23.58,66.17,6.2,549.07,3.48,10889.8
87.75,47.01,114.9,21.8,68.01,5.97,638.93,3.64,14325.72
90.1,49.16,114.85,23.36,72.17,6.28,538.86,3.69,12586.9
85.68,51.99,112.82,21.87,75.08,6.08,549.04,3.79,12379.78
84.59,52.5,114.66,21.62,69.0,6.39,615.88,3.73,12949.36
79.66,47.77,112.13,22.95,70.66,6.15,588.35,3.51,13147.06
86.84,46.47,104.22,20.94,70.05,5.95,580.41,3.74,13449.26
84.3,53.77,106.89,21.46,69.32,5.79,601.99,3.44,14353.94
85.98,47.49,114.57,21.73,71.96,5.75,605.95,3.56,15468.75
84.76,50.53,115.5,20.13,75.38,5.82,600.17,3.46,12938.65
89.53,48.81,104.13,22.28,72.55,6.12,553.19,3.28,14523.71
93.15,50.66,103.78,22.51,70.92,6.15,613.46,3.58,16249.41
95.22,51.87,108.02,21.76,68.16,6.01,562.01,3.7,14151.88
89.68,47.0,109.85,20.61,66.35,6.1,560.75,3.49,14065.08
84.79,48.62,110.25,20.67,69.54,5.53,603.16,3.51,13659.43
92.34,50.79,98.64,22.43,69.99,6.06,558.38,3.28,13641.64
82.79,49.99,106.53,22.05,70.84,5.93,623.85,3.73,14827.88
89.62,50.01,101.96,22.04,63.27,5.82,582.31,3.51,15763.51
87.35,48.94,110.07,21.03,75.73,5.64,620.82,3.27,13862.81
90.54,48.19,107.98,21.84,75.59,6.25,623.3,3.43,15490.67
85.95,52.81,103.75,22.05,63.61,6.03,559.7,3.31,12289.24
82.17,47.87,109.12,23.45,72.09,5.82,619.05,3.59,12334.28
93.97,46.66,108.36,19.54,64.66,5.57,582.52,3.79,10007.63
86.51,49.23,117.55,22.11,68.43,6.45,612.15,3.52,14449.49
92.31,49.31,104.52,22.0,70.85,6.14,654.82,3.64,14644.72
94.13,50.2,115.72,21.4,69.97,5.77,576.62,3.15,14012.6
94.5,50.42,114.01,22.1,74.48,5.87,586.83,3.46,15706.66
82.87,47.13,106.51,22.55,70.81,6.51,553.27,3.44,11466.66
98.04,51.15,110.48,21.48,70.01,5.86,618.92,3.5,15188.88
85.18,43.68,114.52,21.59,65.35,6.37,623.64,3.77,10236.41
89.89,49.19,105.53,20.96,66.78,6.37,579.05,3.65,14756.83
95.1,46.93,100.86,19.47,73.41,6.09,584.21,3.41,11095.14
97.16,52.64,113.33,22.45,68.68,5.68,613.63,3.28,12860.5
91.83,51.53,108.34,20.78,69.97,5.81,587.95,3.5,16590.19
91.91,52.82,106.58,22.17,75.47,6.31,634.9,3.52,13522.31
90.64,49.95,110.34,21.62,64.0,6.27,616.65,3.52,17769.48
93.94,46.82,103.22,21.03,69.87,5.58,585.5,3.41,12684.97
89.08,52.0,112.39,22.79,69.7,6.19,568.5,3.47,15789.04
90.64,49.86,107.18,21.55,62.78,5.97,611.77,3.51,17777.93
86.72,50.13,114.43,20.52,69.25,6.37,600.4,3.37,14250.76
89.19,48.48,107.32,21.33,68.7,6.25,647.73,3.51,15283.86
83.21,51.18,118.31,21.03,77.47,6.09,615.88,3.5,12293.85
85.69,53.68,106.53,21.83,67.54,6.3,684.26,3.3,10615.08
83.73,51.05,117.5,21.24,70.0,6.17,580.37,3.63,13500.17
94.51,50.63,102.29,22.51,76.95,5.73,611.21,3.33,12890.18
94.76,51.4,112.1,22.35,70.07,6.08,650.38,3.76,13648.2
86.59,50.7,103.04,22.01,68.96,6.07,640.05,3.54,15426.14
88.45,52.64,114.72,22.09,67.21,5.84,618.97,3.6,15650.75
78.07,51.57,111.63,20.87,70.12,5.88,631.99,3.54,11705.86
86.95,49.3,122.94,21.63,72.46,6.6,613.1,3.31,11974.02
95.26,49.98,110.63,22.23,72.61,6.42,572.95,3.45,14843.56
86.98,46.96,112.11,22.56,67.95,5.98,571.22,3.62,14806.11
86.53,49.21,107.49,21.13,71.78,5.96,641.74,3.53,14826.62
95.92,48.97,115.4,22.4,67.8,6.32,573.88,3.28,12909.65
87.91,48.0,126.71,21.97,70.46,5.77,662.09,3.57,11545.91
82.06,48.68,105.2,21.01,68.44,5.71,633.23,3.57,11971.11
88.49,50.56,101.67,21.28,66.33,6.01,579.05,3.5,15406.05
90.73,47.81,121.91,22.25,65.79,5.65,568.99,3.57,12457.35
83.53,49.19,114.94,20.86,74.23,5.7,570.48,3.69,11826.69
85.42,46.32,115.55,19.97,72.98,5.97,576.16,3.54,11767.4
90.43,47.74,112.27,20.77,72.36,6.0,606.95,3.26,15883.37
83.98,48.47,110.95,21.4,74.33,6.24,593.73,3.39,13977.49
89.6,49.68,114.94,21.06,67.97,6.01,588.15,3.45,17562.54
93.37,45.64,112.47,23.34,70.26,6.13,568.6,3.37,12457.19
86.36,45.06,110.93,21.28,73.62,6.63,625.98,3.64,10994.15
90.94,48.14,116.65,21.97,74.43,6.37,600.49,3.68,14562.71
87.51,46.4,109.02,22.8,74.63,5.94,649.78,3.42,12660.64
96.26,56.07,118.15,22.58,67.68,5.78,619.97,3.44,11270.08
87.66,46.35,100.29,19.64,69.12,5.73,662.66,3.56,9600.83
92.48,49.67,107.23,21.78,73.86,5.96,619.33,3.54,17098.05
83.24,46.24,102.71,22.52,73.5,6.18,617.1,3.81,11711.48
99.56,51.6,109.49,20.1,71.38,5.89,590.68,3.81,11675.25
87.42,45.41,104.93,21.53,72.58,5.53,604.79,3.54,13061.48
98.38,53.05,108.02,23.9,61.94,6.25,600.76,3.46,10762.75
78.97,52.41,103.0,22.67,73.5,6.04,591.11,3.54,12374.64
88.92,49.34,112.1,20.87,76.38,6.11,621.66,3.57,15753.28
75.8,51.53,108.23,23.34,65.1,5.94,564.29,3.68,9886.81
98.11,48.61,106.09,22.46,69.96,6.33,543.54,3.6,11767.99
91.19,47.95,106.32,23.06,70.0,6.02,613.47,3.54,16702.63
87.42,52.58,110.4,22.45,69.12,6.26,576.39,3.64,15310.14
94.21,52.48,106.1,20.17,74.18,6.16,597.94,3.58,13480.5
85.38,51.62,110.1,20.75,69.36,6.74,573.35,3.32,11726.45
90.13,52.31,117.39,22.06,65.29,6.03,610.5,3.37,15796.93
99.3,48.43,106.68,22.36,70.91,6.42,564.16,3.24,11500.47
88.81,52.59,111.73,22.67,71.87,6.12,554.11,3.67,14263.87
97.33,46.58,110.31,23.89,64.48,5.7,598.11,3.45,11173.71
98.46,50.76,110.72,22.69,64.75,6.08,577.97,3.57,13178.11
87.85,50.57,101.11,22.75,70.51,6.46,579.27,3.36,13607.2
92.24,51.25,109.04,23.16,75.2,6.31,594.9,3.69,14711.9
89.03,48.32,107.02,23.46,69.79,6.4,588.31,3.48,15070.44
85.37,51.15,115.62,22.51,72.53,6.29,618.14,3.44,14326.04
82.72,48.51,114.73,24.37,73.72,5.94,632.42,3.34,10562.44
100.28,51.26,117.61,22.95,67.74,5.87,588.36,3.39,12221.27
87.62,46.16,103.85,22.09,75.21,5.96,549.78,3.51,12553.8
97.05,45.68,110.0,22.7,68.99,6.1,581.74,3.76,12783.88
90.96,46.37,104.17,22.72,73.77,6.24,626.42,3.49,13395.31
91.94,44.23,110.63,23.13,69.66,5.45,591.15,3.47,12342.94
94.27,44.2,99.56,20.84,66.69,6.02,623.86,3.39,10893.33
91.44,52.09,109.03,22.39,68.93,6.32,598.04,3.52,17307.9
84.9,49.25,101.69,22.2,75.32,6.01,605.53,3.8,13918.88
86.03,46.91,114.19,21.47,68.55,6.21,578.02,3.62,14195.5
82.63,47.61,103.37,22.7,69.11,5.75,608.34,3.51,13231.2
86.06,53.74,111.5,22.28,68.26,6.26,628.4,3.29,13431.42
84.34,50.79,108.92,24.02,65.95,5.94,572.88,3.6,12769.72
90.48,52.54,110.18,22.96,72.13,5.87,590.94,3.49,17313.03
92.73,49.63,104.61,23.08,71.46,6.26,562.63,3.62,13670.68
95.11,48.23,106.95,21.57,75.15,5.56,612.77,3.56,13003.67
93.17,52.98,112.49,21.08,67.61,6.94,631.26,3.39,10915.29
89.42,50.65,114.49,24.21,73.17,5.75,632.39,3.77,12555.02
92.21,48.86,113.75,20.79,67.44,6.44,558.61,3.67,13063.77
88.19,45.92,113.16,22.44,69.45,5.93,628.33,3.72,14081.66
88.91,50.17,101.27,22.91,70.52,5.56,649.48,3.54,13253.84
93.15,52.99,104.75,21.65,68.37,6.12,611.75,3.7,15023.74
92.55,48.92,107.82,21.13,73.37,6.05,561.47,3.63,14924.26
80.65,50.15,120.0,21.58,72.86,5.8,628.88,3.55,11805.77
91.44,54.3,111.58,21.61,66.78,5.68,616.17,3.17,13160.01
99.41,48.99,117.02,22.46,69.35,6.84,643.19,3.45,10160.08
85.56,44.06,118.88,21.44,63.92,5.88,651.99,3.44,9787.51
91.28,51.31,124.67,22.34,68.53,5.67,619.13,3.33,12999.09
93.42,50.84,97.14,21.65,69.25,6.57,625.88,3.43,12111.69
92.89,48.85,119.45,21.19,69.44,6.11,580.71,3.5,14652.55
92.68,49.29,104.07,20.91,77.17,6.41,654.86,3.28,10972.5
84.52,48.69,111.0,22.97,73.1,5.9,605.4,3.44,15409.92
88.14,49.3,111.05,22.23,68.89,6.01,638.58,3.46,17691.32
86.16,49.5,115.87,22.33,65.52,5.92,543.59,3.32,12579.98
92.08,48.08,119.64,21.25,65.44,6.15,624.11,3.68,12857.47
92.93,52.15,113.15,22.75,73.63,6.31,642.34,3.55,13231.87
91.55,49.89,108.44,22.94,68.93,5.68,641.54,3.61,15442.41
92.71,53.22,113.27,23.08,67.33,6.02,545.97,3.48,12895.33
89.06,49.55,105.21,20.47,74.6,5.76,634.35,3.75,13227.18
80.0,47.44,118.5,22.22,62.03,6.3,581.73,3.26,9974.16
91.24,50.2,109.42,22.72,66.91,6.4,626.19,3.41,16130.36
94.5,50.39,110.93,21.62,70.04,6.0,608.39,3.45,18448.46
87.96,50.69,111.62,21.03,69.36,6.1,628.74,3.58,16362.57
86.6,57.01,108.8,22.01,75.16,5.81,578.97,3.37,11913.36
90.3,54.03,100.89,23.52,65.54,5.82,608.28,3.57,12187.13
91.87,54.01,115.05,20.83,71.23,6.19,639.88,3.43,12431.3
88.72,54.14,115.02,22.9,66.05,5.68,616.76,3.53,12834.68
91.55,50.43,104.33,23.93,69.29,5.89,613.11,3.45,15356.47
87.55,45.17,108.2,22.59,63.93,6.65,604.76,3.32,11085.65
99.95,49.25,108.75,21.62,75.65,6.29,600.62,3.55,13104.56
91.44,47.4,111.91,21.0,70.4,6.2,588.83,3.27,15403.08
93.22,50.02,111.32,21.8,60.5,6.15,593.88,3.6,15616.85
90.26,51.73,114.6,20.86,60.81,5.41,621.87,3.7,11466.85
87.68,50.7,102.47,20.93,70.82,5.49,578.29,3.75,12632.21
93.29,49.23,117.53,21.88,68.83,5.74,582.52,3.39,15474.46
92.98,46.6,103.71,21.65,70.21,5.73,615.14,3.48,14685.72
88.94,47.13,105.73,21.57,68.94,5.86,623.93,3.54,15519.7
90.59,49.22,106.86,21.97,71.12,6.13,597.66,3.54,19972.23
94.7,52.87,120.22,20.21,68.34,6.11,606.43,3.47,12421.73
95.44,51.29,109.43,21.99,67.21,6.33,631.01,3.39,14375.39
100.7,48.78,112.15,23.32,67.23,5.42,564.37,3.68,9844.55
83.15,52.44,119.66,21.32,64.7,5.75,620.15,3.18,10917.02
94.01,50.25,110.48,21.67,66.69,5.57,572.33,3.53,15160.94
97.8,47.75,112.47,19.82,66.22,5.99,591.87,3.39,12271.94
93.36,51.08,105.23,23.37,68.35,6.31,594.44,3.49,14512.14
94.62,48.86,108.93,20.18,75.01,6.1,630.92,3.39,12866.0
89.82,49.83,98.72,22.58,66.31,6.09,611.8,3.57,15631.74
86.37,46.07,115.8,23.45,61.12,5.86,597.42,3.31,11566.67
84.22,48.95,115.3,22.74,70.23,6.03,676.44,3.46,12301.2
85.99,52.08,106.63,22.66,71.01,5.64,615.21,3.36,14035.52
82.84,50.84,116.03,22.85,72.83,6.08,677.63,3.46,10883.02
88.18,51.46,109.81,21.7,66.8,5.92,628.34,3.41,16872.03
103.02,49.08,103.94,20.52,69.31,5.87,596.49,3.46,11740.22
82.32,49.75,102.31,22.26,65.48,6.35,624.31,3.56,11964.76
89.87,49.9,111.26,22.29,71.88,6.38,610.85,3.53,18818.97
87.48,50.61,113.68,23.46,69.92,6.26,619.32,3.75,14360.48
88.57,49.73,108.09,21.86,76.41,6.23,552.03,3.33,14467.06
93.8,48.38,113.65,21.53,69.27,5.95,613.9,3.63,16265.7
88.49,48.5,119.12,21.36,72.2,5.79,601.94,3.3,14724.64
85.51,46.36,113.89,22.74,67.16,6.03,609.12,3.72,13963.19
90.62,54.29,111.7,21.95,78.97,5.44,620.92,3.33,11497.84
97.6,50.52,111.14,20.56,72.58,5.67,592.26,3.74,12224.12
93.95,52.37,113.7,21.77,78.94,6.24,596.89,3.62,13297.49
89.62,48.98,112.27,23.51,66.25,5.79,614.18,3.12,14649.84
91.04,53.39,110.68,23.34,69.65,6.06,566.0,3.31,14093.36
88.45,46.42,116.72,22.51,73.42,6.04,643.74,3.49,12964.3
95.03,51.59,108.82,24.82,70.42,5.85,640.39,3.62,11330.82
96.06,51.76,109.18,20.13,74.69,5.56,562.66,3.83,10058.21
83.07,49.1,113.14,20.71,72.75,6.05,606.66,3.38,14197.66
82.74,48.74,107.7,22.78,72.73,5.39,611.93,3.13,11203.48
100.35,53.65,106.65,22.21,70.31,5.95,627.2,3.73,12214.94
94.66,50.35,111.74,21.37,73.37,5.75,643.36,3.05,12360.21
86.97,51.53,113.6,23.07,69.8,5.58,598.69,3.56,15125.94
86.29,47.26,108.03,23.98,66.85,6.21,570.91,3.93,11224.24
84.05,51.11,105.82,18.79,76.33,5.58,547.84,3.6,8993.8
90.4,45.68,116.45,23.3,66.28,5.61,598.45,3.49,12274.17
91.05,50.57,107.05,21.27,67.55,6.4,572.34,3.65,15450.79
84.78,46.93,111.62,20.61,67.15,6.1,598.79,3.48,14239.31
93.2,48.78,106.68,21.63,71.02,5.96,635.4,3.81,14805.65
94.25,53.5,119.91,22.15,67.89,6.42,638.33,3.44,11686.68
96.86,47.9,120.81,23.21,72.7,6.35,622.57,3.53,11045.3
71.97,50.03,104.33,23.11,69.99,6.0,565.06,3.51,10530.58
83.9,49.73,103.2,20.99,70.51,5.92,609.45,3.23,13930.87
87.22,45.9,106.72,24.73,68.63,5.82,599.92,3.5,12486.27
82.99,53.55,114.92,22.05,70.53,6.01,576.97,3.42,14066.45
93.09,52.12,103.41,23.21,72.29,6.49,610.08,3.42,12832.19
75.98,47.11,117.52,22.32,70.26,5.58,618.49,3.68,10200.03
89.6,48.95,113.38,21.92,69.55,6.02,637.41,3.25,17027.48
92.51,48.72,102.26,22.1,76.23,6.04,684.76,3.31,11206.76
84.84,51.51,109.25,21.01,73.16,5.9,597.94,3.29,14902.59
91.63,50.85,110.22,20.02,75.24,5.36,611.25,3.28,12593.14
94.6,48.93,113.67,20.05,65.7,5.96,600.96,3.32,13910.81
88.61,49.18,111.74,21.29,74.13,5.66,578.1,3.51,15817.91
76.99,51.44,108.02,25.53,70.65,6.26,600.23,3.52,9884.58
89.67,48.68,114.4,22.66,69.43,6.24,579.06,3.52,16436.26
88.78,51.04,112.65,21.12,71.16,6.33,580.17,3.71,15389.11
90.46,49.18,109.02,21.33,64.72,5.79,526.13,3.49,14135.01
85.56,46.88,108.68,21.19,69.06,6.2,567.83,3.15,12609.22
95.57,45.99,114.63,22.01,69.29,6.2,560.07,3.46,13073.32
90.79,47.87,113.53,22.48,72.02,5.92,589.56,3.44,17328.41
87.98,55.97,110.76,20.62,71.73,5.7,653.59,3.94,9677.72
100.27,52.46,100.67,21.63,66.35,5.77,596.75,3.34,11374.91
91.25,49.58,114.28,21.58,73.07,5.85,627.64,3.72,15910.82
88.8,52.51,107.79,23.11,70.68,5.96,602.95,3.4,17257.84
90.47,48.6,110.82,20.26,72.62,6.22,668.35,3.66,12591.12
84.89,48.11,119.17,22.09,65.32,5.48,594.33,3.8,11524.79
91.09,50.58,113.0,20.71,69.85,5.8,570.79,3.38,15905.94
96.27,49.04,113.01,22.59,65.73,5.56,593.21,3.9,12006.11
87.99,51.5,108.82,20.98,71.66,6.09,589.5,3.66,16837.46
96.44,47.55,111.85,21.63,78.15,6.28,591.8,3.47,12673.22
95.75,47.59,111.22,23.84,69.42,5.19,639.57,3.3,9653.34
90.29,47.61,108.99,22.81,71.4,5.99,621.78,3.32,16288.33
85.77,47.06,105.24,21.42,66.37,5.94,585.26,3.69,14114.27
94.39,47.94,109.33,20.18,71.71,6.22,605.45,3.59,13765.6
85.23,49.32,109.03,19.98,65.68,5.84,615.64,3.19,12890.24
89.76,50.42,109.35,21.95,73.45,5.75,643.04,3.07,15492.33
99.18,52.59,105.72,23.12,73.65,5.97,603.6,3.39,12766.27
95.77,47.85,106.57,21.42,70.15,6.26,518.05,3.56,11585.47
81.47,47.57,115.97,22.79,66.69,5.64,634.04,3.39,10926.71
87.84,52.62,107.95,21.97,69.63,5.86,596.89,3.8,17026.25
83.71,49.64,107.61,22.87,69.63,6.1,583.09,3.32,14763.48
86.13,46.49,103.8,23.35,68.52,5.74,593.57,3.48,13179.03
90.35,50.86,107.99,21.85,75.48,6.49,543.28,3.78,13372.98
95.7,52.22,114.02,21.01,73.97,5.92,574.49,3.77,12559.01
85.21,48.37,109.59,20.55,73.63,6.4,630.37,3.46,12529.45
97.51,49.13,107.7,20.94,70.31,6.35,592.15,3.67,13172.16
86.19,51.44,108.24,22.94,65.21,5.41,617.49,3.7,12334.55
90.14,49.1,115.34,21.6,65.84,5.77,681.66,3.26,12278.65
89.27,51.11,102.46,23.43,74.45,5.65,558.48,3.51,12361.7
94.0,48.33,127.73,21.88,62.11,6.31,624.17,3.57,10516.21
