N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
71.6,39.16,86.71,21.68,65.68,5.89,999.14,3.98,29471.18
73.61,37.69,90.61,19.37,68.62,5.82,984.15,4.06,19319.94
84.82,40.4,79.98,22.82,66.47,5.98,1002.1,4.65,18627.47
73.39,40.27,86.65,21.99,67.32,6.34,933.62,4.09,25294.56
79.26,37.95,92.2,19.89,64.14,5.95,947.61,4.11,18116.21
72.18,40.4,85.73,21.92,66.44,5.72,1053.43,4.27,24961.63
73.17,39.41,85.29,21.92,65.49,6.05,923.38,4.07,27460.56
78.59,39.05,81.11,20.38,60.73,5.7,996.76,3.8,20104.85
75.87,45.08,77.6,24.41,62.83,6.08,1005.53,3.98,17997.14
74.48,38.71,84.97,22.27,62.46,5.72,888.82,4.35,21820.4
71.05,43.23,87.65,22.33,67.97,5.59,1031.6,3.81,19304.57
77.61,40.17,85.82,23.39,65.68,5.96,1046.0,4.27,24292.33
71.09,40.67,83.48,22.23,62.86,5.83,1015.75,4.19,26138.13
75.5,41.44,90.86,22.95,67.4,6.16,977.09,4.02,24103.1
70.89,39.52,90.16,20.77,65.86,6.05,1025.66,4.17,22524.18
73.54,42.75,82.09,21.38,68.98,6.3,985.93,4.23,21276.03
75.89,39.42,92.63,22.06,68.02,5.96,977.01,4.09,26336.83
77.89,39.64,88.51,20.21,65.04,5.61,970.25,3.71,20602.19
74.07,38.71,88.57,21.12,68.95,5.45,954.89,3.92,20756.18
72.44,39.08,82.15,22.37,63.69,5.96,988.38,4.16,28127.33
76.68,39.51,86.02,21.81,63.34,5.65,954.03,4.17,25925.71
74.12,40.88,82.67,23.68,67.41,5.87,1049.87,3.96,23937.66
75.24,38.86,79.99,20.62,62.11,5.9,1023.98,3.81,23407.18
82.75,37.4,82.48,21.44,64.18,6.66,1056.98,3.98,16705.86
63.81,40.09,87.5,22.33,58.53,6.21,1073.59,4.24,15628.37
75.3,37.97,88.39,21.41,67.68,5.85,985.55,3.9,25667.69
80.84,42.65,85.89,21.91,62.83,6.23,1006.4,3.97,23040.31
70.47,40.37,91.77,22.16,61.52,5.5,1001.04,3.98,21388.64
70.92,39.45,83.42,22.21,69.4,6.03,1139.29,4.07,19711.65
78.69,39.92,77.33,24.57,66.24,6.13,1046.5,3.99,18809.0
70.84,40.66,78.17,21.57,64.87,5.7,1039.82,4.15,21512.65
76.01,39.1,83.44,22.41,62.87,6.23,923.89,3.97,25415.78
66.59,41.04,86.89,21.72,69.05,5.63,1003.37,4.1,20078.4
73.06,40.4,79.16,20.36,68.73,6.07,949.87,4.29,20159.27
77.06,38.71,81.7,19.98,61.42,6.22,963.09,3.94,21292.66
71.0,39.26,90.45,22.63,64.35,5.67,1009.45,3.95,23158.81
72.92,39.98,83.37,23.66,67.59,6.28,907.64,3.97,21283.01
76.1,39.18,88.4,20.33,61.75,6.62,1037.58,3.63,18672.46
78.6,37.99,85.44,22.18,67.66,6.09,1071.46,4.03,22663.93
76.61,37.85,82.13,24.18,66.15,5.74,1001.74,3.73,20471.92
70.22,38.49,86.36,22.15,62.93,5.79,1016.8,3.98,24995.63
73.47,39.37,82.6,22.38,65.51,5.99,1077.84,4.14,25984.48
79.62,43.48,82.86,22.59,67.49,6.41,975.44,4.1,19528.55
74.2,39.26,83.86,22.01,65.27,6.09,982.07,3.46,29473.07
75.9,43.77,83.6,22.05,59.16,6.23,910.61,3.67,18435.72
72.25,40.79,83.6,21.75,62.86,6.18,1005.22,3.97,27989.51
71.69,42.83,84.98,21.44,67.25,6.08,936.02,3.66,20573.95
71.51,41.49,77.02,21.29,59.51,5.88,979.75,3.76,19849.42
74.37,40.63,87.09,21.45,69.35,6.01,968.06,4.03,28058.55
73.01,41.55,91.48,20.73,62.85,5.8,1045.92,4.07,20745.42
71.95,41.4,85.11,23.14,67.33,5.55,1112.07,3.9,19007.22
77.79,39.47,84.04,22.09,65.58,5.41,1089.38,3.74,21787.46
66.18,39.61,84.87,21.22,69.08,5.73,937.74,4.31,17762.36
73.84,38.03,86.13,21.75,65.0,6.02,992.67,3.93,30367.98
74.58,41.9,84.4,22.39,61.31,6.32,1100.53,3.93,21445.26
74.38,40.09,85.35,22.69,62.71,6.47,1030.87,3.87,26625.5
80.29,37.6,81.13,20.93,62.03,6.15,1002.71,3.89,21363.62
68.87,40.4,90.34,24.7,69.86,5.92,1116.15,3.95,14327.53
72.71,37.18,76.17,22.13,63.37,6.46,982.75,3.98,19981.21
71.1,41.03,82.2,19.61,68.31,5.93,912.44,4.05,17984.07
74.92,37.88,94.41,20.64,62.14,6.33,971.59,4.12,18747.29
86.08,43.52,87.15,20.22,66.76,6.11,977.99,4.15,16108.72
83.04,38.11,80.92,23.41,64.37,5.9,994.63,4.09,20326.53
70.6,39.81,83.17,22.11,68.05,6.2,1013.42,4.04,25919.59
81.66,42.69,87.14,22.56,63.23,5.48,1041.54,3.91,17961.17
80.72,37.96,84.35,21.19,70.93,6.72,963.66,3.96,16948.14
72.58,40.58,79.84,23.15,68.36,6.31,1042.5,4.23,20481.77
70.35,37.73,80.72,23.64,61.11,6.12,976.79,3.84,19649.0
76.95,39.57,82.73,23.34,66.69,6.38,1007.09,4.07,24303.71
73.13,38.92,82.89,23.9,66.33,6.42,1056.51,4.25,20368.4
80.36,44.57,84.29,22.62,62.86,6.33,963.69,4.54,16915.12
78.15,39.86,81.0,23.77,62.39,5.64,1050.8,3.97,20264.54
61.87,46.97,84.71,21.97,64.39,5.63,952.89,3.97,15171.8
74.92,34.83,79.66,22.26,64.84,6.59,1008.03,4.0,20009.62
79.71,39.5,86.48,20.33,67.0,5.87,982.47,3.59,21059.08
76.77,38.72,88.79,21.57,67.68,5.59,961.91,3.81,22480.91
77.08,42.38,83.77,22.02,70.39,6.23,997.71,3.95,24152.31
77.95,39.17,86.53,22.07,67.26,6.18,1029.73,3.85,26494.46
76.2,39.8,84.71,23.77,66.5,5.44,1098.56,3.9,20871.73
77.18,39.96,85.26,22.49,65.21,6.44,1057.71,3.96,26096.89
74.94,39.94,84.33,22.57,63.92,5.83,975.72,3.97,32295.32
73.03,41.86,82.77,23.47,66.26,6.19,1012.35,3.9,23697.24
78.03,42.74,87.12,19.38,60.15,5.8,966.26,3.97,18375.89
74.8,40.35,84.62,23.9,62.99,6.31,941.18,4.09,23714.85
79.21,39.17,86.85,22.2,70.66,6.3,1058.51,3.69,20071.06
70.05,41.49,76.03,21.19,64.27,5.4,976.74,4.51,16313.74
71.79,37.01,87.25,20.73,60.36,6.21,980.19,3.87,20084.1
73.07,37.71,84.09,24.34,64.06,5.85,1026.2,4.02,21879.91
74.12,41.42,82.97,21.97,63.84,5.69,1026.69,3.97,27843.63
71.99,41.7,86.57,21.41,63.82,6.25,1004.15,4.21,24603.66
74.18,38.46,87.16,22.37,62.41,6.07,957.27,4.04,26786.63
76.89,39.44,87.35,21.04,62.52,6.73,952.15,3.89,20661.66
70.4,38.32,93.2,22.45,68.32,5.99,1029.21,4.06,21451.7
78.49,42.3,85.86,22.97,65.33,5.75,975.18,4.0,23214.13
76.59,41.59,92.78,22.49,64.69,6.27,1009.72,4.01,24201.1
78.05,39.21,84.39,21.54,60.34,5.97,997.12,3.85,27558.59
74.91,40.7,86.94,23.69,61.81,5.66,1076.07,4.03,22087.73
75.21,42.56,88.59,23.11,63.81,5.88,1050.63,3.98,22843.12
77.6,41.98,82.56,22.59,66.96,6.11,979.75,4.1,25198.33
78.2,42.83,84.69,22.76,65.85,6.27,917.59,3.93,20501.98
71.9,38.52,93.0,22.2,60.8,5.74,982.18,3.95,21454.67
75.01,38.69,86.75,21.36,70.98,6.26,1053.41,4.38,21734.93
73.57,41.8,82.42,22.27,68.66,6.0,997.7,3.99,28443.2
79.88,40.49,89.33,21.54,68.2,5.76,1019.77,3.73,21329.22
72.82,41.5,88.15,21.7,63.02,5.91,952.26,3.87,25209.52
76.99,42.59,91.69,21.68,62.02,6.5,961.08,4.35,18437.82
74.44,41.23,78.3,21.13,62.09,6.35,1026.91,3.86,21692.31
73.38,39.53,85.12,23.38,65.69,5.79,1008.86,3.98,27763.31
74.53,41.81,83.81,23.1,66.64,6.17,1029.82,3.84,25305.55
74.07,36.76,83.29,22.65,63.68,6.17,979.53,3.56,22793.72
71.6,40.77,87.43,22.41,63.42,5.83,956.79,3.89,24368.63
74.88,38.75,84.04,22.8,60.19,5.73,1012.32,4.1,25943.58
81.39,41.69,87.87,20.18,63.2,6.01,963.03,3.92,19619.5
86.51,37.28,88.45,21.49,63.75,5.92,1027.29,3.99,18914.32
76.42,39.98,84.63,20.93,60.6,6.2,1000.97,4.1,27331.75
70.01,39.1,82.69,20.72,65.11,6.33,1021.01,3.83,21238.97
78.91,36.13,88.95,23.04,67.45,5.25,1098.15,4.13,14567.28
75.09,40.03,73.88,22.7,66.38,6.4,1049.34,3.96,21327.1
71.19,42.7,85.03,22.34,60.72,5.93,904.23,4.12,19461.35
73.82,40.5,88.69,21.97,67.94,5.96,983.47,3.72,27466.23
84.14,41.66,87.72,22.68,67.84,6.19,974.12,4.14,19416.66
74.38,39.89,84.2,22.95,64.19,5.93,1036.02,3.91,29076.34
78.04,36.37,80.73,21.41,71.26,5.94,993.55,3.84,21207.65
70.79,38.71,93.4,22.47,62.44,6.11,1021.22,3.91,21706.45
78.42,38.85,86.1,21.12,60.35,5.95,1061.86,4.11,21723.19
71.54,39.64,82.94,21.19,67.98,5.46,1037.03,3.93,21223.02
78.28,35.96,87.97,22.38,64.89,6.23,1019.45,4.29,21462.17
76.11,41.0,87.57,20.3,66.84,6.25,954.8,3.93,22679.9
68.16,39.37,83.02,22.36,64.63,5.96,1062.39,3.94,22511.72
72.93,42.46,85.39,23.52,63.21,5.76,1004.28,4.22,22028.36
72.12,44.08,84.66,21.88,61.4,6.13,1030.36,3.81,21389.35
71.82,37.52,87.82,21.78,66.34,6.5,983.76,4.3,21307.97
79.21,40.17,75.16,22.4,61.88,5.82,927.21,4.04,19298.32
77.34,36.64,88.64,22.69,65.49,6.11,927.36,4.04,20679.71
69.2,38.02,77.9,20.1,65.7,5.8,988.34,4.19,18255.87
72.23,37.36,83.53,23.42,69.26,6.06,1001.89,3.89,22571.69
81.08,39.24,86.8,21.86,64.98,5.96,942.65,4.39,22190.06
78.19,38.98,88.05,21.43,70.57,5.82,930.58,3.86,20724.45
79.4,38.63,80.12,22.94,65.02,5.55,1084.33,3.79,17881.06
80.03,43.07,88.05,22.77,64.71,6.22,931.29,4.06,19392.13
73.59,34.1,77.71,20.16,61.91,6.13,984.76,3.86,16776.64
83.9,43.71,83.28,22.48,63.83,7.03,918.18,3.82,13474.15
75.91,38.29,83.79,22.51,64.77,6.26,950.53,4.29,24805.91
77.34,39.09,81.9,22.07,64.32,5.97,994.82,4.28,29585.73
78.89,42.21,83.42,21.88,60.62,6.03,963.61,4.25,22366.93
73.03,40.92,82.8,21.26,59.31,6.5,982.53,4.24,21222.27
75.85,38.28,88.63,21.15,64.81,6.52,1024.07,3.93,22546.35
76.83,39.26,85.57,23.94,64.27,5.81,1031.24,3.9,24060.18
74.92,38.36,86.53,24.0,62.16,5.88,966.6,3.92,23430.26
79.19,42.19,83.71,22.17,67.32,5.6,969.61,4.2,21589.66
68.85,39.91,89.65,21.43,66.85,5.86,987.24,4.1,23428.87
75.77,37.11,90.82,22.7,63.92,5.53,1048.58,3.83,19480.56
72.59,41.87,90.29,22.36,61.49,5.91,1032.29,4.16,22868.22
72.13,37.2,84.92,23.29,65.1,5.77,1003.92,3.96,23390.87
76.23,42.08,82.83,21.46,63.76,6.15,1021.57,3.49,23766.49
73.57,38.2,89.3,22.54,59.44,5.82,1046.22,4.1,21642.63
72.15,40.28,90.11,21.66,64.51,5.86,1121.48,4.2,20502.73
72.11,41.27,83.88,22.54,66.34,6.27,1056.65,4.01,24377.28
66.49,42.09,81.75,20.49,68.21,6.0,980.64,4.04,18901.22
73.67,42.08,88.86,20.51,67.31,5.99,979.59,4.03,23689.12
73.57,38.67,86.95,22.72,68.32,5.79,979.75,3.88,25689.25
78.87,40.62,86.26,21.45,60.57,5.9,1032.02,3.74,22976.82
77.45,41.9,84.96,22.54,63.83,5.95,1057.64,3.67,23752.49
78.11,39.06,81.58,20.45,62.22,5.48,1032.89,3.6,18531.93
77.76,40.68,90.53,21.39,67.58,6.33,962.66,3.86,22026.36
69.68,38.72,85.3,21.16,67.66,5.98,1100.37,3.91,19968.8
71.67,37.33,78.36,22.36,68.85,6.03,901.62,4.2,18093.99
80.42,43.02,82.17,21.63,67.1,5.68,1069.92,3.83,18779.57
74.05,36.36,81.86,22.27,62.79,6.15,969.0,3.99,23381.5
75.84,43.44,81.51,21.42,64.6,5.96,1123.93,3.67,18738.63
72.8,41.03,90.7,21.41,61.66,5.84,1099.93,3.76,19575.38
76.92,36.85,83.23,20.87,60.47,6.19,1000.69,3.84,21994.24
77.37,38.25,89.34,23.52,68.72,5.57,1049.52,3.97,19367.14
71.43,40.39,85.48,23.01,64.75,6.34,941.34,4.22,22510.37
74.42,41.49,85.99,22.83,64.07,5.67,949.86,3.82,24053.31
70.59,42.81,84.33,20.51,63.31,5.66,920.66,3.86,17824.37
69.05,39.13,78.52,22.38,63.22,6.29,965.94,4.31,19603.88
77.13,40.89,82.83,20.27,63.61,5.88,948.94,4.06,23085.97
78.48,38.91,83.75,22.98,66.34,5.66,909.24,3.71,19680.9
72.19,39.5,95.92,23.21,62.88,6.41,997.17,3.82,18790.94
72.74,40.65,89.36,22.79,64.48,6.02,1064.82,4.11,23634.76
70.22,38.22,81.85,21.39,64.92,6.32,993.27,3.99,23343.38
80.02,37.76,83.11,22.48,67.11,5.71,1071.66,3.92,20154.41
77.35,42.94,84.78,21.47,70.05,6.45,959.34,4.3,19284.39
68.33,38.33,82.43,22.19,73.36,5.43,1001.56,3.78,16782.98
74.6,39.31,85.21,22.99,60.91,6.06,1072.2,4.04,25449.95
75.13,40.71,83.35,20.51,67.62,5.85,975.54,4.17,25941.06
73.6,41.59,85.59,23.09,63.89,6.02,1064.08,3.92,23980.7
73.78,39.55,82.92,20.77,68.35,6.11,962.74,4.18,24998.44
71.09,36.72,85.01,22.34,64.46,6.33,1016.47,3.82,22381.47
77.32,39.27,80.85,21.44,66.87,6.22,1005.02,4.05,26085.16
80.62,36.58,83.85,21.94,61.97,6.01,974.43,3.97,22448.7
72.64,40.6,90.17,21.79,65.57,5.71,1043.36,4.02,25075.94
77.1,44.66,83.76,21.4,68.96,5.93,924.57,4.09,18901.34
69.37,36.45,79.63,20.15,60.71,5.6,1010.24,3.74,15633.24
73.88,42.26,88.19,19.5,64.62,6.13,1006.34,4.1,22127.75
78.3,38.69,79.63,23.28,63.59,6.34,919.68,4.08,18750.17
75.74,37.39,83.13,22.56,65.67,6.01,1035.23,4.14,25680.65
70.55,37.28,82.75,22.99,66.15,6.08,1017.81,4.13,22815.25
75.67,37.18,89.93,22.85,64.05,6.1,974.26,3.47,21259.5
76.06,40.94,82.38,23.44,68.23,5.92,994.07,4.04,26963.15
72.86,39.32,82.32,22.06,63.03,6.24,1016.38,3.63,25746.36
77.58,38.98,81.05,23.08,64.4,6.12,1007.72,4.09,25793.37
76.94,42.13,75.2,22.9,60.7,6.03,1032.05,4.14,20150.35
74.2,39.95,80.48,23.14,63.65,5.9,1040.5,3.8,24691.95
74.29,39.38,82.46,22.69,66.26,6.12,996.29,4.21,29023.63
72.46,41.22,83.49,23.61,63.75,5.75,957.26,4.01,22634.45
73.4,40.33,79.31,22.65,62.66,5.64,988.0,3.96,24043.29
78.07,41.12,84.31,21.28,61.72,6.31,1003.98,4.02,24832.87
72.63,39.57,82.38,25.17,62.73,5.74,994.13,4.1,20906.98
80.02,42.16,84.7,21.73,68.46,5.79,943.9,3.87,20831.51
75.74,40.23,78.19,21.92,64.59,5.99,1016.34,4.04,30055.8
75.87,39.01,80.99,22.31,65.9,6.34,1037.34,3.9,25113.78
77.94,39.44,84.9,22.51,66.06,5.12,1066.95,3.95,20943.47
77.64,39.55,87.92,20.55,70.95,6.07,1021.78,4.04,23391.24
72.1,43.3,94.16,21.59,67.09,5.97,1033.79,4.21,20285.7
71.52,38.14,87.01,19.04,67.51,6.48,1036.56,4.03,17069.96
74.53,36.58,92.56,21.69,64.13,6.16,1051.61,3.77,20259.44
70.61,40.97,89.02,22.81,68.12,6.32,977.16,3.67,20151.27
74.85,39.25,85.2,21.82,63.82,5.93,999.88,3.67,32025.91
68.42,39.78,83.89,21.6,64.41,5.87,961.99,3.89,24013.02
79.23,41.22,84.44,23.38,65.23,6.39,999.47,4.1,22139.15
73.6,41.15,92.12,23.48,70.44,6.13,1060.13,3.8,18846.68
74.48,40.71,90.5,24.64,61.29,6.07,956.26,4.24,19459.11
74.67,37.12,81.18,21.22,64.74,5.91,904.11,4.32,19715.21
75.34,35.32,88.43,23.42,64.36,6.37,1014.35,3.79,19078.18
