N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
97.4,44.76,109.11,18.89,61.45,6.85,474.48,3.0,15373.45
95.58,48.5,114.77,20.28,63.76,6.49,494.53,2.94,15785.54
104.79,46.96,104.68,20.43,66.36,6.03,504.42,2.91,19380.16
90.05,41.72,110.29,21.37,67.49,6.32,477.61,2.82,12450.41
103.47,43.51,107.93,18.68,63.78,5.86,484.97,3.23,16873.25
101.57,44.14,111.13,20.67,69.29,6.3,476.86,3.08,18773.44
103.79,43.96,105.35,20.72,65.6,6.06,533.16,3.11,17154.47
100.5,42.92,103.68,18.22,59.52,5.57,532.81,2.98,13260.06
99.33,46.93,108.89,18.86,67.08,6.36,509.87,3.18,17199.14
110.2,47.32,115.26,19.77,61.48,5.84,518.02,2.66,13511.89
102.12,45.15,105.64,20.03,60.54,5.78,455.02,2.8,16450.88
105.66,49.57,111.97,19.07,61.3,6.28,487.2,3.09,14019.88
93.24,45.16,113.34,17.25,65.39,5.95,515.71,2.66,13985.13
102.33,44.65,113.92,19.16,61.94,6.38,475.7,3.03,17680.69
101.29,46.23,100.67,20.02,66.7,6.51,498.17,3.01,17919.91
102.28,45.31,103.93,21.14,72.65,6.27,461.54,2.99,14717.78
105.6,43.0,105.71,18.92,68.76,6.21,489.07,3.25,14873.43
104.43,46.98,105.96,18.18,54.92,5.89,510.88,3.1,14097.85
103.36,44.11,111.27,21.98,62.25,5.73,487.1,3.12,16008.54
104.87,48.03,114.18,21.71,60.95,6.21,504.22,2.81,14028.97
104.5,46.59,115.53,21.59,68.9,5.78,460.31,2.84,13378.22
90.9,46.01,113.27,18.06,66.02,6.53,533.11,3.02,12247.7
91.97,48.44,106.0,20.24,66.11,5.8,498.81,2.87,16293.49
96.14,44.74,103.83,19.26,66.58,6.04,509.8,3.19,18694.78
91.91,42.74,100.09,21.22,63.19,6.89,472.66,2.91,10499.55
106.96,44.82,106.31,18.26,66.59,5.76,480.81,3.17,14755.42
104.15,40.56,112.21,20.97,62.3,5.85,492.87,3.07,15640.11
103.6,41.27,114.88,20.9,66.18,6.07,513.53,3.08,16535.52
105.41,46.62,118.95,21.55,61.55,5.77,544.66,2.88,12020.48
109.49,47.97,103.91,19.4,64.76,5.84,464.43,2.95,13791.54
105.09,45.63,112.94,20.54,64.34,5.52,470.06,3.27,15502.85
98.27,43.04,110.21,21.22,66.69,6.5,515.38,3.09,16233.14
107.06,43.25,110.71,19.52,65.11,5.9,503.49,3.13,18748.95
102.47,42.87,100.77,21.22,69.71,6.44,519.05,3.03,13772.65
107.86,46.02,108.23,19.35,64.33,6.25,506.79,3.1,17108.02
95.01,46.46,106.43,21.44,62.99,5.99,491.69,2.75,16471.83
102.72,44.77,107.97,20.75,60.03,6.09,527.22,2.87,17676.04
98.67,48.95,109.54,19.97,64.32,5.89,495.36,3.1,20344.46
103.18,45.22,113.81,22.05,67.12,5.55,525.54,2.91,14620.46
100.35,44.95,112.86,21.71,69.38,5.24,560.99,2.77,12807.68
94.44,44.11,109.77,20.74,64.4,5.91,467.67,2.95,17567.78
93.98,42.56,99.73,21.88,60.21,6.27,480.94,3.23,11801.15
100.79,43.96,110.8,19.88,64.47,6.24,486.15,3.0,23338.76
102.58,43.01,107.71,20.91,65.74,6.45,462.9,3.06,15828.55
104.21,45.5,116.2,22.02,64.47,5.94,483.33,2.95,16495.43
99.37,47.83,114.29,18.41,63.93,6.32,501.36,2.84,15962.53
97.89,45.44,112.07,19.45,67.05,5.81,540.1,2.83,17859.06
98.8,42.83,112.98,20.06,65.15,5.9,515.52,2.88,20946.55
95.82,43.5,119.37,21.39,65.12,6.51,538.98,2.97,13086.07
98.28,46.45,117.37,18.94,64.98,6.03,499.17,3.22,18743.43
102.12,46.63,101.7,20.86,63.36,6.08,524.71,2.7,15738.33
102.67,45.36,108.5,18.85,59.93,6.01,494.06,3.28,18534.97
86.99,43.49,103.66,20.68,63.97,5.7,522.61,3.16,13066.85
113.45,45.44,110.12,20.56,72.06,6.3,469.86,3.09,12790.19
98.03,48.24,114.44,19.15,65.53,5.75,512.99,3.08,16771.59
93.69,45.45,109.22,18.77,66.06,5.71,503.72,2.87,16765.61
100.87,46.63,107.82,18.26,64.89,6.11,537.06,3.03,16975.15
98.6,42.74,112.19,20.3,61.91,6.27,440.87,3.04,15796.4
96.23,42.57,112.7,20.23,70.35,5.86,534.8,3.18,15369.95
97.96,47.72,112.61,20.56,66.38,5.9,481.33,3.02,18762.21
101.28,43.16,98.27,20.14,66.81,5.87,480.68,2.99,17540.5
102.18,46.31,114.09,19.41,67.45,6.16,504.02,3.16,19328.62
95.33,47.4,102.15,21.02,63.47,6.17,483.44,3.01,15994.35
103.22,47.8,113.54,19.07,66.73,5.75,502.96,3.03,17443.68
104.14,47.48,109.24,19.67,69.28,6.15,507.33,2.99,18810.76
99.22,47.14,105.73,20.79,56.47,5.83,514.78,2.81,15628.51
101.23,46.37,108.59,20.46,61.33,6.35,494.61,3.06,19280.59
100.66,44.5,118.18,20.9,63.44,6.44,554.95,3.19,14084.85
109.34,45.9,100.16,20.05,64.7,5.35,523.47,3.2,12918.72
97.98,44.36,117.53,19.14,68.03,5.92,466.83,3.07,16496.87
94.06,44.7,104.6,20.03,66.86,6.52,461.75,3.01,15815.4
101.79,49.31,114.05,20.49,64.76,5.66,499.44,2.96,16884.41
92.64,43.31,98.86,22.31,70.75,5.77,453.3,2.94,10076.66
91.01,45.52,116.03,20.62,68.1,5.53,456.9,3.1,12588.83
89.87,46.68,114.04,22.53,62.33,6.36,509.92,3.38,10975.32
105.05,45.24,110.85,21.0,68.43,5.55,523.65,2.91,16064.01
95.49,46.02,108.59,17.94,63.27,6.0,536.15,3.14,15089.47
102.26,47.49,117.63,19.3,66.12,6.19,502.46,2.93,17801.83
98.07,45.43,99.42,19.02,67.52,5.73,478.57,2.77,15307.39
98.68,47.62,109.85,18.62,66.68,5.82,486.08,3.13,17173.38
102.8,46.62,118.44,20.04,61.23,6.29,479.6,2.82,15876.78
106.01,46.41,118.42,19.75,60.21,6.41,513.18,3.05,14600.09
90.83,42.27,111.8,19.92,66.75,6.2,456.68,3.02,14595.16
107.28,42.73,109.5,19.05,65.89,5.59,477.1,2.84,14539.24
104.46,44.44,103.0,20.78,65.66,5.1,500.81,2.64,13345.33
102.22,43.64,112.66,18.77,63.6,5.91,498.54,3.0,20531.91
100.11,45.08,120.85,18.17,65.71,5.4,524.56,2.92,13858.03
97.48,43.71,111.09,17.33,69.81,5.99,470.56,2.71,14015.57
98.55,47.02,111.61,19.36,65.92,5.47,471.5,3.22,15905.61
104.51,44.92,115.67,19.29,69.33,5.73,477.02,2.96,16603.41
108.6,46.38,104.41,18.11,67.53,5.8,482.5,3.13,13346.64
100.54,41.07,109.24,19.28,64.1,6.42,491.85,2.86,16820.82
115.5,44.73,122.74,20.25,69.18,6.16,508.36,3.22,12302.4
100.73,42.27,119.18,20.77,58.72,6.12,527.59,2.87,14173.25
96.78,44.29,110.62,20.04,67.88,6.51,508.94,2.95,18639.85
103.74,46.39,113.26,20.97,65.88,5.89,466.44,3.21,16352.99
95.32,41.61,114.08,22.04,57.71,5.77,505.18,3.05,13267.53
104.76,48.42,114.28,19.85,63.81,5.67,508.19,3.09,16587.29
97.47,39.0,115.63,19.48,62.89,5.62,464.07,3.07,13110.06
98.75,41.7,110.63,20.04,62.23,6.32,490.02,3.34,16949.23
101.87,44.65,111.03,20.03,63.51,6.07,514.13,3.03,23626.0
94.69,42.4,108.76,20.78,62.91,6.01,482.09,2.74,16521.33
104.04,46.64,108.26,19.77,64.3,5.96,519.56,3.17,19445.97
97.07,45.98,120.0,17.94,65.1,6.0,501.5,3.18,16505.03
101.15,42.34,111.35,21.1,69.73,5.56,483.82,2.83,15374.37
99.14,45.28,108.58,19.07,62.35,6.17,501.52,3.25,20811.04
108.71,47.47,102.31,19.57,61.99,6.51,516.93,2.91,12997.14
104.81,44.11,121.33,18.52,65.3,6.25,534.64,3.28,12618.31
107.77,42.18,99.78,20.37,57.94,5.69,506.04,2.81,12777.21
91.46,44.71,112.93,19.24,57.57,5.57,547.51,3.07,12035.44
100.26,40.1,108.0,20.9,66.84,6.03,490.81,2.74,16643.08
99.15,45.42,110.84,20.33,64.66,5.89,494.77,3.11,24328.47
99.16,41.6,113.36,18.49,63.0,5.44,529.13,3.0,13805.59
104.74,48.73,107.42,19.98,67.31,6.12,526.95,3.02,16619.97
107.58,43.79,111.53,20.25,65.62,5.95,483.81,2.72,17691.55
93.19,41.04,105.63,20.55,64.26,5.69,526.09,3.0,14622.34
105.09,42.07,112.28,20.98,67.09,5.51,489.75,3.13,14356.86
103.34,49.35,114.58,20.64,64.55,5.72,494.73,2.93,16220.31
97.76,46.04,108.75,20.14,65.37,5.5,503.38,2.97,20934.51
101.82,45.51,116.4,21.69,66.91,5.64,467.67,2.92,15111.9
90.31,42.69,113.47,18.77,66.1,5.12,521.47,3.17,10951.03
101.67,46.96,106.99,18.39,64.47,5.79,506.53,3.17,17359.63
94.31,48.37,117.84,20.77,64.62,6.12,485.68,3.04,15861.09
104.85,40.54,107.26,20.87,70.36,5.72,550.24,2.82,11755.0
105.9,45.07,110.41,20.06,67.23,6.44,489.94,3.16,17769.56
101.93,43.3,117.28,18.75,59.47,5.49,533.25,2.87,13053.32
98.53,46.32,110.06,21.05,62.35,5.99,530.39,2.9,18675.8
99.61,47.95,105.31,20.11,63.89,6.22,549.38,2.97,16441.51
109.4,46.83,115.93,19.39,63.3,5.67,475.43,2.89,13935.13
97.6,47.25,107.6,20.1,63.94,5.87,501.28,2.99,21536.54
106.26,43.06,113.19,18.43,64.83,6.09,511.3,2.85,16058.74
100.62,42.05,114.12,20.04,63.48,6.28,482.78,2.94,18615.24
100.15,46.34,108.15,21.38,63.88,6.22,478.8,3.28,17313.11
109.1,43.81,112.04,19.48,65.81,5.87,507.45,3.31,16647.06
99.82,44.8,113.86,19.72,58.32,6.21,534.28,2.99,17924.83
107.96,45.55,107.13,21.36,65.83,6.1,495.55,3.1,17174.8
101.05,46.01,117.89,19.29,73.61,5.76,481.81,2.86,15063.26
99.28,46.17,109.54,19.44,56.58,5.26,517.29,2.97,15239.52
104.43,47.97,109.4,21.78,62.12,6.0,531.82,2.95,14693.51
111.43,47.89,113.59,20.07,67.06,6.16,511.94,3.19,14932.93
99.48,43.78,115.59,19.15,61.78,6.13,524.03,2.93,17748.66
106.98,46.0,113.01,20.39,61.32,6.11,510.23,3.06,18006.12
97.35,48.02,125.51,20.52,60.9,5.73,496.28,3.07,14151.83
95.49,45.74,109.72,19.9,72.15,5.76,487.24,2.7,16610.67
94.97,44.75,113.22,20.03,64.26,6.22,479.96,2.91,19402.44
100.82,46.97,104.5,19.3,58.14,6.05,477.07,3.01,16841.28
101.56,47.86,107.16,18.55,65.74,5.72,501.65,2.95,17052.85
109.06,43.37,109.25,20.59,70.18,6.25,530.47,3.19,13292.25
100.31,43.49,102.28,19.9,65.56,6.04,521.27,2.97,19919.06
106.07,46.42,113.58,18.12,65.36,5.46,490.05,2.93,13968.82
99.04,43.14,113.96,21.01,63.72,5.57,516.66,2.98,16966.41
97.76,48.11,101.71,19.02,62.43,5.88,489.51,2.84,15884.72
97.5,41.96,109.75,22.08,60.67,5.98,524.48,3.16,14535.06
92.65,42.15,107.96,19.66,65.96,6.41,530.76,2.9,14944.73
105.86,43.1,112.38,19.59,66.2,6.28,491.39,2.67,16389.43
95.53,42.03,115.7,21.4,57.42,6.12,493.84,2.85,14505.94
102.42,46.11,108.02,20.35,66.56,6.22,537.58,3.15,18281.83
100.38,45.24,108.89,19.78,60.27,5.73,529.57,2.93,19571.05
104.25,42.91,114.96,20.42,64.0,6.02,532.08,3.07,17542.5
101.64,43.87,114.49,21.07,65.91,5.95,535.06,2.87,17109.93
94.19,48.63,112.35,20.85,62.26,5.48,576.07,3.02,11222.87
104.38,42.95,113.3,20.88,64.0,5.56,522.15,3.11,15442.64
94.31,45.08,111.4,19.21,57.68,6.09,485.58,3.0,17224.22
93.43,44.93,106.73,20.34,63.42,6.23,497.84,2.88,18725.13
97.48,47.32,110.74,20.0,66.75,5.7,482.41,3.09,19041.94
109.18,44.28,102.3,20.11,61.69,5.69,479.53,3.04,15009.69
96.17,47.57,104.3,17.77,64.02,5.22,491.86,3.2,11886.07
100.86,44.17,106.8,18.98,66.11,5.95,456.85,3.04,18034.17
94.0,43.63,111.66,20.28,62.6,6.19,505.5,3.25,17666.24
90.38,45.4,114.3,20.63,66.5,6.26,466.15,3.11,14460.64
103.73,43.68,109.07,20.5,64.86,6.05,499.3,2.92,22060.95
95.97,44.19,115.83,21.35,62.11,6.19,503.97,3.0,17542.17
101.98,41.25,104.76,21.92,63.91,6.46,506.82,3.23,12926.83
99.48,43.12,110.66,20.31,65.81,5.97,453.86,2.79,18226.49
98.33,47.97,100.74,21.08,67.42,5.97,526.25,2.87,14886.86
95.91,44.1,117.25,18.77,64.45,6.28,512.26,2.84,15932.45
104.57,41.74,116.47,19.5,65.35,5.24,517.94,3.19,13348.44
89.84,45.23,102.47,20.04,66.48,5.78,494.82,3.03,16666.13
103.11,46.4,113.85,20.77,65.83,5.81,486.17,3.0,19265.05
101.3,48.59,112.73,20.48,68.63,6.05,469.54,2.93,16622.12
102.18,43.93,105.77,20.79,67.41,6.2,469.32,3.19,16711.34
94.22,42.85,109.38,20.53,65.09,6.54,544.12,2.75,13778.55
95.48,47.07,114.79,19.1,68.64,5.52,487.9,2.89,14879.57
105.78,43.64,118.33,20.38,67.32,6.19,520.17,3.1,16217.13
103.87,47.94,115.98,19.82,61.19,6.23,499.96,2.99,17282.81
99.8,47.15,111.43,19.44,65.12,5.8,543.75,3.26,16759.65
98.45,45.0,108.65,19.48,60.74,6.11,509.52,3.01,21858.37
96.57,43.13,104.49,21.21,64.43,6.29,496.91,3.0,17490.49
102.46,43.79,117.35,19.51,62.42,6.15,484.49,3.09,17998.61
100.73,46.82,101.9,21.18,64.16,5.58,494.42,2.89,15766.35
94.25,40.38,105.19,20.39,63.16,5.69,501.49,2.72,14631.89
98.13,46.78,113.78,20.77,64.13,5.98,528.82,2.96,18252.8
98.21,46.74,113.5,20.05,66.61,5.89,514.48,3.01,20839.18
93.76,45.35,112.01,20.44,64.47,6.24,506.67,2.96,19425.47
101.48,46.18,111.27,21.21,61.39,6.14,490.97,2.95,19461.26
104.21,45.29,109.24,20.83,63.83,5.81,484.54,3.12,18856.26
109.01,47.97,112.98,19.17,64.25,5.92,517.08,3.05,15418.12
102.02,49.99,115.18,19.02,68.48,6.15,492.89,2.93,15523.9
102.64,43.84,111.7,20.47,60.01,6.0,537.65,2.91,17380.25
105.74,46.49,101.75,20.86,70.69,5.7,461.61,2.96,13277.0
100.93,42.33,111.28,20.63,59.45,6.22,506.2,2.95,17884.11
108.46,44.59,105.08,19.13,64.66,5.83,492.95,3.22,16218.11
99.71,43.33,116.47,18.29,60.98,6.4,559.92,2.91,12279.43
95.71,45.32,111.55,20.87,59.27,6.17,515.69,3.17,16918.07
104.62,44.66,107.03,19.11,66.78,5.73,468.43,2.91,16514.03
100.6,48.07,107.62,20.15,64.07,5.94,486.69,2.98,20889.65
99.09,47.1,108.63,20.9,62.19,5.89,501.87,2.94,20193.93
91.29,43.65,109.76,20.19,60.08,6.21,547.83,2.86,13530.29
99.14,43.5,96.29,20.52,64.6,5.54,532.29,3.17,14115.29
98.45,43.78,112.61,19.41,67.31,6.33,517.24,2.89,18868.31
105.8,44.81,111.53,19.37,63.02,6.11,519.07,2.91,18487.71
104.17,44.84,115.88,19.46,61.58,5.87,513.08,2.83,17617.15
99.65,45.02,120.47,18.01,66.66,5.98,501.52,3.06,17970.86
99.34,44.66,117.42,19.98,62.76,5.94,478.26,2.97,20368.31
102.22,44.14,124.85,18.91,66.71,5.69,536.73,3.02,13541.51
107.61,45.69,108.83,19.42,65.15,6.12,476.13,3.17,16944.0
95.51,47.3,116.32,19.97,72.24,5.98,507.25,2.81,16672.66
109.54,41.98,116.95,20.53,66.78,6.26,519.36,3.12,14075.29
107.1,48.59,104.6,20.12,65.15,5.93,496.02,2.93,18369.2
105.46,42.05,115.1,21.56,60.55,5.5,545.18,3.2,11123.44
101.82,42.71,109.67,20.35,65.53,6.16,489.33,3.04,21211.74
95.82,43.74,107.61,18.12,70.89,6.0,493.7,3.18,16100.61
102.61,44.57,99.19,21.02,62.88,6.39,465.91,2.82,14027.38
107.09,43.82,103.58,21.49,64.39,6.56,516.28,3.1,13304.69
91.53,45.56,108.85,19.56,66.95,6.49,452.76,3.02,14381.95
98.93,44.36,113.73,20.46,64.2,5.91,518.86,3.03,21195.35
102.19,43.73,92.61,18.03,66.51,6.52,523.38,3.13,11529.86
94.41,47.04,110.47,18.06,65.09,5.9,479.85,2.78,14994.01
106.62,43.64,114.18,20.26,61.9,6.47,500.8,2.83,15405.9
104.35,45.57,112.16,19.48,59.91,6.06,515.5,2.93,18307.6
96.04,45.97,110.16,20.54,64.31,6.3,480.63,2.79,17951.27
100.93,44.56,108.84,18.84,61.36,5.67,489.66,2.83,18530.67
103.21,43.37,112.39,21.03,65.39,6.0,490.06,3.06,20152.34
105.42,45.32,115.66,20.4,59.6,6.23,475.82,2.92,15621.79
106.83,48.26,98.33,20.04,64.89,6.2,493.87,2.88,15993.46
99.7,46.96,106.01,18.48,62.5,5.88,498.38,2.95,18181.2
97.89,48.52,112.31,19.48,68.47,6.21,509.75,3.22,16671.71
108.12,49.75,114.19,18.97,58.83,5.65,513.69,2.98,12120.7
93.27,50.31,116.33,22.17,70.42,5.77,494.11,3.17,11177.85
101.3,48.41,104.31,18.73,65.04,5.96,508.37,2.89,17040.41
100.76,47.97,101.33,19.02,62.33,6.41,518.56,3.2,14082.18
101.24,44.5,117.02,20.38,63.31,6.1,525.78,2.99,19634.1
93.85,43.95,112.4,20.24,72.77,6.48,490.41,2.84,14545.97
105.71,43.22,106.01,20.28,63.86,6.29,490.55,3.0,18250.4
94.99,45.04,104.09,20.2,63.49,5.83,491.39,2.53,17107.54
93.7,46.01,111.28,19.21,63.93,6.24,500.51,3.13,18061.05
100.1,48.99,112.63,19.79,68.87,5.54,488.23,2.93,16101.78
98.52,48.19,108.6,21.43,70.97,6.0,505.25,2.85,16768.03
104.55,46.23,99.05,19.06,62.64,5.66,504.08,3.12,14968.29
97.52,44.3,105.82,19.71,59.96,6.15,493.28,2.98,19669.16
104.72,48.32,103.76,21.06,70.54,5.91,455.44,2.74,12102.79
95.39,48.21,110.0,19.83,69.08,5.76,433.29,3.15,13265.79
99.03,45.76,122.95,19.48,64.02,6.13,536.23,3.06,16161.28
99.71,48.01,117.53,19.1,68.37,6.08,516.23,3.04,16395.63
102.66,49.04,102.54,18.98,65.61,5.36,536.04,3.08,12377.67
104.56,45.09,108.38,20.35,60.39,6.13,500.19,2.95,20354.8
98.91,44.88,108.68,17.62,63.46,6.18,488.16,3.16,18301.97
106.81,44.09,115.64,20.0,63.48,5.79,479.96,2.9,17145.36
94.81,46.63,111.19,19.88,61.66,5.81,519.59,2.75,16775.87
105.82,42.24,109.73,20.3,68.6,6.32,496.13,2.61,15190.47
93.24,45.45,105.65,20.9,64.3,5.93,480.66,2.93,17004.5
94.62,48.08,104.97,20.5,64.8,6.07,488.48,2.95,18068.75
96.35,41.24,110.11,19.87,70.31,5.81,506.67,3.03,17143.21
105.25,45.68,118.45,18.85,65.5,6.34,529.38,3.17,14139.91
100.18,42.84,97.73,20.78,66.87,6.33,522.8,2.73,14120.49
100.68,46.06,103.5,18.83,66.43,5.93,514.5,2.76,17611.23
109.79,45.83,110.06,20.64,64.73,6.06,495.98,3.01,19063.74
102.74,45.25,103.83,20.64,61.67,5.19,488.59,3.08,15122.62
99.42,47.68,105.84,21.11,63.15,6.45,549.35,3.14,13726.65
95.72,48.28,116.77,20.84,61.63,6.11,500.6,3.05,16915.1
105.08,44.25,99.44,19.96,65.66,5.89,484.21,3.02,18080.31
98.95,40.77,111.62,20.61,64.07,6.07,494.13,3.18,18451.82
96.29,41.65,100.58,19.56,68.55,5.82,463.32,2.87,13573.4
104.39,43.09,112.08,21.07,68.58,6.31,475.08,2.97,15840.93
101.93,45.64,112.9,18.83,60.42,5.77,479.29,2.87,17116.34
93.73,47.08,110.41,19.45,59.62,6.22,508.13,3.13,16247.95
105.61,42.31,121.42,21.5,67.7,6.16,457.34,3.0,12112.96
110.74,45.19,103.01,20.76,67.78,6.0,490.54,2.81,15056.01
111.4,41.02,115.06,20.4,66.87,6.52,509.41,3.04,12886.68
102.21,48.16,102.81,20.28,64.59,6.13,467.51,3.16,16128.68
97.96,44.98,112.01,21.25,62.68,6.2,534.95,3.1,17313.98
109.76,45.5,104.85,20.17,68.97,5.77,498.31,3.15,15462.83
104.98,42.8,106.1,21.31,70.54,5.88,522.4,2.98,14883.45
95.47,44.88,106.38,19.95,62.75,6.43,479.73,3.11,17638.43
100.11,44.73,107.57,19.88,64.59,5.32,501.89,3.04,20973.33
93.23,45.38,113.12,18.22,57.99,5.91,536.27,2.99,13356.66
93.13,43.34,111.84,20.2,62.61,6.02,513.96,3.0,18531.96
95.53,43.76,110.35,19.08,64.87,5.74,495.44,2.82,18173.14
104.63,48.2,101.58,20.9,60.44,5.9,517.99,2.97,15005.66
101.82,41.56,116.33,20.28,62.59,5.8,505.12,3.04,17788.64
90.87,45.26,106.22,21.6,73.49,6.11,506.01,2.86,13962.55
95.79,46.76,105.21,22.17,67.7,6.1,504.92,2.99,16606.74
103.46,45.73,97.09,22.01,62.39,6.05,461.35,2.94,12613.37
109.08,44.89,106.86,19.3,67.01,5.81,506.73,2.91,16940.41
101.14,42.14,106.89,21.99,59.96,6.0,490.91,3.27,15070.4
98.11,44.35,109.75,21.05,67.45,5.8,502.42,2.83,20083.77
91.37,42.85,115.53,19.11,68.95,5.84,474.6,3.16,13445.79
98.28,46.11,112.62,21.44,64.5,5.83,497.44,3.04,19730.68
102.93,43.96,115.66,19.96,61.64,5.85,501.99,2.99,20373.12
94.22,46.26,110.36,20.35,61.17,5.83,492.77,2.59,16596.43
91.68,46.52,117.84,20.22,57.01,6.26,475.35,2.76,12383.65
86.83,43.09,110.02,20.29,66.73,6.17,522.36,2.94,14976.24
94.91,45.46,100.95,17.93,73.81,6.32,535.48,3.14,11333.74
101.96,44.72,114.09,19.56,65.83,6.09,542.11,3.03,18816.54
101.16,44.73,115.73,19.18,65.83,5.95,494.14,3.03,21740.57
110.59,42.9,113.78,19.89,64.19,6.07,495.38,2.81,17112.56
96.42,44.33,104.24,20.06,69.59,5.85,510.02,3.06,18749.81
98.85,46.52,98.1,19.83,62.66,6.1,486.33,2.96,18023.02
102.08,44.61,114.75,18.77,60.87,6.02,465.96,3.11,16432.94
107.37,40.0,123.03,20.48,59.3,6.45,468.47,2.95,10715.87
99.09,44.67,112.21,20.67,65.0,5.66,552.76,2.85,17240.92
103.71,45.65,109.44,18.72,67.64,6.1,493.37,2.92,19372.24
98.15,46.07,112.71,19.3,65.82,5.89,486.32,2.99,21212.54
99.53,42.32,114.76,19.71,62.48,5.71,479.13,2.89,17252.1
106.13,45.13,105.25,20.93,65.53,5.8,459.07,2.93,15358.09
98.76,46.66,107.56,19.46,65.83,5.98,470.03,3.06,19280.95
102.58,46.1,119.28,19.16,72.52,5.89,498.43,2.96,16779.5
99.92,44.77,114.52,20.86,63.44,5.7,489.68,3.05,19655.06
104.56,42.25,112.89,20.39,65.03,5.8,522.73,3.07,17685.28
92.87,45.07,116.21,20.26,67.0,5.84,476.06,3.07,16628.7
96.28,48.1,116.8,19.15,63.66,6.66,510.71,2.83,13611.1
107.16,43.77,106.44,18.76,63.88,6.19,508.08,2.78,15858.32
105.48,40.55,113.06,19.95,66.9,6.1,507.98,3.06,17427.3
98.58,46.82,114.92,19.82,64.87,5.31,544.09,3.13,15664.72
