N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
83.7,47.37,103.58,26.53,78.99,6.46,1024.54,4.4,11332.68
88.7,46.06,105.32,23.71,72.27,5.99,959.85,4.38,8477.21
90.41,43.38,92.21,26.8,74.81,6.5,936.43,4.52,9503.73
86.01,44.92,94.8,28.4,73.51,6.28,1038.36,4.64,10119.99
89.14,44.36,101.92,25.56,72.83,6.12,1017.84,4.72,10735.1
93.86,43.94,98.25,26.42,72.3,6.17,1034.46,4.45,9559.78
83.27,46.9,105.98,27.05,74.24,6.71,985.08,4.16,10287.64
84.71,46.19,100.71,25.32,81.5,6.13,1028.53,4.58,11344.7
86.23,40.66,108.79,26.16,74.66,6.9,1041.21,4.29,8947.74
90.5,45.02,97.24,25.96,68.29,6.46,979.9,4.18,10620.95
89.77,42.76,105.03,24.48,74.9,6.67,917.27,4.7,8408.75
84.57,42.4,99.12,26.39,78.7,6.64,1057.73,4.21,10630.91
85.63,43.85,99.26,22.56,77.14,6.18,956.06,4.66,9619.94
82.69,44.67,98.65,26.2,73.12,6.4,993.88,4.76,13619.51
80.84,45.08,99.14,25.22,74.78,6.13,992.55,4.71,11545.33
85.04,42.68,106.16,24.93,75.52,6.44,1031.34,4.69,10917.02
90.68,43.21,101.26,25.17,75.97,5.79,1059.71,4.57,8486.76
82.46,45.27,98.94,26.34,78.53,6.13,1021.32,4.37,11748.38
85.58,43.57,98.33,27.84,76.73,6.43,935.17,4.62,10479.65
87.06,46.97,100.83,27.05,73.23,6.19,949.01,4.53,10608.86
83.49,45.43,93.93,23.86,77.31,6.58,965.61,4.36,10232.38
87.47,44.56,94.26,28.44,77.37,6.54,1024.53,4.3,9971.58
82.21,45.41,96.63,27.19,77.05,5.98,987.11,4.63,10311.08
88.73,49.92,93.5,26.18,70.29,6.63,1049.26,4.25,8230.16
87.14,41.2,94.26,25.72,73.76,6.54,999.71,4.56,11587.67
91.3,43.77,94.8,28.83,70.27,6.83,914.15,4.49,7119.78
84.84,43.5,102.51,27.42,70.81,6.42,922.17,4.55,10385.6
87.65,43.41,101.75,29.53,74.87,6.34,956.27,4.8,8856.89
84.81,46.32,105.34,26.77,71.1,6.52,947.07,4.78,10396.76
82.47,43.23,96.98,28.67,76.65,6.28,983.49,4.73,9532.68
83.04,44.09,101.42,26.29,73.73,6.32,1066.08,4.21,11611.03
86.54,44.1,102.95,26.17,72.2,6.52,829.07,4.36,9485.63
89.96,43.77,95.79,27.1,70.13,6.26,1016.79,4.77,9384.71
85.32,44.87,103.91,26.96,73.11,6.28,1062.06,4.19,10830.89
80.54,44.78,109.66,24.08,75.77,6.41,1005.61,4.48,9968.93
85.98,48.51,98.54,23.17,72.04,7.0,1085.85,4.63,7543.63
82.12,42.36,102.16,25.04,80.6,6.46,966.58,4.33,10217.04
83.38,45.1,109.4,26.65,73.9,6.58,1062.23,4.54,10403.28
83.72,49.57,96.46,25.1,70.08,6.58,1008.01,4.57,10185.28
79.29,47.41,100.72,25.97,75.2,6.54,999.2,4.34,12357.23
90.44,45.71,99.36,26.85,75.3,6.28,979.24,4.75,11064.6
89.16,48.74,92.73,24.69,80.39,6.47,1016.64,4.7,8813.65
83.18,44.61,106.17,24.86,73.49,6.72,1059.53,4.68,10115.3
85.74,44.6,101.66,26.49,75.27,6.25,1079.1,4.24,11541.44
90.3,46.4,96.61,25.23,74.34,6.56,1083.61,4.34,9467.23
90.27,44.64,95.7,25.01,78.06,6.38,1000.37,4.54,11252.01
83.17,41.27,107.93,24.94,76.94,6.58,991.74,4.41,10058.25
86.85,44.5,100.14,27.71,78.15,6.47,1043.75,4.94,10605.23
88.82,43.4,102.15,25.19,73.35,7.18,954.59,4.52,9392.72
87.38,46.2,104.36,26.04,71.74,6.49,1039.19,3.83,10696.81
89.57,46.79,98.83,24.44,76.91,6.41,1040.11,4.53,10176.33
80.96,44.43,101.78,26.36,75.65,6.33,1027.26,4.47,12496.88
85.74,44.12,106.14,25.72,77.92,6.43,1121.37,4.26,9584.05
81.29,45.45,101.69,27.69,69.8,6.12,1097.21,4.71,8378.97
83.81,44.97,104.21,27.74,70.8,6.37,987.54,4.5,11859.92
84.36,47.62,95.27,27.64,77.79,6.14,986.32,4.77,9394.66
87.14,42.34,93.66,24.88,78.02,6.68,1045.1,4.74,9148.68
81.9,46.33,97.55,26.82,70.99,6.81,984.03,3.91,9769.49
85.22,43.43,99.65,26.94,73.34,6.44,1024.8,4.51,13248.99
90.08,42.0,94.22,26.74,76.6,6.39,980.22,4.53,10348.99
80.23,43.66,86.15,24.39,75.98,6.49,899.06,4.55,7437.73
82.44,46.64,97.16,23.75,72.89,7.04,1032.33,4.1,8520.11
89.05,46.22,94.73,27.3,73.03,6.88,1002.69,4.75,9531.01
88.11,48.84,99.2,25.24,72.65,6.39,929.75,4.38,9285.28
89.51,45.43,97.96,24.95,75.57,6.48,943.79,4.44,11062.79
85.22,45.9,95.75,25.41,65.23,6.51,994.59,4.66,11753.43
86.88,48.23,95.75,25.7,72.75,6.43,1075.84,4.55,9934.55
87.77,45.39,100.79,25.13,71.31,6.58,951.55,4.09,10814.1
81.95,45.72,101.82,24.87,74.51,6.21,992.14,4.75,11414.04
89.55,50.41,96.61,25.74,75.32,6.53,1096.93,4.44,8506.36
86.09,42.05,97.88,26.07,78.14,6.49,991.29,4.75,12300.56
86.49,42.97,101.78,23.59,81.45,6.35,928.91,4.55,8885.7
82.5,44.9,88.84,25.43,77.41,6.56,997.1,4.39,11295.57
84.64,41.37,103.47,24.83,70.69,6.9,1035.94,4.17,8750.2
77.76,47.97,101.41,24.23,72.6,6.83,1011.98,4.38,8417.27
85.17,40.75,101.05,25.45,73.81,6.57,996.84,4.72,11974.24
79.26,52.09,100.46,23.12,74.88,7.01,1011.23,4.72,6596.79
82.89,44.95,104.61,26.1,69.45,6.41,1002.78,4.55,12603.84
88.33,40.69,109.83,25.3,70.8,6.19,1037.61,3.99,7552.17
75.8,48.52,100.34,28.92,81.51,6.31,1028.75,4.28,6915.16
93.77,44.05,97.62,24.79,70.15,5.92,992.71,4.49,8223.06
86.93,45.69,99.96,26.43,78.1,6.32,1114.67,4.39,10589.98
72.4,45.94,93.37,26.5,77.87,6.74,1053.43,4.16,7293.66
85.14,45.8,100.97,26.49,75.73,6.51,982.54,4.57,14545.83
97.48,48.29,98.01,25.51,73.76,6.4,1046.04,4.51,8351.45
88.8,43.15,104.76,26.42,75.8,6.83,949.26,4.66,10328.31
82.4,43.27,99.07,24.62,73.89,6.5,994.79,4.65,12088.39
87.62,42.92,98.57,24.06,76.19,6.54,962.46,4.44,10545.57
90.91,41.96,100.94,26.85,73.5,6.49,1070.18,4.49,9487.37
92.23,41.24,101.97,23.57,69.38,6.6,974.84,4.29,7765.69
78.7,42.83,102.86,25.53,77.89,6.61,1037.24,4.28,9663.74
84.93,45.97,102.75,26.49,71.11,6.96,983.13,4.33,11355.07
79.11,43.87,94.62,25.86,75.99,6.02,1108.37,4.24,8198.03
93.49,42.16,95.96,26.79,80.27,6.27,997.63,4.71,8504.76
87.29,47.09,99.62,26.45,68.39,6.66,1015.92,4.09,10619.13
87.21,49.69,95.96,29.73,75.19,6.57,995.28,4.25,8398.76
85.39,46.96,94.27,23.41,76.39,7.38,953.72,4.14,7248.44
84.01,48.1,97.87,26.79,77.97,6.47,920.95,4.45,10007.88
87.22,41.9,102.01,27.62,70.53,6.88,990.96,4.74,9138.17
81.47,48.4,103.04,25.32,75.08,5.64,999.9,4.34,8829.02
89.3,43.67,88.95,29.41,72.04,6.92,1028.46,4.4,6979.63
88.8,41.96,96.64,23.5,69.25,6.2,936.78,4.51,7655.87
89.68,45.21,104.41,28.1,79.07,5.89,1041.18,4.4,8137.7
90.59,44.42,96.92,25.08,75.35,6.62,1052.14,4.5,10601.46
81.44,47.57,93.95,26.03,68.33,6.89,989.88,4.44,9490.61
89.17,47.8,95.82,24.16,76.86,6.69,1074.23,4.47,8388.85
83.8,41.96,96.53,26.47,72.96,6.39,998.73,4.81,11457.49
89.33,40.15,103.64,26.35,72.24,6.21,977.82,4.87,8604.0
86.73,43.44,97.45,26.37,77.29,6.49,994.18,4.09,12533.92
82.84,46.07,95.5,26.35,78.57,6.79,1040.66,4.25,10795.27
85.39,49.14,93.55,25.71,66.55,6.91,1075.5,4.85,7300.58
85.68,43.79,104.18,24.35,79.04,6.68,1000.61,4.83,10788.98
85.78,41.49,103.18,23.73,78.56,6.32,1003.95,4.96,8956.31
87.04,46.84,102.84,26.53,75.45,6.17,1015.8,4.04,10875.23
81.84,42.91,94.81,26.15,75.14,5.67,1023.83,4.58,9755.8
74.7,44.31,97.3,26.34,74.98,6.77,1073.29,4.2,8449.26
87.4,41.7,109.51,25.43,75.18,6.25,966.51,4.83,9285.76
85.71,47.38,93.75,26.42,69.41,7.1,1040.13,5.01,8289.86
80.38,48.48,95.17,26.35,76.29,5.93,977.41,4.46,9253.77
85.6,45.69,103.83,24.91,79.92,6.9,978.84,4.58,10791.63
88.04,47.11,102.2,25.22,72.37,6.39,967.9,4.28,10789.05
78.63,45.93,101.02,27.69,73.76,6.55,1048.93,4.33,9547.59
91.05,45.47,96.17,24.37,68.61,6.73,1013.31,4.58,9216.59
82.44,43.08,100.45,24.36,72.98,6.61,1041.38,4.93,9811.03
78.58,38.76,95.68,25.57,76.99,6.39,914.6,4.32,7367.2
82.97,47.54,104.24,23.47,76.98,6.51,971.45,4.82,9171.83
87.53,41.52,95.84,29.11,68.88,6.54,1039.43,4.18,7776.37
77.78,41.48,99.58,27.57,69.92,6.45,1078.22,4.62,7559.89
83.48,44.65,96.56,26.55,74.34,6.15,960.38,4.77,11510.1
79.35,44.43,104.21,24.93,76.66,6.71,1036.76,4.72,9781.02
80.36,46.39,105.37,24.54,72.7,6.76,970.11,4.51,9717.09
81.95,47.73,110.09,28.96,76.26,6.97,988.2,4.66,7464.86
88.36,43.94,98.0,27.79,69.24,6.67,1043.57,4.82,9290.69
85.49,40.96,110.61,27.13,74.3,6.56,1023.3,4.48,9504.67
82.99,41.16,96.26,25.35,78.79,6.54,1060.04,4.51,9689.44
87.02,43.99,102.89,25.36,80.09,6.16,1001.9,4.53,11443.27
78.95,45.28,99.91,24.73,68.96,7.13,972.47,4.91,8089.71
76.64,48.95,91.24,25.79,71.76,6.21,975.52,4.55,8292.85
91.99,44.29,97.33,27.34,73.54,6.37,1053.21,4.31,9166.42
92.24,46.07,98.93,25.07,71.53,6.1,964.6,4.54,9233.28
84.54,44.98,94.55,25.35,71.78,6.66,1037.69,4.62,11929.95
78.39,45.16,99.29,26.77,75.47,6.86,909.75,4.36,9083.66
87.86,42.42,104.33,27.35,73.13,5.77,933.85,4.57,8247.12
80.91,44.58,95.66,28.16,82.84,7.42,999.42,4.06,7169.32
88.14,44.83,107.29,25.26,67.97,6.16,958.79,4.78,8857.18
87.02,47.08,103.28,26.54,71.53,6.1,1034.38,4.56,10344.87
85.12,44.32,109.56,28.76,65.49,6.8,1058.87,4.7,7577.92
86.23,46.61,104.53,23.61,69.47,6.99,1132.31,4.27,6989.57
84.73,45.23,98.97,25.06,76.49,6.96,1040.31,4.55,12095.28
88.36,48.39,101.82,23.95,78.11,5.86,963.69,5.14,7045.28
84.33,49.76,96.07,24.22,80.18,5.85,1032.21,4.93,7040.85
88.39,46.07,101.97,24.91,70.2,6.52,1018.56,4.05,10646.23
87.23,41.48,98.49,23.21,72.26,6.76,989.17,4.44,8972.46
85.86,43.82,93.6,26.44,80.9,6.48,1060.22,4.33,10001.65
80.19,46.69,83.1,26.42,78.73,6.36,979.89,4.73,8394.31
86.1,43.57,107.28,29.25,72.1,6.79,956.86,4.88,7842.69
86.43,45.5,97.99,25.81,77.58,6.39,986.08,4.87,13260.76
80.25,48.22,95.17,26.13,71.04,7.27,1020.1,4.63,8318.29
88.76,42.52,102.47,27.04,74.72,6.35,950.41,4.58,10259.18
86.64,43.85,97.02,27.57,71.03,6.59,969.06,4.68,11089.05
83.61,45.55,110.37,25.48,75.36,6.34,953.37,4.5,10923.77
91.84,42.89,99.69,27.06,73.65,6.82,975.5,4.53,9517.47
83.22,50.43,103.19,25.83,81.01,6.34,987.13,4.86,8976.45
81.88,43.94,100.27,25.19,77.6,7.03,947.93,4.12,9650.78
83.8,43.44,93.7,26.28,79.64,7.24,957.4,4.29,8836.36
84.97,47.09,105.58,25.24,75.48,6.34,970.45,4.29,11036.06
78.06,43.87,98.57,27.45,72.8,6.68,949.54,4.39,9124.9
88.65,41.99,98.22,26.74,80.4,6.91,994.95,5.03,8671.94
92.95,49.32,98.07,24.93,67.51,6.32,994.37,4.67,8130.65
86.86,47.03,101.04,25.63,74.7,6.68,996.99,4.62,12965.2
82.72,44.71,102.15,26.92,72.79,6.55,927.43,4.46,11221.18
86.32,44.54,105.36,26.54,70.0,6.89,977.73,4.45,10742.16
78.24,42.65,99.65,25.62,78.57,6.44,984.5,4.21,10104.42
86.34,47.94,107.13,27.42,79.55,5.79,1162.58,4.26,6238.48
80.47,45.59,106.25,29.02,77.01,6.43,968.41,4.41,9072.87
90.51,47.83,100.78,27.0,73.51,5.76,1085.81,4.02,7249.41
73.35,45.61,98.41,26.7,72.36,6.67,934.3,4.69,8406.89
86.32,44.42,104.43,27.97,76.11,6.52,913.37,4.22,9484.71
85.14,46.22,99.17,24.98,71.94,6.72,992.7,4.56,12767.05
83.69,43.7,103.33,28.31,71.76,6.66,979.78,4.4,10703.59
83.55,46.06,94.92,24.07,71.95,6.08,1071.64,4.92,8399.11
86.14,46.74,104.83,24.23,74.37,6.45,1013.9,4.32,11279.11
85.91,46.11,97.12,24.84,78.68,6.88,993.44,4.61,11261.78
87.75,44.27,104.33,26.52,79.04,6.42,973.56,4.6,11520.82
81.48,46.8,102.65,27.08,72.72,6.35,1064.19,4.12,9238.41
83.87,48.61,104.75,25.04,77.64,6.06,988.36,4.3,9245.74
83.92,45.8,93.5,25.99,79.51,6.41,898.23,4.58,10041.97
86.27,47.6,99.14,24.9,69.76,6.12,984.77,4.53,10309.67
73.1,42.42,107.3,25.46,81.55,6.63,1003.12,4.3,7774.71
88.04,40.8,108.48,24.8,66.0,6.62,965.0,4.1,7278.99
79.8,41.32,104.05,23.93,74.1,6.24,979.33,4.84,8228.17
83.44,45.2,92.69,25.22,77.02,6.75,998.17,5.13,10283.87
87.0,46.16,94.42,27.22,73.79,6.9,986.06,4.22,10090.19
78.39,42.13,101.16,24.76,74.41,6.54,973.65,4.3,9737.07
80.9,43.89,96.99,27.04,77.63,6.36,897.11,4.48,9284.29
97.31,45.22,102.56,24.01,73.49,6.23,1062.82,4.42,7444.53
82.52,43.04,101.08,28.12,77.47,6.69,1032.81,4.3,9980.34
81.16,46.58,100.09,26.09,75.23,6.51,981.52,4.36,13036.02
78.9,43.83,94.52,24.74,74.02,6.59,964.82,4.49,9950.22
87.4,49.41,98.83,25.67,72.99,6.26,952.1,4.5,10003.55
82.55,46.16,92.51,26.46,78.44,6.7,916.61,4.58,9414.36
92.37,45.83,91.29,25.96,70.14,6.37,1124.54,4.48,7658.44
82.33,47.15,96.85,25.75,68.3,6.06,895.29,4.0,7825.66
90.48,44.09,100.99,25.08,73.7,6.72,984.0,4.19,10500.14
88.06,43.02,102.21,25.6,76.47,6.39,1031.08,4.52,12132.83
95.05,46.42,94.27,25.41,72.54,6.73,986.08,4.67,8853.36
83.8,47.25,92.16,27.39,78.02,6.75,955.26,4.47,9230.35
87.91,45.69,103.06,24.09,83.14,6.29,1045.74,4.75,9083.93
88.73,41.13,92.7,24.67,78.57,6.93,983.08,4.71,8065.25
87.39,49.02,97.09,26.14,75.92,6.57,1013.42,4.38,11620.54
88.43,42.01,95.15,24.75,71.35,6.49,952.35,4.37,9345.07
86.67,47.81,106.66,25.07,80.14,6.62,1023.47,4.45,9915.68
81.2,47.3,109.67,24.62,77.27,6.33,995.2,4.52,9617.99
82.66,47.2,96.72,24.66,73.65,6.56,997.57,4.39,11669.16
84.09,42.44,101.61,23.22,75.12,6.13,998.92,4.45,9849.72
87.88,46.16,99.4,24.58,66.64,6.18,1027.64,4.6,9874.04
88.6,46.2,96.57,23.74,74.71,6.33,1059.42,4.48,9516.75
78.91,41.97,97.62,26.42,71.74,6.14,1008.84,3.98,8611.39
84.99,46.86,102.68,28.05,66.63,6.33,1049.22,4.56,9309.83
83.21,49.26,93.73,26.61,68.13,6.93,917.11,4.39,7412.35
86.23,45.22,106.48,25.49,72.53,6.27,962.31,4.44,11337.21
74.17,48.2,98.13,23.61,80.13,6.56,1055.92,4.05,6374.73
94.03,43.29,118.03,25.12,76.59,6.11,979.24,4.64,6925.75
81.49,43.79,95.01,26.63,75.01,6.42,970.05,4.27,11141.19
80.72,44.68,104.27,23.72,77.03,7.33,1034.84,4.75,7685.47
86.7,45.75,106.3,26.46,69.84,5.74,966.23,4.22,8713.85
77.04,45.12,97.28,25.51,74.09,6.86,1043.04,4.61,9638.94
85.25,47.66,100.71,27.05,82.42,6.21,986.64,4.13,9770.77
77.65,44.11,91.57,24.5,77.93,6.11,857.61,4.54,6463.86
84.49,49.42,103.1,26.59,72.15,6.62,1020.96,4.47,10828.26
87.43,45.81,95.75,25.73,75.51,6.42,985.72,4.26,12693.17
86.33,45.28,94.61,26.96,75.9,6.48,1093.91,4.28,10088.63
84.91,43.98,111.44,25.79,75.11,6.58,1018.78,4.21,11299.83
83.83,46.51,100.86,27.93,80.55,6.61,972.42,4.23,10365.95
84.02,44.98,98.24,25.75,72.19,6.35,1034.13,4.34,13063.46
84.32,41.86,96.19,24.15,73.34,7.02,1048.08,4.52,8872.37
98.0,45.19,88.78,24.34,74.61,6.89,1024.88,4.5,7108.32
85.27,46.3,92.59,27.93,64.62,7.05,969.84,4.8,7553.11
84.69,46.15,105.93,25.36,68.85,6.07,943.9,4.39,9536.29
88.64,37.75,104.2,25.47,71.99,6.44,943.57,4.43,8213.58
89.09,48.49,102.33,23.22,69.37,6.13,987.81,4.48,7937.9
86.34,44.31,97.97,24.8,78.18,6.61,947.72,4.47,11547.79
86.71,45.44,104.01,24.78,71.56,6.39,963.77,4.85,10743.2
81.4,47.19,103.42,27.02,78.68,6.43,926.29,4.6,9430.38
82.23,46.23,100.79,25.26,77.3,6.41,1053.91,4.52,11418.03
79.93,45.09,100.7,25.67,72.95,6.39,1031.99,4.78,11428.82
85.09,45.38,96.82,26.2,69.28,6.4,991.69,4.68,12825.61
89.81,44.74,99.36,27.4,71.04,6.58,917.86,4.49,9733.85
77.5,41.9,100.31,28.56,75.84,7.18,1015.35,4.59,7317.66
84.29,46.12,98.84,27.73,75.78,7.32,954.51,4.77,9287.59
81.2,42.53,91.08,25.05,69.5,6.68,1041.67,4.59,8856.85
83.27,47.82,110.25,25.95,79.09,6.21,1055.5,4.44,8938.41
84.24,44.56,105.23,24.99,69.56,6.85,949.08,4.19,9920.63
87.22,43.58,94.46,28.36,78.31,6.56,979.37,4.59,10037.23
95.39,43.67,94.98,24.9,72.04,6.3,836.9,4.5,6452.35
88.21,43.09,111.28,28.14,79.41,6.92,943.18,4.31,7279.54
84.47,46.47,105.05,25.87,72.26,6.82,936.39,4.54,10831.84
83.79,42.89,100.67,26.15,76.66,6.88,1055.5,4.63,11175.36
80.9,40.39,103.31,27.37,73.96,6.56,930.17,4.69,8253.97
93.23,41.57,113.88,25.88,70.86,6.72,1028.69,4.27,7598.78
87.92,48.52,101.27,25.61,71.54,6.64,955.37,4.47,10124.98
85.2,43.13,97.6,23.43,71.13,6.46,1019.65,4.45,10686.71
87.85,45.92,103.0,24.2,72.41,6.45,919.01,4.94,9039.94
86.04,45.17,103.62,26.63,68.96,6.95,958.02,4.46,10737.33
82.08,46.51,103.78,27.46,73.8,7.29,1005.78,4.66,9224.8
83.1,46.08,102.34,26.87,74.77,6.55,998.14,4.66,13275.47
86.9,42.99,103.04,25.4,69.7,6.78,974.03,4.7,10340.33
91.99,47.09,99.05,25.8,72.33,6.87,968.36,4.68,9428.11
85.21,43.63,98.77,26.95,81.35,6.59,934.07,4.56,10907.63
83.41,47.6,93.09,26.75,70.84,6.16,1025.8,4.53,9601.05
81.77,43.84,96.35,24.49,74.71,7.17,1001.2,4.39,9747.76
84.73,41.28,102.32,26.49,78.44,6.43,993.99,4.83,11018.66
87.98,46.83,100.01,26.12,75.2,6.68,1052.98,4.59,11940.6
88.27,43.91,98.54,24.75,76.88,7.03,1017.7,4.29,9869.78
83.05,48.17,91.41,25.63,77.32,6.87,964.08,4.25,9164.6
79.84,43.25,91.35,26.52,79.03,6.15,948.32,3.98,8043.95
79.79,44.77,96.51,25.93,75.65,6.52,1003.43,4.17,12582.35
92.89,45.92,101.52,27.84,75.32,6.7,968.92,4.51,9393.87
82.22,42.18,98.4,25.75,73.58,6.51,917.47,4.8,10075.11
85.59,45.88,104.3,22.98,75.32,6.78,925.97,4.33,9050.95
87.5,51.53,95.58,26.77,72.55,5.86,1075.68,4.83,6863.84
77.69,43.94,99.46,25.99,74.2,6.88,1052.8,4.78,9831.46
79.53,48.64,102.18,26.3,77.58,6.29,911.32,4.29,8377.34
89.33,42.69,95.74,27.87,74.87,6.51,956.74,4.18,9325.69
82.37,44.24,105.54,25.6,73.87,6.94,995.69,4.49,11390.47
77.65,42.83,99.86,25.13,79.76,6.58,986.19,4.68,9717.35
82.65,38.78,107.05,25.41,77.44,6.7,1000.08,4.2,8825.71
90.3,45.16,94.02,25.62,74.78,6.48,970.42,4.45,11546.51
85.22,44.24,105.51,24.59,73.65,6.78,967.55,4.61,10865.73
81.06,42.1,103.78,25.0,80.47,6.03,994.46,4.21,8653.74
83.27,48.47,100.22,25.72,80.51,7.03,953.99,4.43,9246.75
81.61,42.29,95.27,24.96,80.66,6.51,1006.6,4.02,9872.62
89.77,49.24,94.93,24.99,75.04,6.23,1056.96,4.46,8677.58
90.76,47.61,103.19,26.11,75.29,6.98,1151.89,4.37,7764.95
90.99,43.25,99.2,27.06,71.07,6.51,999.33,4.18,10437.36
81.75,44.36,90.99,26.66,74.97,6.16,924.84,4.57,9354.03
80.15,45.52,98.01,26.22,75.98,7.24,1087.03,4.12,8837.0
80.15,47.01,101.14,26.81,81.42,6.0,1041.87,4.46,8834.77
84.2,45.9,97.34,25.82,73.23,6.71,1028.07,4.84,12492.4
78.06,39.86,94.31,27.13,78.01,6.95,987.78,4.6,7569.67
82.67,46.06,106.71,26.32,76.58,6.18,861.41,4.43,8894.13
79.29,46.04,98.77,25.8,78.99,6.18,1042.12,4.5,10404.33
76.97,43.62,103.15,25.02,73.38,6.75,966.56,4.65,9319.73
81.09,49.72,100.3,27.29,73.18,6.22,986.55,4.45,9253.79
84.3,45.35,104.92,26.46,69.84,6.47,1009.41,4.84,11968.86
84.25,44.76,97.88,27.99,70.48,6.64,990.57,4.92,11114.09
87.82,45.13,108.81,26.62,80.03,6.72,958.39,4.28,9509.6
92.93,43.31,100.59,26.47,79.68,6.11,1044.53,4.23,8467.22
87.99,45.84,95.56,25.38,76.95,6.71,975.94,4.65,11542.04
84.01,45.2,98.87,26.74,74.52,6.45,993.81,4.6,14899.79
81.94,42.52,97.31,24.95,69.74,6.55,1071.63,4.48,9382.33
85.15,48.37,101.15,25.98,74.21,6.22,1011.34,4.23,11890.96
86.1,44.78,98.09,25.35,74.21,6.76,992.1,4.62,13312.74
