N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
68.21,28.96,53.57,17.13,65.93,6.47,543.32,2.13,2009.47
60.07,29.35,56.67,17.2,65.8,6.31,553.95,2.18,1789.24
65.75,28.53,54.32,16.5,63.07,6.99,545.78,1.99,2146.16
63.89,27.73,55.07,15.07,65.34,6.37,608.83,2.03,1727.31
60.26,29.82,55.32,16.85,63.58,6.83,547.72,2.12,1919.71
64.18,29.7,56.09,16.55,68.47,6.51,521.29,1.94,2360.42
69.67,31.07,51.24,15.44,59.95,5.93,582.62,2.14,1425.64
68.22,29.54,53.72,16.82,62.6,5.98,553.96,2.12,1835.76
61.04,33.33,54.91,15.47,68.02,6.29,537.29,1.95,1754.44
72.88,28.83,53.53,14.55,65.98,7.51,586.58,2.11,1117.6
64.98,29.98,56.8,17.07,69.47,7.4,541.05,2.15,1745.06
64.1,29.38,52.56,15.63,63.32,6.57,518.17,2.05,2216.33
66.36,31.19,51.84,15.68,68.45,6.23,544.75,1.91,2042.4
63.82,29.19,56.65,16.02,66.93,6.51,505.38,2.08,2214.66
66.65,28.61,51.93,16.36,66.86,6.2,522.73,1.9,1924.63
63.87,31.22,57.26,15.77,65.87,6.6,583.75,1.87,2078.58
59.72,29.4,58.21,16.88,64.94,6.55,571.84,2.0,1860.99
67.57,30.3,52.98,15.4,67.99,6.29,512.3,2.13,1877.71
63.2,29.51,56.42,15.75,63.72,6.75,507.14,1.95,2137.84
69.51,31.28,55.64,15.78,63.95,6.53,516.25,2.01,2020.23
55.96,31.76,57.44,15.97,71.21,7.01,575.21,2.1,1304.58
61.26,31.5,59.26,15.91,67.71,6.06,536.28,1.98,1789.3
58.02,28.43,51.17,15.48,64.57,6.54,575.65,1.96,1660.0
68.75,29.77,54.76,16.36,61.39,6.53,542.39,1.98,2369.85
68.77,31.36,55.91,15.12,67.63,6.98,587.48,1.99,1685.9
66.59,30.5,54.33,15.57,64.57,6.87,542.05,2.2,2186.99
57.85,30.24,52.32,14.87,70.1,6.64,578.24,2.17,1438.97
67.87,30.35,53.51,16.52,70.32,6.55,532.76,1.89,2036.67
68.51,30.97,54.72,15.84,66.11,6.34,568.69,1.94,2225.51
62.34,30.55,54.8,16.6,64.03,6.26,561.1,2.05,2251.98
65.34,28.97,53.34,16.2,65.91,6.88,536.13,1.94,2306.44
66.48,31.22,58.41,15.88,64.24,7.16,556.04,2.03,2001.64
64.22,30.88,52.87,17.17,59.45,6.64,511.64,2.09,1753.78
58.74,31.52,53.49,16.38,62.89,6.71,545.62,1.94,1855.25
64.38,32.62,53.7,16.64,72.03,6.79,490.42,1.96,1505.18
62.82,28.92,52.44,16.22,70.13,6.44,561.41,2.05,2157.02
63.8,29.57,58.66,14.65,66.13,6.54,521.63,1.83,1828.82
65.15,31.65,51.77,16.17,64.33,6.52,601.73,1.97,2031.38
67.52,30.71,56.52,16.44,61.81,6.3,485.14,2.06,1773.03
63.97,28.44,55.03,15.42,65.35,6.71,514.96,2.11,2036.3
60.79,31.29,56.5,17.09,60.98,6.79,529.81,2.13,1609.62
61.97,26.5,53.29,14.42,65.03,6.47,558.12,2.12,1625.92
66.02,31.87,61.33,16.48,64.43,6.6,550.75,1.98,2056.36
64.13,32.15,55.18,16.4,66.62,6.99,509.36,2.11,1791.93
67.21,30.12,53.48,16.22,68.08,6.13,550.21,1.87,2157.04
61.29,30.43,51.91,16.25,61.35,7.1,533.18,1.93,1734.13
68.06,30.84,50.81,16.0,62.61,5.97,528.67,2.13,1746.9
69.6,30.92,53.15,16.34,67.55,7.16,550.49,2.01,1807.44
65.73,29.32,58.05,16.72,60.9,6.44,561.88,1.94,2163.08
61.3,29.81,57.69,15.6,59.18,6.23,536.36,1.94,1879.4
66.16,27.72,54.1,16.2,59.24,7.1,569.82,2.12,1653.09
66.35,28.12,58.62,15.64,59.91,6.32,532.06,1.94,1880.0
64.1,27.76,49.42,15.15,63.64,6.39,582.2,1.97,1673.81
64.85,27.8,56.84,17.13,65.68,6.49,548.16,2.07,2160.32
67.55,29.28,57.41,16.08,62.99,6.34,547.95,2.0,2426.25
64.13,29.2,56.61,16.83,66.95,6.55,555.35,2.06,2437.06
66.38,26.54,50.05,15.94,62.99,6.05,535.21,2.07,1643.54
62.64,30.73,57.93,16.21,63.47,6.27,545.46,1.78,2100.56
62.68,30.55,54.0,15.38,68.15,6.55,586.41,1.81,1931.46
66.1,28.97,50.45,15.63,66.7,6.12,556.95,1.88,1934.68
70.45,27.66,51.44,16.22,70.87,5.86,479.23,2.12,1140.21
64.11,26.61,51.97,16.11,63.11,6.26,524.12,2.2,1674.53
56.84,28.23,50.42,15.81,70.16,6.42,537.36,1.92,1559.02
60.27,30.3,57.4,16.08,60.46,5.94,573.4,2.01,1748.9
64.85,30.52,54.18,15.86,59.62,7.14,545.09,1.9,2130.49
63.56,30.95,54.74,15.92,62.47,6.75,582.15,2.21,2073.05
62.65,29.76,55.86,15.57,61.64,6.77,537.76,2.1,2177.58
65.9,28.69,55.38,16.45,60.68,6.57,507.92,2.17,1900.89
63.12,29.03,53.39,15.18,69.09,6.01,564.91,2.12,1850.03
56.08,31.67,57.36,15.0,65.45,6.8,553.37,2.01,1553.43
66.79,30.98,54.54,15.69,65.61,6.29,529.29,2.03,2381.39
67.83,30.29,56.62,16.36,63.83,6.2,608.85,1.83,1764.89
69.17,33.16,55.58,16.89,61.57,6.64,569.2,1.98,1644.16
66.06,32.14,55.69,14.79,65.61,6.37,556.18,1.87,2022.79
62.54,30.5,53.97,16.06,61.4,6.09,570.79,2.01,2139.45
65.29,30.87,55.41,14.65,71.5,6.51,539.09,1.9,2119.69
62.68,27.62,55.36,16.2,67.95,6.93,584.43,1.84,1677.29
65.25,28.48,57.79,14.56,67.68,6.24,594.08,1.99,1678.92
61.19,31.54,59.0,15.95,58.55,7.02,548.82,2.11,1643.16
68.92,28.42,56.31,16.58,69.53,6.67,582.7,1.98,1758.15
64.97,34.13,56.42,16.43,64.67,6.03,546.36,2.05,1811.22
66.59,32.74,56.96,15.5,64.3,5.96,563.68,2.05,1771.08
62.22,26.05,54.51,14.02,65.01,5.75,493.16,2.1,1120.47
65.94,32.41,55.27,15.82,65.02,6.42,562.43,2.03,2386.63
69.09,28.9,53.83,14.4,71.38,6.41,503.35,2.03,1464.64
67.03,26.35,61.01,15.58,65.6,6.84,529.25,1.82,1485.17
62.22,28.31,56.51,16.24,67.72,7.03,529.04,2.13,1790.88
61.2,31.3,54.04,16.68,62.72,6.38,567.7,2.05,1956.19
65.51,30.06,51.05,16.89,60.95,6.79,554.88,1.99,2087.12
64.13,32.19,56.27,15.98,62.81,6.25,550.39,1.98,2247.85
65.47,31.08,56.9,16.53,62.54,6.89,575.42,1.78,1916.58
58.48,29.58,52.28,16.68,67.05,6.7,570.05,2.0,1788.54
60.12,29.98,54.07,16.92,65.4,6.15,580.84,2.02,1822.92
65.11,31.16,50.14,14.01,63.56,6.45,502.05,2.14,1455.88
67.56,29.42,52.55,16.31,63.2,6.46,579.79,2.13,2082.74
63.66,31.51,56.79,15.33,63.75,6.49,515.23,1.84,1940.13
64.5,31.32,55.07,15.18,60.59,6.2,559.61,2.17,1977.46
62.7,31.39,58.7,17.42,69.53,6.17,521.34,2.27,1418.11
62.8,30.35,55.26,15.65,62.81,6.53,560.02,2.04,2520.11
66.43,31.15,55.84,16.37,57.56,6.01,507.37,2.05,1716.56
66.01,32.06,52.07,14.01,60.49,6.46,554.53,2.03,1750.16
61.17,29.06,49.49,17.08,61.6,6.31,538.99,2.05,1670.97
64.19,30.56,54.46,15.0,68.3,6.72,571.17,2.06,2177.89
68.55,32.41,57.32,16.39,64.86,5.85,541.66,2.16,1607.79
66.82,29.41,55.93,15.48,69.76,7.02,549.44,2.07,2049.12
65.66,30.62,56.31,15.11,61.64,5.92,561.16,2.06,1974.14
62.35,30.76,57.16,17.04,67.28,7.25,595.23,2.07,1532.25
62.41,30.5,58.1,16.2,70.12,6.66,550.23,1.83,2047.73
62.44,30.11,53.11,15.38,61.05,6.93,556.91,1.96,1987.45
66.01,31.37,53.39,15.55,61.12,6.27,497.54,2.11,1765.89
67.33,29.46,54.67,17.29,64.69,6.74,537.04,2.0,2175.67
62.29,30.07,56.02,17.6,64.37,6.55,583.13,2.05,1915.11
62.71,28.48,58.04,15.41,71.91,6.13,552.93,1.92,1758.82
63.66,28.16,53.45,14.18,66.98,6.83,577.27,1.93,1616.16
60.63,30.59,52.85,16.32,66.88,6.26,509.54,1.99,1877.39
66.46,29.96,55.31,15.61,65.89,6.38,567.43,2.07,2569.47
68.54,31.48,56.07,15.11,61.46,6.26,540.02,2.02,1874.35
73.45,30.83,53.81,17.68,65.63,5.58,617.19,2.1,1065.96
71.45,31.79,54.98,16.21,63.69,6.89,561.42,2.09,1781.69
58.07,29.83,49.11,16.74,68.6,6.67,546.97,2.09,1617.99
59.91,29.15,58.63,17.78,73.52,6.44,566.78,2.09,1418.6
60.82,29.46,54.62,16.47,64.46,6.06,589.14,1.91,1829.48
68.02,31.22,56.27,15.89,65.0,5.97,562.23,2.15,2011.0
69.75,31.1,53.42,15.24,69.39,6.76,508.39,2.02,1632.75
63.96,28.92,58.73,17.02,58.88,6.27,561.13,1.99,1872.31
60.77,30.03,50.08,17.34,68.04,6.76,575.94,2.04,1578.77
63.47,28.94,51.89,15.78,63.05,6.88,537.96,1.94,2062.63
69.29,27.79,56.74,15.34,62.72,6.78,579.68,1.92,1631.61
64.19,29.31,57.9,15.62,65.43,6.7,564.77,1.99,2374.01
66.4,29.31,61.06,17.28,66.57,6.77,531.9,1.91,1684.22
66.18,28.03,55.68,15.48,65.22,6.78,585.31,1.96,1981.81
67.86,28.55,53.15,15.06,57.78,6.93,548.07,2.0,1716.73
64.1,30.23,59.04,15.91,66.31,6.5,577.29,1.93,2311.56
62.34,28.44,60.56,14.63,67.9,7.12,564.28,2.15,1353.78
61.79,27.71,59.54,15.98,65.05,6.96,554.9,1.89,1818.77
63.37,29.89,51.22,16.13,71.06,6.43,535.12,2.07,2115.68
63.66,29.88,59.27,17.19,60.59,5.96,566.4,2.04,1662.71
61.97,28.85,53.57,16.16,62.91,6.04,569.16,1.94,1951.32
62.69,30.76,55.66,17.84,65.34,6.19,527.15,2.07,1830.68
54.81,30.88,55.36,16.75,60.39,6.02,523.8,2.05,1362.64
65.53,29.37,54.8,15.22,64.03,6.69,566.01,2.24,2203.84
67.64,32.5,52.95,15.35,67.88,6.43,519.47,2.05,1771.25
67.47,30.91,52.64,14.61,65.64,6.84,544.52,1.92,1885.48
63.51,29.64,51.37,16.68,67.37,6.19,521.31,2.11,1853.13
60.61,31.8,58.82,15.82,65.1,5.96,549.37,2.12,1796.46
72.85,29.82,55.31,16.32,68.41,7.03,481.64,1.99,1460.26
61.55,26.82,54.59,17.57,62.76,6.26,539.03,1.93,1581.53
67.97,30.8,57.36,16.32,67.25,6.29,552.51,2.16,2109.56
68.29,29.56,59.4,15.99,60.74,6.43,514.25,1.94,1835.47
66.71,31.23,53.88,16.04,64.05,6.51,553.29,2.24,2424.01
64.74,29.56,56.58,16.72,61.83,6.53,573.52,2.02,2302.54
60.39,32.72,51.85,15.53,64.54,6.44,554.31,2.1,1918.02
60.85,31.77,54.97,16.29,62.8,6.37,516.26,2.03,1934.59
65.69,29.96,53.62,14.3,68.45,6.95,538.04,2.21,1812.79
65.85,30.24,52.37,15.11,60.56,6.95,523.14,2.0,1936.67
61.44,31.73,54.76,14.92,67.62,6.9,589.9,1.95,1615.37
68.21,32.57,60.1,15.02,58.24,6.42,529.53,2.05,1480.36
63.51,28.5,49.81,16.34,66.21,6.52,529.45,2.18,1866.63
66.11,29.75,56.93,16.77,68.04,6.42,505.81,1.92,2006.8
69.96,29.12,51.47,15.35,64.76,5.58,548.62,1.92,1534.96
63.16,28.39,52.69,15.17,62.26,6.47,557.91,2.08,2053.71
68.21,31.04,55.5,16.6,67.2,7.16,527.9,2.1,1725.33
64.34,28.12,54.36,16.32,64.44,5.87,536.16,1.95,2020.24
64.76,28.35,57.68,16.89,63.23,6.84,546.03,1.93,1939.77
64.53,27.93,60.8,16.78,63.87,6.62,585.59,2.0,1693.1
65.39,29.92,52.29,16.5,67.97,6.14,601.71,1.87,1849.63
62.01,30.07,52.45,16.88,66.4,5.96,549.49,1.95,1884.71
64.6,31.49,57.34,14.78,68.74,6.12,575.55,2.15,1684.79
61.43,26.89,51.59,16.16,69.89,6.38,506.23,1.93,1491.15
64.38,30.61,53.6,16.56,69.17,6.38,576.78,2.03,2241.51
61.81,30.02,55.23,15.86,67.14,7.01,567.24,1.86,2047.76
70.4,33.26,48.76,16.05,66.57,7.06,579.83,2.05,1392.6
69.92,29.65,54.5,15.41,61.52,6.36,548.38,1.87,2027.46
62.58,31.11,52.8,16.72,66.0,6.82,528.83,2.01,2055.61
73.38,31.25,52.98,15.14,65.03,6.95,558.23,2.0,1584.31
62.05,30.56,57.98,16.64,64.58,6.35,542.48,1.95,2184.37
63.57,31.83,58.16,14.68,64.15,6.43,549.05,2.12,1912.47
60.1,28.83,57.11,16.03,66.39,6.31,527.12,2.14,1930.21
68.07,30.55,53.99,17.98,63.96,6.89,536.75,1.98,1758.19
62.52,28.87,56.85,15.25,68.33,6.74,578.48,1.95,1887.04
61.26,29.48,52.45,14.78,63.98,6.53,539.82,1.96,2014.01
68.08,31.1,58.06,15.41,71.01,6.16,517.05,1.79,1530.65
63.07,31.6,56.77,15.59,67.32,6.94,536.31,1.97,1959.03
62.85,29.96,53.79,16.72,65.33,6.58,547.9,2.03,2539.64
61.57,30.43,54.46,14.59,70.23,6.5,581.76,2.09,1738.76
68.62,31.26,57.46,15.18,60.11,6.82,564.23,1.94,1741.69
60.88,30.46,54.58,17.47,60.28,7.14,583.37,1.94,1462.47
59.69,29.99,54.99,15.48,62.24,6.27,584.26,1.85,1802.97
61.59,28.6,56.89,17.32,61.57,6.01,563.85,2.1,1573.94
59.47,29.45,51.37,16.31,59.53,6.62,579.22,2.09,1607.8
68.27,31.12,56.04,15.97,65.37,6.43,569.57,2.05,2290.32
66.67,29.32,53.52,16.72,62.9,6.81,570.09,1.96,2104.65
64.9,30.5,51.77,17.38,67.78,7.02,602.62,2.06,1573.54
67.84,32.31,50.43,16.06,65.84,6.49,542.79,2.04,2133.59
63.92,30.47,57.45,16.02,61.28,6.47,520.55,2.04,2244.79
65.81,29.27,50.3,16.71,67.28,6.79,545.81,2.03,2025.92
63.74,29.37,52.7,16.82,67.47,7.2,566.25,1.9,1819.34
66.48,30.36,56.19,15.87,64.06,6.66,528.5,1.9,2444.98
61.1,32.07,52.51,14.88,64.28,6.68,522.76,2.03,1679.41
63.49,31.94,50.37,15.23,66.26,6.39,457.28,1.98,1429.45
61.92,31.42,56.38,15.88,64.86,6.62,499.08,2.08,1953.51
67.58,26.59,56.16,15.78,61.9,6.86,569.75,2.05,1702.48
64.41,27.01,51.36,15.17,66.11,6.09,523.74,1.96,1604.17
65.71,30.92,53.08,15.76,66.25,6.58,572.7,1.99,2421.84
69.34,30.71,57.24,15.15,63.2,6.76,543.61,2.01,1932.52
69.09,30.71,56.32,13.6,68.81,6.34,557.6,1.96,1643.77
64.19,31.34,53.45,15.29,64.21,6.01,532.76,2.13,1929.22
67.01,31.15,56.23,16.13,72.27,6.46,552.5,1.96,2261.69
67.07,30.53,61.13,15.92,67.92,7.14,506.16,2.02,1636.21
63.27,28.57,51.25,15.77,63.79,6.3,503.07,1.95,1850.11
68.28,29.67,50.38,17.7,64.52,6.5,582.07,2.17,1568.98
68.72,29.74,54.72,16.47,64.57,6.81,570.69,1.81,2032.94
61.65,30.93,54.2,17.27,62.4,6.29,558.72,2.01,1951.86
68.81,30.77,56.16,15.08,67.84,6.48,534.12,1.89,1970.85
64.56,28.95,55.18,15.44,64.85,6.16,552.73,1.99,2457.67
64.46,28.75,51.67,16.33,69.0,6.76,598.68,1.99,1828.0
65.97,30.06,54.97,16.44,60.47,5.88,576.49,1.93,2064.79
61.35,28.55,54.08,16.08,58.96,6.23,542.42,1.97,1950.06
65.15,30.36,52.68,15.08,59.41,5.79,597.12,2.13,1587.96
68.56,30.08,52.45,16.15,67.42,6.32,592.4,1.91,1875.05
61.5,28.99,53.38,15.44,63.57,6.41,545.29,2.16,2131.78
65.08,30.13,50.46,16.57,63.17,6.15,540.61,1.95,2132.79
70.16,28.84,55.69,16.1,61.41,6.82,565.43,1.89,1811.25
66.78,30.44,53.42,15.5,64.98,5.98,524.86,2.22,1951.78
67.77,29.66,53.66,16.33,71.69,6.58,562.57,1.95,2144.71
66.57,29.1,51.05,17.43,69.62,6.33,544.76,1.91,1798.82
62.32,30.67,54.9,15.6,63.08,6.18,532.35,1.9,2108.35
68.49,31.53,55.12,17.57,62.48,6.39,549.67,2.02,1916.23
67.55,31.09,56.35,15.66,61.82,6.1,546.93,2.0,2151.42
67.45,28.39,53.81,15.68,61.37,6.62,548.47,1.97,2206.8
66.12,29.47,54.01,15.56,60.94,7.13,527.5,2.03,1994.91
57.43,31.43,51.91,15.47,64.5,6.9,538.38,2.07,1583.63
63.66,28.38,60.73,15.72,64.12,6.5,544.24,1.83,2009.59
65.18,28.97,56.93,16.54,68.06,6.49,554.5,1.94,2442.68
65.67,30.2,54.82,16.28,68.8,6.54,570.03,1.8,2378.92
61.55,27.71,56.03,15.92,65.76,6.3,587.06,1.77,1741.3
61.16,33.25,55.6,16.4,62.48,6.2,514.88,1.86,1569.35
66.96,29.13,53.63,16.8,65.86,6.44,600.97,1.93,1922.64
67.16,28.27,54.18,15.06,69.07,6.34,562.5,2.12,1874.19
64.01,32.26,58.03,16.01,60.21,6.66,546.87,1.97,2035.46
63.93,29.54,52.4,15.13,69.08,6.98,542.84,1.82,1820.77
64.88,27.97,57.35,15.06,66.6,7.06,497.02,1.98,1571.81
66.12,30.23,53.46,15.13,62.43,6.16,577.01,1.96,2087.36
69.17,32.97,58.05,16.66,64.43,6.76,533.29,2.0,1741.82
64.67,28.28,54.21,16.41,63.87,6.06,534.54,2.02,2122.6
67.77,31.32,57.3,17.21,63.55,5.92,587.17,1.87,1535.75
60.31,30.73,57.48,14.98,66.75,7.18,570.36,2.01,1556.47
66.36,26.86,55.89,14.54,62.56,6.45,553.12,2.17,1771.03
57.94,29.82,53.2,17.54,67.52,6.54,557.55,1.88,1677.62
66.25,30.57,58.42,16.22,62.34,6.73,578.35,1.81,1929.18
72.4,29.24,52.94,16.32,59.63,6.62,548.31,1.91,1775.03
60.59,28.0,54.72,15.85,73.24,6.81,604.62,1.79,1343.23
68.91,30.45,55.78,16.11,67.23,6.73,514.13,2.12,1942.92
68.78,32.67,54.39,15.61,59.53,7.01,511.11,1.97,1505.23
67.38,30.62,56.25,14.53,68.35,6.28,567.95,2.05,1885.84
65.84,29.38,54.57,17.25,68.14,6.56,504.83,2.03,2000.09
66.43,29.14,59.21,16.17,59.85,6.13,555.87,1.88,1856.96
69.28,27.53,54.55,15.89,67.35,6.02,494.53,2.14,1503.06
65.23,29.51,54.93,15.82,64.5,6.71,532.34,2.01,2803.54
58.17,31.49,54.16,16.23,69.25,6.74,522.04,1.99,1660.22
66.95,28.93,55.91,15.77,62.91,6.79,564.25,2.2,2107.11
68.56,32.16,57.06,16.81,61.7,6.39,544.44,1.96,1929.94
68.54,29.67,50.47,16.43,65.31,6.33,565.14,2.07,2041.65
65.79,30.3,54.72,15.75,60.06,6.2,519.57,1.98,2255.92
61.41,29.25,52.91,16.74,64.3,6.27,557.73,2.03,2092.11
61.09,30.86,55.18,15.6,63.37,6.17,585.41,2.09,1898.2
61.53,27.03,58.66,15.78,70.34,6.64,508.96,2.03,1542.1
67.46,30.02,53.19,15.96,64.59,6.82,544.75,2.02,2445.83
63.39,30.93,56.38,15.02,61.22,5.84,530.97,1.97,1781.71
61.53,26.66,59.87,16.41,62.72,6.56,569.17,1.88,1621.7
68.07,31.59,49.46,16.13,64.81,6.41,622.99,2.22,1493.39
68.43,30.6,55.27,16.91,63.13,6.63,575.84,2.11,1933.71
64.87,31.32,57.8,17.47,62.85,5.97,511.4,2.03,1602.24
66.75,28.85,52.73,15.34,63.38,6.72,546.62,2.13,2108.94
60.68,30.61,56.22,15.79,63.56,6.96,604.49,2.01,1762.02
69.18,30.38,53.12,16.49,65.36,6.1,492.59,1.98,1705.98
60.56,29.28,57.55,15.15,75.47,5.82,529.92,2.04,1371.55
71.08,30.83,55.8,16.61,64.89,7.12,534.66,1.94,1688.33
62.8,28.61,53.96,15.15,69.88,6.27,559.98,1.99,1986.2
68.49,29.84,55.84,16.31,65.71,7.04,529.19,2.04,2025.25
58.92,32.65,61.25,15.36,62.62,6.23,558.9,1.91,1453.97
66.72,29.44,54.99,15.39,67.7,7.27,542.47,1.98,2029.55
65.32,29.28,56.23,14.36,70.25,6.36,540.66,1.89,2013.34
60.6,29.71,55.83,15.15,69.55,6.3,538.69,1.86,1872.62
62.84,31.71,58.11,16.09,64.65,6.24,567.26,2.03,2139.58
60.49,27.25,55.13,16.32,65.32,7.33,528.39,1.94,1547.82
62.58,31.55,55.64,15.71,59.79,6.53,551.66,2.05,2262.41
63.91,28.0,58.99,16.16,68.13,6.36,577.08,1.97,1903.34
67.3,30.7,55.55,16.26,67.39,6.32,579.01,2.16,2112.67
65.82,29.79,60.19,15.46,62.11,6.65,551.26,2.04,2202.55
64.67,30.67,55.06,16.24,64.6,6.32,550.26,1.81,2599.13
68.65,28.24,56.44,16.6,70.08,6.38,569.2,1.79,1684.25
60.94,30.92,59.64,15.38,67.43,6.54,542.91,2.01,1982.99
65.5,31.81,50.89,16.11,62.86,6.74,553.93,2.09,2087.36
66.29,30.08,54.58,16.5,68.69,5.99,580.77,1.74,1906.97
65.29,30.39,53.08,16.42,69.6,6.8,541.3,2.06,2245.74
65.6,29.09,54.06,15.46,65.7,6.64,592.44,1.9,2103.01
69.77,29.56,58.16,16.23,69.72,6.42,619.82,2.07,1538.58
67.14,29.6,57.47,16.2,66.79,6.79,561.77,1.92,2220.52
66.17,31.22,55.37,16.72,70.95,6.6,548.1,1.94,2216.66
70.98,29.88,54.53,16.56,63.36,6.09,519.48,2.04,1791.38
62.39,32.12,58.76,16.11,65.26,6.3,572.21,1.96,1998.27
64.12,30.34,49.16,15.99,65.05,6.51,546.7,1.9,2472.29
65.28,27.98,55.36,17.08,63.68,6.24,559.31,1.94,2036.15
63.62,29.95,52.58,16.1,63.37,7.16,599.24,2.01,1947.39
66.85,29.19,52.82,16.1,57.99,6.89,534.07,1.9,1876.43
61.18,31.92,54.09,16.24,67.93,6.17,540.09,1.75,1769.89
65.34,27.45,54.72,15.9,63.67,6.56,515.93,2.09,2123.12
67.21,31.21,53.74,17.05,63.36,6.59,578.31,1.78,1836.62
60.26,31.51,57.86,15.73,70.73,6.75,531.24,2.21,1603.64
59.83,31.15,58.32,17.65,57.58,6.38,557.04,2.01,1569.31
64.46,32.19,53.07,15.83,59.12,6.75,501.79,2.03,1687.13
67.3,31.48,56.22,15.2,66.64,6.22,555.75,2.06,2040.41
63.19,28.73,55.26,15.57,69.09,6.1,592.87,1.94,1830.32
64.31,28.69,57.41,15.66,61.87,6.27,555.43,1.95,2227.05
65.09,30.43,55.72,17.27,63.76,6.59,597.4,1.97,2081.76
65.89,31.0,52.11,16.64,69.98,6.02,538.14,2.02,1868.98
65.03,31.68,55.01,16.06,65.16,6.51,476.96,1.98,2101.67
68.87,32.44,55.74,16.81,71.03,7.03,545.94,1.94,1551.66
63.67,28.79,59.29,15.94,61.04,6.3,569.17,2.15,1877.07
62.5,29.72,57.46,16.16,69.27,6.27,542.28,2.1,2128.49
64.49,28.84,50.16,15.84,69.96,6.72,534.55,2.14,1851.56
66.59,31.98,53.95,15.85,64.62,6.3,547.07,1.99,2394.68
60.15,29.03,56.52,15.75,64.48,6.91,556.36,2.16,1893.83
62.98,31.35,54.41,16.41,61.44,6.4,528.96,1.91,2097.37
58.69,28.61,57.59,15.88,64.44,6.26,520.26,2.12,1726.15
65.71,30.43,54.56,16.55,64.77,6.36,565.75,2.08,2532.96
69.25,30.08,57.03,16.49,64.61,6.48,621.27,1.92,1733.03
63.06,26.34,58.66,14.79,70.15,6.22,584.29,2.0,1372.12
64.3,30.13,52.7,15.31,66.47,7.22,537.6,1.95,1979.7
64.36,30.11,55.55,16.4,61.65,5.92,519.33,2.01,2214.91
64.86,28.77,54.46,16.13,69.71,5.97,551.89,1.88,2048.97
61.89,32.73,56.77,15.33,63.6,6.17,608.82,2.05,1480.28
59.81,29.69,51.85,16.02,71.57,6.94,488.74,1.93,1415.33
61.66,31.6,49.23,16.47,58.81,6.09,535.42,1.84,1458.32
61.53,29.02,58.56,16.7,64.14,6.81,541.43,1.95,1918.01
66.28,29.65,51.85,16.5,70.37,6.35,565.81,2.04,2105.01
71.44,28.39,56.24,16.54,65.79,6.56,555.47,2.0,1985.86
64.02,30.67,53.24,14.99,66.13,6.86,579.9,2.1,1945.95
71.23,29.3,49.55,15.03,66.69,6.21,565.38,2.11,1482.06
65.1,29.02,54.43,16.31,67.58,6.73,497.26,1.99,2108.06
68.76,31.76,53.32,16.25,63.88,6.64,558.96,1.99,2150.61
64.06,28.5,57.09,14.89,66.75,6.66,563.11,1.78,1902.66
58.98,30.1,54.55,15.9,57.05,6.41,502.06,1.93,1611.82
72.36,30.62,47.73,16.04,67.0,6.43,532.09,1.87,1598.7
63.94,27.66,56.16,16.87,65.51,6.53,545.71,2.22,2033.68
