N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
25.75,30.56,37.67,22.15,71.01,6.49,591.41,2.45,1590.7
22.58,35.36,39.59,21.02,68.12,6.57,590.18,2.53,1663.12
27.05,36.26,39.42,20.89,74.95,6.58,600.54,2.31,1501.1
26.2,35.82,38.63,22.45,67.34,6.5,593.53,2.38,1839.72
24.21,32.7,41.12,20.26,69.31,6.59,598.72,2.69,1543.03
24.85,34.08,40.42,21.26,65.39,6.33,566.87,2.55,1756.64
24.72,36.32,37.36,19.47,67.6,6.11,633.71,2.46,1296.41
23.77,36.77,38.38,21.02,71.36,6.65,590.85,2.5,1676.03
24.86,35.84,40.94,22.77,75.3,6.28,605.88,2.64,1807.81
24.81,34.57,39.92,20.66,69.02,5.86,567.37,2.54,1664.96
23.74,35.98,42.24,19.24,74.7,6.52,623.68,2.6,1265.06
25.53,34.2,40.35,24.49,76.06,6.47,610.86,2.54,1643.25
24.02,31.84,40.67,20.62,72.5,6.71,635.1,2.51,1351.39
23.99,33.44,39.69,21.0,71.05,6.87,598.95,2.59,1626.59
24.84,35.22,35.77,23.08,67.65,6.36,616.9,2.68,1557.19
26.94,30.33,43.88,22.26,70.05,6.46,613.64,2.43,1378.08
24.94,35.39,39.75,21.99,73.99,6.15,602.13,2.59,2039.56
25.28,36.54,38.79,19.93,72.52,6.5,551.94,2.63,1400.41
25.21,36.8,38.56,22.98,72.63,6.36,606.72,2.65,1705.07
24.06,34.92,40.53,20.96,73.28,6.93,587.44,2.54,1671.69
26.8,36.7,37.27,18.94,68.94,6.32,583.73,2.51,1239.71
26.2,34.1,37.18,24.35,75.07,6.37,642.39,2.55,1190.02
24.29,32.1,41.12,21.22,66.47,6.85,629.54,2.58,1425.18
25.57,36.85,42.77,21.74,68.49,6.7,606.27,2.38,1689.45
24.33,36.62,38.18,21.56,70.4,6.97,594.68,2.55,1691.73
25.32,35.62,39.97,20.61,65.73,6.31,600.19,2.57,1856.38
25.45,38.71,40.14,23.45,64.52,6.29,573.46,2.26,1255.02
24.67,33.53,36.84,22.28,71.84,6.24,584.7,2.62,1630.05
24.63,34.98,42.46,23.25,65.68,6.53,561.72,2.44,1557.65
26.71,32.03,38.12,22.1,70.03,6.67,613.24,2.84,1462.55
24.94,34.05,39.84,23.14,74.7,6.16,610.46,2.68,1684.68
25.85,37.0,40.3,22.05,68.74,6.4,601.82,2.25,1824.89
25.41,34.32,41.39,23.87,69.83,6.7,567.87,2.44,1596.65
25.14,35.08,40.14,23.85,69.48,6.82,616.65,2.23,1729.82
25.13,36.57,39.11,21.82,74.83,6.47,628.86,2.18,1604.49
26.73,32.59,41.13,20.82,64.91,6.47,594.74,2.54,1497.9
24.84,35.63,40.25,21.31,66.33,7.37,612.01,2.45,1609.82
25.15,39.33,37.36,22.74,64.65,5.98,581.39,2.41,1180.25
25.4,33.58,42.09,20.41,74.73,6.52,582.76,2.49,1601.82
24.79,37.46,40.12,21.51,71.3,6.34,564.84,2.44,1708.53
23.11,35.02,39.44,21.72,67.71,6.58,568.93,2.57,1661.46
25.85,34.82,38.69,22.39,67.31,6.72,590.68,2.55,1893.74
24.25,33.38,40.07,22.03,70.35,6.71,582.88,2.47,1963.57
26.47,37.07,39.23,21.7,62.76,6.06,582.17,2.4,1337.34
25.58,31.66,38.96,23.79,72.36,6.46,651.01,2.31,1217.34
25.26,34.56,37.71,22.57,65.68,6.64,573.24,2.43,1717.01
24.09,34.49,37.58,19.12,74.22,6.75,642.62,2.48,1216.42
25.6,34.02,39.53,24.39,75.3,6.16,599.41,2.33,1457.76
24.93,33.66,43.01,22.38,70.85,6.38,605.2,2.56,1858.3
24.77,37.13,40.73,21.84,63.89,6.29,637.75,2.67,1482.1
25.03,33.39,41.23,21.06,73.31,6.23,633.94,2.48,1595.18
24.7,35.83,40.66,21.46,64.09,6.9,608.84,2.62,1689.55
24.68,34.35,39.5,23.08,69.89,6.31,611.37,2.49,2025.16
23.43,36.3,40.76,22.64,68.52,6.61,612.94,2.67,1617.22
23.65,36.89,40.49,22.22,69.93,6.24,529.01,2.32,1382.94
23.07,35.52,36.42,21.45,76.18,6.58,598.86,2.48,1507.61
26.79,34.62,39.75,20.75,75.01,7.08,584.97,2.52,1379.89
24.86,34.33,41.92,21.23,67.61,6.3,631.76,2.53,1715.71
23.67,35.29,42.32,21.02,71.01,6.39,611.85,2.53,1680.31
25.45,34.38,38.93,20.25,68.79,6.66,631.59,2.39,1592.06
23.66,33.15,39.01,22.41,70.43,6.86,611.46,2.37,1584.51
24.56,35.04,39.8,22.3,65.88,6.37,572.72,2.55,1956.57
23.92,35.03,42.37,20.8,67.38,5.74,624.03,2.54,1307.11
24.88,35.93,37.48,22.21,73.59,6.43,578.55,2.68,1712.94
24.26,34.65,40.95,23.02,71.11,6.32,601.89,2.36,1824.9
24.2,35.63,37.34,22.62,69.29,6.21,611.42,2.63,1668.08
25.52,37.17,42.03,20.96,76.72,6.67,659.49,2.51,1245.3
27.19,35.03,36.17,22.34,67.84,6.35,528.4,2.52,1246.88
24.95,34.81,39.07,22.66,70.45,6.54,611.04,2.5,2234.37
24.23,35.37,37.75,21.37,64.82,6.2,520.52,2.42,1272.13
23.44,35.01,40.85,22.76,71.86,6.34,580.69,2.56,1682.88
25.22,35.57,40.38,21.92,70.9,6.69,609.68,2.56,2211.74
26.31,32.46,40.08,21.49,70.42,5.86,595.4,2.66,1434.44
26.95,35.53,35.32,21.69,73.22,6.52,572.53,2.63,1344.53
25.51,36.52,41.76,21.92,71.38,6.74,595.0,2.49,1931.79
22.4,35.72,43.38,21.69,64.73,6.36,644.95,2.59,1165.36
26.06,35.46,38.65,23.37,71.55,6.71,581.24,2.7,1564.25
24.34,35.84,39.96,18.6,64.95,6.69,578.5,2.59,1374.24
23.79,33.08,36.51,24.04,70.21,6.7,548.74,2.45,1176.77
25.45,33.51,40.45,23.7,65.1,6.84,628.79,2.61,1459.01
25.23,35.7,37.39,20.12,73.47,6.7,536.74,2.35,1241.06
25.94,36.96,40.17,22.75,67.21,6.6,635.94,2.58,1569.07
24.63,34.77,39.96,20.0,63.4,6.86,643.3,2.53,1467.5
25.68,33.39,40.42,20.54,72.33,6.87,614.49,2.79,1444.49
26.48,32.79,41.2,20.76,69.93,6.69,626.47,2.43,1439.4
26.12,37.0,41.03,22.68,66.67,6.11,607.59,2.46,1558.08
23.83,36.32,39.93,21.18,66.75,6.97,623.31,2.69,1419.98
25.35,34.67,40.92,22.75,70.61,6.25,567.84,2.36,1788.3
23.59,34.18,40.94,24.46,68.64,6.84,589.56,2.46,1418.85
25.45,35.08,38.51,19.63,62.53,6.25,598.57,2.5,1542.37
27.66,37.28,40.71,20.89,73.11,5.99,629.55,2.4,1137.57
25.95,34.31,39.39,21.57,65.65,6.55,605.18,2.51,1929.31
24.06,32.71,38.19,21.34,66.91,6.84,560.1,2.59,1397.97
24.23,38.05,41.04,22.07,65.24,6.41,606.67,2.59,1620.82
23.62,36.32,37.85,23.35,71.79,6.06,608.56,2.36,1364.65
25.63,37.19,42.66,22.45,72.94,6.37,591.94,2.76,1525.18
24.26,34.32,41.52,20.21,70.1,5.81,599.93,2.59,1449.54
24.86,36.19,40.11,22.72,77.44,6.28,594.73,2.46,1785.9
23.68,33.48,41.26,21.14,65.81,6.63,583.15,2.62,1553.01
25.15,34.9,43.86,22.13,70.77,6.29,604.01,2.37,1851.49
24.93,37.44,40.02,20.66,68.33,6.28,651.65,2.34,1398.51
26.39,37.25,39.66,22.33,67.55,6.78,610.61,2.5,1650.44
24.52,33.03,41.39,21.2,70.69,6.53,653.65,2.42,1543.37
25.44,34.43,39.06,23.15,68.65,7.12,621.86,2.51,1626.87
26.23,35.0,38.62,20.81,71.09,6.15,591.92,2.4,1576.98
24.1,32.84,38.97,24.53,73.23,6.72,609.62,2.72,1280.89
25.11,32.22,41.18,22.54,71.83,6.16,586.43,2.57,1633.98
26.51,34.87,40.7,23.33,70.29,6.79,581.27,2.63,1571.3
24.3,34.55,35.66,20.95,71.94,6.62,604.07,2.37,1568.0
26.03,37.59,40.84,22.71,68.52,6.89,630.99,2.47,1468.45
25.4,37.63,39.52,23.11,70.56,6.41,607.58,2.61,1748.6
24.03,36.7,40.41,23.62,70.66,6.85,653.05,2.61,1329.68
25.57,35.77,42.63,20.88,66.96,6.84,636.51,2.72,1355.25
24.71,38.39,37.32,22.66,64.78,7.23,598.93,2.44,1233.6
25.15,36.81,43.91,20.25,61.63,6.52,664.37,2.72,1036.8
23.52,34.28,37.05,20.84,71.08,6.46,561.81,2.41,1385.15
23.31,35.18,37.81,23.19,66.13,6.33,572.54,2.42,1396.64
25.83,33.83,39.54,22.33,69.16,5.48,552.84,2.34,1361.79
23.34,33.62,38.69,20.91,56.83,6.95,580.45,2.25,1077.57
25.36,35.91,38.14,21.11,67.94,6.72,632.19,2.36,1593.13
25.0,34.76,41.44,22.08,63.98,6.7,535.56,2.58,1551.33
27.8,34.2,41.77,22.25,68.78,6.22,570.78,2.58,1398.69
25.49,36.06,38.85,22.58,74.55,5.98,603.66,2.54,1670.14
26.07,33.51,40.28,21.83,73.9,6.3,593.46,2.52,1796.4
25.96,36.24,41.36,22.88,78.37,6.61,601.75,2.81,1480.12
25.15,31.94,40.06,20.44,67.75,7.0,558.12,2.83,1198.85
25.61,32.87,42.79,23.43,67.34,6.63,622.65,2.51,1444.38
24.77,35.0,42.3,21.32,68.5,6.36,609.09,2.48,1987.53
27.13,34.34,40.25,18.99,71.58,6.86,596.2,2.58,1277.17
24.21,37.39,41.15,22.66,68.42,6.69,582.92,2.54,1669.52
25.92,33.26,40.22,21.81,69.2,6.05,602.21,2.49,1800.19
25.09,32.76,37.12,21.86,64.43,6.59,636.35,2.48,1475.41
25.68,34.32,42.77,20.48,68.55,6.96,618.09,2.49,1451.68
22.99,37.24,40.35,21.79,71.96,6.54,596.55,2.38,1668.85
26.92,35.76,41.96,22.39,76.89,6.44,612.66,2.53,1508.2
26.61,33.83,44.31,22.47,68.86,5.77,643.01,2.52,1184.02
24.92,33.61,37.26,22.89,75.1,6.61,606.23,2.54,1669.46
24.53,36.41,39.08,21.1,71.1,6.64,616.39,2.55,1843.2
25.37,33.42,39.96,22.13,67.43,7.05,568.63,2.44,1661.69
23.33,34.3,41.89,21.86,65.23,6.51,564.99,2.47,1513.27
26.1,31.04,40.29,23.24,66.34,6.52,616.39,2.58,1405.29
26.8,34.33,41.1,21.81,74.8,6.51,638.12,2.6,1493.84
23.34,32.71,40.92,21.4,61.73,6.56,575.35,2.67,1299.3
26.16,34.7,38.49,22.04,68.78,6.26,567.77,2.54,1721.62
23.0,35.0,41.54,22.83,65.24,6.27,594.79,2.46,1520.77
23.43,35.17,37.63,22.35,67.92,6.56,618.79,2.59,1670.09
23.7,34.13,37.9,21.65,67.75,6.81,605.69,2.36,1594.14
25.47,36.61,38.89,21.17,69.84,6.79,618.92,2.46,1750.02
24.54,38.49,43.16,21.83,65.32,6.46,591.23,2.62,1472.21
23.19,34.8,40.66,23.42,76.42,6.63,632.78,2.6,1357.27
25.24,39.05,40.94,22.65,63.22,6.61,580.88,2.36,1380.59
23.89,34.86,41.04,22.88,59.31,6.62,608.53,2.64,1520.01
25.87,34.68,40.29,22.17,69.1,6.28,611.3,2.6,1998.98
24.12,35.55,38.84,22.35,71.4,6.56,569.31,2.7,1713.36
25.54,35.37,37.21,23.74,70.01,6.28,598.92,2.45,1669.63
26.21,38.76,41.03,24.72,64.26,6.77,548.85,2.23,901.22
25.61,35.18,39.0,21.82,68.63,6.03,599.93,2.5,1939.66
24.04,32.7,38.94,22.97,72.55,6.76,577.67,2.45,1494.52
24.48,35.27,42.84,20.87,67.88,6.46,617.72,2.53,1737.49
22.11,35.09,37.73,22.17,69.61,6.06,649.02,2.52,1309.72
24.63,34.82,41.18,24.2,72.12,6.36,530.07,2.41,1391.0
25.56,35.78,37.68,21.85,76.2,6.05,622.94,2.41,1498.06
23.4,35.17,39.4,22.55,72.36,6.35,620.66,2.51,1731.43
24.72,31.5,40.75,22.79,71.46,6.51,544.72,2.52,1454.59
25.1,35.76,41.57,21.05,65.59,6.71,612.78,2.55,1786.61
25.49,35.52,42.06,19.92,74.12,6.91,625.81,2.63,1356.37
26.39,34.5,37.91,20.34,66.97,6.8,591.9,2.48,1465.71
25.03,32.25,38.74,21.04,70.36,6.72,607.62,2.5,1721.13
24.6,37.91,37.33,21.15,72.96,6.2,651.14,2.43,1272.35
22.59,30.16,39.11,22.36,69.7,6.33,598.85,2.64,1344.66
26.2,33.6,37.52,21.4,75.95,5.75,609.08,2.59,1258.92
25.23,35.25,40.25,22.1,68.25,7.29,660.86,2.51,1686.84
25.12,36.98,43.21,23.13,75.69,6.9,584.8,2.48,1384.76
23.22,32.38,38.97,22.22,71.69,6.23,607.17,2.39,1547.49
25.66,35.57,40.52,21.18,69.23,6.58,627.61,2.46,1866.02
24.25,34.37,42.61,21.63,75.07,6.48,544.27,2.67,1416.33
24.88,34.85,40.19,19.33,74.22,6.6,644.44,2.38,1503.96
25.64,32.67,41.57,23.21,72.54,6.46,575.22,2.72,1439.89
27.44,34.79,41.2,21.2,67.86,6.34,603.65,2.46,1599.43
23.66,36.39,42.4,21.98,63.99,6.54,599.66,2.37,1638.31
27.96,36.35,39.04,22.09,67.89,6.32,636.17,2.42,1367.32
25.37,33.86,41.53,21.61,72.44,6.02,619.52,2.45,1659.27
24.24,35.94,43.21,22.02,68.23,6.15,564.07,2.4,1534.05
24.19,36.26,40.65,22.57,69.28,6.87,656.85,2.68,1445.9
24.85,32.82,37.88,20.99,72.5,5.97,620.62,2.51,1427.79
26.3,37.51,38.67,23.96,70.39,6.64,612.68,2.5,1477.71
24.52,33.34,40.79,19.42,69.0,6.85,614.16,2.43,1423.93
25.62,33.03,39.11,23.21,69.28,6.71,601.84,2.4,1676.61
23.59,34.87,40.12,22.58,66.96,6.08,575.49,2.82,1485.02
26.47,34.74,40.96,21.94,70.43,7.18,636.01,2.53,1566.81
24.89,34.11,44.04,22.68,69.85,6.57,622.0,2.38,1634.46
26.7,35.12,36.14,21.28,69.91,6.7,605.62,2.56,1551.3
25.35,38.7,39.73,21.0,66.51,6.09,640.23,2.63,1282.8
24.76,33.48,41.65,23.4,70.57,6.6,622.85,2.46,1691.56
24.92,34.03,38.65,22.14,64.52,6.76,593.21,2.59,1807.05
24.76,33.2,39.19,21.76,67.81,6.54,621.83,2.43,1880.27
25.96,31.81,43.69,22.36,67.93,6.5,611.25,2.42,1546.7
23.5,35.09,37.72,21.37,68.31,6.63,633.62,2.26,1469.75
27.26,33.84,38.67,22.34,74.25,6.16,598.64,2.68,1407.64
23.21,34.11,36.0,21.22,64.97,6.81,529.84,2.29,1036.66
26.4,33.16,39.91,22.95,70.32,6.51,571.12,2.71,1537.1
25.58,33.66,41.24,20.34,69.03,6.83,593.56,2.47,1648.45
25.62,36.17,33.31,22.99,69.56,6.68,616.63,2.68,1322.9
27.08,36.47,41.65,21.53,67.92,6.55,617.25,2.51,1620.35
23.38,34.62,43.29,19.86,73.02,6.36,547.4,2.39,1126.78
24.95,34.21,42.91,23.71,66.43,5.95,572.71,2.58,1327.23
25.31,34.64,40.79,20.17,75.84,6.62,582.56,2.44,1711.25
23.34,35.09,38.45,23.72,74.39,6.41,621.28,2.53,1468.11
25.82,34.13,37.66,21.83,68.2,6.58,584.71,2.44,1847.09
24.26,32.76,36.3,21.17,71.32,6.42,596.22,2.49,1639.15
23.86,34.88,40.35,24.19,67.15,6.87,564.45,2.45,1408.4
24.88,30.91,37.4,22.0,69.42,6.85,538.21,2.36,1246.65
25.9,32.78,40.53,21.59,72.18,6.62,600.6,2.56,1834.31
25.19,35.08,36.96,21.79,72.37,6.61,548.78,2.61,1617.18
23.89,34.83,37.51,23.08,65.61,6.34,568.97,2.78,1349.3
22.86,31.54,42.06,22.71,66.25,6.33,565.3,2.7,1154.19
27.08,37.16,39.04,21.85,76.99,7.27,623.23,2.33,1080.76
25.95,33.89,40.13,21.44,70.88,6.23,607.01,2.35,1795.57
22.62,34.51,39.45,22.23,74.34,7.13,608.9,2.48,1384.51
26.95,36.45,40.59,22.48,70.46,6.78,588.66,2.7,1507.85
22.12,37.26,38.32,20.39,69.34,6.65,607.76,2.44,1295.87
23.58,34.12,42.3,23.33,70.0,7.12,634.29,2.65,1255.49
24.3,38.25,36.73,19.13,70.32,6.87,614.98,2.47,1152.25
25.22,33.57,38.37,20.29,71.72,6.65,627.75,2.31,1490.07
27.16,33.32,36.65,21.51,76.86,6.25,602.89,2.54,1315.87
25.46,36.35,38.77,22.76,67.46,6.45,614.08,2.36,1774.39
25.35,34.94,39.52,24.52,66.92,6.38,662.64,2.46,1429.47
23.77,34.61,38.86,20.91,63.23,6.42,603.35,2.7,1590.34
24.26,32.16,41.12,21.39,72.22,6.91,592.73,2.26,1425.55
26.09,35.34,38.47,20.68,66.51,6.83,547.66,2.52,1373.24
24.16,35.27,38.16,21.3,71.22,6.26,663.55,2.49,1531.0
25.77,35.66,38.74,21.38,73.06,6.31,594.26,2.38,1789.03
26.55,34.61,39.0,22.25,77.17,6.98,579.5,2.39,1389.77
24.78,34.82,40.5,20.44,69.9,6.3,584.04,2.39,1928.51
25.57,31.97,35.71,20.65,67.17,6.7,571.26,2.35,1196.15
