N,P,K,temperature,humidity,ph,rainfall,pesticide,yield
98.38,45.04,122.95,13.93,69.43,6.09,496.3,1.84,11214.32
93.95,48.06,122.55,15.54,83.33,6.51,532.17,1.96,9243.24
100.77,43.77,111.17,15.89,78.96,6.52,509.36,1.89,11519.4
94.41,44.49,121.38,15.02,74.93,6.16,482.72,1.92,13074.11
101.64,44.79,128.08,14.48,73.89,6.54,479.79,2.15,12059.97
98.61,44.96,127.09,16.69,72.41,6.72,507.85,1.9,10907.9
97.95,44.49,118.45,15.01,71.66,6.41,508.71,2.08,14731.05
105.16,42.91,120.23,15.15,75.56,6.45,482.63,2.0,13191.32
104.96,42.95,135.31,15.39,76.72,6.05,461.8,2.18,8124.26
100.16,42.61,111.34,14.94,75.84,7.02,473.6,1.78,10213.06
99.63,46.0,117.44,13.95,78.13,6.27,478.09,2.0,12483.73
100.15,45.84,115.68,14.55,71.03,6.13,501.38,2.01,13029.94
103.44,37.4,125.85,14.63,74.68,6.14,486.37,1.98,9335.83
96.87,45.89,108.06,15.33,76.93,6.41,493.12,1.98,12364.21
92.59,48.58,126.09,15.74,81.13,6.07,541.32,2.0,7797.94
93.51,43.56,114.19,14.22,74.53,6.57,536.02,1.89,9662.29
102.09,43.04,133.71,15.26,74.99,6.34,518.76,1.84,10620.95
100.05,40.37,124.51,15.25,76.53,6.92,470.95,1.83,9774.22
94.63,43.23,116.51,14.27,74.64,6.6,490.73,2.06,11942.3
104.17,44.52,127.09,14.46,77.14,7.41,518.73,1.87,9043.38
103.25,42.77,116.15,14.73,76.91,6.6,506.77,1.94,13180.97
93.6,41.77,106.14,15.68,76.41,6.24,545.91,1.97,8161.45
98.57,48.76,130.17,14.74,77.46,6.1,487.06,2.0,10458.08
107.63,46.99,118.57,15.36,77.39,6.6,511.72,1.9,11501.76
94.24,47.75,112.67,15.15,70.94,6.16,535.84,2.04,9403.24
105.97,43.53,131.31,15.79,82.28,6.36,486.4,2.12,8983.36
95.26,44.81,120.89,15.07,77.47,6.3,513.2,1.84,12997.31
109.51,44.18,115.17,16.73,73.82,6.79,503.88,1.94,9056.54
106.64,47.65,118.79,14.45,83.18,6.88,492.86,1.96,9512.09
101.67,45.21,112.86,15.85,74.7,6.59,506.39,1.92,12916.51
95.53,41.5,126.2,14.68,79.0,6.44,525.4,2.15,9854.64
98.23,40.21,130.08,14.93,73.46,6.68,496.47,2.09,10739.73
106.58,42.24,124.65,14.79,74.27,6.66,435.76,2.12,8929.84
97.96,46.45,124.05,15.24,86.17,6.11,547.0,1.58,7879.19
96.45,45.55,112.91,14.12,80.26,6.72,500.79,1.94,11219.4
101.19,46.58,129.32,15.5,76.85,6.45,481.87,1.9,11520.85
100.14,47.86,109.91,14.39,77.24,6.59,516.51,2.13,10680.57
98.13,48.06,127.31,14.66,76.95,6.29,497.31,1.89,11415.64
97.91,43.44,121.36,16.02,80.73,6.34,480.52,2.07,11305.15
101.3,45.26,115.77,15.34,75.85,6.99,520.54,2.07,12638.42
91.85,45.25,119.56,14.58,75.29,6.31,451.53,1.98,10622.52
111.0,46.65,121.95,15.9,80.89,6.37,489.89,2.13,9122.15
95.05,46.22,128.77,17.22,70.51,6.94,506.53,2.09,7912.04
102.34,47.64,128.67,15.47,74.45,5.85,549.57,2.08,8681.91
103.55,44.8,120.63,14.86,80.17,6.85,535.16,1.98,11955.96
100.99,47.89,115.88,14.74,76.52,6.73,465.79,2.03,11442.18
97.23,46.66,122.16,16.6,77.93,6.35,498.91,1.95,11556.86
101.02,46.15,122.09,14.84,73.72,6.6,500.15,2.02,16062.11
108.11,46.33,109.03,14.2,72.86,6.23,492.16,2.03,9513.11
96.08,43.4,116.78,14.22,76.48,6.29,499.59,2.21,11318.91
102.4,41.97,114.55,13.99,72.04,6.24,524.8,1.98,9921.81
107.05,40.94,120.29,14.6,71.6,6.76,469.07,2.07,9514.89
94.75,49.34,126.01,16.83,76.34,6.45,473.27,1.98,8514.83
99.44,43.75,112.83,14.7,69.55,6.6,480.46,1.81,11167.93
99.2,44.9,115.05,15.72,75.17,6.87,490.51,2.09,12766.35
99.56,45.4,118.39,14.7,67.39,6.94,490.15,2.1,12259.3
87.19,45.85,126.26,15.13,79.84,6.8,443.98,1.95,7705.98
97.91,45.86,115.01,13.31,73.66,6.37,508.33,1.8,10983.29
102.79,49.61,124.52,14.57,78.22,7.24,513.28,2.0,9260.11
102.56,42.01,117.56,13.8,70.7,6.17,462.82,2.05,9220.68
93.54,42.54,131.67,15.03,75.87,6.95,507.76,2.13,9899.09
102.89,44.1,123.8,14.71,75.92,6.15,509.82,2.07,13051.69
102.13,41.7,114.61,14.7,72.23,5.97,543.03,2.0,9720.45
101.08,45.19,120.23,14.61,75.79,6.16,478.57,2.01,14694.67
90.13,46.24,112.43,14.6,73.88,6.22,518.0,2.05,9831.5
98.9,44.54,122.52,17.57,77.38,6.06,526.99,1.93,9530.31
103.27,42.07,113.03,15.85,77.85,6.33,461.41,1.95,9472.13
102.96,42.22,120.13,15.66,77.25,6.3,477.49,2.0,11443.05
96.01,46.36,116.19,15.15,85.24,6.26,501.24,2.07,11134.71
91.82,46.2,124.02,14.83,77.06,5.74,501.17,1.98,10017.85
94.06,43.76,121.4,14.98,81.15,6.47,476.27,2.2,10736.27
104.67,45.42,121.17,14.12,77.1,6.23,494.05,1.93,12041.14
103.26,43.22,126.42,15.95,78.16,6.86,524.79,1.96,10069.87
93.63,44.8,117.24,14.97,70.12,6.41,489.9,1.97,12628.5
101.1,45.08,118.75,14.51,73.82,5.9,513.86,1.7,11437.14
91.9,42.91,126.01,15.65,73.31,6.56,530.33,2.02,9981.7
100.64,41.15,126.73,15.42,69.5,6.78,523.37,2.05,9752.03
94.5,48.57,120.84,15.67,76.25,6.88,498.98,2.01,10838.18
99.11,46.26,131.54,14.08,73.48,6.41,497.43,1.93,11550.56
97.03,44.37,108.97,14.04,76.61,6.16,468.55,1.92,9410.25
100.41,47.24,127.65,14.64,70.87,6.14,453.53,1.91,9423.37
98.93,43.42,123.69,15.4,75.31,6.44,508.75,1.88,13693.75
96.74,45.96,115.66,14.22,74.78,6.61,571.32,2.05,9917.24
90.62,50.29,112.88,15.35,74.13,6.26,527.78,1.9,8366.96
104.99,44.44,109.81,15.37,73.38,6.34,491.47,1.98,11861.01
90.59,42.56,119.15,13.87,78.59,6.12,545.14,2.01,8032.57
90.92,44.63,127.75,14.85,78.66,7.11,530.86,2.05,8820.15
98.88,45.93,118.04,15.42,73.6,6.34,509.53,1.89,14170.54
97.59,43.13,127.7,15.13,74.97,7.05,514.31,1.9,11166.42
103.73,47.38,111.18,13.89,76.21,7.16,516.22,2.09,8630.78
96.49,44.07,119.24,14.89,74.45,6.25,524.87,1.96,13443.0
96.32,41.19,122.68,13.68,78.21,6.9,496.24,1.93,9286.02
100.97,47.31,124.56,15.58,73.4,6.75,462.21,1.95,10953.16
101.18,42.94,112.91,15.65,73.72,6.5,515.67,1.94,12281.27
98.08,46.06,126.36,15.44,72.51,6.25,515.94,2.15,11691.11
106.37,42.4,118.17,14.73,79.51,6.3,509.48,2.01,11222.49
98.94,43.77,127.9,14.42,76.55,6.76,484.03,2.05,11741.72
105.29,43.0,126.47,14.38,75.7,6.78,483.81,2.07,10693.91
106.77,45.96,133.06,14.52,76.55,6.79,433.58,2.14,7652.63
104.65,45.52,119.14,13.58,67.08,6.0,502.96,1.87,9479.48
99.86,42.31,117.39,15.1,72.44,6.8,478.75,1.98,12410.84
90.76,48.58,114.79,14.84,76.9,6.44,520.07,1.9,9915.74
101.9,43.07,117.83,15.07,74.31,6.6,509.25,1.94,14436.73
98.86,41.36,121.7,14.55,73.31,6.45,507.16,2.03,12964.81
110.8,46.68,115.78,15.77,74.49,6.41,504.47,1.81,9909.82
101.54,44.8,123.46,13.96,68.8,6.73,476.11,1.99,11605.99
104.18,43.65,122.17,13.31,74.62,6.28,516.86,1.97,10773.48
100.41,44.68,129.15,14.78,70.15,6.49,504.31,2.08,13667.81
94.15,44.73,112.89,14.32,76.02,6.35,494.03,1.95,11720.98
97.62,47.49,127.09,15.14,76.02,6.19,537.73,1.91,10710.03
99.64,40.25,113.8,14.25,77.2,6.11,527.6,2.06,9165.53
93.91,41.03,123.29,15.12,80.75,6.7,480.87,2.09,9876.97
93.25,44.01,124.85,15.31,78.09,6.25,467.61,1.93,10401.46
99.72,42.53,127.95,14.16,70.48,7.09,469.81,2.03,9097.34
108.34,47.25,118.93,16.11,76.27,6.42,485.9,1.95,10264.53
94.72,46.23,112.58,15.57,77.55,6.15,531.28,1.9,9833.2
104.39,44.3,117.83,14.14,76.21,6.55,533.12,1.84,10736.17
101.69,47.74,123.09,14.76,74.69,6.62,463.9,1.9,11722.77
97.79,46.75,122.29,13.88,79.44,6.43,519.41,2.02,11488.21
107.48,44.16,130.82,15.26,70.98,6.2,529.24,2.09,9280.19
100.15,46.05,110.3,14.84,71.33,6.19,505.43,1.99,12420.22
97.66,42.83,118.63,15.98,75.7,6.57,492.36,1.97,12925.7
94.88,42.72,116.75,14.16,78.25,6.66,485.02,2.05,10782.21
103.27,42.87,119.67,14.58,84.9,6.59,520.63,1.97,10932.6
98.99,43.91,117.38,14.64,74.8,6.92,511.75,1.88,12991.66
103.81,49.28,124.61,14.23,76.62,6.64,461.3,1.96,9243.61
100.97,48.9,120.21,13.67,78.93,6.46,510.0,2.03,11177.62
110.6,46.24,111.43,14.81,78.31,6.75,516.65,1.97,9758.79
107.66,46.13,119.58,15.38,75.8,6.65,493.8,1.96,12620.04
96.02,46.46,125.28,15.36,76.26,6.89,500.69,1.94,12265.71
100.89,43.13,125.96,14.33,65.99,7.38,486.78,1.93,8777.09
101.96,43.49,118.98,16.61,78.13,6.17,508.89,2.13,10452.84
94.81,45.76,114.77,14.66,83.29,7.24,513.21,2.06,8984.1
106.46,42.67,123.72,15.23,78.41,6.88,507.95,2.08,10707.57
97.54,44.97,121.88,15.0,72.58,6.69,465.29,2.06,13113.25
104.96,41.11,117.54,14.79,66.27,6.4,520.2,1.94,9673.62
105.26,43.61,114.82,15.62,74.43,6.59,511.38,1.93,11901.61
96.42,48.31,116.59,15.99,71.46,6.92,529.94,1.77,8355.02
93.92,45.02,113.46,15.21,71.29,6.91,542.0,2.06,9871.58
105.35,44.09,128.48,16.15,75.86,6.1,486.54,1.91,9481.69
95.94,42.1,109.6,15.84,68.59,6.29,469.1,2.0,8996.47
100.39,47.76,108.79,15.34,80.43,6.25,513.33,1.87,9972.37
100.05,48.36,123.54,12.82,78.9,7.33,468.02,1.87,7103.06
97.66,45.49,131.47,16.56,71.93,6.73,513.87,1.99,10043.08
100.87,43.82,117.07,15.0,75.12,6.68,493.56,1.96,15708.29
101.11,46.03,119.46,14.82,74.07,7.1,456.0,1.92,11908.09
93.99,45.11,122.54,15.01,75.02,6.82,483.01,1.91,12905.16
102.01,43.63,134.69,15.57,75.81,7.15,514.96,2.13,8987.44
98.88,45.89,128.51,14.43,73.22,6.16,517.52,2.07,11362.75
94.24,45.46,113.48,14.4,69.8,6.39,478.01,1.86,10070.9
105.66,44.07,117.85,15.62,74.14,6.4,517.82,2.0,12406.73
96.65,46.24,116.57,15.71,74.8,6.41,465.21,2.0,11848.0
89.59,47.12,122.69,14.88,76.7,6.78,502.28,1.94,10741.16
104.07,47.71,127.17,15.13,72.15,6.94,481.62,2.03,10522.07
99.0,44.24,119.21,15.63,70.66,5.74,496.08,2.13,11465.1
102.51,44.73,110.96,15.21,73.53,6.5,497.69,1.98,14466.67
99.41,46.88,113.16,15.05,77.67,5.93,499.51,2.06,11783.04
104.19,46.52,118.06,13.8,70.86,6.62,512.23,2.11,10869.22
100.25,46.15,113.05,15.48,71.54,6.54,485.51,2.01,12887.18
103.96,40.27,126.16,14.83,82.08,5.74,466.39,1.81,7243.68
97.22,46.58,116.59,15.84,68.77,6.63,524.21,1.96,10940.12
107.27,45.39,123.3,14.77,77.75,6.48,497.46,1.92,12941.57
98.95,49.17,126.55,15.1,77.25,6.45,523.06,2.05,11365.3
97.72,42.58,116.28,15.73,72.01,6.13,508.15,2.16,10570.29
95.61,44.37,121.37,12.68,82.31,6.59,519.46,2.02,9498.69
91.66,45.71,115.93,14.95,72.09,5.69,526.28,2.07,9194.22
98.72,42.7,118.74,15.67,78.63,6.41,516.95,2.03,12372.9
106.34,45.58,127.82,14.6,79.3,7.0,524.03,1.84,9055.71
105.45,40.81,109.58,16.1,81.69,6.4,480.08,2.02,8478.01
94.2,46.95,121.82,15.21,73.65,6.44,478.14,2.03,12074.62
99.43,42.98,112.91,15.44,71.44,6.6,496.73,1.94,12867.87
94.03,42.99,122.92,14.33,76.48,5.94,485.48,2.1,9604.14
99.13,46.37,120.28,15.8,78.45,6.69,516.83,2.04,13031.72
108.4,44.65,131.88,15.0,81.85,6.73,503.89,1.84,9405.21
104.09,42.44,119.44,15.14,76.79,6.42,529.06,2.03,12297.93
102.83,44.79,114.07,13.02,74.01,6.31,502.96,2.01,11234.93
95.33,46.04,121.04,15.16,73.65,6.03,449.83,2.02,10965.65
104.11,45.41,119.71,13.84,74.87,6.18,488.05,2.07,11694.8
102.68,49.93,119.64,14.44,73.98,6.65,512.73,2.2,10414.19
102.89,45.76,131.67,15.71,69.7,6.35,528.72,1.89,9754.4
100.72,41.36,119.58,14.78,76.67,6.08,490.19,2.04,11996.66
93.05,44.51,117.92,14.16,74.87,6.76,524.01,1.91,10660.01
88.51,41.64,123.02,15.43,76.74,6.59,506.38,2.17,9702.75
101.5,42.84,125.94,13.94,76.09,5.95,488.58,1.97,10154.95
95.33,49.62,119.94,15.3,73.41,6.13,526.08,2.1,9974.26
105.74,45.9,130.01,13.34,76.3,6.83,496.55,2.05,9305.8
105.37,47.57,116.64,15.6,69.42,6.98,482.49,1.94,9442.86
104.89,48.41,123.67,13.52,69.21,6.33,537.61,2.06,8191.07
101.51,42.65,106.14,15.06,72.59,6.19,486.71,1.96,10898.48
99.0,48.69,119.61,15.52,73.98,6.35,518.34,1.95,11913.62
100.16,46.06,115.99,16.43,75.18,6.85,496.35,2.01,12156.14
98.13,43.52,123.3,15.32,75.38,6.66,481.82,2.0,13809.95
111.17,47.65,112.28,15.97,81.62,6.34,519.38,2.07,8079.37
105.46,45.74,121.47,15.72,70.64,6.86,503.86,2.03,11402.89
95.46,47.27,113.31,14.19,72.95,6.53,516.0,1.89,10944.86
102.18,46.92,129.94,14.65,77.33,6.41,503.25,2.06,12517.17
106.26,45.75,109.63,14.55,75.56,6.28,509.95,2.0,11243.07
95.98,45.0,117.79,14.68,75.0,6.55,526.1,1.95,13278.41
100.0,42.97,124.33,14.99,73.26,6.49,500.28,2.06,15241.94
97.85,44.11,114.77,15.34,77.88,6.31,574.18,1.96,10174.97
98.64,45.53,125.32,15.83,78.21,6.32,483.45,1.94,12124.58
96.37,46.01,112.24,15.5,75.36,6.64,549.95,1.83,9709.0
103.12,45.09,124.85,15.35,77.57,6.1,516.85,2.05,12035.39
98.39,50.72,125.68,14.98,77.84,6.08,495.9,1.99,10478.96
100.5,45.12,112.01,14.25,76.22,6.15,479.01,2.02,12062.7
104.59,43.39,119.09,14.02,73.21,6.57,456.01,1.96,10172.6
97.96,46.04,125.85,14.85,74.73,6.49,463.84,2.08,12732.24
97.2,44.37,133.64,15.16,69.63,6.55,469.29,1.89,10085.66
95.39,47.11,122.82,15.92,68.39,6.59,539.56,1.97,9535.95
102.55,45.86,118.52,14.63,74.77,6.94,509.26,1.97,13099.62
98.38,45.1,121.63,15.3,69.39,6.49,510.13,2.11,13936.78
98.35,39.35,123.4,14.1,71.12,6.01,443.47,2.01,7696.66
102.8,42.71,124.28,14.99,72.35,6.2,463.13,2.27,9972.12
108.69,45.8,114.11,14.62,74.93,6.46,498.7,2.01,12673.79
106.82,50.57,122.81,15.84,71.21,6.33,490.59,2.09,9056.2
104.72,44.07,120.65,15.18,75.37,6.65,515.85,1.99,13939.5
99.98,45.72,117.43,16.29,75.24,6.18,475.52,2.04,11945.06
102.08,47.1,131.59,15.06,79.38,6.62,453.07,1.78,8858.04
102.66,37.81,125.68,15.53,74.51,6.32,537.53,1.95,8517.48
99.09,46.02,118.02,14.39,76.85,6.13,518.23,2.14,12320.86
100.19,46.32,125.62,13.99,70.68,7.06,502.12,1.74,9570.34
94.12,46.23,125.65,13.64,71.58,6.49,494.81,2.09,10619.66
106.33,45.22,115.86,15.2,74.4,5.97,512.22,2.02,11699.83
